Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Taxes Receivable,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Deferred Tax Liabilities,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
08/02/1997,13874.131836,317.35199,317.35199,0.0,2498.147949,,,3371.583984,,,,,234.970001,,,,6422.054199,6371.055176,,,3.976,1077.046997,,,,,1077.046997,7452.078173,,2482.362061,2482.362061,,,,1504.527954,,,,,,4.369995,,,,4.369995,3991.26001,3732.269043,,,,,1394.725952,,,1394.725952,5126.994995,9118.255005,0.0,,,,0.0,,4755.876953,4755.876953,0.0,4755.876953,13874.131958,
11/01/1997,14931.541016,431.156006,431.156006,0.0,2513.143066,,,4287.328125,,,,,235.792007,,,,7467.418945,6423.167969,,,6.923,1034.031006,,,,,1034.031006,7464.121974,,3047.906982,3047.906982,,,,1899.473022,,,,,,28.04187,,,,28.04187,4975.421875,3682.499023,,,,,1402.295044,,,1402.295044,5084.794067,10060.215942,0.0,,,,0.0,,4871.325195,4871.325195,0.0,4871.325195,14931.541138,
01/31/1998,13738.0,142.0,142.0,0.0,2222.0,,,3354.0,115.0,0.0,3239.0,,476.0,,,,6194.0,6520.0,8266.0,-1746.0,0.0,1024.0,690.0,,,,334.0,7544.0,,1587.0,1587.0,,,,556.0,,,,,,917.0,,,,917.0,3060.0,3919.0,,,,,1503.0,,,1503.0,5422.0,8482.0,0.0,4463.0,,,-572.0,,1365.0,5256.0,0.0,5256.0,13738.0,
05/02/1998,13553.0,179.0,179.0,0.0,2446.0,,,3336.0,105.0,0.0,3336.0,0.0,167.0,,,,6128.0,6422.0,,,0.0,1003.0,684.0,,,,319.0,7425.0,,2375.0,2375.0,,,,357.0,,,,,,24.0,,,,24.0,2756.0,3920.0,,,,,1532.0,,,1532.0,5452.0,8208.0,0.0,,,,,,5345.0,5345.0,0.0,5345.0,13553.0,
08/01/1998,13351.0,281.0,281.0,0.0,2111.0,,,3361.0,118.0,0.0,3361.0,0.0,223.0,,,,5976.0,6381.0,,,0.0,994.0,677.0,,,,317.0,7375.0,,2517.0,2517.0,,,,34.0,,,,,,67.0,,,,67.0,2618.0,3890.0,,,,,1534.0,,,1534.0,5424.0,8042.0,0.0,,,,,,5309.0,5309.0,0.0,5309.0,13351.0,
10/31/1998,14217.0,164.0,164.0,0.0,2107.0,,,4442.0,120.0,,4322.0,,105.0,,,,6818.0,6406.0,,,0.0,993.0,670.0,,,,323.0,7399.0,,2998.0,2998.0,,,,699.0,,,,,,22.0,,,,22.0,3719.0,3549.0,,,,,1581.0,,,1581.0,5130.0,8849.0,0.0,,,,,,5368.0,5368.0,0.0,5368.0,14217.0,
01/30/1999,13464.0,307.0,307.0,0.0,2022.0,,,3376.0,117.0,0.0,3259.0,,267.0,,,,5972.0,6572.0,8755.0,-2183.0,0.0,920.0,631.0,,,,289.0,7492.0,,1630.0,1630.0,,,,524.0,,,,,,914.0,,,,914.0,3068.0,3057.0,,,,,1630.0,,,1630.0,4687.0,7755.0,0.0,4408.0,,,-720.0,,2021.0,5709.0,0.0,5709.0,13464.0,
05/01/1999,15430.0,239.0,239.0,0.0,2165.0,2165.0,,3599.0,200.0,0.0,3599.0,0.0,342.0,,,,6345.0,6624.0,,,0.0,2461.0,1889.0,,,,572.0,9085.0,,2699.0,2699.0,,,,1225.0,,,,,,75.0,,,,75.0,3999.0,3806.0,,,,,1812.0,,,1812.0,5618.0,9617.0,0.0,,,,,,5813.0,5813.0,0.0,5813.0,15430.0,
07/31/1999,16879.0,357.0,357.0,0.0,3512.0,,,3856.0,221.0,0.0,3635.0,0.0,142.0,,,,7867.0,6689.0,,,0.0,2323.0,1807.0,,,,516.0,9012.0,,2905.0,2905.0,,,,1402.0,,,,,,46.0,,,,46.0,4353.0,4704.0,,,,,1826.0,,,1826.0,6530.0,10883.0,0.0,,,,,,5996.0,5996.0,0.0,5996.0,16879.0,
10/30/1999,18559.0,595.0,595.0,0.0,3731.0,,,4741.0,0.0,0.0,4741.0,0.0,431.0,,,,9498.0,6739.0,,,0.0,2322.0,1771.0,,,,551.0,9061.0,,3688.0,3688.0,,,,2078.0,,,,,,84.0,,,,84.0,5850.0,4658.0,,,,,1927.0,,,1927.0,6585.0,12435.0,0.0,,,,,,6124.0,6124.0,0.0,6124.0,18559.0,
01/29/2000,17692.0,218.0,218.0,0.0,4313.0,,,3589.0,0.0,0.0,3589.0,0.0,402.0,,,,8522.0,6828.0,9052.0,-2224.0,0.0,2342.0,1735.0,1040.307007,694.692993,,607.0,9170.0,,3043.0,3043.0,,,,1284.0,1278.0,6.0,6.0,,,225.0,,,,225.0,4552.0,4589.0,4534.0,55.0,55.0,,1999.0,,,1999.0,6588.0,11140.0,0.0,4722.0,,,-990.0,,2820.0,6552.0,0.0,6552.0,17692.0,
04/29/2000,17655.0,249.0,249.0,0.0,4031.0,,,4086.0,217.0,0.0,3869.0,0.0,176.0,,,,8542.0,6741.0,,,0.0,2372.0,1720.0,,,,652.0,9113.0,,3006.0,3006.0,,,,1352.0,,,,,,83.0,,,,83.0,4441.0,4757.0,,,,,1996.0,,,1996.0,6753.0,11194.0,0.0,,,,,,6461.0,6461.0,0.0,6461.0,17655.0,
07/29/2000,17575.0,296.0,296.0,0.0,3818.0,,,4163.0,231.0,0.0,3932.0,0.0,183.0,,,,8460.0,6757.0,,,0.0,2358.0,1703.0,,,,655.0,9115.0,,2992.0,2992.0,,,,1714.0,,,,,,97.0,,,,97.0,4803.0,4452.0,,,,,2006.0,,,2006.0,6458.0,11261.0,0.0,,,,,,6314.0,6314.0,0.0,6314.0,17575.0,
10/28/2000,18046.0,303.0,303.0,0.0,3826.0,,,5045.0,0.0,0.0,5045.0,0.0,524.0,,,,9698.0,6808.0,,,0.0,1540.0,913.0,,,,627.0,8348.0,,3859.0,3859.0,,,,2593.0,,,,,,3.0,,,,3.0,6455.0,4033.0,,,,,2033.0,,,2033.0,6066.0,12521.0,0.0,,,,,,5525.0,5525.0,0.0,5525.0,18046.0,
02/03/2001,15574.0,222.0,222.0,0.0,2435.0,,,3626.0,0.0,0.0,3626.0,0.0,1561.0,,,,7844.0,6621.0,9205.0,-2584.0,0.0,1109.0,617.0,,,,492.0,7730.0,,2642.0,2642.0,,,,1117.0,1109.0,8.0,8.0,,,245.0,,,,245.0,4004.0,3845.0,3797.0,48.0,48.0,,1903.0,,,1903.0,5748.0,9752.0,0.0,,,,,,5822.0,5822.0,0.0,5822.0,15574.0,
05/05/2001,16923.0,519.0,519.0,0.0,3656.0,,,4050.0,0.0,0.0,4050.0,0.0,486.0,,,,8711.0,6710.0,,,0.0,1502.0,884.0,,,,618.0,8212.0,,2946.0,2946.0,,,,1399.0,,,,,,104.0,,,,104.0,4449.0,4792.0,,,,,1917.0,,,1917.0,6709.0,11158.0,0.0,,,,,,5765.0,5765.0,0.0,5765.0,16923.0,
08/04/2001,16618.0,330.0,330.0,0.0,3427.0,,,3994.0,0.0,0.0,3994.0,0.0,531.0,,,,8282.0,6735.0,,,0.0,1601.0,942.0,,,,659.0,8336.0,,2903.0,2903.0,,,,801.0,,,,,,116.0,,,,116.0,3820.0,5163.0,,,,,1865.0,,,1865.0,7028.0,10848.0,0.0,,,,,,5770.0,5770.0,0.0,5770.0,16618.0,
11/03/2001,17534.0,224.0,224.0,0.0,2146.0,,,4698.0,0.0,0.0,4698.0,0.0,2633.0,,,,9701.0,6528.0,,,0.0,1305.0,691.0,310.0,381.0,,614.0,7833.0,,3300.0,3300.0,,,,1809.0,,,,,,1001.0,,,,1001.0,6110.0,3861.0,,,,,1817.0,,,1817.0,5678.0,11788.0,0.0,,,,,,5746.0,5746.0,0.0,5746.0,17534.0,
02/02/2002,16112.0,636.0,636.0,0.0,2379.0,,,3376.0,0.0,0.0,3376.0,0.0,1957.0,,,,8348.0,6506.0,9371.0,-2865.0,0.0,1258.0,683.0,305.0,378.0,,575.0,7764.0,,2645.0,2645.0,,,,1012.0,,,,,,1125.0,,,,1125.0,4782.0,3859.0,,,,,1907.0,,,1907.0,5766.0,10548.0,0.0,5101.0,,,-1881.0,,2344.0,5564.0,0.0,5564.0,16112.0,
05/04/2002,16064.0,1009.0,1009.0,0.0,2156.0,,,3640.0,0.0,0.0,3640.0,0.0,1547.0,,,,8352.0,6416.0,,,0.0,1296.0,683.0,305.0,378.0,,613.0,7712.0,,2712.0,2712.0,,,,1006.0,,,,,,903.0,,,,903.0,4621.0,3859.0,,,,,1916.0,,,1916.0,5775.0,10396.0,0.0,,,,0.0,,5668.0,5668.0,0.0,5668.0,16064.0,
08/03/2002,16091.0,1398.0,1398.0,0.0,2676.0,,,3657.0,0.0,0.0,3657.0,0.0,744.0,,,,8475.0,6389.0,,,0.0,1227.0,683.0,305.0,378.0,,544.0,7616.0,,2731.0,2731.0,,,,1919.0,,,,,,364.0,,,,364.0,5014.0,3402.0,,,,,1850.0,,,1850.0,5252.0,10266.0,0.0,,,,,,5825.0,5825.0,0.0,5825.0,16091.0,
11/02/2002,15698.0,216.0,216.0,0.0,2702.0,,,4633.0,0.0,0.0,4633.0,0.0,530.0,,,,8081.0,6424.0,,,0.0,1193.0,651.0,273.0,378.0,,542.0,7617.0,,3372.0,3372.0,,,,1306.0,,,,,,203.0,,,,203.0,4881.0,3410.0,,,,,1727.0,,,1727.0,5137.0,10018.0,0.0,,,,,,5680.0,5680.0,0.0,5680.0,15698.0,
02/01/2003,14441.0,716.0,716.0,0.0,2945.0,,,3359.0,0.0,0.0,3359.0,0.0,134.0,,,,7154.0,6379.0,9519.0,-3140.0,0.0,908.0,640.0,262.0,378.0,,268.0,7287.0,,2584.0,2584.0,,,,946.0,940.0,6.0,6.0,,,71.0,,,,71.0,3601.0,3408.0,3354.0,54.0,54.0,,1670.0,,,1670.0,5078.0,8679.0,0.0,5109.0,,,-2252.0,3185.0,-280.0,5762.0,0.0,5762.0,14441.0,
05/03/2003,14416.0,744.0,744.0,0.0,2876.0,,,3502.0,0.0,0.0,3502.0,0.0,139.0,,,,7261.0,6249.0,,,0.0,906.0,640.0,262.0,378.0,,266.0,7155.0,,2657.0,2657.0,,,,939.0,,,,,,92.0,,,,92.0,3688.0,3406.0,,,,,1654.0,,,1654.0,5060.0,8748.0,0.0,,,,,,5668.0,5668.0,0.0,5668.0,14416.0,
08/02/2003,14076.0,564.0,564.0,0.0,2836.0,,,3439.0,0.0,0.0,3439.0,0.0,128.0,,,,6967.0,6200.0,,,0.0,909.0,640.0,262.0,378.0,,269.0,7109.0,,2678.0,2678.0,,,,749.0,,,,,,121.0,,,,121.0,3548.0,3154.0,,,,,1667.0,,,1667.0,4821.0,8369.0,0.0,,,,,,5707.0,5707.0,0.0,5707.0,14076.0,
11/01/2003,14750.0,227.0,227.0,0.0,2906.0,,,4403.0,0.0,0.0,4403.0,0.0,127.0,,,,7663.0,6170.0,,,0.0,917.0,640.0,262.0,378.0,,277.0,7087.0,,3414.0,3414.0,,,,839.0,,,,,,115.0,,,,115.0,4368.0,3152.0,,,,,1680.0,,,1680.0,4832.0,9200.0,0.0,,,,,,5550.0,5550.0,0.0,5550.0,14750.0,
