Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Prepaid Expenses,Derivative & Hedging Assets,Deferred Tax Assets,Taxes Receivable,Discontinued Operations,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,934.120972,85.443001,85.443001,0.0,139.326996,,,71.476997,,,,,7.889,,,,,,,304.135986,193.738998,461.386993,-267.64801,0.0,436.246002,,,,,436.246002,629.985001,,56.266998,56.266998,,,,74.405998,,,,,,104.417,,,104.417,235.089996,252.326004,,,,,86.519997,,,,86.519997,338.846001,573.935997,0.0,218.806,,,-18.487,,159.865997,360.184998,0.0,360.184998,934.120995,
12/31/1992,832.356995,36.486,36.486,0.0,139.755005,,,67.678001,,,,,9.742,,,,,,,253.660995,195.289001,447.281006,-251.992004,0.0,383.407013,,,,,383.407013,578.696014,,58.589001,58.589001,,,,19.247999,,,,,,109.965994,,,109.965994,187.802994,208.462006,,,,,92.551003,,,,92.551003,301.013009,488.816003,0.0,222.307999,,,-18.674,,139.907002,343.541001,0.0,343.541001,832.357004,
03/31/1993,864.911987,44.619999,44.619999,0.0,137.227005,,,69.474998,,,,,26.826,,,,,,,278.14801,195.893997,455.826996,-259.933014,0.0,390.869995,,,,,390.869995,586.763992,,58.578999,58.578999,,,,19.386,,,,,,103.994001,,,103.994001,181.959,208.690994,,,,,128.542007,,,,128.542007,337.233002,519.192001,0.0,223.033997,,,-19.608,,142.293997,345.719994,0.0,345.719994,864.911995,
06/30/1993,904.424988,101.571999,67.417,34.154999,137.162994,,,73.135002,,,,,23.298,,,,,,,335.167999,199.158997,471.386993,-272.227997,0.0,370.097992,,,,,370.097992,569.256989,,62.745998,62.745998,,,,94.442001,,,,,,112.075001,,,112.075001,269.263,137.470993,,,,,136.942001,,,,136.942001,274.412994,543.675995,0.0,224.384003,,,-22.815001,,159.180006,360.749008,0.0,360.749008,904.425003,
09/30/1993,840.479004,42.789999,21.073999,21.716,144.910995,,,74.073997,,,,,26.346001,,,,,,,288.121002,200.651001,482.904999,-282.253998,0.0,351.707001,,,,,351.707001,552.358002,,64.861,64.861,,,,11.982,,,,,,117.643999,,,117.643999,194.487,132.287994,,,,,149.949005,,,,149.949005,282.237,476.723999,0.0,226.093994,,,-25.990999,,163.651995,363.75499,0.0,363.75499,840.478989,
12/31/1993,891.72998,48.641998,48.641998,0.0,146.804001,,,83.401001,,,,,32.203999,,,,,,,311.050995,219.268005,494.768005,-275.5,0.0,361.411011,,,,,361.411011,580.679016,,71.720001,71.720001,,,,19.42,,,,,,110.358,,,110.358,201.498001,131.860992,,,,,166.563995,,,,166.563995,298.424987,499.922988,0.0,229.395004,,,-27.035999,,189.448002,391.807007,0.0,391.807007,891.729995,
03/31/1994,917.054016,46.466999,46.466999,0.0,150.119003,,,92.134003,,,,,34.792999,,,,,,,323.513,224.942001,507.049011,-282.106995,0.0,368.598999,,,,,368.598999,593.541,,72.146004,72.146004,,,,22.544001,,,,,,117.832991,,,117.832991,212.522995,128.533997,,,,,171.511993,,,,171.511993,300.04599,512.568985,0.0,229.975006,,,-28.129,,202.638994,404.485001,0.0,404.485001,917.053986,
06/30/1994,952.697021,65.300003,65.300003,0.0,151.348007,,,98.748001,,,,,35.477001,,,,,,,350.872986,230.177994,518.612976,-288.434998,0.0,371.645996,,,,,371.645996,601.82399,,72.745003,72.745003,,,,19.302,,,,,,123.322001,,,123.322001,215.369003,121.398003,,,,,192.169006,,,,192.169006,313.567009,528.936012,0.0,231.035995,,,-33.32,,226.045006,423.761002,0.0,423.761002,952.697014,
09/30/1994,1006.460022,94.628998,94.628998,0.0,164.996002,,,100.002998,,,,,32.316002,,,,,,,391.944,233.479996,529.15802,-295.678009,0.0,381.036011,,,,,381.036011,614.516006,,73.978996,73.978996,,,,23.459,,,,,,137.84301,,,137.84301,235.281006,120.117996,,,,,201.382996,,,,201.382996,321.500992,556.781998,0.0,231.546005,,,-32.773998,,250.906002,449.678009,0.0,449.678009,1006.460007,
12/31/1994,1020.356018,98.254997,98.254997,0.0,168.807007,,,100.014999,,,,,34.102001,,,,,,,401.178986,246.190994,551.812012,-305.621002,0.0,372.985992,,,,,372.985992,619.176986,,76.904999,76.904999,,,,41.82,,,,,,134.939994,,,134.939994,253.664993,105.392998,,,,,199.490005,,,,199.490005,304.883003,558.547996,0.0,234.516998,,,-32.735001,,260.026001,461.807998,0.0,461.807998,1020.355994,
03/31/1995,1049.843018,91.491997,91.491997,0.0,174.593002,,,102.014999,,,,,37.034,,,,,,,405.134003,251.195999,561.463013,-310.266998,0.0,393.513,,,,,393.513,644.709,,78.473999,78.473999,,,,42.444,,,,,,136.938995,,,136.938995,257.856995,105.184998,,,,,205.108002,,,,205.108002,310.292999,568.149994,0.0,236.240997,,,-32.297001,,277.748997,481.692993,0.0,481.692993,1049.842987,
06/30/1995,1015.867981,20.333,20.333,0.0,178.660995,,,108.877998,,,,,35.917,,,,,,,343.789001,263.320007,576.27301,-312.953003,0.0,408.759003,,,,,408.759003,672.07901,,71.935997,71.935997,,,,49.213001,,,,,,138.840015,,,138.840015,259.989014,130.149994,,,,,207.160995,,,,207.160995,337.310989,597.300003,0.0,237.029007,,,-121.917999,,303.457001,418.568008,0.0,418.568008,1015.868011,
09/30/1995,1027.446045,27.681999,27.681999,0.0,186.770004,,,108.431999,,,,,33.609001,,,,,,,356.493011,270.647003,591.346985,-320.700012,0.0,400.306,,,,,400.306,670.953003,,74.775002,74.775002,,,,54.951,,,,,,147.829998,,,147.829998,277.556,103.952003,,,,,212.444,,,,212.444,316.396004,593.952003,0.0,238.112,,,-120.404999,,315.787003,433.494003,0.0,433.494003,1027.446007,
12/31/1995,1060.880005,24.718,24.718,0.0,198.432007,,,106.116997,,,,,28.805,,,,,,,358.071991,292.937012,619.968994,-327.032013,0.0,409.871002,,,,,409.871002,702.808014,,81.931,81.931,,,,71.647003,,,,,,156.959991,,,156.959991,310.537994,89.402,,,,,204.281998,,,,204.281998,293.683998,604.221992,0.0,241.843002,,,-120.647003,,335.462005,456.658004,0.0,456.658004,1060.879996,
03/31/1996,1126.89502,18.034,18.034,0.0,194.406998,,,123.057999,,,,,51.911999,,,,,,,387.411011,302.351013,634.39502,-332.044006,0.0,437.132996,,,,,437.132996,739.484009,,84.834999,84.834999,,,,55.042999,,,,,,159.622002,,,159.622002,299.5,163.841995,,,,,208.427994,,,,208.427994,372.269989,671.769989,0.0,242.860992,,,-131.725998,,343.990005,455.125,0.0,455.125,1126.894989,
06/30/1996,1134.296021,31.677999,31.677999,0.0,201.246994,,,120.310997,,,,,47.570999,,,,,,,400.807007,309.80899,651.47998,-341.67099,0.0,423.679993,,,,,423.679993,733.488983,,80.565002,80.565002,,,,56.601002,,,,,,158.396008,,,158.396008,295.562012,163.875,,,,,210.393005,,,,210.393005,374.268005,669.830017,0.0,243.794998,,,-136.725998,,357.397003,464.466003,0.0,464.466003,1134.296021,
09/30/1996,1181.317993,51.681,51.681,0.0,203.460999,,,114.737999,,,,,33.256001,,,,,,,403.135986,322.806,672.901001,-350.095001,0.0,455.376007,,,,,455.376007,778.182007,,82.997002,82.997002,,,,25.972,,,,,,201.632988,,,201.632988,310.60199,163.813995,,,,,211.423996,,,,211.423996,375.237991,685.839981,0.0,244.774002,,,-138.039001,,388.742996,495.477997,0.0,495.477997,1181.317978,
12/31/1996,1208.409058,69.275002,69.275002,0.0,205.026001,,,122.248001,,,,,38.958,,,,,,,435.506989,332.313995,688.476013,-356.161987,0.0,440.588013,,,,,440.588013,772.902008,,103.803001,103.803001,,,,27.608999,,,,,,196.358996,,,196.358996,327.770996,148.682999,,,,,211.992004,,,,211.992004,360.675003,688.445999,0.0,257.862,,,-141.658005,,403.759018,519.963013,0.0,519.963013,1208.409012,
03/31/1997,1179.770996,63.509998,63.509998,0.0,205.425995,,,131.110001,,,,,37.776001,,,,,,,437.821991,335.221008,702.354004,-367.132996,0.0,406.727997,,,,,406.727997,741.949005,,97.876999,97.876999,,,,30.232,,,,,,191.064005,,,191.064005,319.173004,148.403,,,,,200.639999,,,,200.639999,349.042999,668.216003,0.0,261.540009,,,-150.412994,,400.427994,511.555008,0.0,511.555008,1179.771011,
06/30/1997,1208.374023,70.550003,70.550003,0.0,217.550003,,,130.210999,,,,,37.372002,,,,,,,455.683014,342.984009,720.882996,-377.898987,0.0,409.707001,,,,,409.707001,752.69101,,100.623001,100.623001,,,,29.638,,,,,,193.072006,,,193.072006,323.333008,149.195999,,,,,203.880997,,,,203.880997,353.076996,676.410004,0.0,265.183014,,,-155.802002,,422.583008,531.96402,0.0,531.96402,1208.374023,
09/30/1997,1263.468018,66.972,66.972,0.0,230.608994,,,132.761002,,,,,37.672001,,,,,,,468.014008,347.445007,734.452026,-387.006989,0.0,448.009003,,,,,448.009003,795.45401,,105.819,105.819,,,,52.039001,,,,,,214.369995,,,214.369995,372.227997,148.934006,,,,,207.313995,,,,207.313995,356.248001,728.475998,0.0,267.72699,,,-174.602997,,441.868011,534.992004,0.0,534.992004,1263.468002,
12/31/1997,1416.29895,61.168999,61.168999,0.0,246.041,,,154.830994,,,,,47.459999,,,,,,,509.501007,395.562012,795.538025,-399.976013,0.0,511.235992,,,,,511.235992,906.798004,,130.682007,130.682007,,,,48.883999,,,,,,224.897984,,,224.897984,404.463989,259.384003,,,,,200.75,,,,200.75,460.134003,864.597992,0.0,291.93399,,,-197.080002,,456.847,551.700989,0.0,551.700989,1416.298981,
03/31/1998,1387.712036,18.624001,18.624001,0.0,242.669006,,,153.774994,,,,,73.862,,,,,,,488.929993,385.493011,812.103027,-426.609985,0.0,513.289001,,,,,513.289001,898.782013,,118.122002,118.122002,,,,57.645,,,,,,214.73901,,,214.73901,390.506012,248.046997,,,,,203.759003,,,,203.759003,451.806,842.312012,0.0,293.846985,,,0.0,,251.552994,545.399979,0.0,545.399979,1387.71199,
06/30/1998,1398.811035,27.242001,27.242001,0.0,247.783005,,,153.272995,,,,,70.969002,,,,,,,499.266998,396.458008,833.362976,-436.904999,0.0,503.085999,,,,,503.085999,899.544006,,116.683998,116.683998,,,,88.789001,,,,,,207.28701,,,207.28701,412.76001,240.382004,,,,,178.561005,,,,178.561005,418.943008,831.703018,0.0,298.666992,,,0.0,,268.44101,567.108002,0.0,567.108002,1398.81102,
09/30/1998,1446.078003,42.391998,42.391998,0.0,260.729004,,,159.563004,,,,,57.887001,,,,,,,520.570984,406.346008,857.546997,-451.200989,0.0,519.161011,,,,,519.161011,925.507019,,121.397003,121.397003,,,,104.419998,,,,,,218.469009,,,218.469009,444.286011,191.970993,,,,,154.636002,,,,154.636002,346.606995,790.893005,0.0,337.515015,,,0.0,,317.670013,655.185028,0.0,655.185028,1446.078033,
12/31/1998,1470.994995,28.424999,28.424999,0.0,246.695007,,,165.626999,,,,,62.766998,,,,,,,503.514008,420.204987,875.028992,-454.824005,0.0,547.276001,,,,,547.276001,967.480988,,124.646004,124.646004,,,,67.990997,,,,,,207.153984,,,207.153984,399.790985,227.041,,,,,153.621994,,,,153.621994,380.662994,780.453979,0.0,342.917999,,,,,347.622986,690.540985,0.0,690.540985,1470.994965,
03/31/1999,1518.957,25.418,25.418,0.0,281.978,281.978,,165.453,89.237,,78.237,-2.021,65.116,,,,,,,537.965,419.744,885.334,-465.59,0.0,561.248,0.0,,,,561.248,980.992,,122.979,122.979,,,,78.339,,,,,,220.232,,,220.232,421.55,247.838,,,,,160.716,,,,160.716,408.554,830.104,0.0,346.019,,,,,342.834,688.853,0.0,688.853,1518.957,
06/30/1999,1534.721,29.915,29.915,0.0,300.717,300.717,,170.983,92.897,0.0,78.086,-2.061,53.184,,,,,,,554.799,431.532,914.356,-482.824,0.0,548.39,0.0,,,,548.39,979.922,,128.689,128.689,,,,91.669,,,,,,206.515,,,206.515,426.873,237.573,,,,,161.599,,,,161.599,399.172,826.045,0.0,353.504,,,,,355.172,708.676,0.0,708.676,1534.721,
09/30/1999,1583.039,26.477,26.477,0.0,336.4,336.4,,169.42,101.37,0.0,70.172,0.0,52.226,,,,,,,584.523,439.822,941.641,-501.819,0.0,558.694,0.0,,,,558.694,998.516,,136.073,136.073,,,,102.927,,,,,,240.693,,,240.693,479.693,184.327,,,,,172.886,,,,172.886,357.213,836.906,0.0,364.088,,,-279.143,,661.188,746.133,0.0,746.133,1583.039,
12/31/1999,1585.946,47.748,47.748,0.0,299.751,,,176.369,106.239,0.0,71.395,0.0,53.453,,,,,,,577.321,448.116,957.254,-509.138,0.0,560.509,0.0,,,,560.509,1008.625,,122.701,122.701,,,,112.06,,,,,,235.913,,,235.913,470.674,169.014,,,,,184.242,,,,184.242,353.256,823.93,0.0,368.846,,,,,393.17,762.016,0.0,762.016,1585.946,
03/31/2000,1632.754,22.764,22.764,0.0,311.457,311.457,,184.175,107.016,,78.629,-1.47,57.625,,,,,,,576.021,451.9,970.88,-518.98,0.0,604.833,,,,,604.833,1056.733,,118.502,118.502,,,,139.99,,,,,,237.307,,,237.307,495.799,171.382,,,,,177.285,,,,177.285,348.667,844.466,0.0,384.991,,,-299.105,,702.402,788.288,0.0,788.288,1632.754,
06/30/2000,1646.473,30.132,30.132,0.0,325.545,325.545,,172.811,101.904,0.0,72.259,-1.352,57.754,,,,,,,586.242,470.765,1002.749,-531.984,0.0,589.466,,,,,589.466,1060.231,,127.931,127.931,,,,189.179,,,,,,244.822,,,244.822,561.932,161.802,,,,,172.076,,,,172.076,333.878,895.81,0.0,395.817,,,-379.033,,733.879,750.663,0.0,750.663,1646.473,
09/30/2000,1724.379,45.075,45.075,0.0,358.1,358.1,,183.487,112.47,0.0,72.113,-1.096,57.946,,,,,,,644.608,482.916,1032.074,-549.158,0.0,596.855,,,,,596.855,1079.771,,139.434,139.434,,,,234.31,,,,,,260.993,,,260.993,634.737,161.717,,,,,182.713,,,,182.713,344.43,979.167,0.0,406.017,,,-434.465,,773.66,745.212,0.0,745.212,1724.379,
12/31/2000,1714.011,43.965,43.965,0.0,326.937,,,168.22,96.43,0.0,74.392,-2.602,61.446,,,,,,,600.568,501.64,1055.544,-553.904,0.0,611.803,307.056,,,,304.747,1113.443,,146.428,146.428,,,,136.592,136.592,0.0,0.0,,,249.014,,,249.014,532.034,234.377,234.377,0.0,0.0,,190.593,,,,190.593,424.97,957.004,0.0,431.757,,,-477.739,,802.989,757.007,0.0,757.007,1714.011,
03/31/2001,1761.952,38.688,38.688,0.0,358.925,358.925,,172.221,93.948,,80.849,-2.576,64.336,,,,,,,634.17,506.965,,,0.0,620.817,,,,,620.817,1127.782,,123.921,123.921,,,,138.937,138.937,0.0,0.0,,,268.998,,,268.998,531.856,237.191,237.191,0.0,0.0,,198.535,,,,198.535,435.726,967.582,0.0,443.863,,,-488.489,,838.996,794.37,0.0,794.37,1761.952,
06/30/2001,1777.77,53.145,53.145,0.0,364.246,364.246,,172.956,95.017,0.0,80.591,-2.652,64.448,,,,,,,654.795,518.87,,,0.0,604.105,,,,,604.105,1122.975,,129.359,129.359,,,,134.971,134.971,0.0,0.0,,,262.388,,,262.388,526.718,245.888,245.888,0.0,0.0,,188.478,,,,188.478,434.366,961.084,0.0,454.837,,,-492.926,,854.775,816.686,0.0,816.686,1777.77,
09/30/2001,1859.917,89.845,89.845,0.0,382.72,382.72,,171.7,94.981,0.0,79.411,-2.692,61.744,,,,,,,706.009,523.465,,,0.0,630.443,,,,,630.443,1153.908,,136.136,136.136,,,,133.143,133.143,0.0,0.0,,,280.568,,,280.568,549.847,246.706,246.706,0.0,0.0,,200.797,,,,200.797,447.503,997.35,0.0,466.344,,,-510.385,,906.608,862.567,0.0,862.567,1859.917,
12/31/2001,2525.0,41.793,41.793,,514.074,514.074,,279.785,156.754,,124.657,-1.626,93.931,,,,,,,929.583,644.323,1459.635,-815.312,,951.094,775.876,596.925,178.951,,175.218,1595.417,,199.772,199.772,,,,233.393,,,,,,394.787,,,394.787,827.952,512.28,,,,,304.416,,,,304.416,816.696,1644.648,,469.186,,,-510.584,1021.049,-99.299,880.352,,880.352,2525.0,
03/31/2002,2545.206,30.232,30.232,0.0,539.35,539.35,,278.298,155.436,0.0,124.77,-1.908,99.369,,,,,,,947.249,636.058,,,0.0,961.899,769.312,602.157,167.155,,192.587,1597.957,,194.698,194.698,,,,211.009,211.009,0.0,0.0,,,425.118,,,425.118,830.825,505.916,505.916,0.0,0.0,,298.097,,,,298.097,804.013,1634.838,0.0,499.403,,,-511.318,,922.283,910.368,0.0,910.368,2545.206,
06/30/2002,2651.634,50.792,50.792,0.0,554.781,554.781,,288.043,161.617,0.0,128.38,-1.954,102.455,,,,,,,996.071,650.062,,,0.0,1005.501,808.076,636.034,172.042,,197.425,1655.563,,195.159,195.159,,,,174.555,174.555,0.0,0.0,,,470.418,,,470.418,840.132,525.251,525.251,0.0,0.0,,314.27,,,,314.27,839.521,1679.653,0.0,509.055,,,-512.753,,975.679,971.981,0.0,971.981,2651.634,
09/30/2002,2765.582,95.462,95.462,0.0,571.406,571.406,,296.295,167.398,0.0,131.032,-2.135,109.464,,,,,,,1072.627,657.82,,,0.0,1035.135,832.569,650.1,182.469,,202.566,1692.955,,205.391,205.391,,,,132.35,132.35,0.0,0.0,,,504.607,,,504.607,842.348,539.636,539.636,0.0,0.0,,330.909,,,,330.909,870.545,1712.893,0.0,520.884,,,-520.31,,1052.115,1052.689,0.0,1052.689,2765.582,
12/31/2002,2878.429,49.205,49.205,0.0,553.154,553.154,,291.506,156.628,0.0,136.721,-1.843,122.072,,,,,,,1015.937,680.265,1618.331,-938.066,0.0,1182.227,884.37,695.7,188.67,,297.857,1862.492,,205.665,205.665,,,,160.099,160.099,0.0,0.0,,,500.586,,,500.586,866.35,539.743,539.743,0.0,0.0,,372.585,,,,372.585,912.328,1778.678,0.0,538.158,,,-520.252,1159.663,-77.818,1099.751,0.0,1099.751,2878.429,
03/31/2003,3025.172,56.554,56.554,0.0,594.433,594.433,,311.077,157.722,0.0,156.197,-2.842,137.572,,,,,,,1099.636,694.729,,,0.0,1230.807,939.109,734.671,204.438,,291.698,1925.536,,207.303,207.303,,,,164.234,,,,,,513.13,,,513.13,884.667,569.296,,,,,373.277,,,,373.277,942.573,1827.24,0.0,575.249,,,-529.306,,1151.989,1197.932,0.0,1197.932,3025.172,
06/30/2003,3120.935,30.572,30.572,0.0,644.294,644.294,,325.986,170.771,0.0,158.051,-2.836,139.109,,,,,,,1139.961,708.136,,,0.0,1272.838,990.843,780.308,210.535,,281.995,1980.974,,222.168,222.168,,,,97.506,97.506,0.0,0.0,,,550.61,,,550.61,870.284,601.981,601.981,0.0,0.0,,396.319,,,,396.319,998.3,1868.584,0.0,664.23,,,-649.814,1244.33,-6.395,1252.351,0.0,1252.351,3120.935,
09/30/2003,3064.847,66.962,66.962,0.0,649.841,649.841,,313.668,164.491,0.0,151.702,-2.525,125.417,,,,,,,1155.888,693.355,,,0.0,1215.604,942.834,744.217,198.617,,272.77,1908.959,,209.528,209.528,,,,75.375,75.375,0.0,0.0,,,584.498,,,584.498,869.401,573.963,573.963,0.0,0.0,,389.639,,,,389.639,963.602,1833.003,0.0,670.32,,,-719.239,1313.041,-32.278,1231.844,0.0,1231.844,3064.847,
12/31/2003,3228.918,85.626,85.626,0.0,626.002,,,309.959,152.127,0.0,159.633,-1.801,128.753,,,,,,,1150.34,736.797,1831.377,-1094.58,0.0,1341.781,1001.07,797.211,203.859,,340.711,2078.578,,212.287,212.287,,,,70.203,70.203,0.0,0.0,,,569.452,,,569.452,851.942,604.441,604.441,0.0,0.0,,477.109,,,,477.109,1081.55,1933.492,0.0,679.299,,,-747.44,1359.879,3.688,1295.426,0.0,1295.426,3228.918,
03/31/2004,3451.174,46.322,46.322,0.0,666.105,666.105,,326.95,160.863,0.0,169.411,-3.324,145.901,,,,,,,1185.278,773.271,,,0.0,1492.625,1138.567,907.242,231.325,,354.058,2265.896,,223.88,223.88,,,,170.246,170.246,0.0,0.0,,,580.967,,,580.967,975.093,620.642,620.642,0.0,0.0,,509.783,,,,509.783,1130.425,2105.518,0.0,694.636,,,-782.32,1405.297,28.043,1345.656,0.0,1345.656,3451.174,
06/30/2004,3412.832,41.246,41.246,0.0,676.158,676.158,,322.453,163.886,0.0,161.958,-3.391,140.749,,,,,,,1180.606,771.963,,,0.0,1460.263,1119.201,890.937,228.264,,341.062,2232.226,,226.164,226.164,,,,100.976,100.976,0.0,0.0,,,582.29,,,582.29,909.43,611.385,611.385,0.0,0.0,,497.295,,,,497.295,1108.68,2018.11,0.0,710.067,,,-788.725,1463.0,10.38,1394.722,0.0,1394.722,3412.832,
09/30/2004,3549.412,72.097,72.097,0.0,739.057,739.057,,325.951,173.289,0.0,156.035,-3.373,129.44,,,,,,,1266.545,783.21,,,0.0,1499.657,1156.546,934.671,221.875,,343.111,2282.867,,251.921,251.921,,,,83.312,83.312,0.0,0.0,,,632.755,,,632.755,967.988,611.378,611.378,0.0,0.0,,499.52,,,,499.52,1110.898,2078.886,0.0,773.493,,,-851.653,1537.303,11.383,1470.526,0.0,1470.526,3549.412,
