Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,31.205296,,31.205296,22.298,22.298,22.298,,28.544181,32.6984,,
06/30/1990,,,,,,30.958409,,30.958409,21.975347,21.975346,21.975346,,29.016549,31.592162,,
09/30/1990,,,,,,30.043025,,30.043025,21.315935,21.315935,21.315935,,29.04864,31.351976,,
12/31/1990,,,,,,27.027849,,27.652896,19.517794,19.517793,18.905076,,29.418625,35.4706,,
03/31/1991,,14.6792,1.080921,7.022786,,29.903821,12.345163,29.903821,21.053273,21.053275,21.053275,,29.59671,34.441223,9.623504,
06/30/1991,,14.420017,1.078863,6.720457,,30.243319,22.125285,30.243319,21.018554,21.018556,21.018556,,30.501828,33.264403,9.623284,
09/30/1991,,14.220074,1.059414,6.625387,,30.046966,30.103728,30.046966,20.847144,20.847142,20.847142,,30.618142,32.955026,9.533845,
12/31/1991,,14.52549,1.091891,7.11755,,27.534562,30.685295,27.965977,19.470046,19.470046,19.470046,,30.379524,34.823113,9.467262,
03/31/1992,,14.94148,1.107982,6.856376,,29.691989,28.318212,29.691989,20.002442,20.002442,20.002442,,32.63354,33.755085,9.897971,
06/30/1992,,15.22297,1.168152,7.372484,,33.362558,56.280753,33.362558,22.576736,22.576738,22.576738,,32.329121,29.341572,10.756311,
09/30/1992,,15.490544,1.204976,7.680634,,32.203739,45.321762,32.203739,21.928557,21.928557,21.928557,,31.906797,32.490022,10.457663,
12/31/1992,,15.88277,1.267821,7.900074,,32.136973,82.755227,32.427575,21.998113,21.998112,21.998112,,32.162324,35.555479,10.235575,
03/31/1993,,16.688992,1.289069,8.10632,,34.999335,87.388519,34.999335,22.244227,22.244225,22.244225,,36.44386,34.975417,10.851948,
06/30/1993,,16.829334,1.342325,8.058474,,35.448639,53.017404,35.448639,23.811255,23.811255,23.811255,,32.82886,31.522095,11.524375,
09/30/1993,,16.909958,1.389589,8.37171,,36.635534,118.083833,36.635534,24.461941,24.461943,24.461943,,33.228923,31.121474,11.64733,
12/31/1993,,16.620968,1.378679,8.141615,,32.790558,47.919573,32.790558,21.886219,21.886218,21.886218,,33.25451,38.603856,10.204633,
03/31/1994,,16.83244,1.359404,8.305999,,34.673497,27.745462,34.673497,23.211879,23.211877,23.211877,,33.055848,36.514548,10.686151,
06/30/1994,,16.5948,1.360374,7.786596,,35.173774,32.800088,35.173774,23.531552,23.531553,23.531553,,33.099155,34.19803,10.919706,
09/30/1994,,16.62787,1.368548,7.917224,,35.602704,27.883281,35.602704,23.524431,23.524433,23.524433,,33.925156,34.187525,10.943213,
12/31/1994,,16.044814,1.285157,7.452155,,29.243726,,29.243726,19.505447,19.505447,19.505447,,33.300406,41.540234,9.379761,
03/31/1995,,15.940222,1.265723,7.179385,,32.558097,15.06363,32.558097,21.848735,21.848734,21.848734,,32.893083,38.792034,9.756686,
06/30/1995,,15.318009,1.248482,6.713854,,34.414542,19.414661,34.414542,22.726056,22.726058,22.726058,,33.963798,35.937207,9.813144,
09/30/1995,,15.172075,1.261133,6.983218,,33.820328,13.459853,33.820328,22.427477,22.42748,22.42748,,33.686399,36.950623,9.565899,
