Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,Gross Margin %,Gross Margin Surprise %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
09/30/1988,,,0.0,,63.5,63.5,,,,,,,,,,,,
12/31/1988,,,0.0,,56.400002,56.400002,,,,,,,,,,,,
03/31/1989,,,0.0,,94.5,94.5,,,,,,,,,,,,
06/30/1989,,,0.0,,27.1,27.1,,,,,,,,,,,,
09/30/1989,,,0.0,,70.5,70.5,,,,,,,,,,,,
12/31/1989,,,0.0,,14.700003,14.700003,,,,,,,,,,,,
03/31/1990,,,16.5,,20.9,20.9,,,,,,,,,,,,
06/30/1990,,,-10.0,,-9.4,-9.4,,,,,,,,,,,,
09/30/1990,,,-56.400002,,-61.400002,-61.400002,,,,,,,,,,,,
12/31/1990,,,0.0,,11.6,11.6,,,,,,,,,,,,
03/31/1991,,,-90.099998,,-90.099998,-90.099998,,,,,,,,,,,,
06/30/1991,,,22.5,,22.5,22.5,,,,,,,,,,,,
09/30/1991,,,52.299999,,59.099998,59.099998,,,,,,,,,,,,
12/31/1991,,,0.0,,105.099998,105.099998,,,,,,,,,,,,
03/31/1992,,,66.300003,,-944.5,-944.5,,,,,,,,,,,,
06/30/1992,,,109.699997,,106.900002,106.900002,,,,,,,,,,,,
09/30/1992,,,103.300003,,91.5,91.5,,,,,,,,,,,,
12/31/1992,,,0.0,,87.5,87.5,,,,,,,,,,,,
03/31/1993,,,87.099998,,87.099998,87.099998,,,,,,,,,,,,
06/30/1993,,,152.199997,,137.600006,137.600006,,,,,,,,,,,,
09/30/1993,,,136.199997,,136.199997,136.199997,,,,,,,,,,,,
12/31/1993,,,0.0,,26.9,26.9,,,,,,,,,,,,
03/31/1994,,,116.0,,116.0,116.0,,,,,,,,,,,,
06/30/1994,,,163.199997,,163.199997,163.199997,,,,,,,,,,,,
09/30/1994,,,151.300003,,151.300003,151.300003,,,,,,,,,,,,
12/31/1994,,,0.0,,136.5,136.5,,,,,,,,,,,,
03/31/1995,,,133.300003,,133.300003,133.300003,,,,,,,,,,,,
06/30/1995,,,173.800003,,173.800003,173.800003,,,,,,,,,,,,
09/30/1995,,,157.5,,157.5,157.5,,,,,,,,,,,,
12/31/1995,,,0.0,,146.399994,146.399994,,,,,,,,,,,,
03/31/1996,,,151.800003,,151.800003,151.800003,,,,,,,,,,,,
06/30/1996,,,187.899994,,187.899994,187.899994,,,,,,,,,,,,
09/30/1996,,,170.199997,,170.199997,170.199997,,,,,,,,,,,,
12/31/1996,,,1444.699951,,-408.200012,-408.200012,,,,,,,,,,,,
03/31/1997,,,160.199997,,170.399994,170.399994,,,,,,,,,,,,
06/30/1997,,,181.699997,,192.199997,192.199997,,,,,,,,,,,,
09/30/1997,,,184.800003,,194.100006,194.100006,,,,,,,,,,,,
12/31/1997,,,178.300003,,2.0,2.0,,,,,,,,,,,,
03/31/1998,,,173.600006,,176.800003,176.800003,,,,,,,,,,,,
06/30/1998,,,199.0,,199.0,199.0,,,,,,,,,,,,
09/30/1998,,,185.0,,185.0,185.0,,,,,,,,,,,,
12/31/1998,,,89.599998,,121.5,121.5,,,,,,,,,,,,
03/31/1999,,,,,25.5,25.5,,,,,,,,,,,,
06/30/1999,,,,,65.7,65.7,,,,,,,,,,,,
09/30/1999,,,,,109.1,109.1,,,,,,,,,,,,
12/31/1999,,,48.5,,37.0,37.0,,,,,,,,,,,,
03/31/2000,,,48.200001,,63.6,63.6,,,,,,,,,,,,
06/30/2000,,,82.400002,,59.700001,59.700001,,,,,,,,,,,,
09/30/2000,,,15.0,,-6.6,-6.6,,,,,,,,,,,,
