Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,163.279999,75.000999,48.640999,-9.791,,,-9.791,49.429001,,,49.429001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,107.741997,105.266998,48.807999,11.086,,,11.086,-57.418999,,,-57.418999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/29/1990,163.520996,79.403,48.806999,13.817,,,13.817,21.493999,,,21.493999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/30/1990,180.869003,117.292,47.779999,-4.58,,,-4.58,20.377001,,,20.377001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.869003,,,
03/31/1991,76.723999,50.111,49.699001,-11.689,,,-11.689,-11.397,,,-11.397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,132.662003,94.966003,49.834999,-0.419,,,-0.419,-11.72,,,-11.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/29/1991,141.623993,59.527,50.476002,7.888,,,7.888,23.733,,,23.733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,110.194,97.044998,49.743,-11.853,,,-11.853,-24.740999,,,-24.740999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110.194,,,
03/29/1992,105.288002,-91.448997,50.624001,128.356003,,,128.356003,17.757,,,17.757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/1992,126.935997,97.835999,49.988998,11.931,,,11.931,-32.82,,,-32.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/28/1992,139.957001,79.115997,50.049999,36.146,,,36.146,-25.355,,,-25.355,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/1992,172.774002,114.177002,47.208,-22.302,,,-22.302,33.691002,,,33.691002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.774002,,,
03/28/1993,164.848999,66.342003,52.226002,-5.653,,,-5.653,51.933998,,,51.933998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/27/1993,93.873001,113.653,52.501999,-0.982,,,-0.982,-71.300003,,,-71.300003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/26/1993,161.162003,88.779999,51.800999,26.708,,,26.708,-6.127,,,-6.127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,250.376007,128.977005,53.105999,49.883999,,,49.883999,18.409,,,18.409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,250.376007,,,
03/27/1994,142.306,78.710999,51.799999,-46.285999,,,-46.285999,58.081001,,,58.081001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/1994,358.251007,131.772995,51.655998,45.159,,,45.159,-12.643,,,-12.643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/25/1994,153.735001,105.530998,53.709,12.168,,,12.168,-17.673,,,-17.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,60.005001,149.384003,51.631001,-126.861003,,,-126.861003,-14.149,,,-14.149,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.005001,,,
03/26/1995,124.087997,86.206001,50.653999,16.757,,,16.757,-29.528999,,,-29.528999,,,-26.629999,,,,-26.629999,,,,,,,,,,26.629999,,,,,,,,,,,,,,,
06/30/1995,146.623993,139.423004,50.344002,4.062,,,4.062,-47.205002,,,-47.205002,,,-37.851002,,,,-37.851002,,,,,,,,,,37.851002,,,,,,,,,,,,,,,
09/24/1995,125.287003,96.100998,37.081001,-23.805,,,-23.805,15.91,,,15.91,,,-41.895,,,,-41.895,,,,,,,,,,41.895,,,,,,,,,,,,,,,
12/31/1995,207.462006,155.531998,54.987999,-13.299,,,-13.299,10.241,,,10.241,,-183.535995,-183.535995,,,,-183.535995,,,,,,,,,,0.0,,,,,,,,,,,,23.926011,,,
03/31/1996,190.087006,89.349998,72.351997,28.385,,,28.385,,,,,,,-53.18,,,,-53.18,,,,,,,,,,53.18,,,,,,,,,,,,,,,
06/30/1996,139.298996,150.016006,77.301003,-7.503,,,-7.503,,,,,,,-47.462002,,,,-47.462002,,,,,,,,,,47.462002,,,,,,,,,,,,,,,
09/30/1996,226.647003,414.651001,67.458,-335.97699,,,-335.97699,,,,,,,-94.68,,,,-94.68,,,,,,,,,,94.68,,,,,,,,,,,,,,,
12/29/1996,50.835999,289.070007,70.259003,-270.061005,,,-270.061005,,,,,,,-260.046997,,,,-260.046997,,,,,,,,,,260.046997,,,,,,,,,,,,,,,
03/30/1997,312.722992,135.063995,74.624001,103.035004,,,103.035004,,,,,,-39.016998,-39.399,0.864,,,-40.263,,,0.0,0.0,0.0,,,,,0.382002,-259.928992,-50.730999,-219.998993,,,,10.801,10.801,0.0,0.0,,13.777,,,
06/29/1997,158.503998,194.733002,74.874001,-111.102997,,,-111.102997,,,,,,-96.057999,-44.530002,7.335,,,-51.865002,,,3.448,3.448,0.0,,,,,-54.975997,-50.714001,-51.338001,-8.377,,,,9.001,9.001,0.0,0.0,,11.732,,,
09/28/1997,200.218994,152.460007,74.878998,-27.120001,,,-27.120001,,,,,,-103.388,-49.139998,0.794,,,-49.933998,,,0.38,0.38,0.0,,,,,-54.628002,-107.418001,-50.157001,-62.410999,,,,5.15,5.15,0.0,0.0,,-10.587,,,
12/29/1997,209.610992,230.421997,76.695999,17.336,,,17.336,-114.843002,,,-114.843002,,-299.983002,-47.323004,31.865999,,,-79.189003,,,1.56,1.56,0.0,,,,,-254.219998,97.026001,-54.331001,145.884003,,,,5.473,5.473,0.0,0.0,,6.654,,,
03/29/1998,230.037,342.85,79.481,-192.294,,56.122,-248.416,,,,,,333.72,534.11003,567.55603,,,-33.446,,,0.0,0.0,0.0,,,,,-200.39003,-425.185,-53.899,-382.605,,,,11.319,11.319,0.0,0.0,,138.572,,,
06/28/1998,164.108994,222.809006,76.617996,-135.317993,,,-135.317993,,,,,,-46.900002,-56.297001,0.0,,,-56.297001,,,0.0,0.0,0.0,,,,,9.396999,-252.624991,-54.037998,-202.054993,,,,3.468,3.468,0.0,0.0,,-135.416,,,
