Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1999,,,,,,,,,,,,,,0.0,,,,,,
06/30/1999,,,,,,,,,,,,,,0.0,,,,,,
09/30/1999,735.584648,737.937831,737.937831,,0.185193,0.086301,0.062424,0.034311,0.034311,0.034311,0.034311,0.034311,0.034311,0.0,0.056307,0.055422,0.144202,2.007992,,
12/31/1999,729.897197,733.404542,733.404542,,0.192186,0.088348,0.064056,0.038989,0.038989,0.038989,0.038989,0.038989,0.038989,0.007798,0.043196,0.038129,0.275161,2.026368,2.026368,
03/31/2000,705.057106,720.086845,719.836768,,0.201653,0.089565,0.062525,0.038989,0.038989,0.038989,0.038989,0.038989,0.038989,0.007798,0.068579,0.066703,0.170817,2.052403,,
06/30/2000,700.132704,704.178655,701.568986,,0.216039,0.092179,0.062855,0.040549,0.040549,0.040549,0.040549,0.040549,0.040549,0.010917,0.013953,0.012237,0.136271,2.08047,,
09/30/2000,693.842514,704.332556,697.86924,,0.225976,0.092477,0.06368,0.042109,0.042109,0.042109,0.040549,0.040549,0.040549,0.012477,0.048953,0.047904,0.160983,2.117906,,
12/31/2000,691.649616,696.163664,689.552892,,0.238063,0.094067,0.063622,0.042109,0.042109,0.042109,0.040549,0.040549,0.040549,0.014036,0.037691,0.037081,0.270529,2.117501,2.117501,
03/31/2001,670.940138,675.850448,666.738996,,0.252502,0.101756,0.071502,0.046787,0.046787,0.046787,0.045228,0.045228,0.045228,0.015596,0.085671,0.085255,0.364223,1.998347,,
06/30/2001,656.446454,637.301504,627.933572,,0.268893,0.109805,0.076413,0.049906,0.049906,0.049906,0.048347,0.048347,0.048347,0.017155,0.037068,0.036165,0.191131,2.001779,,
09/30/2001,641.051242,625.933028,613.865644,,0.285259,0.118919,0.083753,0.054585,0.054585,0.054585,0.053026,0.053026,0.053026,0.018715,0.092532,0.089707,0.265055,1.999517,,
12/31/2001,635.805584,612.737132,603.196076,,0.303187,0.135893,0.101125,0.065359,0.065359,0.065359,0.064341,0.064341,0.064341,0.021834,0.045672,0.043371,0.160134,2.026934,2.026934,
03/31/2002,619.232472,615.410916,599.906704,,0.316318,0.154296,0.113133,0.07174,0.07174,0.07174,0.07174,0.07174,0.07174,0.023394,0.110307,0.103823,0.235015,2.093823,,
06/30/2002,596.979644,614.221532,596.591711,,0.331454,0.165319,0.125771,0.081098,0.081098,0.081098,0.077979,0.077979,0.077979,0.024953,0.06364,0.062706,0.231443,2.132592,,
09/30/2002,606.530331,605.988497,588.846014,,0.342541,0.17198,0.132602,0.084217,0.084217,0.084217,0.081098,0.081098,0.081098,0.028072,0.098342,0.097518,0.291087,2.131823,,
12/31/2002,590.840152,602.025886,586.370988,,0.346235,0.177354,0.137166,0.087336,0.087336,0.087336,0.084217,0.084217,0.084217,0.031192,0.083945,0.083584,0.407548,2.227477,2.227477,
03/31/2003,590.78563,601.310944,585.941408,,0.348173,0.184413,0.140471,0.090455,0.090455,0.090455,0.087336,0.087336,0.087336,0.034311,0.16831,0.16831,0.460903,2.256981,,
06/30/2003,589.628289,602.118852,585.611152,,0.345951,0.184424,0.1415,0.090455,0.090455,0.090455,0.087336,0.087336,0.087336,0.03743,0.035587,0.035587,0.367884,2.297276,,
09/30/2003,589.179451,602.465106,585.338669,,0.335047,0.17788,0.133741,0.087336,0.087336,0.087336,0.084217,0.084217,0.084217,0.043668,0.125922,0.124436,0.276395,2.296793,,
12/31/2003,584.916746,602.21504,584.386474,,0.349553,0.189022,0.143321,0.090455,0.090455,0.090455,0.087336,0.087336,0.087336,0.046787,0.092591,0.090403,0.435248,2.272744,2.272744,
03/31/2004,584.402493,599.653447,581.965951,,0.372286,0.204771,0.154463,0.096694,0.096694,0.096694,0.093575,0.093575,0.093575,0.049906,0.087967,0.084517,0.394423,2.37665,,
06/30/2004,576.794652,594.424472,578.186074,,0.388641,0.21252,0.161656,0.099813,0.099813,0.099813,0.099813,0.099813,0.099813,0.053026,0.155562,0.151704,0.282135,2.23182,,
09/30/2004,573.367437,589.019141,573.761778,,0.416828,0.2246,0.17386,0.10917,0.10917,0.10917,0.106051,0.106051,0.106051,0.056145,0.15435,0.151598,0.258925,2.365124,,
12/31/2004,574.015048,588.041314,572.646102,,0.438473,0.228127,0.173402,0.10917,0.10917,0.10917,0.106051,0.106051,0.106051,0.059264,0.111339,0.105742,0.292994,2.443985,,
