Date,Assets,Net Plant in Service,Gross Utility Plant in Service,Accum Depreciation for Plant Asset,Plant Construction in Progress,Net Nuclear Fuel,Total Utility Plant,Cash & Near Cash Items,Marketable Securities,Restricted Bond Proceeds,Net Accounts Receivable,Supplies And Fuel,Prepaid Expenses,Other Current Assets,Total Current Assets,Decommissioning Funds,Long-Term Investments,Investments in Associated Co.,Other Property & Equipment,Deferred Charges & Others,Total Long Term Assets,Total Assets,Liabilities & Shareholders' Equity,ST Portion of LT Debts,Short Term Debt,Accounts Payable,Other Accounts Payable and Accruals,Other Current Liabilities,Total Current Liabilities,Accum Deferred Income Taxes,Accumulated Deferred ITC,Long-Term Borrowings,Other Liabilities,Total Long-Term Liabilities,Common Stock,Additional Paid in Capital,Retained Earnings & Other Equity,Total Preferred Equity,Minority Interest,Total Equity,Total Capitalization & Liabilities,Source: Bloomberg
03/31/1990,,738.616028,1353.552002,-614.935974,9.178,22.382999,770.177002,2.316,0.0,0.0,75.632004,43.160999,18.079,,139.188004,37.405998,0.0,,0.0,67.139,104.544998,1013.909973,,0.0,21.163,35.333,15.725,18.040001,90.261002,174.007996,41.875,254.382996,24.915001,495.181,91.555,49.710999,235.360001,51.841999,0.0,428.468006,1013.909973,
06/30/1990,,739.357971,1367.916016,-628.557983,9.373,21.038,769.768982,0.259,0.0,0.0,66.264999,48.066002,21.263,,135.852997,38.831001,0.0,,0.0,65.140999,103.972,1009.593994,,0.0,26.0,39.789001,6.337,18.257999,90.384003,172.921997,41.289001,252.673004,25.177999,492.062012,91.555,49.710999,234.041,51.841,0.0,427.148006,1009.593994,
09/30/1990,,739.185974,1380.176025,-640.98999,9.636,21.209,770.031006,2.11,0.0,0.0,69.668999,50.473,16.92,,139.171997,40.294998,0.0,,0.0,64.995003,105.290001,1014.492981,,0.0,31.799999,43.789001,9.169,11.537,96.294998,172.421997,40.702999,256.635986,18.681,488.441986,91.555,49.710999,236.649002,51.841,0.0,429.756008,1014.492981,
12/31/1990,,741.888977,1390.286987,-648.39801,7.487,19.531,768.906982,0.161,0.0,0.0,85.973999,40.199001,18.601999,3.367,148.302994,40.587002,0.0,,0.0,51.442001,92.029003,1009.239014,,0.235,35.0,51.558998,6.733,9.041,102.568001,150.199005,40.164001,273.348999,19.627001,483.339005,91.555,49.710999,230.865997,51.200001,0.0,423.332005,1009.239014,
03/31/1991,,735.866028,1398.104004,-662.237976,10.474,18.028999,764.369019,1.66,0.0,0.0,92.251999,35.409,14.372,,143.692993,42.060001,0.0,,0.0,94.502998,136.563,1044.625,,0.235,36.5,68.398003,12.731,12.614,130.477997,149.860001,39.641998,294.722992,20.087,504.311996,91.555,49.710999,217.369003,51.200001,0.0,409.835011,1044.625,
06/30/1991,,743.195984,1419.05896,-675.862976,3.723,18.113001,765.031982,0.265,0.0,0.0,72.492996,39.888,18.211,,130.856995,43.655998,0.0,,0.0,98.75,142.405998,1038.295044,,0.235,33.299999,66.885002,5.169,15.073,120.662003,152.177002,39.132,295.635986,21.989,508.93399,91.555,49.710999,216.233002,51.200001,0.0,408.699009,1038.295044,
09/30/1991,,742.088989,1430.993042,-688.903992,5.81,18.973,766.872009,30.125999,0.0,0.0,71.577003,44.747002,14.384,,160.834,45.147999,0.0,,0.0,103.031998,148.179996,1075.885986,,0.235,10.0,65.346001,6.798,12.997,95.375999,154.862,38.609001,350.128998,23.125999,566.725998,91.555,49.710999,221.317993,51.200001,0.0,413.784,1075.885986,
12/31/1991,,738.294006,1433.880005,-695.585999,8.071,18.704,765.06897,0.477,0.0,0.0,95.218002,46.577,19.291,3.83,165.393005,45.504002,0.0,,0.0,97.570999,143.075001,1073.536987,,0.235,13.0,62.897999,7.987,12.275,96.394997,160.703003,38.092999,332.907013,24.941,556.644012,91.555,49.710999,228.031998,51.200001,0.0,420.498005,1073.536987,
03/31/1992,,732.859985,1442.490967,-709.630981,20.927,17.18,770.96698,15.973,0.0,0.0,96.389,42.603001,14.946,,169.910995,46.904999,0.0,,0.0,101.825996,148.730995,1089.609009,,0.235,10.0,56.955002,12.109,21.57,100.869003,160.826996,37.587002,330.747009,32.582001,561.743011,91.555,49.709999,234.531998,51.200001,0.0,426.996998,1089.609009,
06/30/1992,,738.492981,1462.391968,-723.898987,27.219,15.692,781.403992,15.492,0.0,0.0,73.149002,42.015999,17.891001,1.675,150.223007,48.181999,0.0,,0.0,109.112,157.293999,1088.921021,,0.235,10.0,46.965,8.298,15.996,81.494003,160.705994,37.081001,328.415985,32.202999,558.405991,94.913002,69.198997,233.709,51.200001,0.0,449.021,1088.921021,
