Date,P/E,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,Average,High,Low,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,,,,1.7005,,
03/31/1983,,,,,,,,,,,,,2.203937,,
06/30/1983,,,,,,,,,,,,,2.55075,,
09/30/1983,,,,,,,,,,,,,2.662625,,
12/31/1983,,,,,,,,,,,,,2.5955,,
03/31/1984,,,,,,,,,,,,,2.327,,
06/30/1984,,,,,,,,,,,,,2.170375,,
09/30/1984,,,,,,,,,,,,,2.528375,,
12/31/1984,,,,,,,,,,,,,2.629062,,
03/31/1985,,,,,,,,,,,,,2.685,,
06/30/1985,,,,,,,,,,,,,2.64025,,
09/30/1985,,,,,,,,,,,,,2.4165,,
12/31/1985,,,,,,,,,,,,,2.64025,,
03/31/1986,,,,,,,,,,,,,2.7745,,
06/30/1986,,,,,,,,,,,,,2.90875,,
09/30/1986,,,,,,,,,,,,,2.349375,,
12/31/1986,,,,,,,,,,,,,2.148,,
03/31/1987,,,,,,,,,,,,,2.483625,,
06/30/1987,,,,,,,,,,,,,2.304625,,
09/30/1987,,,,,,,,,,,,,2.72975,,
12/31/1987,,,,,,,,,,,,,1.83475,,
03/31/1988,,,,,,,,,,,,,2.394125,,
06/30/1988,,,,,,,,,,,,,2.72975,,
09/30/1988,,,,,,,,,,,,,1.253,,
12/31/1988,,,,,,,,,,,,,1.141125,,
03/31/1989,,,,,,,,,,,,,1.364875,,
06/30/1989,,,,,,,,,,,,,1.611,,
09/30/1989,,,,,,,,,,,,,1.92425,,
12/31/1989,,,,,,,,,,,,,3.08775,,
03/31/1990,,,,,,,231.701104,231.701104,231.701104,,,,3.17725,232.24897,
06/30/1990,,,,,,,251.32158,280.250202,217.486201,,,,4.0,69.127994,
09/30/1990,,,,,,,100.52216,217.486201,42.561927,0.220778,,,3.0,47.317398,
12/31/1990,,,,,,,49.106866,57.602298,44.052927,0.215772,3.447954,9.515951,3.125,46.961076,
03/31/1991,,,,,,,46.727014,75.086799,39.250399,0.34922,7.711173,78.09266,3.0,75.592513,
06/30/1991,,,,,,,76.772193,80.775149,70.738874,0.306513,7.156009,115.999695,3.125,70.758538,
09/30/1991,,,,,,,66.558342,70.758562,53.734437,0.215763,4.395455,22.107558,2.875,53.721216,
12/31/1991,,,,,,,51.713022,56.326499,45.95825,0.185252,3.584383,14.54353,2.875,49.346198,
03/31/1992,,,,,,,74.211787,115.789503,46.745723,0.411661,6.658612,17.436467,5.5,116.405857,
06/30/1992,,,,,,,103.995567,116.406046,92.953059,0.340051,5.113755,12.131873,4.75,97.406808,
09/30/1992,,,,,,,94.037531,102.605003,87.010553,0.319047,4.937297,12.282707,4.75,91.162251,
12/31/1992,,,,,,,83.167309,93.758126,72.991126,0.292689,4.727927,12.478685,4.625,83.769408,
03/31/1993,,,,,,,90.89347,107.712254,81.386501,0.382233,6.782305,22.098766,5.25,107.20111,
06/30/1993,,,,,,,101.405609,114.506,96.8891,0.40726,7.359639,24.820178,5.0,114.148,
09/30/1993,,,,,,,111.835927,119.6619,101.303,0.362282,7.393757,34.921436,4.625,101.900752,
12/31/1993,,,,,,,104.859982,112.167752,89.802503,0.313607,6.307493,25.994571,5.25,88.563502,
03/31/1994,,,,,,,100.503217,156.452752,89.802503,0.607509,9.540969,29.845164,5.375,154.92625,
06/30/1994,,,,,,,154.824694,166.601752,149.65125,0.709394,11.563207,110.662833,4.875,148.066871,
09/30/1994,,,,,,,147.780833,157.1565,140.683496,0.951886,15.813737,,4.5,150.230504,
12/31/1994,,,,,,,134.551059,147.517371,123.081128,0.821645,19.887237,69.770322,3.25,126.144748,
03/31/1995,,,,,,,123.590851,143.261625,115.901752,0.951255,21.717939,77.361363,3.875,143.273251,
06/30/1995,,,,,,,133.610952,138.307751,125.885001,0.862827,21.074872,128.586328,3.125,128.072001,
09/30/1995,,,,,,,122.69783,130.5235,118.136001,0.833121,18.653863,101.951174,2.75,125.297999,
12/31/1995,,,,,,3.945333,132.917602,147.653999,51.400999,0.365689,7.284859,20.712834,2.75,51.40925,
03/31/1996,,,,,,2.820298,49.28543,56.368999,34.556125,0.245307,8.202261,18.035557,2.375,34.556125,
06/30/1996,,,,,,3.389105,38.375343,44.493625,32.07175,0.281303,32.012475,29.043956,2.75,39.15125,
09/30/1996,,,,,,2.31294,22.911439,36.666875,11.823125,0.153487,,,1.5,20.8815,
12/31/1996,,,,,,9.143936,24.002049,33.303375,18.397125,0.191126,,,1.875,24.535375,
03/31/1997,,,,,,5.795062,22.96876,31.784125,13.164999,0.114499,,,1.625,13.169875,
06/30/1997,,,,,,7.227528,16.760262,25.596749,10.679999,0.180491,,,2.0625,19.670498,
09/30/1997,,,,,,10.696075,31.839051,53.433997,18.169998,0.546139,,,3.4375,56.420498,
12/31/1997,,,,,,,89.859512,112.166997,50.795998,1.449463,50.816974,205.912641,5.5,110.781003,
03/31/1998,,,,,,,140.504415,195.914003,110.791497,4.570444,122.000841,457.216311,7.75,291.704008,
06/30/1998,,,,,,,307.469135,398.316512,195.914003,6.890496,71.361051,133.32723,10.3125,380.782569,
09/30/1998,,,,,,,324.804823,387.169012,252.843817,5.797061,32.14208,55.012865,7.625,296.189262,
12/31/1998,,,,,,,266.064374,316.800567,218.71419,4.92111,18.65306,26.587987,6.125,248.757208,
03/31/1999,,,,,,,218.7441,255.225135,186.245131,3.519045,10.261334,14.044806,4.375,198.495248,
06/30/1999,,,,,,,234.283842,295.972998,170.417756,5.129541,11.661322,15.242935,6.5,320.406491,
09/30/1999,,,,,,,279.344577,307.679929,236.411181,3.268651,8.543076,12.101765,4.4375,241.769061,
12/31/1999,,,,,,,231.564026,296.638499,207.800749,3.72723,11.085748,19.056925,5.5,298.450501,
03/31/2000,,,,,,,280.520734,325.866249,222.348248,3.668556,16.783238,41.348322,5.875,334.590628,
06/30/2000,,,,,,,279.956586,426.584004,191.916356,2.114178,20.069878,,2.5625,200.457941,
09/30/2000,,,,,,,184.836863,216.298312,162.116188,1.788213,15.618677,,2.0,162.731001,
12/31/2000,,,,,,,154.913992,183.15404,78.65449,0.852986,9.482146,,1.6875,79.498317,
03/31/2001,,,,,,,74.266698,96.159265,52.16393,0.940422,9.093199,,1.9,92.796102,
06/30/2001,,,,,,,100.970087,138.089088,67.319986,1.117441,10.300777,109.803087,2.4,120.673599,
09/30/2001,,,,,,,143.917425,184.283504,109.495507,1.206736,11.795455,73.75358,2.9,136.001597,
12/31/2001,,,,,,22.27469,162.451733,207.992293,130.042267,1.764474,14.162887,55.072896,4.55,208.010326,
03/31/2002,,,,,,22.754115,202.829263,271.018019,173.046681,2.25055,16.852058,49.110306,5.74,269.026254,
06/30/2002,,,,,,13.758434,249.149565,278.909573,206.295477,2.019276,14.459113,34.608156,5.32,246.686927,
09/30/2002,,,,,,11.515074,198.977386,241.475758,139.350567,1.531773,11.412921,24.597231,4.4,197.146802,
12/31/2002,,,,,,11.317886,189.7806,211.561332,172.277135,1.34741,9.117604,15.939997,4.17,181.540621,
03/31/2003,,,,,,10.647269,161.158185,179.21881,116.356124,0.833419,5.554628,9.48157,3.53,115.125223,
06/30/2003,,,,,,11.459459,142.450443,169.119813,117.270578,1.024745,6.697335,11.141347,4.25,144.146743,
09/30/2003,,,,,,12.705711,215.849731,269.386581,172.428024,1.732866,10.388805,16.865345,7.08,248.780707,
12/31/2003,,,,,,19.060734,295.476825,370.295369,250.805683,2.593148,15.143075,24.315609,9.63,377.183723,
03/31/2004,,,,,,15.228474,374.861385,425.6864,340.970706,2.446465,13.867251,22.078315,9.71,378.20153,
06/30/2004,,,,,,14.031038,359.211069,394.658945,316.263065,2.237767,12.156215,19.093244,9.46,364.127263,
09/30/2004,,,,,,18.983305,336.069637,360.150469,302.909033,,,,8.84,,
12/31/2004,,,,,,17.372248,318.557033,318.557033,318.557033,1.823026,11.017074,18.344201,8.36,314.052723,
03/31/2005,,,,,,14.528026,270.705812,311.542254,244.695545,1.61546,10.797041,19.238651,7.61,276.9981,
06/30/2005,,,,,,21.435669,245.116097,281.035256,200.99229,1.617345,11.108421,19.895871,7.56,275.577718,
09/30/2005,,,,,,18.856483,291.635856,318.379949,271.592481,1.725797,11.718632,20.324679,8.28,294.911091,
12/31/2005,,,,,,18.175887,304.796832,325.795368,283.568005,1.811813,12.64582,22.092869,8.78,308.836225,
03/31/2006,,,,,,20.217538,343.901412,402.075392,303.786274,2.305326,14.965212,24.274372,11.0,402.639021,
06/30/2006,,,,,,20.795624,390.527813,416.310395,364.446975,2.276351,14.700526,23.171721,11.2,411.159027,
09/30/2006,,,,,,21.040317,445.895137,488.507659,387.71301,2.487847,15.376071,23.080002,12.93,468.847162,
12/31/2006,,,,,,24.063334,509.886541,541.036775,451.979227,2.611681,16.001165,23.42453,14.06,510.069135,
03/31/2007,,,,,,24.857871,492.52704,530.759766,445.799595,2.283086,14.327855,20.846381,12.7,458.391075,
06/30/2007,,,,,,22.273569,441.663749,471.842989,423.268316,2.170044,13.825732,20.149863,12.41,446.460523,
09/30/2007,,,,,,20.454537,488.171957,569.061347,427.594417,2.253331,14.052018,20.2258,13.35,474.396132,
12/31/2007,,,,,,16.403026,531.644349,583.931053,449.806171,2.031763,11.754715,16.67563,12.89,446.573381,
03/31/2008,,,,,,13.043892,478.378849,506.168106,428.816209,2.167232,12.532098,17.728269,13.98,495.895132,
06/30/2008,,,,,,14.384366,521.291496,568.039179,472.69282,1.983852,13.374662,20.061435,13.57,480.631856,
09/30/2008,,,,,,15.949106,571.40919,628.346974,491.50772,2.146865,13.612108,19.649874,15.17,549.548019,
12/31/2008,,,,,,16.579925,449.141141,552.76855,375.717596,1.639072,10.674587,15.466088,11.98,434.519752,
03/31/2009,,,,,,26.2752,462.894489,523.541624,423.624746,1.892662,11.475222,15.600214,14.63,521.078351,
06/30/2009,,,,,,32.145782,570.381262,607.250017,510.786536,2.016451,10.367941,13.121349,15.62,564.441061,
09/30/2009,,,,,,27.037713,575.490072,626.236527,529.341084,2.092317,11.0196,13.724202,17.09,597.592914,
