Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
11/30/2003,91.107,82.84,24.436,17.699,,4.622,13.077,-33.868,-218.73,32.305,,152.557,,-20.726,-18.573,5.567,,,-24.14,,,0.0,0.0,0.0,,,,,-2.153,-79.471,0.0,-86.579,,,,8.244,8.244,0.0,-1.136,,-9.09,
02/29/2004,160.785,62.821,24.575,-4.805,,,-4.805,78.194,,,,78.194,,-32.1,-36.577,0.0,,,-36.577,,,0.0,0.0,0.0,,,,,4.477,-129.924,-3.295,-207.802,,,,13.937,13.937,0.0,67.236,,-1.239,
05/31/2004,-46.458,51.329,24.255,1.186,,6.259,-5.073,-123.228,-85.132,-113.885,,75.789,,-23.006,-21.668,0.445,,,-22.113,,,0.0,0.0,0.0,,,,,-1.338,43.771,-2.451,48.687,,,,5.815,5.815,0.0,-8.28,,-25.693,
08/31/2004,100.608,80.614,24.812,10.023,,14.884,-4.861,-14.841,-169.792,-119.808,,274.759,,-28.219,-28.218,0.579,,,-28.797,,,0.0,0.0,0.0,,,,,-0.001,-74.064,-2.451,-91.792,,,,13.968,13.968,0.0,6.211,,-1.675,
11/30/2004,27.272,96.893,24.545,26.196,,27.265,-1.069,-120.362,-172.92,,,52.558,,-37.422,-27.245,0.201,,,-27.446,,,0.0,0.0,0.0,,,,,-10.177,13.136,-2.451,8.452,,,,7.915,7.915,0.0,-0.78,,2.986,
02/28/2005,239.278,47.628,30.043,34.92,,,34.92,126.687,,,,126.687,,-1134.213,-28.762,12.546,,,-41.308,,,0.0,0.0,0.0,,,,,-1105.451,875.413,-2.451,875.706,,,,25.233,25.233,0.0,-23.075,,-19.522,
05/31/2005,60.026,75.699,29.279,42.736,,13.456,29.28,-87.688,8.531,-112.969,,16.75,,110.034,-31.84,0.0,,,-31.84,,,0.0,0.0,0.0,,,,,141.874,-168.511,-2.451,-173.22,,,,8.705,8.705,0.0,-1.545,,1.549,
08/31/2005,114.096,82.42,28.859,22.804,,19.845,2.959,-19.987,-74.614,38.491,,16.136,,-16.161,-31.122,0.0,,,-31.122,,,0.0,0.0,0.0,,,,,14.961,-98.452,-2.451,-108.407,,,,11.673,11.673,0.0,0.733,,-0.517,
11/30/2005,108.158,108.961,34.171,1.748,,5.532,-3.784,-36.722,-95.392,-180.983,,239.653,,-69.076,-28.666,0.0,,,-28.666,,,0.0,0.0,0.0,,,,,-40.41,-31.375,-2.451,-32.589,,,,3.68,3.68,0.0,-0.015,,7.707,
02/28/2006,153.691,58.182,35.789,20.56,,-8.717,29.277,39.16,205.666,133.574,,-300.08,,-40.355,78.809,119.679,,,-40.87,,,0.0,0.0,0.0,,,,,-119.164,-128.832,-2.451,-139.95,,,,13.675,13.675,0.0,-0.106,,-15.496,
05/31/2006,6.7,85.5,28.7,-23.5,,15.6,-39.1,-84.0,-66.4,-31.3,,13.7,,-19.6,-44.4,0.7,,,-45.1,,,0.0,0.0,0.0,,,,,24.8,39.5,-2.5,31.3,,,,10.3,10.3,0.0,0.4,,26.6,
08/31/2006,84.9,68.4,62.2,119.6,,31.1,88.5,-157.0,-152.2,36.0,,-40.8,,-1111.4,-103.1,0.0,,,-103.1,,,0.0,0.0,0.0,,,,,-1008.3,1057.8,-4.9,1135.6,,,,-36.2,45.8,-82.0,-36.7,,31.3,
11/30/2006,33.2,107.8,36.0,-8.8,,0.4,-9.2,-101.8,-123.5,-183.7,,205.4,,-29.7,-24.4,8.1,,,-32.5,,,0.0,0.0,0.0,,,,,-5.3,-11.0,-2.4,-10.4,,,,2.8,20.8,-18.0,-1.0,,-7.5,
05/31/2007,-86.1,29.8,38.7,-44.2,,3.6,-47.8,-110.4,-38.9,-28.0,,-43.5,,-215.7,-15.9,1.8,,,-17.7,,,0.0,0.0,0.0,,,,,-199.8,301.8,0.0,797.0,,,,-488.0,12.0,-500.0,-7.2,,0.0,
08/31/2007,263.8,72.1,38.3,43.0,,-0.2,43.2,110.4,-17.7,29.8,,98.3,,-30.1,-28.8,0.5,,,-29.3,,,0.0,0.0,0.0,,,,,-1.3,-234.0,0.0,-252.2,,,,10.9,10.9,0.0,7.3,,-0.3,
11/30/2007,74.6,119.6,40.5,12.1,24.1,26.5,-38.5,-97.6,-143.6,-60.3,48.7,57.6,,-31.6,-26.1,6.4,,,-32.5,,,0.0,0.0,0.0,,,,,-5.5,-51.3,0.0,-54.9,,,,9.2,9.2,0.0,-5.6,,-8.3,
02/29/2008,267.5,-831.9,48.4,956.3,,70.3,886.0,94.7,256.4,20.7,,-182.4,,-835.5,-64.3,,,,-64.3,,,0.0,0.0,0.0,,,,,-771.2,563.6,0.0,568.1,,,,6.0,6.0,0.0,-10.5,,-4.4,
05/31/2008,-32.7,44.6,44.2,19.8,10.8,3.2,5.8,-141.3,-53.1,-69.0,14.4,-33.6,0.0,-15.7,-21.4,0.8,0.8,0.0,-22.2,-22.2,0.0,0.0,0.0,0.0,-2.1,0.0,-2.1,0.0,7.8,53.1,0.0,36.3,85.8,0.0,-49.5,16.8,16.8,0.0,0.0,0.0,4.7,
08/31/2008,176.8,21.9,85.2,210.1,22.3,11.8,176.0,-140.4,-76.0,-28.3,10.2,-46.3,0.0,179.5,-36.0,16.0,16.0,0.0,-52.0,-52.0,0.0,0.0,0.0,0.0,204.8,204.2,0.6,0.0,10.7,-352.0,0.0,-380.5,-281.0,0.0,-99.5,28.5,28.5,0.0,0.0,0.1,4.4,
11/30/2008,330.9,105.4,119.2,300.2,34.1,9.6,256.5,-193.9,-187.4,-176.6,38.3,131.8,0.0,157.3,-76.7,18.9,18.9,0.0,-95.6,-95.6,0.0,0.0,0.0,0.0,204.4,204.2,0.2,0.0,29.6,-327.2,0.0,-362.6,-137.4,0.0,-225.2,35.4,35.4,0.0,0.0,-0.2,160.8,
02/28/2009,176.0,-406.8,37.8,450.1,12.0,-7.3,445.4,94.9,274.8,90.6,-65.2,-205.3,0.0,-28.7,-26.5,6.5,6.5,0.0,-33.0,-33.0,0.0,0.0,0.0,0.0,-0.1,0.0,-0.1,0.0,-2.1,-320.2,0.0,-324.7,27.7,0.0,-352.4,4.5,4.5,0.0,0.0,4.7,-168.2,
05/31/2009,-54.8,6.5,37.2,-38.1,12.2,-27.1,-23.2,-60.4,-132.8,34.5,-28.2,66.1,0.0,224.3,-45.9,1.2,1.2,0.0,-47.1,-47.1,0.0,0.0,0.0,0.0,270.2,0.0,270.2,0.0,0.0,-166.3,0.0,-170.9,98.6,0.0,-269.5,4.6,4.6,0.0,0.0,0.5,3.7,
08/31/2009,152.2,99.7,45.9,43.5,13.2,-1.6,31.9,-36.9,-71.7,56.8,16.7,-38.7,0.0,2.2,-4.7,13.3,13.3,0.0,-18.0,-18.0,0.0,0.0,0.0,0.0,6.2,6.2,0.0,0.0,0.7,-151.8,0.0,-160.7,-158.8,0.0,-1.9,8.9,8.9,0.0,0.0,0.3,2.9,
11/30/2009,91.3,44.1,37.3,113.1,13.8,5.9,93.4,-103.2,-102.8,-123.6,74.7,48.5,0.0,-22.6,-22.1,2.0,2.0,0.0,-24.1,-24.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5,-38.8,0.0,-74.0,184.4,0.0,-258.4,2.0,2.0,0.0,33.2,0.7,30.6,
02/28/2010,213.8,-51.0,35.5,84.7,17.1,-7.8,75.4,144.6,369.2,83.3,-105.9,-202.0,0.0,52.7,-17.8,0.7,0.7,0.0,-18.5,-18.5,0.0,0.0,0.0,0.0,73.2,343.4,-270.2,0.0,-2.7,-266.1,0.0,-258.6,-7.1,0.0,-251.5,4.0,4.0,0.0,-11.5,-7.2,-6.8,
05/31/2010,60.1,49.1,34.6,64.1,11.0,35.3,17.8,-87.7,-133.3,61.0,-30.6,15.2,0.0,4.6,-24.5,1.1,1.1,0.0,-25.6,-25.6,0.0,0.0,0.0,0.0,-1.6,0.0,-1.6,0.0,30.7,-86.0,0.0,193.3,194.6,0.0,-1.3,-279.1,20.9,-300.0,-0.2,-1.3,-22.6,
08/31/2010,246.0,91.3,33.7,32.7,14.7,15.3,2.7,88.3,-71.2,96.2,19.9,43.4,0.0,-15.5,-15.6,2.0,2.0,0.0,-17.6,-17.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,-238.4,0.0,-241.9,-218.7,0.0,-23.2,3.5,3.5,0.0,0.0,0.9,-7.0,
11/30/2010,63.3,139.3,34.6,4.4,14.1,21.6,-31.3,-115.0,-139.8,-104.7,83.3,46.2,0.0,-15.8,-14.5,12.4,12.4,0.0,-26.9,-26.9,0.0,0.0,0.0,0.0,-1.6,0.0,-1.6,0.0,0.3,-49.0,0.0,-69.2,7.4,0.0,-76.6,20.2,20.2,0.0,0.0,2.0,0.5,
02/28/2011,250.3,279.8,30.9,-14.2,6.2,-1.3,-19.1,-46.2,258.3,138.3,-155.1,-287.7,0.0,213.2,-15.0,4.0,4.0,0.0,-19.0,-19.0,0.0,0.0,0.0,0.0,221.3,219.7,1.6,0.0,6.9,-472.7,0.0,-500.4,-273.0,0.0,-227.4,27.7,27.7,0.0,0.0,2.4,-6.8,
05/31/2011,241.3,74.5,26.9,44.4,13.7,10.8,19.9,95.5,-42.4,67.5,-21.8,92.2,0.0,-33.8,-20.9,0.1,0.1,0.0,-21.0,-21.0,0.0,0.0,0.0,0.0,-7.5,0.0,-7.5,0.0,-5.4,-204.6,0.0,-248.8,168.5,0.0,-417.3,44.2,44.2,0.0,0.0,1.3,4.2,
08/31/2011,276.1,162.7,25.4,33.7,10.5,13.9,9.3,54.3,-42.1,51.2,34.6,10.6,0.0,-39.4,-18.0,0.2,0.2,0.0,-18.2,-18.2,0.0,0.0,0.0,0.0,-21.3,0.0,-21.3,0.0,-0.1,-239.7,0.0,-57.8,-55.2,0.0,-2.6,-181.9,5.6,-187.5,0.0,-0.4,-3.4,
11/30/2011,123.4,104.8,28.3,25.2,13.3,12.1,-0.2,-34.9,-55.0,-156.5,122.5,54.1,0.0,-45.5,-14.6,0.3,0.3,0.0,-14.9,-14.9,0.0,0.0,0.0,0.0,-49.6,0.0,-49.6,0.0,18.7,-30.7,0.0,59.3,109.9,0.0,-50.6,-90.0,3.8,-93.8,0.0,-1.4,45.8,
02/29/2012,143.3,103.0,29.7,23.9,10.1,11.2,2.6,-13.3,133.9,89.3,-141.3,-95.2,0.0,-16.4,-11.3,3.0,3.0,0.0,-14.3,-14.3,0.0,0.0,0.0,0.0,-3.9,-30.8,26.9,0.0,-1.2,-100.1,0.0,21.2,26.6,0.0,-5.4,-121.3,11.1,-132.4,0.0,3.2,30.0,
05/31/2012,96.4,72.0,28.1,26.3,11.6,12.3,2.4,-30.0,-27.5,31.2,-11.8,-21.9,0.0,-11.1,-11.9,7.7,7.7,0.0,-19.6,-19.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-97.9,0.0,293.4,-274.4,1400.0,-832.2,-368.5,14.5,-383.0,-22.8,-4.1,-16.7,
08/31/2012,272.1,124.6,27.7,45.6,9.8,19.6,16.2,74.2,-23.6,6.0,64.3,27.5,0.0,-172.9,-15.8,0.2,0.2,0.0,-16.0,-16.0,0.0,0.0,0.0,0.0,-160.0,0.0,-160.0,0.0,2.9,8.0,0.0,560.3,-83.9,650.0,-5.8,109.0,109.0,0.0,-661.3,2.2,109.4,
11/30/2012,20.5,109.5,31.3,34.7,9.9,8.6,16.2,-155.0,-53.1,-233.9,118.2,13.8,0.0,-16.2,-16.5,0.1,0.1,0.0,-16.6,-16.6,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.1,17.9,0.0,-11.3,2.3,0.0,-13.6,30.3,30.3,0.0,-1.1,-0.2,22.0,
02/28/2013,167.3,81.7,31.7,10.8,9.5,-1.3,2.6,43.1,65.3,106.7,-93.8,-35.1,0.0,-6.6,-7.9,2.0,2.0,0.0,-9.9,-9.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3,-26.7,0.0,-702.2,-16.6,0.0,-685.6,26.1,26.1,0.0,649.4,-3.0,131.0,
05/31/2013,3.3,52.9,29.0,13.8,12.8,21.0,-20.0,-92.4,18.2,30.7,-55.1,-86.2,0.0,-20.0,-20.8,1.2,1.2,0.0,-22.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,295.5,0.0,1766.2,221.1,1550.0,-4.9,92.5,92.5,0.0,-1563.2,-1.0,277.8,
08/31/2013,485.7,1522.0,42.2,-1328.9,12.8,-11.4,-1330.3,250.4,-9.8,36.7,65.5,158.0,0.0,-4699.4,-26.8,0.4,0.4,0.0,-27.2,-27.2,0.0,0.0,0.0,0.0,-4672.9,0.0,-4672.9,0.0,0.3,3725.3,0.0,2221.0,51.0,2175.0,-5.0,23.3,23.3,0.0,1481.0,-4.1,-492.5,
11/30/2013,140.1,211.0,42.1,-2.8,11.9,0.5,-15.2,-110.2,-13.1,-179.6,118.4,-35.9,0.0,-38.1,-30.5,6.2,6.2,0.0,-36.7,-36.7,0.0,0.0,0.0,0.0,-8.1,0.0,-8.1,0.0,0.5,-155.7,0.0,-182.2,-101.5,0.0,-80.7,26.5,26.5,0.0,0.0,2.1,-51.6,
02/28/2014,197.1,157.2,42.0,47.2,12.4,31.5,3.3,-49.3,41.2,71.1,-178.1,16.5,0.0,-106.3,-137.6,0.0,0.0,0.0,-137.6,-137.6,0.0,0.0,0.0,0.0,-0.3,0.0,-0.3,0.0,31.6,-88.1,0.0,-119.1,-113.3,0.0,-5.8,31.0,31.0,0.0,0.0,-4.0,-1.3,
05/31/2014,232.3,206.7,49.5,61.5,11.7,39.6,10.2,-85.4,-24.3,-31.8,32.5,-61.8,0.0,-136.3,-131.4,0.0,0.0,0.0,-131.4,-131.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.9,213.1,0.0,173.3,178.1,0.0,-4.8,39.8,39.8,0.0,0.0,5.0,314.1,
08/31/2014,435.8,195.8,53.5,28.7,16.2,28.0,-15.5,157.8,-7.0,-2.5,74.6,92.7,0.0,-169.9,-176.8,0.0,0.0,0.0,-176.8,-176.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,-538.1,0.0,-10.7,18.9,0.0,-29.6,17.9,17.9,0.0,-545.3,-1.5,-273.7,
11/30/2014,82.0,222.2,51.6,39.9,14.2,12.7,13.0,-231.7,-49.5,-171.3,25.5,-36.4,0.0,-253.5,-233.1,0.0,0.0,0.0,-233.1,-233.1,0.0,0.0,0.0,0.0,-21.4,0.0,-21.4,0.0,1.0,135.5,0.0,122.7,-146.4,800.0,-530.9,24.1,24.1,0.0,-11.3,-1.0,-37.0,
