Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,Net Revenue,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
09/30/1992,299.855988,305.26001,305.26001,,1.183905,0.830761,0.222672,0.1375,0.1375,,0.1375,0.1375,0.1375,0.0275,0.026079,,32.545883,3.067496,,
12/31/1992,300.243988,305.880004,305.880004,,1.154659,0.845341,0.219991,0.1425,0.1425,0.1425,0.1425,0.1425,0.1425,0.03,0.175857,,31.119467,3.174535,,
03/31/1993,301.312012,306.996002,306.996002,,1.164158,0.880321,0.209957,0.14,0.14,,0.14,0.14,0.14,0.03,0.138161,,34.199323,3.295,,
06/30/1993,301.436005,304.18399,304.18399,,1.239832,0.923129,0.218,0.1425,0.1425,,0.1425,0.1425,0.1425,0.0325,-0.069622,,32.813454,3.405436,,
09/30/1993,302.171997,304.667999,304.667999,,1.274345,0.966393,0.240012,0.1525,0.1525,,0.1525,0.1525,0.1525,0.0325,0.112234,,33.891991,3.520839,,
12/31/1993,303.496004,305.596008,305.596008,,1.340011,0.999827,0.24072,0.155,0.155,0.155,0.155,0.155,0.155,0.035,0.564405,,29.895583,3.640819,,
03/31/1994,304.556,330.596008,330.596008,,1.385897,1.067142,0.259652,0.165,0.165,,0.165,0.165,0.165,0.035,-2.188024,,33.559408,3.752246,,
06/30/1994,305.723999,331.415985,331.415985,,1.385235,1.04593,0.249493,0.1625,0.1625,,0.1625,0.1625,0.1625,0.0375,0.987037,,32.005473,3.855442,,
09/30/1994,305.872009,331.832001,331.832001,,1.495694,1.061688,0.254722,0.165,0.165,,0.165,0.165,0.165,0.0375,0.599584,,31.362676,3.969958,,
12/31/1994,329.787996,331.403992,331.403992,,1.62941,1.079492,0.26277,0.1725,0.1725,0.1725,0.1725,0.1725,0.1725,0.04,0.762845,,26.077377,4.054532,,
03/31/1995,330.18399,331.559998,331.559998,,1.750781,1.092369,0.257489,0.165,0.165,,0.165,0.165,0.165,0.04,0.919595,0.815509,28.552466,4.284405,,
06/30/1995,330.5,332.075989,332.075989,,1.827449,1.151974,0.275024,0.1875,0.1875,,0.1875,0.1875,0.1875,0.0425,0.417152,0.333604,38.136759,4.512956,,
09/30/1995,330.131989,332.687988,332.687988,,1.87889,1.180578,0.270755,0.195,0.195,,0.195,0.195,0.195,0.0425,-0.967925,-1.022742,39.563551,4.661442,,
12/31/1995,329.552,332.451996,332.451996,,1.934914,1.236308,0.299926,0.1975,0.1975,0.1975,0.1975,0.1975,0.1975,0.045,0.569848,0.522569,39.906421,4.817219,,
03/31/1996,324.187988,332.0,326.0,,2.002101,1.343117,0.331252,0.215,0.215,0.215,0.21,0.21,0.21,0.045,1.276586,1.222972,42.404055,4.812273,,
06/30/1996,322.067993,326.0,324.0,,2.053534,1.411373,0.340877,0.22,0.22,0.22,0.22,0.22,0.22,0.0475,-0.289448,-0.377627,42.975369,4.893808,,
09/30/1996,320.548004,326.0,322.0,,2.151572,1.437693,0.34445,0.23,0.23,0.23,0.225,0.225,0.225,0.0475,0.816084,0.740624,41.960455,5.06142,,
12/31/1996,324.615997,328.0,322.0,,2.280012,1.537025,0.365388,0.24,0.24,0.24,0.235,0.235,0.235,0.05,0.036755,-0.098817,46.072899,5.467999,,
03/31/1997,320.880005,328.420013,322.671997,,2.392522,1.62394,0.402886,0.27,0.27,0.27,0.265,0.265,0.265,0.05,0.164253,0.080577,49.435925,5.416355,,
06/30/1997,321.14801,326.776001,320.881989,,2.583504,1.738957,0.423832,0.285,0.285,0.285,0.28,0.28,0.28,0.055,-0.660679,-0.751055,54.077869,5.704535,,
09/30/1997,321.615997,327.697998,320.738007,,2.787322,1.889393,0.467671,0.315,0.315,0.315,0.31,0.31,0.31,0.055,2.329004,2.241705,51.844436,5.957415,,
12/31/1997,321.671998,328.10199,321.002014,,2.906524,1.950144,0.461056,0.315,0.315,0.315,0.305,0.305,0.305,0.06,-1.052953,-1.283481,57.996966,6.20197,,
03/31/1998,322.114014,328.201996,321.73999,,2.983776,1.986076,0.497296,0.33,0.33,0.33,0.32,0.32,0.32,0.06,2.004724,1.765401,62.906298,6.448027,,
06/30/1998,322.32199,329.053986,322.32199,,3.235895,2.094179,0.508808,0.335,0.335,0.335,0.33,0.33,0.33,0.065,-0.161329,-0.645317,85.848936,6.695168,,
09/30/1998,321.042,327.812012,322.290008,,3.453411,2.165751,0.515064,0.345,0.345,0.345,0.34,0.34,0.34,0.065,0.316485,-0.304074,95.208727,6.908753,,
12/31/1998,321.329987,326.415985,321.023987,,3.482606,2.273973,0.52021,0.345,0.345,0.345,0.34,0.34,0.34,0.07,0.48283,0.404954,85.360848,7.191984,,
03/31/1999,322.108,327.888,321.824,,3.467734,2.318037,0.574848,0.375,0.375,0.375,0.37,0.37,0.37,0.07,-0.285871,-0.456771,89.057086,7.435394,,
06/30/1999,322.14801,328.34201,322.31601,,3.676516,2.385857,0.583279,0.385,0.385,0.385,0.375,0.375,0.375,0.075,0.02482,-0.080666,88.928067,7.577262,,
09/30/1999,319.82,326.632,321.658,,3.721344,2.390738,0.587581,0.39,0.39,0.39,0.385,0.385,0.385,0.075,0.777223,0.593798,91.273216,7.69808,,
12/31/1999,319.18,325.874,320.268,,3.728128,2.348034,0.387176,0.775,0.775,0.2625,0.76,0.76,0.26,0.08,0.090549,-0.068692,118.303152,8.308791,,
03/31/2000,320.9,325.486,319.672,,4.476463,2.868565,0.719487,0.47,0.47,0.47,0.46,0.46,0.46,0.08,-0.406667,-0.484872,107.971331,8.653786,8.653786,
06/30/2000,322.284,328.09,321.694,,4.426567,2.707542,0.70564,0.46,0.46,0.46,0.45,0.45,0.45,0.085,0.015543,-0.037303,120.477591,9.094463,9.094463,
09/30/2000,322.67,328.964,322.442,,4.633391,2.763288,0.691597,0.465,0.465,0.465,0.455,0.455,0.455,0.085,1.6282,1.457626,122.884061,9.573248,9.573248,
12/31/2000,323.422,329.632,322.88,,4.868682,2.725471,0.69995,0.46,0.46,0.46,0.45,0.45,0.45,0.095,0.74331,0.278741,138.200246,10.085894,10.085894,
12/31/2001,323.67,329.268,323.489,,3.925945,3.066565,0.782098,0.53,0.53,0.53,0.52,0.52,0.52,0.11,-0.482242,-0.803737,119.405567,11.879383,9.988569,
03/31/2002,325.247,328.999,323.689,,3.784497,3.033776,0.821776,0.55,0.55,0.55,0.54,0.54,0.54,0.11,0.627145,0.40162,131.724505,12.279898,10.398251,
06/30/2002,324.045,328.262,323.858,,3.906033,3.100124,0.81826,0.55,0.55,0.55,0.54,0.54,0.54,0.12,0.549624,0.311865,147.766514,12.921045,11.020074,
09/30/2002,324.34,326.163,323.023,,3.739672,2.962637,0.842045,0.57,0.57,0.57,0.56,0.56,0.56,0.12,0.585098,0.390065,142.591108,13.408769,11.330702,
12/31/2002,324.927,326.469,323.52,,3.715381,2.973541,0.794387,1.47,1.47,0.56,1.46,1.46,0.56,0.13,1.335312,1.152943,146.811438,14.73254,12.919825,
03/31/2003,332.396,332.054,329.569,,3.680565,3.094951,0.791943,0.29,0.29,0.44,0.29,0.29,0.44,0.13,-1.553544,-1.850902,115.100663,15.19573,10.150543,
06/30/2003,332.867,333.971,331.325,,3.893458,3.265676,0.817928,-0.07,-0.07,0.52,-0.07,-0.07,0.52,0.14,2.550366,2.230438,118.620951,15.276372,10.145193,
09/30/2003,333.397,336.568,332.246,,3.873636,3.389055,1.005279,0.61,0.61,0.68,0.6,0.6,0.66,0.14,0.418365,0.343119,98.264232,15.728996,10.303032,
12/31/2003,334.474,338.895,333.579,,3.981066,3.480435,1.088198,1.34,1.34,0.72,1.33,1.33,0.71,0.15,3.132691,2.928841,103.640343,17.182203,11.64814,
03/31/2004,335.425,342.129,334.635,,4.183663,3.642775,0.983161,0.65,0.65,0.68,0.63,0.63,0.67,0.15,1.078787,0.776966,132.891108,17.714839,12.136841,
06/30/2004,335.578,340.647,334.93,,4.385991,3.842594,1.044994,0.66,0.66,0.69,0.65,0.65,0.68,0.16,3.349954,3.149912,133.459285,17.611405,11.836294,
09/30/2004,336.55,339.348,335.626,,4.242818,3.497941,0.84618,0.52,0.52,0.55,0.52,0.52,0.55,0.16,-0.020857,-0.280074,147.163869,18.276631,12.547913,
12/31/2004,,336.964,333.238,,4.705346,3.760075,0.936268,0.55,0.55,0.595,0.55,0.55,0.594,0.17,,,,,,
03/31/2005,331.277,334.653,331.563,,5.124215,3.944952,1.031478,0.68,0.68,0.68,0.67,0.67,0.67,0.17,1.634682,1.37832,111.040006,18.187197,12.279754,
12/31/2005,333.625,337.061,330.689,,7.934948,6.063099,2.921174,0.75,0.75,0.75,0.74,0.74,0.74,0.19,7.508565,6.559033,67.854627,19.084301,13.701012,
03/31/2006,332.481,337.117,332.761,,6.665445,4.576858,1.283203,0.88,0.85,0.85,0.87,0.84,0.84,0.19,0.727249,0.396681,74.999774,19.28832,13.913577,
06/30/2006,330.631,335.879,330.804,,7.324579,4.990871,1.435896,0.69,0.69,0.94,0.68,0.68,0.93,0.2,0.692253,0.157193,69.563955,19.565618,14.054943,
09/30/2006,331.125,335.513,330.44,,7.072388,4.539402,1.24077,0.84,0.84,0.81,0.83,0.83,0.8,0.2,-0.187629,-0.447888,79.000378,21.185353,15.664779,
12/31/2006,332.438,337.429,331.421,,7.636812,4.894077,1.339686,0.87,0.87,0.87,0.86,0.86,0.86,0.21,2.959981,2.024615,67.026032,21.814594,16.345905,
03/31/2007,335.74,338.727,334.036,,7.612952,5.077297,1.445952,0.94,0.94,0.94,0.93,0.93,0.93,0.21,-0.547845,-0.987917,60.186454,22.240424,15.059272,
06/30/2007,336.718,341.101,335.769,,8.157394,5.721195,1.676748,1.09,1.09,1.09,1.07,1.07,1.07,0.22,0.833907,0.583735,60.106677,23.010353,15.746114,
09/30/2007,384.794,392.15,386.843,,8.166104,5.790463,1.788839,0.92,0.92,1.16,0.91,0.91,1.15,0.22,1.757819,1.457956,77.69092,29.236423,12.097382,
12/31/2007,386.284,392.2,385.2,,8.766874,6.435618,0.942368,0.58,0.58,1.4,0.57,0.57,1.38,0.23,5.612669,5.277778,87.979311,29.2505,12.275942,
03/31/2008,390.318,393.647,387.942,,8.351764,6.642746,2.136917,1.37,1.37,1.41,1.35,1.35,1.39,0.23,-4.835774,-5.243052,110.517578,27.685118,11.067898,
06/30/2008,419.596,406.964,402.482,,7.831406,6.638806,2.144195,1.36,1.36,1.41,1.35,1.35,1.4,0.24,3.145482,2.832425,97.579577,33.458374,17.991115,
09/30/2008,431.54596,435.03,430.872,,7.596223,6.431144,2.033086,1.11,1.11,1.15,1.09,1.09,1.13,0.24,-6.584322,-6.848902,203.43372,30.272558,15.428252,
12/31/2008,431.557678,431.902,431.042,,7.556108,6.201252,0.967423,0.15,0.15,1.18,0.15,0.15,1.18,0.24,3.45906,2.802511,140.303378,25.236488,11.537276,
03/31/2009,434.37968,435.299,432.179,,5.034951,4.63234,1.420708,1.03,1.03,1.055234,1.02,1.02,1.045385,0.01,-6.328396,-6.652336,91.477576,27.554236,13.04619,
06/30/2009,493.971702,465.814,462.399,,5.006499,4.58911,1.609,-7.16,0.8,0.815313,-7.16,0.748736,0.763764,0.01,-4.911343,-5.363333,72.204541,24.501404,11.672733,
09/30/2009,494.222873,498.29,493.453,,4.885977,4.531333,0.986923,0.66,0.66,0.677167,0.66,0.66,0.674349,0.01,0.705234,,68.966861,27.194209,14.246609,
12/31/2009,494.933739,497.615,493.459,,4.985217,4.620445,1.378027,1.01,1.01,1.019287,1.0,1.0,1.01,0.01,0.859241,0.547158,63.968159,29.278667,16.428462,
03/31/2010,501.318613,498.056,494.588,,5.080997,4.642248,1.419363,0.99,0.99,1.011852,0.99,0.99,1.006966,0.01,3.645458,3.594911,56.411231,30.738934,18.205987,
06/30/2010,501.4274,498.886,495.606,,5.028188,4.648854,0.706206,0.87,0.87,0.925433,0.87,0.87,0.923419,0.01,3.276796,3.167839,56.558537,32.026571,15.850749,
09/30/2010,501.59154,498.159,495.729,,5.022906,4.659804,1.577475,1.09,1.09,1.119462,1.08,1.08,1.11001,0.01,-4.809079,-4.966423,65.95805,35.026508,18.413389,
12/31/2010,501.644438,499.232,495.758,,4.480008,4.120962,0.508313,0.17,0.17,0.383655,0.16,0.16,0.378736,0.01,-0.340892,-0.552689,56.759326,35.457385,19.13108,
03/31/2011,503.593366,500.98,497.471,,5.061602,4.746005,1.326711,0.94,0.94,0.961564,0.93,0.93,0.954652,0.18,0.307556,0.128651,49.393026,37.09342,20.484781,
06/30/2011,498.893563,501.044,496.806,,5.30992,5.01403,1.439194,1.01,1.01,1.032697,1.0,1.0,1.022054,0.18,-4.456468,-4.663792,74.953863,38.753757,21.988658,
09/30/2011,493.081964,494.78,490.84,,5.250183,4.944585,1.281477,1.11,1.11,1.218829,1.1,1.1,1.211666,0.18,4.657322,4.622688,105.517954,38.839385,22.361394,
12/31/2011,487.423864,490.328,485.424,,5.096575,4.769027,1.095949,0.77,0.77,0.922802,0.76,0.76,0.916936,0.18,6.487112,6.303767,139.763366,38.771183,22.144997,
03/31/2012,489.691051,490.454,484.942,,5.281044,4.99235,1.208392,0.86,0.86,0.910465,0.85,0.85,0.9,0.24,1.28469,1.109411,73.489193,40.14572,23.516868,
06/30/2012,478.822094,488.518,481.404,,5.270002,5.033195,1.354372,1.0,1.0,1.05797,0.98,0.98,1.04,0.24,-4.304077,-4.424558,94.767975,40.509827,23.917025,
09/30/2012,468.82689,480.01,472.355,,5.222767,4.987774,1.992146,1.39,1.39,1.10393,1.36,1.36,1.083853,0.24,6.031481,5.796488,98.712341,43.216378,26.235697,
12/31/2012,458.66206,467.466,459.339,,5.573226,5.331574,1.277923,1.02,1.02,1.196374,1.0,1.0,1.174432,0.24,0.92742,0.707538,127.259272,44.433586,25.866539,
03/31/2013,455.592185,462.751,454.315,,5.604041,5.359717,1.34048,1.0,1.0,1.020448,0.98,0.98,0.998595,0.26,0.248726,-0.013207,115.530955,44.732989,26.374465,
06/30/2013,448.39482,461.04,452.176,,5.891511,5.661512,1.685185,1.26,1.26,1.323959,1.24,1.24,1.3,0.26,-4.998054,-5.23911,124.513035,43.691406,25.114028,
09/30/2013,441.298256,452.154,442.86,,5.694802,5.475771,1.587409,1.2,1.2,1.260284,1.17,1.17,1.23,0.26,2.477081,2.407081,109.583483,45.18486,26.145583,
12/31/2013,434.128586,445.225,435.871,,5.88018,5.653049,1.404085,1.25,1.25,1.372945,1.22,1.22,1.34,0.26,-3.209665,-3.505624,169.781494,45.809008,26.469116,
03/31/2014,430.440688,438.815,430.621,,6.002959,5.770736,1.056614,0.83,0.83,1.015302,0.81,0.81,0.995068,0.26,4.426166,4.170721,199.237671,46.556937,27.172152,
06/30/2014,424.970251,435.32,427.824,,6.28062,6.072591,1.743708,1.41,1.41,1.457997,1.38,1.38,1.43,0.3,-3.520139,-3.809978,254.874311,48.161018,28.667889,
09/30/2014,419.931585,429.736,421.974,,6.358212,6.11886,1.630432,1.28,1.28,1.314991,1.26,1.26,1.29,0.3,-3.341438,-3.493106,223.119678,47.443442,28.345093,
12/31/2014,415.195151,424.339,416.651,,6.545046,6.300237,1.353651,1.13,1.13,1.207118,1.11,1.11,1.19,0.3,0.967236,0.657625,235.474812,46.994768,28.085588,
03/31/2015,411.310563,418.75,412.225,,6.540118,6.307235,1.210504,0.9,0.9,1.276002,0.89,0.89,1.255373,0.3,0.963066,0.730184,237.966172,45.848567,27.480452,
06/30/2015,407.754118,416.712,410.674,,6.579428,6.350536,1.14933,0.95,0.95,1.329522,0.93,0.93,1.306759,0.34,-11.990046,-12.489225,304.740025,46.09886,27.460176,
09/30/2015,403.792672,412.167,406.612,,6.677127,6.428733,1.591198,1.33,1.33,1.315312,1.31,1.31,1.299863,0.34,-0.627133,-1.222295,201.033861,46.551117,27.888074,
12/31/2015,399.651995,407.012,402.041,,6.583906,6.312789,1.69137,1.36,1.36,1.393067,1.34,1.34,1.372112,0.34,8.404615,8.006646,200.046543,45.922453,27.308759,
03/31/2016,395.563241,403.615,399.421,,6.511926,6.219002,1.076558,0.8,0.8,1.011464,0.79,0.79,1.000597,0.34,7.140336,6.719727,183.255147,47.390652,28.475851,
06/30/2016,389.650107,398.847,394.16,,6.778973,6.527806,1.798762,1.48,1.48,1.499391,1.47,1.47,1.485043,0.34,5.480008,5.074082,210.065386,48.307442,29.436666,
09/30/2016,385.570301,393.212,388.358,,7.029596,6.746353,1.637664,1.31,1.31,1.434244,1.29,1.29,1.417158,0.38,-7.045046,-7.428713,220.509722,49.018298,28.892267,
12/31/2016,381.93914,389.046,384.115,,6.852115,6.586569,0.898169,1.45,1.45,1.517775,1.43,1.43,1.49683,0.38,0.036447,-0.317613,194.28488,47.046762,27.24256,
03/31/2017,376.359378,386.417,381.224,,7.365748,6.99851,1.531908,1.17,1.17,1.219362,1.15,1.15,1.198781,0.38,9.204562,8.774369,190.985011,47.943538,27.843069,
06/30/2017,374.106639,380.915,375.395,,7.818431,7.485449,2.067156,1.56,1.56,1.678632,1.53,1.53,1.651156,0.38,1.305292,0.87641,186.965407,50.301166,29.884527,
09/30/2017,370.840687,378.518,372.765,,8.058696,7.634837,2.205143,1.69,1.69,1.744933,1.66,1.66,1.716668,0.42,-5.746248,-6.175472,184.337918,51.900993,31.258706,
12/31/2017,367.649858,375.515,369.882,,8.443233,7.953888,2.197998,0.846216,0.846216,2.131626,0.833522,0.833522,2.09965,0.42,13.74222,13.331279,197.402497,51.861845,31.094803,
03/31/2018,365.407197,372.619,367.439,,8.899436,8.317027,2.144574,1.64,1.64,1.64,1.62,1.62,1.62,0.42,13.161368,12.761302,238.364216,52.404551,31.479949,
06/30/2018,365.827604,370.41,365.619,,9.055875,8.377573,2.436963,1.91,1.91,2.072731,1.88,1.88,2.044223,0.42,-3.922116,-4.299558,229.16532,52.814495,32.38684,
09/30/2018,379.489507,379.383,374.963,,8.622184,7.971453,2.381568,1.89,1.89,1.89,1.87,1.87,1.87,0.47,15.092156,14.689449,189.617891,54.81838,35.115595,
12/31/2018,379.946724,383.492,379.911,,8.904717,8.154541,1.529306,1.037085,1.037085,1.740223,1.027401,1.027401,1.723973,0.47,2.932266,2.476896,213.006179,55.236692,29.404122,
03/31/2019,376.720715,381.703,377.915,,8.695077,7.758358,1.680272,1.2,1.2,1.251604,1.18,1.18,1.235017,0.47,-1.532091,-1.984573,158.884281,56.508706,30.608882,
06/30/2019,372.572622,377.577,373.773,,8.740599,7.686484,1.920952,1.44,1.44,1.46078,1.42,1.42,1.443836,0.47,0.674206,0.216709,182.536225,58.254415,32.165541,
09/30/2019,363.623285,370.595,366.732,,8.889325,7.915862,1.966013,1.44,1.44,1.529727,1.42,1.42,1.509046,0.52,12.862254,12.243273,189.655071,59.014373,32.676675,
12/31/2019,357.389416,364.789,361.224,,9.185436,8.437978,1.766217,1.362036,1.362036,1.616725,1.348725,1.348725,1.600925,0.52,2.915089,2.469382,206.36873,57.866851,31.044568,
03/31/2020,351.943858,357.993,353.746,,9.241094,8.664409,2.188011,1.64,1.64,1.66221,1.62,1.62,1.642347,0.52,11.417797,11.095532,436.728747,59.273658,32.368799,
06/30/2020,352.38325,356.413,352.157,,8.666589,8.34003,2.280233,1.88,1.88,1.9054,1.86,1.86,1.885252,0.52,3.793762,3.347939,277.850891,62.071622,35.248554,
09/30/2020,,,,,,,,1.339,1.339,1.397,1.339,1.339,1.397,0.52,1.58,,,64.158,,
12/31/2020,,,,,,,,1.458,1.458,1.505,1.458,1.458,1.505,0.52,1.515,,,65.105,,
