Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1993,,0.012,0.099,0.008,-0.956,-0.837,,,,,,,,,,,,,,,,,
06/30/1993,,0.195,0.136,0.037,-0.523,-0.155,,,,,,,,,,,,,,,,,
09/30/1993,,0.369,0.079,-0.025,0.399,0.822,,,,,,,,,,,,,,,,,
12/31/1993,,0.773,0.084,-0.083,-0.508,0.266,,,,,,,,,,,,,,,,,
03/31/1994,,1.291,0.114,0.068,0.571,2.044,,,,,,,,,,,,,,,,,
06/30/1994,,1.801,0.139,0.002,0.408,2.35,,,,,,,,,,,,,,,,,
09/30/1994,,2.492,0.167,0.0,-1.432,1.227,,,,,,,,,,,,,,,,,
12/31/1994,,3.115,0.201,-0.855,-2.084,0.377,,,,,,,,,,,,,,,0.377,,
03/31/1995,,2.832,0.291,0.463,-2.22,1.366,,,-1.16,,,,,,,,,,,,,,
06/30/1995,,4.81,0.336,0.451,-3.281,2.316,,,-2.059,,,,,,,,,,,,,,
09/30/1995,,6.436,0.581,0.72,-9.25,-1.513,,,-3.106,,,,,,,,,,,,,,
12/31/1995,,13.457,1.875,-7.996,0.061,7.397,-3.961,,-3.961,,,,,,,,,,,,3.436,,
03/31/1996,,29.820999,1.551,-12.199,-18.976999,0.196,,,-7.282,,,,,,,,,,,,,,
06/30/1996,,44.424,6.389,4.367,-58.271,-3.091,,,-19.579,,,,,,,,,,,,,,
09/30/1996,,45.157001,6.369,12.957,-34.695,29.788,,,-19.128,,,,,,,,,,,,,,
12/31/1996,,64.488998,8.154,0.48,-1.463,71.660004,-26.132,,-26.132,,,,,,,,,,,,45.528004,,
03/31/1997,,-163.240997,3.47,210.287003,-12.312,38.203999,-45.534,0.0,-10.551,0.0,0.0,-34.983002,35.252998,0.0,-8.5,0.0,0.0,43.752998,0.0,0.0,27.923,,
06/30/1997,,-48.837002,18.834,3.707,67.391998,41.096001,-67.361,0.0,-25.129999,0.0,0.0,-42.230999,25.618,0.0,8.5,0.0,0.0,17.118,0.0,0.0,-0.647,,
09/30/1997,,40.127998,9.494,155.244995,-201.343002,3.524,-121.628998,0.0,-47.813,0.0,0.0,-73.816002,21.056999,0.0,0.0,0.0,0.0,21.056999,0.0,0.0,-97.047997,,
12/31/1997,,47.576,45.733002,49.634998,-58.676998,84.266998,-11.473,0.0,-21.849001,0.0,0.0,10.376,27.156,0.0,0.0,0.0,0.0,-32.138,0.0,59.293999,99.949997,,
03/31/1998,,52.372002,13.725,-31.066,72.634003,107.665001,-40.674999,0.0,-26.073999,0.0,0.0,-14.601,33.215,0.0,0.0,0.0,0.0,24.259001,0.0,8.956,100.205002,,
06/30/1998,,59.084999,16.733,-4.921,-105.625999,-34.729,-215.184006,0.0,-26.549,0.0,0.0,-188.634995,73.663002,0.0,0.0,0.0,0.0,50.973999,0.0,22.688999,-176.25,,
09/30/1998,,66.075996,14.386,-16.666,-11.55,52.245998,-108.404999,0.0,-50.452,0.0,0.0,-57.952999,67.612,0.0,0.0,0.0,0.0,44.397999,0.0,23.214001,11.453,,
12/31/1998,,-197.186996,28.432001,345.600006,-20.078007,156.766998,80.335999,0.0,-54.395996,,,134.731995,29.297001,0.0,0.0,0.0,0.0,84.156006,0.0,-54.859001,266.399994,,
03/31/1999,,108.782997,30.169001,-28.92,-73.106003,36.925999,-55.601002,0.0,-28.017,0.0,0.0,-27.584,65.069,0.0,0.0,0.0,0.0,65.069,0.0,0.0,46.394001,,
