Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
03/31/2008,16.316129,112982.22,112982.22,112982.22,7.218044,23.14347,4.523538,17.422433,21.422011,4.791435,10.828837,11.711128,50.58,112977.252488,
06/30/2008,15.531447,113929.612033,119431.455562,107507.449219,7.374295,32.289029,4.25146,16.136255,19.783091,4.398411,9.936655,10.744691,49.39,107554.355105,
09/30/2008,14.664634,115672.437859,122425.150239,101759.580469,8.365537,,3.941939,13.680973,16.299052,4.144838,9.388779,10.149081,48.1,105651.929388,
12/31/2008,13.387692,94147.820142,113012.192227,82447.733059,11.644802,,3.499851,11.395412,13.236699,3.819102,8.775366,9.48961,43.51,98170.015741,
03/31/2009,11.152381,86954.696969,100798.319114,75641.741421,11.81729,,2.862093,9.404586,10.709882,3.220319,7.463012,8.078169,35.58,81734.911937,
06/30/2009,13.757297,91742.639969,99428.335376,83512.073713,13.281662,,3.527222,11.966643,13.53272,3.889348,8.996564,9.754237,43.62,96479.157007,
09/30/2009,15.369208,101543.563502,107344.249707,94835.171296,14.694134,,3.932267,13.185237,14.70914,4.344673,9.971247,10.807512,48.74,106183.808492,
12/31/2009,14.736102,107874.178651,112744.335474,104619.286857,15.910157,,3.735278,11.882216,13.071532,4.204013,9.661935,10.482814,48.19,105247.4574,
03/31/2010,15.207662,107999.858983,113789.133741,100987.20035,16.015147,,3.846787,11.873444,12.985767,4.331056,9.924156,10.763929,52.16,112321.596326,
06/30/2010,12.579314,103968.029184,114886.895221,95423.464829,20.698021,,3.217564,9.691589,10.530469,3.695672,8.400563,9.097274,45.84,99269.455825,
09/30/2010,15.068493,111047.969132,118359.224375,101151.616431,22.475803,,3.877703,11.15034,12.071754,4.365901,9.930661,10.771732,56.02,117390.338977,
12/31/2010,15.370164,122101.819488,127005.138254,116869.368531,30.079403,,3.954846,11.416997,12.353008,4.479285,10.045531,10.881463,58.53,121872.38767,
03/31/2011,16.542028,125674.728246,134995.738358,118056.326934,29.237721,,4.34041,12.133582,13.094913,4.863723,10.752973,11.640009,65.63,133766.983654,
06/30/2011,15.510546,138211.118627,144650.849884,132824.429651,32.054661,,4.182431,11.400073,12.259298,4.661764,10.086847,10.884904,66.77,133862.552205,
09/30/2011,13.362383,136401.170405,144921.895319,125462.546147,50.964453,,3.642148,9.932585,10.696065,4.085162,8.802878,9.471519,62.38,124446.28539,
12/31/2011,16.105971,141045.770916,153847.380469,124373.515391,591.481712,,4.443013,13.165786,14.400224,4.919391,10.679114,11.474521,78.48,152978.312108,
03/31/2012,17.49005,157673.958524,171343.192317,144780.332227,1353.13828,,4.866293,15.466152,17.12297,5.363718,11.57927,12.406723,88.61,170319.487365,
06/30/2012,17.151964,167128.325749,174270.376912,158470.694366,,,4.764697,16.010762,17.975813,5.258135,11.401285,12.199877,87.26,166162.321027,
09/30/2012,17.635948,172085.231304,177733.506042,164569.550878,,,4.931266,17.54454,19.925942,5.454267,11.736033,12.527606,89.94,169949.496945,
12/31/2012,15.977062,167549.01055,177235.607468,157287.193585,,,4.508097,15.03387,16.93772,4.920265,10.466655,11.145189,83.64,154383.16174,
03/31/2013,17.580378,171010.88699,177542.047849,164862.551669,,,4.924033,17.534218,19.945037,5.558728,11.889784,12.65695,92.71,175172.184906,
06/30/2013,16.617972,175657.3442,181572.009854,164670.372986,,,4.581014,16.77096,19.246796,5.238371,11.340206,12.083799,86.62,164013.401558,
09/30/2013,16.423392,165921.459396,171201.720642,157708.544287,,,4.530188,14.937248,17.010388,5.237076,11.361934,12.11028,86.59,164009.522531,
12/31/2013,15.828289,165469.700731,171761.504858,160562.363556,,,4.526885,13.924879,15.795868,5.300502,11.497865,12.248559,87.13,165465.780158,
03/31/2014,15.151866,155878.633196,164834.331165,147803.305121,,,4.306851,13.921689,15.978702,5.183535,11.359899,12.116994,81.87,158356.988782,
06/30/2014,14.744522,164951.089582,172978.614348,159237.227919,,,4.409922,14.845334,17.089512,5.301941,11.974029,12.798514,84.31,161338.068201,
09/30/2014,14.749821,161812.057593,165136.583885,156851.655425,,,4.3341,15.092392,17.45894,5.204452,11.932782,12.7854,83.4,158001.970258,
12/31/2014,15.584004,161942.642949,167913.986401,154691.871003,,,4.28554,16.465952,19.347572,5.213625,12.325787,13.262176,81.45,155193.980239,
03/31/2015,14.496558,155088.950427,161513.376885,147124.167819,,,3.983581,17.713666,21.240721,4.993022,11.777489,12.659129,75.33,147124.391887,
06/30/2015,16.738168,157848.344631,164881.30684,148270.496561,,,4.362979,16.350166,18.988671,5.360153,12.253742,13.136979,80.17,152914.441123,
09/30/2015,17.011186,156200.686604,161776.557106,148453.560353,,,4.453969,16.732002,19.322056,5.463078,12.518723,13.397503,79.33,150775.503492,
12/31/2015,19.650972,162336.791595,167539.003235,150968.293254,,,5.081394,17.314276,19.721934,6.084714,14.330125,15.34725,87.91,163033.837106,
