Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
06/30/1996,1698.300049,,-505.100006,,1193.200043,,-752.400024,,,,,440.799988,24.5,,75.5,,0.0,,-100.0,465.299988,-119.599998,345.700012,0.0,,,345.699989,0.0,345.700012,-1.7,,344.000012,344.000012,,1094.553955,0.3145,0.3145,0.3145,1114.0,0.31,0.31,0.31,
09/30/1996,1803.900024,,-502.899994,,1301.000031,,-763.799988,,,,,537.200012,22.200005,,74.099998,,0.0,,-96.300003,559.400017,-143.800003,415.600006,0.0,,,415.600014,0.0,415.600006,-0.9,,414.700006,414.700006,,1092.932007,0.38,0.38,0.38,1118.0,0.37,0.37,0.37,
12/31/1996,2061.100098,,-592.400024,,1468.700074,,-929.200012,,,,,539.5,-56.700003,,69.300003,,0.0,,-12.6,482.799997,-109.800003,373.0,0.0,,,372.999994,0.0,373.0,-1.0,,372.0,372.0,,1094.5,0.34,0.34,0.34,1120.264038,0.33,0.33,0.33,
03/31/1997,1841.099976,,-455.200012,,1385.899963,,-757.900024,,,,,628.0,-33.099998,,60.599998,,0.0,,-27.5,594.900002,-144.199997,450.700012,18.0,,,432.700005,0.0,432.700012,-0.7,,432.000012,432.000012,,1109.487183,0.39,0.41,0.4,1138.684204,0.38,0.4,0.4,
06/30/1997,1859.599976,,-446.100006,,1413.499969,,-876.599976,,,,,536.900024,542.299988,,62.5,,0.0,,-604.799988,1079.200012,-443.200012,636.0,2368.199951,,,-1732.199951,0.0,-1732.199951,-0.6,,-1732.799951,-1732.799951,,1103.312134,-1.57,0.58,0.36,1124.80603,-1.54,0.56,0.36,
09/30/1997,2029.0,,-483.0,,1546.0,,-908.299988,,,,,637.700012,-18.200001,,57.299999,,0.0,,-39.099998,619.500011,-155.399994,464.100006,7.2,,,456.900018,0.0,456.899994,-0.7,,456.199994,456.199994,,1101.813965,0.41,0.42,0.4,1129.852051,0.4,0.41,0.4,
12/31/1997,2258.0,,-561.700012,,1696.299988,,-1060.5,,,,,635.799988,-18.200001,,53.700001,,0.0,,-35.5,617.599987,-152.5,465.100006,7.6,,,457.499987,0.0,457.5,-0.6,,456.9,456.9,,1101.186035,0.41,0.4,0.4,1132.547974,0.41,0.4,0.4,
03/31/1998,2087.0,,-457.299988,,1629.700012,,-906.400024,,,,,723.299988,-20.000002,47.900002,47.900002,,0.0,,-27.9,703.299986,-171.699997,531.599976,10.5,,,521.099989,0.0,521.099976,-0.6,,520.499976,520.499976,,1102.275024,0.47,0.48,0.48,1130.634033,0.46,0.47,0.47,
06/30/1998,2155.0,,-478.6,,1676.4,,-1054.1,,,,,622.3,25.0,42.7,42.7,,0.0,,-67.7,647.3,-156.4,490.9,-0.4,,,491.3,0.0,491.3,-0.7,,490.6,490.6,,1098.2,0.45,0.45,0.45,1125.0,0.44,0.44,0.44,
09/30/1998,2359.4,,-495.7,,1863.7,,-1235.0,,,,,628.7,-29.6,45.4,45.4,,0.0,,-15.8,599.1,-86.9,512.2,-6.0,,,518.2,0.0,518.2,0.0,,518.2,518.2,76.8,1091.571,0.47,0.47,0.54,1118.183,0.46,0.46,0.53,
12/31/1998,2635.399902,,-583.5,,2051.899902,,-1329.199951,,,,,722.700012,-7.399998,,45.299999,,,,-37.900002,715.300014,-153.699997,561.599976,-5.7,,,567.300017,0.0,567.299988,-0.2,,567.099988,567.099988,,1091.300049,0.52,0.51,0.51,1118.097046,0.51,0.5,0.5,
03/31/1999,2255.600098,,-493.5,,1762.100098,,-1006.0,,,,,756.099976,-212.599998,43.900002,43.900002,,0.0,,168.699997,543.499977,-92.099998,451.399994,-174.3,,,625.699979,0.0,625.700012,-0.1,,625.600012,625.600012,,1093.177002,0.57,0.41,0.54,1114.733032,0.56,0.4,0.53,
06/30/1999,2341.6,,-491.1,,1850.5,,-1110.1,,,,,740.4,-1.4,43.0,43.0,,0.0,,-41.6,739.0,-162.6,576.391,0.0,,,576.4,0.0,576.4,0.0,,576.4,576.4,,1090.4,0.53,0.53,0.53,1108.1,0.52,0.52,0.52,
09/30/1999,2585.2,,-548.2,,2037.0,,-1139.3,,,,,897.7,41.5,45.9,45.9,,0.0,,-87.4,939.2,-206.6,732.6,0.0,,,732.6,0.0,732.6,0.0,,732.6,732.6,-44.07,1084.136,0.68,0.68,0.63,1100.448,0.67,0.67,0.62,
12/31/1999,2820.5,,-565.2,,2255.3,,-1285.8,,,,,969.5,54.2,,51.0,,0.0,,-105.2,1023.7,-237.4,786.3,0.0,,,786.3,0.0,786.3,0.0,0.0,786.3,786.3,-71.5,1082.895,0.73,0.73,0.69,1100.84,0.71,0.71,0.63,
03/31/2000,2451.1,,-508.7,,1942.4,,-1146.8,,,,,795.6,226.9,46.8,46.8,,0.0,,-273.7,1022.5,-177.0,845.5,0.0,,,845.5,0.0,845.5,0.0,0.0,845.5,845.5,-123.4,1084.199,0.78,0.78,0.64,1097.688,0.77,0.77,0.63,
06/30/2000,2621.5,,-491.7,,2129.8,,-1304.2,,,,,825.6,28.5,45.5,45.5,,0.0,,-74.0,854.1,-187.9,666.2,0.0,,,666.2,0.0,666.2,0.0,0.0,666.2,666.2,,1081.3,0.62,0.62,0.62,1096.5,0.61,0.61,0.61,
09/30/2000,2811.9,,-490.1,,2321.8,,-1306.4,,,,,1015.4,-17.0,44.1,44.1,,0.0,,-27.1,998.4,-219.6,778.8,0.0,,,778.8,0.0,778.8,0.0,,778.8,778.8,,1080.981,0.72,0.72,0.72,1098.247,0.71,0.71,0.71,
12/31/2000,2977.7,,-565.2,,2412.5,,-1489.4,,,,,923.1,60.6,45.9,45.9,,0.0,,-106.5,983.7,-216.4,767.3,0.0,,,767.3,0.0,767.3,0.0,,767.3,767.3,,1079.807,0.71,0.71,0.71,1096.384,0.7,0.7,0.7,
03/31/2001,2805.7,,-522.3,,2283.4,,-1284.4,,,,,999.0,35.4,41.4,41.4,,0.0,,-76.8,1034.4,-227.6,806.8,0.0,,,806.8,0.0,806.8,0.0,0.0,806.8,806.8,,1078.505,0.75,0.75,0.75,1092.101,0.74,0.74,0.74,
06/30/2001,3033.5,,-522.2,,2511.3,,-1463.6,,,,,1047.7,13.4,40.4,40.4,,0.0,,-53.8,1061.1,-233.4,827.7,0.0,,,827.7,0.0,827.7,0.0,0.0,827.7,827.7,,1077.1,0.77,0.77,0.77,1091.4,0.76,0.76,0.76,
09/30/2001,2874.4,,-549.0,,2325.4,,-1431.9,,,,,893.5,-178.2,41.9,41.9,,0.0,,136.3,715.3,-128.6,586.7,16.6,,,570.1,0.0,570.1,0.0,0.0,570.1,570.1,,1077.115,0.53,0.55,0.67,1089.892,0.52,0.54,0.66,
12/31/2001,2828.9,,-566.7,,2262.2,,-1472.6,,,,,789.6,-48.3,22.8,22.8,,0.0,,25.5,741.3,-153.1,588.2,12.8,,,575.4,0.0,575.4,0.0,0.0,575.4,575.4,68.0,1077.305,0.53,0.54,0.61,1090.438,0.53,0.54,0.6,
03/31/2002,2561.1,,-530.1,,2031.0,,-1280.1,,,,,750.9,55.8,9.6,9.6,,0.0,,-65.4,806.7,-177.5,629.2,0.0,,,629.2,0.0,629.2,0.0,0.0,629.2,629.2,,1077.13,0.58,0.58,0.58,1088.2,0.58,0.58,0.58,
06/30/2002,2775.2,,-524.9,,2250.3,,-1460.7,,,,,789.6,54.6,23.9,23.9,,0.0,,-78.5,844.2,-185.7,658.5,0.0,,,658.5,0.0,658.5,0.0,0.0,658.5,658.5,,1077.3,0.61,0.61,0.61,1086.4,0.61,0.61,0.61,
09/30/2002,2785.6,,-553.7,,2231.9,,-1337.4,,,,,894.5,-31.7,22.3,22.3,,0.0,,9.4,862.8,-178.9,683.9,0.0,,,683.9,0.0,683.9,0.0,0.0,683.9,683.9,,1076.823,0.64,0.64,0.69,1085.72,0.63,0.63,0.68,
12/31/2002,2955.6,,-567.8,,2387.8,,-1495.1,,,,,892.7,51.3,23.9,23.9,,0.0,,-75.2,944.0,-207.7,736.3,0.0,,,736.3,0.0,736.3,0.0,0.0,736.3,736.3,,1076.402,0.68,0.68,0.68,1083.936,0.68,0.68,0.68,
03/31/2003,2889.4,,-621.3,,2268.1,,-1444.1,,,,,824.0,-330.1,15.5,15.5,,0.0,,314.6,493.9,-86.9,407.0,0.0,,,407.0,0.0,407.0,0.0,0.0,407.0,407.0,,1076.1,0.38,0.38,0.61,1083.2,0.38,0.38,0.61,
06/30/2003,3088.2,,-643.0,,2445.2,,-1585.8,,,,,859.4,28.5,19.9,19.9,,0.0,,-48.4,887.9,-195.7,692.2,0.0,,,692.2,0.0,692.2,0.0,0.0,692.2,692.2,,1076.794,0.64,0.64,0.64,1082.408,0.64,0.64,0.64,
09/30/2003,3139.4,,-679.3,,2460.1,,-1531.5,,,,,928.6,-12.7,15.8,15.8,,0.0,,-3.1,915.9,-201.5,714.4,0.0,,,714.4,0.0,714.4,0.0,0.0,714.4,714.4,,1076.276,0.66,0.66,0.66,1081.815,0.66,0.66,0.66,
12/31/2003,3465.5,,-731.5,,2734.0,,-1844.2,,,,,889.8,74.2,9.8,9.8,,0.0,,-84.0,964.0,-216.8,747.2,0.0,,,747.2,0.0,747.2,0.0,0.0,747.2,747.2,,1077.043,0.69,0.69,0.67,1083.113,0.69,0.69,0.67,
03/31/2004,3376.9,,-751.7,,2625.2,,-1710.5,,,,,914.7,-299.2,9.3,9.3,,0.0,,289.9,615.5,-215.1,400.4,0.0,,,400.4,0.0,400.4,0.0,0.0,400.4,400.4,,1080.3,0.37,0.37,0.71,1087.0,0.37,0.37,0.7,
06/30/2004,3556.3,,-796.4,,2759.9,,-1854.4,,,,,905.5,-67.3,7.5,7.5,,0.0,,59.8,838.2,-181.3,656.9,0.0,,,656.9,0.0,656.9,0.0,0.0,656.9,656.9,,1083.86,0.61,0.61,0.68,1090.7,0.6,0.6,0.68,
09/30/2004,3280.4,,-810.1,,2470.3,,-1606.7,,,,,863.6,104.6,18.5,18.5,,0.0,,-123.1,968.2,-213.0,755.2,0.0,,,755.2,0.0,755.2,0.0,0.0,755.2,755.2,,1084.81,0.7,0.7,0.7,1089.23,0.69,0.69,0.69,
12/31/2004,3644.3,,-865.7,,2778.6,,-1803.7,,,,,974.9,-454.9,,16.3,,0.0,,438.6,520.0,-522.4,-2.4,0.0,,,-2.4,0.0,-2.4,0.0,0.0,-2.4,-2.4,,1086.599,0.0,0.0,0.75,1086.599,0.0,0.0,0.75,
03/31/2005,3497.4,,-859.0,,2638.4,,-1792.6,,,,,845.8,98.6,24.6,24.6,,0.0,,-123.2,944.4,-207.8,736.6,0.0,,,736.6,0.0,736.6,0.0,0.0,736.6,736.6,,1086.9,0.68,0.68,0.68,1089.2,0.68,0.68,0.68,
06/30/2005,3667.7,,-871.3,,2796.4,,-1908.5,,,,,887.9,-1028.0,12.0,12.0,,0.0,,1016.0,-140.1,-111.9,-252.0,0.0,,,-252.0,0.0,-252.0,0.0,0.0,-252.0,-252.0,,1087.6,-0.23,-0.23,0.67,1087.6,-0.23,-0.23,0.67,
09/30/2005,3601.1,,-845.7,,2755.4,,-1821.9,,,,,933.5,85.0,24.3,24.3,,0.0,,-109.3,1018.5,-224.1,794.4,0.0,,,794.4,0.0,794.4,0.0,0.0,794.4,794.4,,1088.9,0.73,0.73,0.73,1091.4,0.73,0.73,0.73,
12/31/2005,3879.1,,-898.2,,2980.9,,-1999.5,,,,,981.4,-86.7,,44.3,,0.0,,42.4,894.7,-172.1,722.6,22.2,,,700.4,0.0,700.6,0.0,0.0,700.6,700.6,,1091.655,0.64,0.66,0.8,1093.511,0.64,0.66,0.8,
03/31/2006,3714.7,,-806.5,,2908.2,,-1883.7,,,,,1024.5,32.2,5.3,65.0,-59.7,0.0,,-37.5,1056.7,-221.9,834.8,0.0,,,834.8,0.0,834.8,0.0,0.0,834.8,834.8,,1086.0,0.77,0.77,0.77,1087.0,0.77,0.77,0.77,
06/30/2006,3866.9,,-860.6,,3006.3,,-2012.7,,,,,993.6,46.9,-2.6,65.8,-68.4,0.0,,-44.3,1040.5,-218.5,822.0,0.0,,,822.0,0.0,822.0,0.0,0.0,822.0,822.0,,1084.7,0.76,0.76,0.76,1085.3,0.76,0.76,0.76,
09/30/2006,3864.1,,-860.4,,3003.7,,-1953.9,,,,,1049.8,56.0,-4.8,62.7,-67.5,0.0,,-51.2,1105.8,-232.2,873.6,0.0,,,873.6,0.0,873.6,0.0,0.0,873.6,873.6,,1085.6,0.8,0.8,0.8,1086.4,0.8,0.8,0.8,
12/31/2006,4245.3,,-1019.0,,3226.3,,-2168.8,,1310.8,,858.0,1057.5,-842.5,-21.7,44.6,-66.3,0.0,-30.2,894.4,215.0,-82.7,132.3,0.0,,,132.3,0.0,132.3,0.0,0.0,132.3,132.3,,1088.612,0.12,0.12,0.85,1089.097,0.12,0.12,0.85,
03/31/2007,4226.1,,-922.5,,3303.6,,-2171.0,,,,,1132.6,-413.2,-4.0,53.0,-57.0,0.0,,417.2,719.4,-210.7,508.7,0.0,,,508.7,0.0,508.7,0.0,0.0,508.7,508.7,403.263,1089.7,0.47,0.47,0.84,1089.9,0.47,0.47,0.84,
06/30/2007,4631.0,,-998.9,,3632.1,,-2379.1,,,,,1253.0,-326.3,8.7,59.1,-50.4,0.0,,317.6,926.7,-263.1,663.6,0.0,,,663.6,0.0,663.6,0.0,0.0,663.6,663.6,315.81,1089.0,0.61,0.61,0.9,1089.0,0.61,0.61,0.9,
09/30/2007,4586.8,,-1054.6,,3532.2,,-2322.3,,,,,1209.9,-31.5,6.2,55.8,-49.6,0.0,,25.3,1178.4,-252.1,926.3,0.0,,,926.3,0.0,926.3,0.0,0.0,926.3,926.3,63.984,1089.1,0.85,0.85,0.91,1089.1,0.85,0.85,0.91,
12/31/2007,5189.6,,-1272.8,,3916.8,,-2709.4,,,,,1207.4,-155.1,2.1,60.4,-58.3,0.0,,153.0,1052.3,-197.9,854.4,0.0,,,854.4,0.0,854.4,0.0,0.0,854.4,854.4,,1092.472,0.78,0.78,0.9,1092.636,0.78,0.78,0.9,
03/31/2008,4807.6,,-1111.3,,3696.3,,-2427.6,,,,,1268.7,-212.4,3.5,59.8,-56.3,0.0,,208.9,1056.3,8.0,1064.3,0.0,,,1064.3,0.0,1064.3,0.0,0.0,1064.3,1064.3,-57.49,1091.5,0.97,0.97,0.92,1091.5,0.97,0.97,0.92,
06/30/2008,5150.4,,-1200.9,,3949.5,,-2651.6,,,,,1297.9,-91.6,-4.7,42.6,-47.3,0.0,,96.3,1206.3,-247.5,958.8,0.0,,,958.8,0.0,958.8,0.0,0.0,958.8,958.8,117.65,1092.1,0.88,0.88,0.99,1092.1,0.88,0.88,0.99,
09/30/2008,5209.5,,-1155.2,,4054.3,,-2602.2,,,,,1452.1,-1684.9,-9.2,44.0,-53.2,0.0,,1694.1,-232.8,-232.8,-465.6,0.0,,,-465.6,0.0,-465.6,0.0,0.0,-465.6,-465.6,1600.2,1092.2,-0.43,-0.43,1.04,1092.2,-0.43,-0.43,1.04,
12/31/2008,5204.4,,-909.3,,4295.1,0.0,-2785.9,1726.6,,,1059.3,1509.2,-4846.6,28.0,81.9,-53.9,,,4818.6,-3337.4,-292.0,-3629.4,,,,-3629.4,,-3629.4,,0.0,-3629.4,-3629.4,3008.525,1096.491,-3.310013,-3.310013,,1096.491,-3.310013,-3.310013,,
03/31/2009,5047.0,5047.0,-816.4,816.4,4230.6,0.0,-2476.5,1529.2,,947.3,0.0,1754.1,-70.7,60.2,87.6,-27.4,,,10.5,1683.4,-370.3,1313.1,0.0,0.0,0.0,1313.1,,1313.1,0.0,0.0,1313.1,1289.05,-24.05,1097.2,1.2,1.2,1.174854,1097.3,1.2,1.2,1.174854,
06/30/2009,5292.8,5292.8,-947.4,947.4,4345.4,0.0,-2853.6,1708.2,,1040.4,105.0,1491.8,-24.1,45.5,64.3,-18.8,,,-21.4,1467.7,-309.2,1158.5,0.0,0.0,0.0,1158.5,,1158.5,0.0,0.0,1158.5,1218.885,60.385,1097.2,1.06,1.06,1.110905,1097.2,1.06,1.06,1.110905,
09/30/2009,5562.0,5562.0,-1051.9,1051.9,4510.1,0.0,-3373.7,1701.8,,1122.1,549.8,1136.4,-66.9,44.0,59.2,-15.2,,,22.9,1069.5,-127.7,941.8,0.0,0.0,0.0,941.8,,941.8,0.0,0.0,941.8,1281.291,339.491,1097.7,0.86,0.86,1.167251,1097.7,0.86,0.86,1.167251,
12/31/2009,5934.2,5934.2,-1431.3,1431.3,4502.9,0.0,-3297.9,1953.3,,1216.7,127.9,1205.0,-67.8,36.4,50.2,-13.8,,,31.4,1137.2,-221.8,915.4,0.0,0.0,0.0,915.4,,915.4,0.0,0.0,915.4,1084.32894,168.92894,1101.42,0.83,0.83,0.984483,1101.447,0.83,0.83,0.98337,
03/31/2010,5485.5,5485.5,-1122.5,1122.5,4363.0,0.0,-2729.7,1614.4,,1039.1,76.2,1633.3,74.5,37.0,47.6,-10.6,,,-111.5,1707.8,-459.7,1248.1,0.0,0.0,0.0,1248.1,,1248.1,0.0,0.0,1248.1,1340.482,92.382,1103.4,1.13,1.13,1.214865,1103.4,1.13,1.13,1.213725,
06/30/2010,5748.7,5748.7,-1023.9,1023.9,4724.8,0.0,-2969.9,1755.4,,1187.2,27.3,1754.9,-18.4,36.5,47.5,-11.0,,,-18.1,1736.5,-387.6,1348.9,0.0,0.0,0.0,1348.9,,1348.9,0.0,0.0,1348.9,1363.891,14.991,1103.8,1.22,1.22,1.235632,1103.8,1.22,1.22,1.233581,
09/30/2010,5654.8,5654.8,-987.6,987.6,4667.2,0.0,-2974.2,1694.9,,1219.8,59.5,1693.0,-21.7,30.9,47.2,-16.3,,,-9.2,1671.3,-368.4,1302.9,0.0,0.0,0.0,1302.9,,1302.9,0.0,0.0,1302.9,1342.166,39.266,1105.2,1.18,1.18,1.21441,1105.2,1.18,1.18,1.21441,
12/31/2010,6187.0,6187.0,-1232.2,1232.2,4954.8,0.0,-3505.8,1988.7,,1438.1,79.0,1449.0,-39.4,29.2,43.2,-14.0,,,10.2,1409.6,-240.0,1169.6,0.0,0.0,0.0,1169.6,,1169.6,0.0,0.0,1169.6,1307.87008,138.27008,1110.252,1.053455,1.053455,1.177994,1110.352,1.05336,1.05336,1.177888,
