Date,Last Price,Period-over-Period % Change,Open Price,High Price,Low Price,Market Capitalization,Current Shares Outstanding,Source: Bloomberg
09/30/1980,,,,28.125,19.5,,,
12/31/1980,,,,38.25,27.25,,,
03/31/1981,,,,38.375,30.625,,,
06/30/1981,,,,52.125,37.0,,,
09/30/1981,,,,44.75,12.0,,,
12/31/1981,,,,17.125,13.125,,,
03/31/1982,,,,14.375,10.5,,,
06/30/1982,,,,14.625,11.125,,,
09/30/1982,,,,12.75,7.25,,,
12/31/1982,12.6875,,15.0625,16.1875,11.0,,,
03/31/1983,14.4375,13.793103,12.6875,15.25,11.8125,,,
06/30/1983,14.6875,1.731602,14.375,17.0,12.75,,,
09/30/1983,17.75,20.851064,14.75,18.25,13.0,,,
12/31/1983,17.5625,-1.056338,17.625,19.75,15.0,,,
03/31/1984,15.1875,-13.523132,17.5625,20.125,15.0,,,
06/30/1984,11.75,-22.633745,15.1875,15.3125,8.125,,,
09/30/1984,8.0625,-31.382979,11.6875,12.375,6.5,,,
12/31/1984,9.75,20.930233,8.0625,10.0625,7.375,,,
03/31/1985,10.75,10.25641,9.875,14.3125,8.8125,,,
06/30/1985,9.0625,-15.697674,10.75,11.9375,7.3125,,,
09/30/1985,7.1875,-20.689655,9.125,9.3125,6.5625,,,
12/31/1985,11.125,54.782609,7.1875,11.9375,6.4375,,,
03/31/1986,12.5,12.359551,11.0625,13.4375,9.75,,,
06/30/1986,15.5,24.0,12.5625,17.0625,11.3125,,,
09/30/1986,17.0,9.677419,15.5625,19.75,13.875,,,
12/31/1986,17.125,0.735294,16.9375,19.5625,16.5,,,
03/31/1987,35.625,108.029197,17.1875,37.625,17.1875,,,
06/30/1987,31.625,-11.22807,35.125,37.5,30.4375,,,
09/30/1987,33.25,5.13834,31.125,33.75,25.5,,,
12/31/1987,27.5,-17.293233,33.625,37.0,19.0,,,
03/31/1988,17.75,-35.454545,27.0,29.5,17.375,,93.160004,
06/30/1988,20.25,14.084507,17.625,21.0,16.375,,93.160004,
09/30/1988,14.75,-27.160494,20.5,21.0,12.375,,93.160004,
12/31/1988,16.875,14.40678,14.625,17.75,13.625,,93.160004,
03/31/1989,17.25,2.222222,16.875,20.375,16.375,,96.108002,
06/30/1989,16.875,-2.173913,17.25,19.875,14.75,,96.108002,
09/30/1989,23.0,36.296296,16.875,24.125,16.75,,96.108002,
12/31/1989,23.0,0.0,22.875,26.375,20.5,2368.011017,96.108002,
03/31/1990,27.875,21.195652,22.875,30.125,22.875,2915.167551,102.957001,
06/30/1990,23.875,-14.349776,27.5,28.875,22.375,2514.085297,104.580002,
09/30/1990,10.75,-54.973822,23.875,24.75,10.0,1133.458543,105.302002,
12/31/1990,11.625,8.139535,11.0,14.375,8.875,1232.343038,105.302002,
03/31/1991,13.75,18.27957,11.5,15.375,9.125,1466.643763,106.008003,
06/30/1991,13.875,0.909091,13.75,17.625,13.25,1491.049089,106.665001,
09/30/1991,13.0,-6.306306,13.875,14.75,11.125,1405.286987,107.462997,
12/31/1991,11.25,-13.461538,13.0,13.75,9.5,1222.29003,107.462997,
03/31/1992,12.125,7.777778,11.375,15.125,11.0,1326.584084,108.648003,
06/30/1992,11.875,-2.061856,12.0,14.625,11.75,1308.150043,109.408997,
09/30/1992,11.875,0.0,11.875,12.375,9.875,1313.980637,110.160004,
12/31/1992,15.0,26.315789,11.75,15.875,10.0,1681.035004,110.160004,
03/31/1993,11.875,-20.833333,15.125,16.875,11.75,1341.411858,112.069,
06/30/1993,12.5,5.263158,11.875,13.75,9.875,1416.562462,112.960999,
09/30/1993,12.25,-2.0,12.5,12.5,8.375,1383.833537,113.324997,
12/31/1993,10.875,-11.22449,12.125,13.625,10.0,1240.489509,112.966003,
03/31/1994,14.125,29.885057,10.875,16.375,10.875,1625.617964,114.068001,
06/30/1994,11.25,-20.353982,13.625,15.25,10.5,1299.914961,115.087997,
09/30/1994,16.5,46.666667,11.375,16.75,11.25,1906.360549,115.547997,
12/31/1994,17.125,3.787879,16.5,19.125,15.5,2011.416906,115.547997,
03/31/1995,15.5,-9.489051,17.0,19.75,15.375,1802.417557,117.455002,
06/30/1995,16.125,4.032258,15.25,17.25,12.375,1927.179365,116.285004,
09/30/1995,12.25,-24.031008,16.0,17.5,11.75,1467.647984,119.514999,
12/31/1995,10.625,-13.265306,12.125,12.75,10.0,1276.020007,119.807999,
03/31/1996,8.875,-16.470588,10.625,11.375,8.75,1043.637896,120.096001,
06/30/1996,12.375,39.43662,8.875,15.25,8.375,1462.749793,117.593002,
09/30/1996,11.0,-11.111111,12.25,12.5,8.625,1334.498009,118.202003,
12/31/1996,13.75,25.0,10.875,14.875,10.875,1677.774954,121.318001,
03/31/1997,11.875,-13.636364,13.75,14.625,11.25,1375.837507,122.019997,
06/30/1997,20.25,70.526316,11.875,21.75,11.375,2391.018688,115.860001,
