Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
04/29/1989,744.031982,791.903992,791.903992,,0.194349,0.012325,0.008245,0.004375,0.004375,,0.004375,0.004375,0.004375,,-0.019333,,0.005097,0.123149,,
07/29/1989,729.440002,763.104004,763.104004,,0.227879,0.022676,0.017654,0.009375,0.009375,,0.009375,0.009375,0.009375,,-0.016283,,0.006213,0.111938,,
10/28/1989,731.776001,756.992004,756.992004,,0.231519,0.016703,0.011366,0.005625,0.005625,,0.005625,0.005625,0.005625,,0.00575,,0.004303,0.119427,,
02/03/1990,733.151978,732.463989,732.463989,,0.314568,0.038865,0.033669,0.02,0.02,,0.02,0.02,0.02,,0.054606,,0.003355,0.141537,,
05/05/1990,736.192017,748.671997,748.671997,,0.226631,0.01196,0.005548,0.002188,0.002188,,0.002188,0.002188,0.002188,,-0.011754,,0.00522,0.144159,,
08/04/1990,736.383972,747.64801,747.64801,,0.256626,0.019243,0.013631,0.006562,0.006562,,0.006562,0.006562,0.006562,,-0.000837,,0.0048,0.151527,,
11/03/1990,736.575989,737.536011,737.536011,,0.251028,0.009864,0.003226,0.000312,0.000312,,0.000312,0.000312,0.000312,,-0.005821,,0.006427,0.152381,,
02/02/1991,739.16803,737.872009,737.872009,,0.341075,0.028743,0.021619,0.01375,0.01375,,0.01375,0.01375,0.01375,,0.068796,,0.007135,0.16649,,
05/04/1991,752.159973,753.088013,753.088013,,0.263769,0.014305,0.006734,0.002813,0.002813,,0.002813,0.002813,0.002813,,-0.023098,,0.008111,0.167042,,
08/03/1991,765.280029,783.872009,783.872009,,0.294947,0.027784,0.020442,0.01125,0.01125,,0.01125,0.01125,0.01125,,0.026576,,0.012444,0.177551,,
11/02/1991,770.783997,797.76001,797.76001,,0.270012,0.016385,0.008739,0.004062,0.004062,,0.004062,0.004062,0.004062,,-0.001693,,0.012098,0.18491,,
02/01/1992,783.711975,777.247986,777.247986,,0.361699,0.037305,0.028908,0.016875,0.016875,,0.016875,0.016875,0.016875,,0.065264,,0.020893,0.207452,,
05/02/1992,796.544006,822.367981,822.367981,,0.26876,0.016158,0.007754,0.004062,0.004062,,0.004062,0.004062,0.004062,,-0.037176,,0.014406,0.211448,,
08/01/1992,797.536011,816.927979,816.927979,,0.310788,0.029905,0.020941,0.011875,0.011875,,0.011875,0.011875,0.011875,,0.033846,,0.01527,0.224712,,
10/31/1992,801.216003,819.487976,819.487976,,0.301259,0.018109,0.010737,0.005937,0.005937,,0.005937,0.005937,0.005937,,0.001558,,0.012632,0.231881,,
01/30/1993,814.752014,807.984009,807.984009,,0.397623,0.04223,0.033692,0.019375,0.019375,,0.019375,0.019375,0.019375,,0.055709,,0.049656,0.25725,,
05/01/1993,821.387512,838.271973,838.271973,,0.285769,0.0157,0.007902,0.004375,0.004375,,0.004375,0.004375,0.004375,,-0.05664,,0.01717,0.259413,,
07/31/1993,809.952026,831.455994,831.455994,,0.331906,0.026001,0.017285,0.009688,0.009688,,0.009688,0.009688,0.009688,,0.032919,,0.01861,0.269549,,
10/30/1993,790.94397,816.512024,816.512024,,0.321176,0.020951,0.010542,0.005937,0.005937,,0.005937,0.005937,0.005937,,0.013928,,0.017185,0.271464,,
01/29/1994,790.23999,805.280029,805.280029,,0.427518,0.03595,0.026807,0.015937,0.015937,,0.015937,0.015937,0.015937,,0.060406,,0.040883,0.288801,,
04/30/1994,786.495972,799.872009,799.872009,,0.330312,0.016805,0.009862,0.005625,0.005625,,0.005625,0.005625,0.005625,0.001563,-0.026093,,0.020137,0.290008,,
07/30/1994,780.0,792.864014,792.383972,,0.394122,0.027077,0.019836,0.01125,0.01125,,0.01125,0.01125,0.01125,0.001563,-0.007933,,0.024374,0.297599,,
10/29/1994,777.823975,786.23999,786.23999,,0.375153,0.019617,0.011825,0.014062,0.014062,,0.014062,0.014062,0.014062,0.001563,-0.005662,,0.02235,0.31086,,
01/28/1995,781.856018,783.903992,783.903992,,0.498889,0.03595,0.027531,0.015937,0.015937,,0.015937,0.015937,0.015937,0.001563,0.098003,,0.03016,0.325573,,
04/29/1995,785.888,788.895996,788.895996,,0.377027,0.017947,0.009473,0.005,0.005,,0.005,0.005,0.005,0.001875,-0.001453,-0.015306,0.031929,0.330276,,
07/29/1995,789.856018,789.952026,789.952026,,0.444586,0.031566,0.023012,0.013125,0.013125,,0.013125,0.013125,0.013125,0.001875,0.033713,0.023065,0.032276,0.339473,,
10/28/1995,779.328003,795.616028,795.616028,,0.41563,0.025757,0.017168,0.01,0.01,0.01,0.01,0.01,0.01,0.001875,0.029302,0.016067,0.030281,0.347153,,
02/03/1996,787.231995,796.640015,796.640015,,0.561205,0.053103,0.044622,0.026563,0.026563,,0.026563,0.026563,0.026563,0.001875,0.049188,0.034332,0.029757,0.370305,,
05/04/1996,809.471985,820.703979,820.703979,,0.451988,0.037372,0.028524,0.016875,0.016875,0.016875,0.016875,0.016875,0.016875,0.002188,0.015839,0.004466,0.043283,0.378663,,
08/03/1996,802.559998,829.728027,829.728027,,0.488902,0.046131,0.037497,0.0225,0.0225,0.0225,0.0225,0.0225,0.0225,0.002188,0.034372,0.025916,0.04371,0.392611,,
11/02/1996,792.064026,820.0,820.0,,0.49193,0.042126,0.033146,0.02,0.02,0.02,0.02,0.02,0.02,0.002188,0.029766,0.009232,0.031948,0.394748,,
02/01/1997,789.312012,808.320007,808.320007,,0.630719,0.073913,0.065295,0.039375,0.039375,0.039375,0.039375,0.039375,0.039375,0.002188,0.063309,0.058463,0.056729,0.41662,,
05/03/1997,795.104004,807.776001,790.383972,,0.560286,0.05904,0.049835,0.03,0.03,0.03,0.029375,0.029375,0.029375,0.002813,-0.002427,-0.015949,0.033806,0.438497,,
08/02/1997,784.656006,813.616028,796.656006,,0.615923,0.067801,0.058217,0.035,0.035,0.035,0.034375,0.034375,0.034375,0.002813,0.030097,0.01941,0.040489,0.466422,,
11/01/1997,762.304016,797.455994,780.575989,,0.618614,0.063837,0.05376,0.031875,0.031875,0.031875,0.03125,0.03125,0.03125,0.002813,0.024067,0.014446,0.028515,0.431483,,
01/31/1998,766.672,784.159968,763.888,,0.74919,0.11061,0.088746,0.053125,0.053125,0.053125,0.051875,0.051875,0.051875,0.002812,0.100851,0.092198,0.073524,0.496537,,
05/02/1998,761.280029,781.023987,765.583984,,0.632558,0.072905,0.059459,0.03625,0.03625,0.03625,0.035625,0.035625,0.035625,0.003437,0.010892,-0.004154,0.039046,0.504771,,
08/01/1998,751.231995,773.728027,759.280029,,0.707216,0.084126,0.070322,0.0425,0.0425,0.0425,0.041875,0.041875,0.041875,0.003437,0.054477,0.004026,0.042559,0.513938,,
10/31/1998,737.312012,758.976013,747.728027,,0.710337,0.076678,0.061839,0.0375,0.0375,0.0375,0.036875,0.036875,0.036875,0.003437,0.025809,0.006331,0.036154,0.502212,0.502212,
01/30/1999,740.0,748.671997,737.679993,,0.85399,0.103248,0.101019,0.061875,0.061875,0.061875,0.060625,0.060625,0.060625,0.003437,0.178262,0.159198,0.10822,0.573923,,
05/01/1999,730.575989,747.840027,735.424011,,0.74899,0.092128,0.076058,0.04625,0.04625,0.04625,0.04625,0.04625,0.04625,0.004062,-0.012586,-0.036038,0.04559,0.586239,0.586239,
