Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Credit Card Loans,Home Equity Loans,1-4 Family Residential Loans,Auto Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Operating Lease Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Pensions,Other Post-Ret Benefits,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
09/30/1992,9889.050781,459.463013,81.491997,,2064.346924,,,,,2749.136963,,,4259.318848,,,,,,0.0,7008.456055,-108.785004,6899.670898,120.639,,,,,,,,0.0,263.43895,,1166.722046,6116.886963,2859.467041,3257.419922,0.0,7283.608887,1298.745972,,,,,,111.710999,,,,,,,,,,220.615005,8914.680862,0.0,333.848999,,,-0.404,,640.924996,974.369995,0.0,974.369995,9889.050858,
12/31/1992,10213.320312,565.947998,0.79,,1933.008057,,,,,3516.858887,,,3958.0,,,,,,0.0,7474.858887,-114.750999,7360.107888,120.650002,,,,,,,,0.0,232.816367,,1306.765991,6225.180175,3082.893066,3142.287109,0.0,7531.945801,1229.791016,,,,,,254.061005,,,,,,,,,,192.356995,9208.154817,0.0,334.746002,,,-0.404,,670.823006,1005.165008,0.0,1005.165008,10213.319825,
03/31/1993,10495.670898,432.291992,0.0,,2081.341003,,,,,3571.654053,,,4140.713867,,,,,,0.0,7712.368164,-119.070999,7593.296875,123.024002,,,,,,,,0.0,265.717026,,1271.857056,6612.073975,3129.968018,3482.105957,0.0,7883.931152,1069.39502,,,,,,254.130997,,,,,,,,,,251.475998,9458.933167,0.0,335.653992,,,0.0,,701.083984,1036.737976,0.0,1036.737976,10495.671143,
06/30/1993,10958.932617,511.664001,0.0,,1850.906006,,,,,3865.978027,,,4427.187988,,,,,,0.0,8293.166016,-127.651001,8165.515137,124.997002,,,,,,,,0.0,305.850471,,1404.912964,6750.230225,3167.256104,3582.974121,0.0,8155.143066,1182.015015,,,,,,254.317993,,,,,,,,,,295.87001,9887.346085,0.0,336.987,,,0.0,,734.599976,1071.586975,0.0,1071.586975,10958.93306,
09/30/1993,11362.575195,499.21701,0.0,,1996.799011,,,,,3907.775879,,,4720.102051,,,,,,0.0,8627.87793,-132.608994,8495.268555,144.423996,,,,,,,,0.0,226.866623,,1298.677979,6815.51001,3208.706055,3606.803955,0.0,8114.187988,1623.785034,,,,,,282.61499,,,,,,,,,,234.275002,10254.863014,0.0,337.731995,,,0.0,,769.97998,1107.711975,0.0,1107.711975,11362.574989,
12/31/1993,13128.540039,594.892029,4.603,,2674.468018,,,,,4081.322998,,,5485.575195,,,,,,0.0,9566.898438,-144.537003,9422.361435,163.990005,,,,,,,,0.0,268.225552,,1464.93103,8012.374756,3727.764893,4284.609863,0.0,9477.305664,1691.744019,,,,,,407.864014,,,,,,,,,,273.970001,11850.883698,0.0,402.450012,,,0.0,,875.210022,1277.660034,0.0,1277.660034,13128.543732,
03/31/1994,13553.730469,570.515015,0.0,,2975.045044,,,,,4296.253906,,,5405.032227,,,,,,0.0,9701.286133,-150.873001,9550.413086,165.677994,,,,,,,,0.0,292.07933,,1419.786987,8044.354004,3757.811035,4286.542969,0.0,9464.140625,2215.170898,,,,,,283.128998,,,,,,,,,,296.513992,12258.954514,0.0,404.776001,,,0.0,,889.999023,1294.775024,0.0,1294.775024,13553.729538,
06/30/1994,13736.422852,573.304016,0.0,,2924.460083,,,,,4349.911133,,,5583.675781,,,,,,0.0,9933.586914,-156.964996,9776.62207,172.128006,,,,,,,,0.0,289.908676,,1467.036011,8456.144775,3812.970947,4643.173828,0.0,9923.180664,1914.293945,,,,,,283.382996,,,,,,,,,,295.466003,12416.323608,0.0,410.076996,,,0.0,,910.021973,1320.098969,0.0,1320.098969,13736.422577,
09/30/1994,14270.552734,587.93103,0.0,,3376.717041,,,,,4533.865234,,,5447.410156,,,,,,0.0,9981.275391,-159.244003,9822.03125,174.602005,,,,,,,,0.0,309.271408,,1555.687012,9070.868164,3755.599121,5315.269043,0.0,10626.554688,1785.453979,,,,,,183.574997,,,,,,,,,,314.437996,12910.02166,0.0,412.437012,,,0.0,,948.093994,1360.531006,0.0,1360.531006,14270.552666,
12/31/1994,14957.009766,695.008972,23.764999,,3637.034912,,,,,4630.474121,,,5655.98291,,,,,,0.0,10286.459961,-155.917999,10130.541962,176.897003,,,,,,,,0.0,293.761918,,1679.625,8951.252686,3812.535889,5138.716797,0.0,10630.879883,2452.332031,,,,,,178.598999,,,,,,,,,,296.426003,13558.236916,0.0,416.653992,,,0.0,,982.119995,1398.773987,0.0,1398.773987,14957.010903,
03/31/1995,15603.780273,603.429993,0.0,,3943.250977,,,,,4865.259766,,,5863.35498,,,,,,0.0,10728.615234,-161.466003,10567.149414,178.567993,,,,,,,,0.0,311.381897,,1398.857056,9745.378174,3722.756104,6022.62207,0.0,11144.235352,2459.427002,,,,,,173.848999,,,,,,,,,,347.578995,14125.090347,0.0,430.954987,,,0.0,,1047.734985,1478.689972,0.0,1478.689972,15603.780319,
06/30/1995,16164.222656,601.880005,0.0,,4592.544067,,,,,5100.869141,,,5535.755859,,,,,,0.0,10636.625,-162.117996,10474.506836,179.242996,,,,,,,,0.0,316.048752,,1572.260986,9614.071289,3702.600098,5911.471191,0.0,11186.332031,2888.25708,,,,,,168.953995,,,,,,,,,,384.396011,14627.939117,0.0,431.778015,,,0.0,,1104.505981,1536.283997,0.0,1536.283997,16164.223114,
09/30/1995,17152.869141,561.544983,0.0,,4638.041016,,,,,5356.152832,,,6236.201172,,,,,,0.0,11592.353516,-173.460999,11418.892578,188.028,,,,,,,,0.0,346.362564,,1681.755005,10040.097168,4052.395996,5987.701172,0.0,11721.851562,2924.916016,,,,,,430.614014,,,,,,,,,,430.109009,15507.490601,0.0,484.950989,,,0.0,,1160.427002,1645.377991,0.0,1645.377991,17152.868591,
12/31/1995,17052.880859,628.534973,6.822,,4338.269226,,,,,5521.132812,,,6169.509766,,,,,,0.0,11690.642578,-177.388,11513.254578,195.990005,,,,,,,,0.0,370.010077,,1827.837036,10657.942871,4275.175781,6382.76709,0.0,12485.779907,2020.584961,,,,,,410.306,,,,,,,,,,411.637001,15328.307869,0.0,561.494019,,,0.0,,1163.081055,1724.575074,0.0,1724.575074,17052.882943,
03/31/1996,18869.875,470.337006,20.756001,,5622.064148,,,,,5746.179199,,,6358.081055,,,,,,0.0,12104.259766,-181.005997,11923.253906,219.669006,,,,,,,,0.0,613.794933,,1719.230957,11990.066895,5259.01709,6731.049805,0.0,13709.297852,2455.7229,,,,,,429.703003,,,,,,,,,,482.384003,17077.107758,0.0,610.169006,,,0.0,,1182.598022,1792.767029,0.0,1792.767029,18869.874786,
06/30/1996,19855.498047,474.963013,27.976,,6297.279831,,,,,5936.38623,,,6329.96582,,,,,,0.0,12266.351562,-183.876007,12082.475586,223.287994,,,,,,,,0.0,749.515623,,1815.796997,12908.104004,5160.591797,7747.512207,0.0,14723.901367,2474.511963,,,,,,282.593994,,,,,,,,,,423.765007,17904.772331,0.0,755.815002,,,0.0,,1194.911011,1950.726013,0.0,1950.726013,19855.498344,
09/30/1996,20086.988281,683.190002,44.09,,6264.721176,,,,,6220.437988,,,6172.848145,,,,,,0.0,12393.286133,-185.688995,12207.59668,227.561996,,,,,,,,0.0,659.828426,,2147.416992,12429.270996,5154.721191,7274.549805,0.0,14576.688477,2721.738037,,,,,,277.565002,,,,,,,,,,480.120018,18056.111534,0.0,758.659973,,,0.0,,1272.217041,2030.877014,0.0,2030.877014,20086.988548,
12/31/1996,20549.0,808.926025,44.578999,,6400.68486,,,,,6278.744141,,,6236.047852,,,,,,0.0,12514.790039,-187.278,12327.512039,231.389008,,,,,,,,0.0,735.909069,,2495.839111,11878.816895,5361.585938,6517.230957,0.0,14374.660156,3285.431885,,,,,,257.661011,,,,,,,,,,487.123986,18404.877038,0.0,760.127991,,,-0.254,,1384.250948,2144.124939,0.0,2144.124939,20549.001977,
03/31/1997,20175.697266,506.720001,32.640999,,6553.553085,,,,,6363.949219,,,6073.537109,,,,,,0.0,12437.486328,-187.343002,12250.142578,233.162994,,,,,,,,0.0,599.477608,,2039.30896,11883.207031,5432.77002,6450.437012,0.0,13922.515625,3402.405029,,,,,,457.747009,,,,,,,,,,478.138008,18260.805672,0.0,754.320007,,,-244.641006,,1405.212051,1914.891052,0.0,1914.891052,20175.696724,
06/30/1997,26685.972656,899.340027,219.748001,,7812.153198,,,,,7138.383789,,,9602.500977,,,,,,0.0,16740.884766,-238.292007,16502.59375,278.105011,,,,,,,,0.0,974.032669,,2654.952881,15298.19873,6638.944824,8659.253906,0.0,17953.152344,4185.13623,,,,,,1417.918945,,,,,,,,,,670.588989,24226.796509,0.0,1023.432007,,,-239.014008,,1674.759003,2459.177002,0.0,2459.177002,26685.973511,
09/30/1997,27191.443359,708.580017,260.433014,,8495.192108,,,,,7353.619141,,,9424.003906,,,,,,0.0,16777.623047,-242.278,16535.345703,294.351013,,,,,,,,0.0,897.541504,,2534.799072,16167.547852,6800.210938,9367.336914,0.0,18702.347656,3623.427979,,,,,,1560.235962,,,,,,,,,,694.852997,24580.864594,0.0,1023.565002,,,-200.744995,,1787.759033,2610.579041,0.0,2610.579041,27191.443634,
12/31/1997,27710.669922,777.377991,180.425003,,8488.247307,,,,,7614.687988,,,9698.254883,,,,,,0.0,17312.939453,-250.949997,17061.989456,301.028992,,,,,,,,0.0,901.601173,,2738.190918,16281.705078,7059.03418,9222.670898,0.0,19019.900391,3650.930908,,,,,,1508.682983,,,,,,,,,,768.327011,24947.841293,0.0,1064.041016,,,-184.580002,,1883.375046,2762.83606,0.0,2762.83606,27710.677353,
03/31/1998,28983.753906,734.593994,64.237999,,9652.338875,,,,,7705.89209,,,9755.670898,,,,,,0.0,17461.5625,-252.798996,17208.763672,310.927002,,,317.485992,,,,,0.0,695.406372,,2809.822998,16019.243164,7202.125,8817.118164,0.0,18829.066406,4697.971191,,,,,,1796.21106,,,,,,,,,,828.326019,26151.574677,0.0,1022.593994,,,-175.011993,,1984.596954,2832.178955,0.0,2832.178955,28983.753632,
06/30/1998,28292.679688,882.432007,39.028,,8320.672112,,,,,7969.774902,,,10005.339844,,,,,,0.0,17975.109375,-270.128998,17704.980469,316.588013,,,376.576996,,,,,0.0,652.402092,,2992.603027,15799.739746,7234.518066,8565.22168,0.0,18792.339844,3935.052002,,,,,,1637.185059,,,,,,,,,,850.655975,25215.23288,0.0,1079.088013,,,0.0,,1998.358032,3077.446045,0.0,3077.446045,28292.678925,
09/30/1998,28332.82,748.662,131.423,,8512.068,,,,,8059.248,,,9378.823,,,,,,0.0,17438.071,-261.58,17176.491,324.192,,,,,,,,,1439.984,,2877.817,15761.669,7146.112,8615.557,0.0,18639.486,3799.467,,,,,,1842.663,,,,,,,,,,941.564,25223.18,0.0,1057.333,,,-71.27,2005.877,117.7,3109.64,0.0,3109.64,28332.82,
12/31/1998,28921.779297,819.862,118.535004,,8912.654602,,,,,8313.141602,,,9465.880859,,,,,,0.0,17779.019531,-266.859985,17512.160156,330.838013,,,,,,,,0.0,1227.729523,,3194.781982,15585.573242,7578.75,8006.823242,0.0,18780.359375,3698.346924,,,,,,2283.730957,,,,,,,,,,980.826965,25743.264221,0.0,1087.625977,,,-57.959,,2148.854996,3178.521973,0.0,3178.521973,28921.786194,
03/31/1999,38061.109375,901.638,143.533997,,12936.171646,,,,,10602.44043,,,12050.290039,,,,,,0.0,22652.730469,-336.377014,22316.349609,453.132996,,,417.787994,,,,,0.0,892.495132,,3579.983887,21088.330078,9739.070312,11349.259766,0.0,24668.310547,5693.158203,,,,,,2714.659912,,,,,,,,,,1096.954971,34173.083633,0.0,1328.468994,,,-29.299999,,2588.854931,3888.023926,0.0,3888.023926,38061.107559,
06/30/1999,31628.421,703.303,110.472,,9561.339,,,,,8965.232,,,10259.497,,,,,,215.513,19440.242,-284.443,19155.799,335.396,,,414.817993,,,,,,1347.294007,,3209.577,16919.263,7638.117,9281.146,,20128.84,5378.133,,,,,,1823.295,,,,,,,,,,964.864,28295.132,,1140.914,,,-4.629,2249.743,-52.739,3333.289,,3333.289,31628.421,
09/30/1999,33237.679688,716.591003,354.197998,,10194.929237,,,,,9440.799805,,,11085.410156,,,,,,0.0,20526.210938,-303.415985,20222.789062,345.273987,,,350.092987,,,,,0.0,1053.805412,,3246.116943,16292.212402,7767.187012,8525.025391,0.0,19538.330078,7448.312012,,,,,,1657.822021,,,,,,,,,,1187.95401,29832.418121,0.0,1147.149048,,,0.0,,2258.111084,3405.260132,0.0,3405.260132,33237.678253,
12/31/1999,41589.0,1213.0,355.0,,13114.0,,,,,12209.0,,,12755.0,,,,,,0.0,24964.0,-367.0,24597.0,482.0,,,544.6,,,,,0.0,1283.4,,3834.0,22249.0,9961.0,12288.0,0.0,26083.0,8800.8,,,,,,1549.2,,,,,,,,,,1079.0,37512.0,0.0,1602.0,,,,2704.0,-229.0,4077.0,0.0,4077.0,41589.0,
03/31/2000,44388.765,947.525,353.197,,15014.338,,,,,12509.848,,,12901.455,,,,,,522.088,25933.391,-373.337,25560.054,489.918,,,,,,,,,2023.733,,3929.553,25056.144,10197.51,14858.634,,28985.697,7898.62,,,,,,2015.486,,,,,,,,,,1336.911,40236.714,,1613.765,,,,2836.473,-298.187,4152.051,,4152.051,44388.765,
06/30/2000,44723.929688,750.986023,109.526001,,15547.936726,,,,,13129.150391,,,12949.099609,,,,,,0.0,26078.25,-382.523987,25695.730469,495.950989,,,537.843018,,,,,0.0,1585.956463,,4026.772949,23433.009766,10000.5,13432.509766,0.0,27459.779297,9063.624023,,,,,,2459.50293,,,,,,,,,,1416.080017,40398.986267,0.0,1531.214966,,,0.0,3056.429932,-262.702881,4324.942017,0.0,4324.942017,44723.928284,
09/30/2000,44395.898438,779.588989,200.380997,,15329.190079,,,,,13278.740234,,,12582.980469,,,,,,0.0,25861.720703,-383.923004,25477.800781,498.98999,,,527.835999,,,,,0.0,1582.111603,,4041.284912,21433.294922,9862.695312,11570.599609,0.0,25474.580078,8194.424805,,,,,,4894.341797,,,,,,,,,,1396.422943,39959.769623,0.0,1654.081055,,,-164.772003,3102.851074,-156.030975,4436.12915,0.0,4436.12915,44395.898773,
12/31/2000,45857.0,985.0,198.0,,16182.0,,,,,13866.0,,,12086.0,,,,,,0.0,25952.0,-383.0,25569.0,521.0,,,630.8,,,,,0.0,1771.2,,4705.0,26243.0,10850.0,15393.0,0.0,30948.0,4267.4,,,,,,4026.6,,,,,,,,,,1724.0,40966.0,0.0,1627.0,,,-1.0,3242.0,23.0,4891.0,0.0,4891.0,45857.0,
03/31/2001,71468.335,1422.043,209.279,,19309.493,,,,,24284.237,,,18822.57,,,,,,3468.581,46575.388,-639.697,45935.691,811.699,,,229.044,579.792,-350.748,,,0.0,3551.086,,7061.772,38861.572,18369.579,20491.993,0.0,45923.344,9243.375,,,,,,6979.602,,,,,,,,,,2306.15,64452.471,9.25,2522.369,,,0.0,4409.458,74.787,7015.864,0.0,7015.864,71468.335,
06/30/2001,69833.64,1585.3,700.074,,21671.603,,,,,23716.45,,,17858.641,,,,,,0.0,41575.091,-617.27,40957.821,819.061,,,222.607,573.933,-351.326,,,0.0,3877.174,,7621.352,37482.333,18730.586,18751.747,0.0,45103.685,7882.918,,,,,,7258.493,,,,,,,,,,2520.32,62765.416,9.25,2551.206,,,,4422.847,84.921,7068.224,0.0,7068.224,69833.64,
09/30/2001,70118.176,1446.136,466.746,,20968.921,,,,,23251.73,,,17984.073,,,,,,1864.214,43100.017,-616.608,42483.409,826.173,,,,,,,,,3926.791,,7781.894,37790.834,19348.55,18442.284,,45572.728,6886.274,,,,,,7129.834,,,,,,,,,,3123.678,62712.514,9.25,2600.481,,,-13.387,4571.373,237.945,7405.662,,7405.662,70118.176,
12/31/2001,71026.0,2301.0,225.0,,20523.0,,,,,23431.0,,,18117.0,,,,,,2180.0,43458.0,-624.0,42834.0,833.0,,,,0.0,,,,,4310.0,,9243.0,36611.0,21891.0,14720.0,,45584.0,7453.0,,,,,,7030.0,,,,,,,,,,2899.0,62966.0,9.0,2789.0,,,-4.0,4837.0,8.0,7639.0,421.0,8060.0,71026.0,
03/31/2002,70565.568,1344.508,93.854,,23059.089,,,,,23384.928,,,18658.525,,,,,,0.0,42043.453,-628.595,41414.858,837.663,,,259.483,685.667,-426.184,,,,3556.113,,8264.762,37600.981,24848.006,12752.975,0.0,45865.743,6477.023,,,,,,7518.284,,,,,,,,,,2470.109,62331.159,9.25,2779.294,,,-48.378,5094.405,-31.081,7803.49,430.919,8234.409,70565.568,
06/30/2002,74923.337,1746.35,559.208,,24730.268,,,,,23809.335,,,19578.604,,,,,,0.0,43387.939,-649.166,42738.773,837.438,,,249.324,686.266,-436.942,,,,4061.976,,9162.972,40926.292,27677.491,13248.801,0.0,50089.264,5582.24,,,,,,7544.529,,,,,,,,,,3076.617,66292.65,9.25,2755.346,,,-163.076,5364.282,224.537,8190.339,440.348,8630.687,74923.337,
09/30/2002,77694.01,1830.093,597.836,,24423.567,,,,,24965.38,,,19240.189,,,,,,2663.976,46869.545,-660.934,46208.611,849.54,,,954.137,709.872,244.265,,,,2830.226,,9926.197,41520.003,29041.973,12478.03,,51446.2,7164.237,,,,,,7458.117,,,,,,,,,,2797.613,68866.167,9.25,2727.484,,,-311.199,5630.445,319.758,8375.738,452.105,8827.843,77694.01,
12/31/2002,80894.0,1891.0,312.0,,28874.0,,,,,25941.0,,,19987.0,,,,,,0.0,45928.0,-683.0,45245.0,891.0,,,938.0,702.0,236.0,,,0.0,2743.0,,10095.0,42113.0,28978.0,13135.0,0.0,52208.0,9691.2,,,,,,7310.8,,,,,,,,,,2748.0,71958.0,9.0,2737.0,,,-544.0,5904.0,369.0,8475.0,461.0,8936.0,80894.0,
03/31/2003,84286.745,1771.527,815.021,,30288.077,,,,,26656.888,,,20609.808,,,,,,0.0,47266.696,-703.354,46563.342,921.076,,,231.552,702.051,-470.499,,,,3696.15,,10468.664,44089.431,29631.658,14457.773,0.0,54558.095,9199.401,,,,,,8033.23,,,,,,,,,,3360.541,75151.267,9.25,2697.676,,,-513.378,6173.468,296.728,8663.744,471.734,9135.478,84286.745,
06/30/2003,88264.838,1776.334,282.056,,32403.311,,,,,27608.739,,,21747.76,,,,,,0.0,49356.499,-734.756,48621.743,947.664,,,222.044,699.981,-477.937,,,,4011.686,,11633.492,44241.57,29711.886,14529.684,0.0,55875.062,11527.487,,,,,,8338.341,,,,,,,,,,3487.75,79228.64,9.25,2646.81,,,-780.301,6442.382,236.093,8554.234,481.964,9036.198,88264.838,
09/30/2003,89413.714,2393.563,258.265,,29684.304,,,,,28133.9,,,23672.539,,,,,,0.0,51806.439,-771.709,51034.73,1899.239,,,912.492,699.981,212.511,,,,3231.121,,11875.326,42418.869,29998.99,12419.879,0.0,54294.195,13740.928,,,,,,9254.536,,,,,,,,,,3570.269,80859.928,9.25,2597.27,,,-757.234,6713.906,-9.406,8553.786,,8553.786,89413.714,
12/31/2003,91143.0,2359.0,268.0,,31070.0,,,,,29169.0,,,23139.0,,,,,,0.0,52308.0,-770.0,51538.0,1828.0,,,895.0,700.0,195.0,,,0.0,3185.0,,12142.0,44953.0,30333.0,14620.0,0.0,57095.0,13399.0,,,,,,8834.0,,,,,,,,,,3290.0,82618.0,9.0,2588.0,,,-962.0,7010.0,-120.0,8525.0,0.0,8525.0,91143.0,
03/31/2004,93732.21,2012.466,191.039,,32512.736,,,,,30044.193,,,23868.081,,,,,,,53912.274,-782.806,53129.468,1759.325,,,892.831,738.054,154.777,,,,3234.345,,12374.287,42875.978,29761.33,13114.648,,55250.265,15252.966,,,,,,10990.799,,,,,,,,,,3374.423,84868.453,9.25,3248.711,,,-1224.341,6731.366,98.771,8863.757,,8863.757,93732.21,
06/30/2004,95613.539,2357.814,257.9,,31065.831,,,,,31364.62,,,25314.621,,,,,,,56679.241,-811.82,55867.421,1693.252,,,1142.509,978.975,163.534,,,,3228.812,,13036.825,44870.629,30069.458,14801.171,,57907.454,11517.175,,,,,,14775.201,,,,,,,,,,3021.005,87220.835,9.25,3216.823,,,-1278.3,6999.075,-554.144,8392.704,,8392.704,95613.539,
09/30/2004,98293.0,2313.0,384.0,,32344.0,,,,,31909.0,,,26127.0,,,,,,0.0,58036.0,-785.0,57251.0,1627.0,,,1137.0,980.0,157.0,,,0.0,3237.0,,12886.0,43974.0,31933.0,12041.0,0.0,56860.0,13973.0,,,,,,15128.0,,,,,,,,,,3292.0,89253.0,9.0,3217.0,,,-1257.0,7289.0,-218.0,9040.0,0.0,9040.0,98293.0,
12/31/2004,94456.0,2561.0,532.0,,24748.0,,,,,33054.0,,,26754.0,,,,,,559.0,60367.0,-713.0,59654.0,1619.0,,,1129.0,979.0,150.0,,,,4213.0,,13486.0,44740.0,32112.0,12628.0,,58226.0,10026.0,,,,,,13983.0,,,,,,,,,,3297.0,85532.0,9.0,3229.0,,,-1414.0,7269.0,-169.0,8924.0,,8924.0,94456.0,
03/31/2005,102713.0,2420.0,1213.0,,26341.0,,,,,37003.0,,,27899.0,,,,,,0.0,64902.0,-717.0,64185.0,1753.0,,,2192.0,2167.0,25.0,,,0.0,4609.0,,13960.0,51351.0,34210.0,17141.0,0.0,65311.0,8369.0,,,,,,16321.0,,,,,,,,,,3824.0,93825.0,9.0,3080.0,,,-1358.0,7480.0,-323.0,8888.0,0.0,8888.0,102713.0,
