Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1993,6.553999,,,-3.325,,3.228999,,-1.085,,,,2.144,0.448,,0.0,,,,-0.448,2.592,0.0,2.592,,,,2.592,,2.592,,,2.592,2.592,,55.296,0.046667,0.046667,0.046667,55.296,0.046667,0.046667,0.046667,
06/30/1993,1.479,,,,,,,-7.896,,,,-6.417,0.331,,,,0.0,,-0.331,-6.086,0.0,-6.086,0.0,,,-6.086,0.0,-6.086,0.0,,-6.086,-6.086,,55.608,-0.11,-0.11,-0.11,55.608,-0.11,-0.11,-0.11,
09/30/1993,3.678,,,,,,,-3.968,,,,-0.29,0.229,,,,0.0,,-0.229,-0.061,0.0,-0.061,0.0,,,-0.061,0.0,-0.061,0.0,,-0.061,-0.061,,55.608,-0.001667,-0.001667,-0.001667,55.608,-0.001667,-0.001667,-0.001667,
12/31/1993,1.003,,,-15.398,,-14.395,,8.687,,,,-5.708,0.381,,0.379,,0.0,,-0.76,-5.327,0.0,-5.327,0.0,,,-5.327,0.0,-5.327,0.0,,-5.327,-5.327,,55.764,-0.095,-0.095,,55.764,-0.095,-0.095,-0.095,
03/31/1994,1.616,,,-5.456,,-3.84,,-1.225,,,,-5.065,0.114,,,,0.0,,-0.114,-4.951,0.0,-4.951,0.0,,,-4.951,0.0,-4.951,0.0,,-4.951,-4.951,,56.580002,-0.088333,-0.088333,,56.580002,-0.088333,-0.088333,-0.088333,
06/30/1994,1.156,,,-5.282,,-4.126,,-1.225,,,,-5.351,0.041,,,,0.0,,-0.041,-5.31,0.0,-5.31,0.0,,,-5.31,0.0,-5.31,0.0,,-5.31,-5.31,,58.001999,-0.091667,-0.091667,,58.001999,-0.091667,-0.091667,-0.091667,
09/30/1994,1.458,,,-5.488,,-4.03,,-1.095,,,,-5.085,0.107,,,,0.0,,-0.107,-4.978,0.0,-4.978,0.0,,,-4.978,0.0,-4.978,0.0,,-4.978,-4.978,,73.560001,-0.068333,-0.068333,,73.560001,-0.068333,-0.068333,-0.068333,
12/31/1994,3.213,,,-15.735,,-12.522,,9.507,,,,-3.015,0.223,,0.471,,0.0,,-0.694,-2.792,0.0,-2.792,0.0,,,-2.792,0.0,-2.792,0.0,,-2.792,-2.792,,73.914,-0.038333,-0.038333,-0.038333,73.914,-0.038333,-0.038333,-0.038333,
03/31/1995,8.347,,,-5.538,,2.809,,-1.655,,,,1.154,-11.578,,0.141,,0.0,,11.437,-10.424,0.0,-10.424,0.0,,,-10.424,0.0,-10.424,0.0,,-10.424,-10.424,,83.622002,-0.125,-0.125,,83.622002,-0.125,-0.125,-0.125,
06/30/1995,2.202,,,-5.395,,-3.193,,-1.35,,,,-4.543,-0.064,,0.064,,0.0,,0.0,-4.607,0.0,-4.607,0.0,,,-4.607,0.0,-4.607,0.0,,-4.607,-4.607,,89.003998,-0.051667,-0.051667,,89.003998,-0.051667,-0.051667,-0.051667,
09/30/1995,2.375,,,-5.347,,-2.972,,-1.672,,,,-4.644,-0.279,,0.279,,0.0,,0.0,-4.923,0.0,-4.923,0.0,,,-4.923,0.0,-4.923,0.0,,-4.923,-4.923,,89.214003,-0.053333,-0.053333,,89.214003,-0.053333,-0.053333,-0.053333,
12/31/1995,10.712,,,-29.105,,-18.393,,-35.360001,,,,4.457,-1.794,,1.794,,0.0,,,2.663,0.0,2.663,0.0,,,2.663,0.0,2.663,0.0,,2.663,2.663,,111.720006,0.023333,0.023333,0.023333,111.720006,0.023333,0.023333,0.023333,
03/31/1996,9.936,,,0.0,,9.936,,-7.495,,,,2.441,-0.594,,0.594,,0.0,,0.0,1.847,0.0,1.847,0.0,,,1.847,0.0,1.847,0.0,,1.847,1.847,,114.726002,0.016667,0.016667,0.016667,114.726002,0.016667,0.016667,0.016667,
06/30/1996,7.069,,,-1.384,,5.685,,-8.685,,,,-3.0,-0.49,,0.49,,0.0,,0.0,-3.49,0.0,-3.49,0.0,,,-3.49,0.0,-3.49,0.0,,-3.49,-3.49,,94.122002,-0.036667,-0.036667,-0.036667,94.122002,-0.036667,-0.036667,-0.036667,
09/30/1996,2.902,,,0.0,,2.902,,-8.136,,,,-5.234,0.73,,,,0.0,,-0.73,-4.504,0.0,-4.504,0.0,,,-4.504,0.0,-4.504,0.0,,-4.504,-4.504,,105.167999,-0.043333,-0.043333,-0.043333,105.167999,-0.043333,-0.043333,-0.043333,
12/31/1996,10.102,,,0.0,,10.102,,-9.745,,,,0.357,0.835,,,,0.0,,-0.835,1.192,0.0,1.192,0.0,,,1.192,0.0,1.192,-0.696,,0.496,0.496,,132.036006,0.008333,0.008333,0.008333,132.036006,0.008333,0.008333,0.008333,
03/31/1997,6.664,,,,,,,-9.682,,,,-3.018,0.786,,,,0.0,,-0.786,-2.232,0.0,-2.232,0.0,,,-2.232,0.0,-2.232,0.0,,-2.232,-2.232,,109.169998,-0.02,-0.02,-0.02,109.169998,-0.02,-0.02,-0.02,
06/30/1997,5.402,,,,,,,-18.004,,,,-12.602,0.731,,,,0.0,,-0.731,-11.871,0.0,-11.871,0.0,,,-11.871,0.0,-11.871,0.0,,-11.871,-11.871,,112.344006,-0.105,-0.105,-0.105,112.344006,-0.105,-0.105,-0.105,
09/30/1997,6.427,,,,,,,-16.726,,,,-10.299,0.723,,,,0.0,,-0.723,-9.576,0.0,-9.576,0.0,,,-9.576,0.0,-9.576,0.0,,-9.576,-9.576,,113.25,-0.085,-0.085,-0.085,113.25,-0.085,-0.085,-0.085,
12/31/1997,26.113001,,,,,,,-18.190001,,,,7.923,0.218,,,,0.0,,-0.218,8.141,0.0,8.141,0.0,,,8.141,0.0,8.141,0.0,,8.141,8.141,,114.905994,0.071667,0.071667,0.071667,114.905994,0.071667,0.071667,0.071667,
03/31/1998,18.134001,,,-4.075,,14.059001,,-10.936,,,,3.123,0.745,,,,0.0,,-0.745,3.868,0.0,3.868,0.0,,,3.868,0.0,3.868,0.0,,3.868,3.868,,117.821995,0.033333,0.033333,0.033333,142.056004,0.026667,0.026667,0.026667,
06/30/1998,24.063,,,-2.855,,21.208,,-11.683,,,,9.525,0.737,,,,0.0,,-0.737,10.262,-0.13,10.132,0.0,,,10.132,0.0,10.132,0.0,,10.132,10.132,,118.830002,0.085,0.085,0.084999,139.584,0.073333,0.073333,0.073333,
09/30/1998,17.009001,,,-4.055,,12.954001,,-11.793,,,,1.161,0.756,,,,0.0,,-0.756,1.917,-0.152,1.765,0.0,,,1.765,0.0,1.765,0.0,,1.765,1.765,,119.352001,0.015,0.015,0.015,137.388004,0.013333,0.013333,0.013333,
12/31/1998,27.753,,,-8.617,,19.136001,,-14.041,,,,5.095,0.758,,,,0.0,,-0.758,5.853,-0.14,5.713,0.0,,,5.713,0.0,5.713,0.0,,5.713,5.713,,120.089996,0.048333,0.048333,0.048333,140.465996,0.04,0.04,0.04,
03/31/1999,20.511,,,-4.007,,16.504,,-12.213,,,,4.291,0.709,-0.709,,,0.0,,0.0,5.0,-0.191,4.809,0.0,,,4.809,0.0,4.809,0.0,,4.809,4.809,,121.662,0.04,0.04,0.04,144.744,0.033333,0.033333,0.033333,
06/30/1999,35.294,,,-0.879,,34.415,,-14.394,,,,20.021,0.93,-0.93,,,0.0,,0.0,20.951,-1.043,19.908,0.0,,,19.908,0.0,19.908,0.0,,19.908,19.908,,123.102,0.161667,0.161667,0.161667,161.364,0.133333,0.133333,0.133333,
09/30/1999,30.19,,,-4.789,,25.401,,-15.42,,,,9.981,1.305,-1.305,,,0.0,,0.0,11.286,-0.556992,10.729,0.0,,,10.729008,0.0,10.729,0.0,,10.729,10.729,,124.674,0.086667,0.086667,0.086667,153.246,0.07,0.07,0.07,
12/31/1999,32.008,,,-4.602,,27.406,,-20.282,,,,7.124,1.245,,,,0.0,,-1.245,8.369,-0.658,7.711,0.0,,,7.711,0.0,7.711,0.0,,7.711,7.711,,127.059,0.06,0.06,0.06,154.593,0.05,0.05,0.05,
03/31/2000,27.022,,,-16.856,,10.166,,-6.077,,,,4.089,1.876,-1.9,1.7,-3.6,0.0,,0.024,5.965,-1.018,4.947,9.263,,,-4.316,0.0,-4.316,0.0,0.0,-4.316,-4.316,,130.347,-0.03,0.04,0.04,130.347,-0.03,0.04,0.04,
06/30/2000,39.015,,,-17.038,,21.977,,-6.6,,,,15.377,2.389,-2.4,1.8,-4.2,0.0,,0.011,17.766,-3.091,14.675,0.0,,,14.675,0.0,14.675,0.0,0.0,14.675,14.675,,133.524,0.11,0.11,0.11,156.126,0.086667,0.086667,0.086667,
09/30/2000,42.803,,,-18.008,,24.795,,-6.576,,,,18.219,2.788,-2.8,1.8,-4.6,0.0,,0.012,21.007,-3.609,17.398,0.0,,,17.398,0.0,17.398,0.0,0.0,17.398,17.398,,134.856,0.13,0.13,0.13,158.628,0.11,0.11,0.11,
12/31/2000,50.717,,,-19.154,,31.563,,-8.514,,,,23.049,6.435,,,,0.0,,-6.435,29.484,-5.05,24.434,9.263,,,15.171,0.0,15.171,0.0,,15.171,15.171,,141.3,0.14,0.14,0.14,164.613,0.12,0.12,0.12,
03/31/2001,56.538,,,,,,,-33.174,,,,23.364,9.723,-9.7,1.8,-11.5,,,-0.023,33.087,-12.28,20.807,,,,20.807,,20.807,,,20.807,20.807,,147.842,0.14,0.14,0.14,167.167,0.12,0.12,0.12,
06/30/2001,64.849,,,0.0,,64.849,,-33.121,,,,31.728,8.257,-1.1,1.8,-2.9,0.0,,-7.157,39.985,-14.832,25.153,0.0,,,25.153,0.0,25.153,0.0,0.0,25.153,25.153,,150.477,0.17,0.17,0.17,167.417,0.15,0.15,0.15,
09/30/2001,69.615,,,0.0,,69.615,,-33.742,,,,35.873,6.977,-7.0,1.8,-8.8,0.0,,0.023,42.85,-15.893,26.957,0.0,,,26.957,0.0,26.957,0.0,0.0,26.957,26.957,,152.061,0.18,0.18,0.18,167.394,0.16,0.16,0.16,
12/31/2001,81.675,,,0.0,,81.675,,-41.503,,,,40.172,5.51,,,,0.0,,-5.51,45.682,-16.94,28.742,0.0,,,28.742,0.0,28.742,0.0,0.0,28.742,28.742,,152.579,0.19,0.19,0.19,182.283,0.16,0.16,0.16,
03/31/2002,79.741,,,0.0,,79.741,,-38.092,,,,41.649,4.002,-4.0,1.9,-5.9,0.0,,-0.002,45.651,-15.978,29.673,0.0,,,29.673,0.0,29.673,0.0,0.0,29.673,29.673,,153.432,0.19,0.19,0.19,182.418,0.17,0.17,0.17,
06/30/2002,97.131,,,-0.889,,96.242,,-46.204,,,,50.038,4.397,1.5,4.1,-2.6,0.0,,-5.897,54.435,-19.052,35.383,0.0,,,35.383,0.0,35.383,0.0,0.0,35.383,35.383,,152.827,0.23,0.23,0.23,179.515,0.2,0.2,0.2,
09/30/2002,103.698,,,-0.232,,103.466,,-49.165,,,,54.301,4.838,3.7,5.1,-1.4,0.0,,-8.538,59.139,-20.699,38.44,0.0,,,38.44,0.0,38.44,0.0,0.0,38.44,38.44,,152.679,0.25,0.25,0.25,178.362,0.22,0.22,0.22,
12/31/2002,123.652,,,-0.336,,123.316,,-55.428,,,,67.888,20.482,-23.819,,-23.819,0.0,,3.337,88.37,-27.703,44.594,0.0,,,60.667,0.0,44.594,0.0,0.0,44.594,44.594,,153.41,0.29,0.29,0.29,178.247,0.26,0.26,0.26,
03/31/2003,117.246,,,-0.852,,116.394,,-53.252,,,,63.142,3.31,-3.31,4.928,-8.238,,,0.0,66.452,-25.252,41.2,,,,41.2,,41.2,,,41.2,41.2,,309.346,0.27,0.27,0.27,177.821,0.24,0.24,0.24,
06/30/2003,123.562,,,-3.791,,119.771,,-76.627,,,,43.144,3.253,-3.253,4.859,-8.112,,,0.0,46.397,-17.631,28.766,,,,28.766,,28.766,,,28.766,28.766,,155.171,0.18,0.18,0.18,176.135,0.17,0.17,0.17,
09/30/2003,138.53,,,-0.639,,137.891,,-66.49,,,,71.401,1.986,-1.986,4.65,-6.636,,,0.0,73.387,-27.887,45.5,,,,45.5,,45.5,,,45.5,45.5,,155.498,0.29,0.29,0.29,184.838,0.26,0.26,0.26,
12/31/2003,299.846,,,-279.457,,20.389,,-244.748,,,,-224.359,-843.286001,-9.877999,0.782,-10.66,0.0,,853.164,-1067.645,76.296,-990.567,0.0,,,-991.349,0.0,-990.567,0.0,0.0,-990.567,-990.567,1082.1,245.831,-4.03,-4.03,0.28,278.2,-4.03,-4.03,0.25,
03/31/2004,541.742,,,-254.767,,286.975,,-370.84,,,,-83.865,11.726,-10.517,3.809,-14.326,,,-1.209,-72.139,30.941,-41.198,,,,-41.198,,-41.198,,,-41.198,-41.198,,333.699,-0.12,-0.12,-0.12,333.699,-0.12,-0.12,-0.12,
06/30/2004,538.763,,,-58.329,,480.434,,-387.208,,,,93.226,-88.283,-11.485,3.452,-14.937,0.0,,99.768,4.943,-4.116,0.827,0.0,,,0.827,0.0,0.827,0.0,0.0,0.827,0.827,,337.018,0.0,0.0,0.36,350.279,0.0,0.0,0.34,
09/30/2004,543.2761,,,-61.16,,482.1161,,-299.129,,,,182.987,-113.727,,2.984,-13.794,0.0,,124.537,69.26,-32.492,36.768,0.0,,,36.768,0.0,36.768,0.0,0.0,36.768,36.768,,334.777,0.11,0.11,0.39,363.9,0.1,0.1,0.37,
12/31/2004,587.781,,,-374.33,,213.451,,-563.19,,,,-349.739,411.768,,8.652,-14.167,0.0,,-406.253,62.029,-33.34,28.689,0.0,,,28.689,0.0,28.689,0.0,0.0,28.689,28.689,,334.49,0.09,0.09,0.3,362.1,0.08,0.08,0.28,
03/31/2005,587.802,,,-90.309,,497.493,,-336.742,,,,160.751,-94.403,-8.794,6.911,-15.705,0.0,,103.197,66.348,-22.89,43.458,0.0,,,43.458,0.0,43.458,0.0,0.0,43.458,43.458,,335.279,0.13,0.13,0.3,352.173,0.12,0.12,0.3,
06/30/2005,605.634,,,-62.093,,543.541,,-333.697,,,,209.844,-157.492,-9.552,2.849,-12.401,0.0,,167.044,52.352,-17.848,34.504,0.0,,,34.504,0.0,34.504,0.0,0.0,34.504,34.504,,332.629,0.1,0.1,0.44,344.735,0.1,0.1,0.43,
09/30/2005,596.211,,,-89.561,,506.65,,-388.449,,,,118.201,-85.844,-15.959,0.571,-16.53,0.0,,101.803,32.357,-5.172,27.185,0.0,,,27.185,0.0,27.185,0.0,0.0,27.185,27.185,,336.536,0.08,0.08,0.36,340.859,0.08,0.08,0.36,
12/31/2005,632.853,,,-131.651,,501.202,,-333.541,,,,167.661,-63.208999,,0.683999,-18.115,0.0,,80.64,104.452,-49.574,55.562,0.0,,,54.878,0.0,55.562,0.0,0.0,55.562,55.562,,337.884,0.16,0.16,0.48,345.064,0.16,0.16,0.48,
03/31/2006,611.175,,,-63.494,,547.681,,-299.583,154.391,,145.192,248.098,-58.444,-23.264,0.293,-23.557,,,81.708,189.654,-72.464,117.19,-3.779,,,120.969,2.0,122.969,0.0,,122.969,122.969,,339.653,0.36,0.35,0.55,345.815,0.36,0.35,0.55,
06/30/2006,660.041,,,-77.093,,582.948,,-330.974,,,,251.974,-350.083,-25.928,0.186,-26.114,0.0,,376.011,-98.109,-70.404,-168.513,0.0,,,-168.513,-2.1,-170.613,0.0,0.0,-170.613,-170.613,,342.375,-0.5,-0.5,0.57,342.375,-0.5,-0.5,0.57,
09/30/2006,703.492,,,-63.892,,639.6,,-379.186,,,,260.414,-38.767,-25.957,0.074,-26.031,0.0,,64.724,221.647,-63.048,158.599,0.0,,,158.599,-2.0,156.599,0.0,0.0,156.599,156.599,,338.021,0.46,0.46,0.58,344.754,0.45,0.45,0.57,
12/31/2006,708.341,,,-62.103,,646.238,0.0,-386.425,186.945,,199.48,259.813,-78.742,,,-25.517,0.0,,108.652,181.071,-72.515,108.556,0.0,,,108.556,0.0,108.556,0.0,0.0,108.556,108.556,,335.645,0.32,0.32,0.52,343.07,0.32,0.32,0.52,
03/31/2007,715.91,,,-81.95,,633.96,,-379.41,,,,254.55,-49.056,-28.735,0.406,-29.141,0.0,,77.791,205.494,-71.893,133.601,0.0,,,133.601,-2.1,131.501,0.0,0.0,131.501,131.501,,340.31,0.39,0.39,0.58,344.058,0.38,0.38,0.57,
06/30/2007,773.176,,,-84.063,,689.113,,-421.712,,,,267.401,-27.475,-30.2,1.9,-32.1,0.0,,57.675,239.926,-51.886,188.04,0.0,,,188.04,-1.9,186.14,0.0,0.0,186.14,186.14,,340.315,0.55,0.55,0.69,343.389,0.54,0.54,0.68,
09/30/2007,789.231,,,-81.613,,707.618,,-476.918,,,,230.7,-85.586,0.8,19.6,-18.8,0.0,,84.786,145.114,-54.733,90.381,0.0,,,90.381,29.0,119.381,0.0,0.0,119.381,119.381,,288.958,0.41,0.41,0.54,293.396,0.41,0.41,0.54,
12/31/2007,890.903,,,-85.169,,805.734,,-423.022,193.73,,229.292,382.712,-121.051,-4.965,18.594,-23.559,0.0,,126.016,261.661,-93.911,167.75,0.0,,,167.75,33.4,201.15,0.0,0.0,201.15,201.15,,294.561,0.68,0.68,0.88,299.665,0.67,0.67,0.87,
03/31/2008,942.186,,,-100.934,,841.252,,-474.061,,,,367.191,-118.117,-7.2,15.7,-22.9,0.0,,125.317,249.074,-83.277,165.797,0.0,,,165.797,-2.7,163.097,0.0,0.0,163.097,163.097,,296.171,0.55,0.55,0.77,299.5,0.54,0.54,0.76,
06/30/2008,993.444,,,-92.401,,901.043,,-497.948,,,,403.095,-110.361,-1.4,13.9,-15.3,0.0,,111.761,292.734,-84.706,208.028,0.0,,,208.028,-1.4,206.628,0.0,0.0,206.628,206.628,,290.356,0.71,0.71,0.909,293.476,0.7,0.7,0.897,
09/30/2008,1092.964,,,-107.493,,985.471,,-501.624,,,,483.847,-161.722,-8.7,8.1,-16.8,0.0,,170.422,322.125,-114.337,207.788,0.0,,,207.788,-1.0,206.788,0.0,0.0,206.788,206.788,,291.408,0.71,0.71,0.97,293.921,0.7,0.7,0.96,
12/31/2008,1068.913,,,-101.161,,967.752,0.0,-523.73,230.963,,292.767,444.022,-153.913,,,,,,116.24,290.109,-83.456,206.653,,,,206.653,,206.653,,0.0,206.653,206.653,,291.532,0.71,0.71,0.91,293.777,0.7,0.7,0.9,
03/31/2009,1036.484,1012.227,24.257,-98.197,98.197,938.287,0.0,-633.329,221.83,279.478,132.021,304.958,6.846,-4.9,9.9,-14.8,-3.0,,1.054,311.804,-65.225,246.579,0.0,0.0,0.0,246.579,-2.592,243.987,0.0,0.0,243.987,245.825771,1.838771,287.703,0.85,0.85,0.854443,289.744,0.84,0.84,0.846346,
06/30/2009,1093.289,1066.54,26.749,-90.721,90.721,1002.568,0.0,-779.654,220.829,416.453,142.372,222.914,14.68,-2.8,9.3,-12.1,-3.6,,-8.28,237.594,-92.709,144.885,0.0,0.0,0.0,144.885,-2.04,142.845,0.0,0.0,142.845,140.907806,-1.937194,288.615,0.49,0.49,0.488221,290.359,0.49,0.49,0.483328,
09/30/2009,1120.518,1085.608,34.91,-93.486,93.486,1027.032,0.0,-642.854,226.755,304.055,112.044,384.178,9.36,-2.4,8.5,-10.9,-3.2,,-3.76,393.538,-113.936,279.602,0.0,0.0,0.0,279.602,-1.939,277.663,0.0,0.0,277.663,276.818,-0.845,288.917,0.96,0.96,0.958123,291.037,0.95,0.95,0.947097,
12/31/2009,1127.056,1083.43,43.626,-99.7,99.7,1027.356,0.0,-643.98,241.62,283.083,119.277,383.376,6.367,-2.6,8.1,-10.7,-3.3,,-0.467,389.743,-83.747,305.996,0.0,0.0,0.0,305.996,-0.359,305.637,0.0,0.0,305.637,300.268726,-5.368274,284.028,1.07,1.07,1.05718,286.68,1.06,1.06,1.041274,
03/31/2010,1108.86,1079.148,29.712,-97.055,97.055,1011.805,0.0,-708.116,248.664,307.03,152.422,303.689,-8.386,-0.6,8.3,-8.9,-1.0,,9.986,295.303,-75.31,219.993,0.0,0.0,0.0,219.993,-2.551,217.442,0.0,0.0,217.442,256.341957,38.899957,269.922,0.8,0.8,0.949689,272.703,0.8,0.8,0.942646,
06/30/2010,1212.702,1165.606,47.096,-106.985,106.985,1105.717,0.0,-709.837,262.322,331.675,115.84,395.88,1.012,2.3,9.0,-6.7,0.7,,-4.012,396.892,-102.243,294.649,0.0,0.0,0.0,294.649,-1.211,293.438,0.0,0.0,293.438,291.649582,-1.788418,259.938,1.13,1.13,1.121997,261.658,1.12,1.12,1.113165,
09/30/2010,1175.789,1134.831,40.958,-95.918,95.918,1079.871,0.0,-885.736,244.16,319.054,322.522,194.135,-6.945,6.2,9.3,-3.1,3.5,,-2.755,187.19,-75.011,112.179,0.0,0.0,0.0,112.179,141.936,254.115,0.0,0.0,254.115,423.111132,168.996132,239.864,1.06,1.06,1.763963,242.313,1.05,1.05,1.747429,
12/31/2010,1219.072,1167.715,51.357,-100.304,100.304,1118.768,0.0,-763.583,276.393,290.846,196.344,355.185,-4.664,5.9,9.5,-3.6,0.3,,-1.536,350.521,-78.768,271.753,0.0,0.0,0.0,271.753,-31.475,240.278,0.0,0.0,240.278,299.727322,59.449322,239.682,1.0,1.0,1.250521,242.937,0.99,0.99,1.234711,
03/31/2011,1203.342,1163.226,40.116,-103.113,103.113,1100.229,0.0,-683.946,244.516,293.633,145.797,416.283,9.951,5.5,9.2,-3.7,0.4,,-15.851,426.234,-117.468,308.766,0.0,0.0,0.0,308.766,-14.435,294.331,0.0,0.0,294.331,297.899901,3.568901,241.536,1.22,1.22,1.233356,244.551,1.2,1.2,1.214594,
06/30/2011,1208.647,1173.161,35.486,-100.503,100.503,1108.144,0.0,-697.331,266.301,285.644,145.386,410.813,-11.728,4.1,8.4,-4.3,0.6,0.0,7.028,399.085,-95.036,304.049,0.0,0.0,0.0,304.049,-16.015,288.034,0.0,0.0,288.034,293.110763,5.076763,242.375,1.19,1.19,1.209328,244.966,1.18,1.18,1.200724,
09/30/2011,1309.934,1242.228,67.706,-123.527,123.527,1186.407,0.0,-697.914,261.398,301.391,135.125,488.493,-7.727,2.6,7.9,-5.3,4.8,0.0,0.327,480.766,-127.104,353.662,0.0,0.0,0.0,353.662,-1.836,351.826,0.0,0.0,351.826,355.499847,3.673847,242.883,1.45,1.45,1.463667,245.366,1.43,1.43,1.444973,
12/31/2011,1326.71,1254.098,72.612,-139.638,139.638,1187.072,0.0,-777.969,283.916,338.933,155.12,409.103,-3.973,1.6,7.5,-5.9,0.5,,1.873,405.13,-104.919,300.211,0.0,0.0,0.0,300.211,0.027,300.238,,0.0,300.238,327.122562,26.884562,242.959,1.24,1.24,1.346411,245.382,1.22,1.22,1.329562,
03/31/2012,1292.014,1260.04,31.974,-133.197,133.197,1158.817,0.0,-789.447,300.089,355.962,133.396,369.37,15.144,0.9,7.4,-6.5,-1.4,0.0,-14.644,384.514,-82.148,302.366,0.0,0.0,0.0,302.366,0.295,302.661,0.0,0.0,302.661,297.288637,-5.372363,239.754,1.26,1.26,1.239974,241.828,1.25,1.25,1.227784,
06/30/2012,1420.951,1361.43,59.521,-139.112,139.112,1281.839,0.0,-776.116,301.767,329.559,144.79,505.723,2.95,-3.2,7.0,-10.2,1.3,-0.511,-1.05,508.673,-121.021,387.141,0.0,0.0,0.0,387.141,-0.295,386.846,,0.0,386.846,396.636462,9.790462,238.988,1.62,1.62,1.65965,240.622,1.61,1.61,1.650688,
