Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Sales,EV/EBITDA,EV/EBIT,EV/Cash Flow to Firm,EV/Free Cash Flow to Firm,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1990,1703.108974,-213.599998,0.0,0.0,3563.800049,5053.309025,4875.000061,73.10359,0.705241,,,,,,1717.400047,5067.600098,45.990181,,
06/30/1990,1882.105989,-239.100006,0.0,0.0,4774.599915,6417.605897,6140.899902,77.750818,0.743985,,,,,,1900.875,6436.374908,58.392833,,
09/29/1990,1512.060032,-1107.199982,0.0,0.0,5087.200012,5492.060062,6499.500061,78.270636,0.926283,,,,,,1526.25,5506.250031,49.942346,,
12/31/1990,1733.200782,-270.013001,0.0,0.0,5234.162903,6697.350684,6673.478943,78.432298,0.781527,2.789219,15.480229,23.244601,20.351285,,1739.471343,6703.621245,61.343408,,
03/30/1991,2018.168733,-432.800003,0.0,0.0,5374.000122,6959.368852,6845.30011,78.506421,0.772196,2.879513,17.152329,27.214269,12.781408,,2031.812444,6973.012563,63.579106,,
06/29/1991,2487.911333,-536.599991,0.0,0.0,5543.900085,7495.211428,7042.900116,78.716154,0.739659,3.062075,19.236297,32.164839,28.026614,,2509.237465,7516.53756,68.349546,,
09/28/1991,2530.878701,-1065.199982,0.0,0.0,7810.899902,9276.578621,9330.499878,83.713627,0.842002,3.733396,24.721787,43.772932,-30.250531,,2555.32507,9301.024991,84.532338,,
12/28/1991,2683.921799,-440.517013,0.0,0.0,7785.618836,10029.023622,9317.157868,83.562165,0.776309,4.000139,27.747256,50.180747,39.330674,,2682.846402,10027.948225,91.315725,,
03/28/1992,3016.998725,-544.099991,0.0,0.0,8032.499817,10505.398551,9588.699829,83.770479,0.764607,4.106448,28.794378,51.991996,397.570064,,3044.099916,10532.499743,95.321646,,
06/27/1992,2556.282826,-472.5,0.0,0.0,7814.599976,9898.382802,9406.200012,83.079245,0.789482,3.771719,26.197148,46.155345,30.640038,,2578.449929,9920.549905,89.786134,,
