Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/2000,-0.7,-4.846,0.039,2.777,,,2.777,1.329,,,,1.329,,-6.251,-0.54,0.0,,,-0.54,,,0.0,0.0,0.0,,,,,-5.711,0.855,0.0,0.0,,,,0.855,0.855,0.0,0.0,,-6.097,0.0,,
06/30/2000,-2.103978,-5.269396,0.106015,1.858292,,,1.858292,1.202111,,,,1.202111,,5.369809,-0.785552,0.0,,,-0.785552,,,0.0,0.0,0.0,,,,,6.155361,1.261242,0.0,0.0,,,,-0.855,0.0,-0.855,2.116242,,4.528073,0.0,,
09/30/2000,-1.288333,-3.874653,0.163153,1.690878,,,1.690878,0.732289,,,,0.732289,,1.988119,-0.788031,0.0,,,-0.788031,,,0.0,0.0,0.0,,,,,2.77615,101.287869,0.0,1.207644,,,,102.196467,102.196467,,-2.116242,,101.987655,0.0,,
12/31/2000,-10.22,-4.615,0.16,1.958,,,1.958,-7.721,,,,-7.721,,4.852,-1.314,0.0,,,-1.314,,,0.0,0.0,0.0,,,,,6.166,1.094,0.0,0.0,,,,-0.052,,-0.052,1.146,,-5.481,0.0,,
03/31/2001,-2.289,-4.918,0.193,1.607,,,1.607,0.829,,,,0.829,,-0.61,-1.595,0.0,,,-1.595,,,0.0,0.0,0.0,,,,,0.985,0.396,0.0,-0.062,,,,0.458,0.458,0.0,0.0,,-2.503,0.0,,
06/30/2001,-2.937,-5.893,0.326,5.308,,,5.308,-2.678,,,,-2.678,,-99.221001,-2.415,0.0,,,-2.415,,,0.0,0.0,0.0,,,,,-96.806001,-0.017,0.0,-0.064,,,,0.047,0.047,0.0,0.0,,-102.175003,0.0,,
09/30/2001,-5.206,-5.785,0.382,2.579,,,2.579,-2.382,,,,-2.382,,-2.808,-5.112,0.0,,,-5.112,,,0.0,0.0,0.0,,,,,2.304,0.333,0.0,-0.066,,,,0.399,0.399,0.0,0.0,,-7.681,0.0,,
12/30/2001,-0.339,-8.227,0.573,-3.0,,,-3.0,10.315,,,,10.315,,0.818,-5.99,0.0,,,-5.99,,,0.0,0.0,0.0,,,,,6.808,-0.058,0.0,-0.069,,,,0.011,0.011,0.0,0.0,,0.421,0.0,,
03/31/2002,-7.099,-8.667,1.211,1.225,,,1.225,-0.868,,,,-0.868,,-12.903,-24.304001,0.0,,,-24.304001,,,0.0,0.0,0.0,,,,,11.401001,26.254,0.0,25.867,,,,0.387,0.387,0.0,0.0,,6.252,0.0,,
06/30/2002,-7.09,-16.447001,0.917,1.102,,,1.102,7.338,,,,7.338,,-2.483,-1.24,0.0,,,-1.24,,,0.0,0.0,0.0,,,,,-1.243,-0.139,0.0,-0.152,,,,0.013,0.013,0.0,0.0,,-9.712,0.0,,
