Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Assets Held-for-Sale,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Deferred Tax Assets,Prepaid Pension Costs,Investments in Affiliates,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
05/31/1992,193.824509,2.400575,1.516183,0.884392,32.796543,,,71.88472,,,,,5.84071,,,,112.922554,71.553444,,,0,9.348516,,,,,,,9.348516,80.90196,,16.38459,16.38459,,,,5.294909,,,,,,9.739238,,,9.739238,31.418737,62.108276,,,,,8.346901,,,,,,8.346901,70.455177,101.873915,0.0,32.357964,,,-7.866547,,67.46,91.951416,0.0,91.951416,193.825331,
08/31/1992,217.835236,2.193543,2.193543,0.0,33.768894,,,92.694405,,,,,5.427052,,,,134.083893,72.569542,117.123894,-44.554352,0,11.181799,,,,,,,11.181799,83.751341,,40.70269,40.70269,,,,0.265181,,,,,,11.223554,,,11.223554,52.191425,61.909157,,,,,8.185597,,,,,,8.185597,70.094754,122.28618,0.0,32.473679,,,-7.845899,,70.921274,95.549053,0.0,95.549053,217.835233,
11/30/1992,241.578781,1.232059,1.232059,0.0,44.575623,,,109.00618,,,,,3.125036,,,,157.938889,72.503525,,,0,11.136366,,,,,,,11.136366,83.639891,,23.547518,23.547518,,,,35.265182,,,,,,13.48313,,,13.48313,72.29583,61.894321,,,,,8.185597,,,,,,8.185597,70.079919,142.375749,0.0,32.51152,,,-7.833464,,74.524977,99.203033,0.0,99.203033,241.578782,
02/28/1993,216.763168,1.490232,1.490232,0.0,28.287659,,,99.628494,,,,,4.813889,,,,134.220276,71.654243,,,0,10.888651,,,,,,,10.888651,82.542894,,14.636335,14.636335,,,,18.265181,,,,,,11.485695,,,11.485695,44.387211,61.883472,,,,,8.185597,,,,,,8.185597,70.06907,114.456281,0.0,32.631393,,,-7.801331,,77.476822,102.306885,0.0,102.306885,216.763165,
05/31/1993,210.867004,0.27,0.27,0.0,30.875,,,91.110001,,,,,6.739,,,,128.994003,70.911003,,,0,10.962,,,,,,,10.962,81.873003,,14.555,14.555,,,,8.265,,,,,,12.291999,,,12.291999,35.112,61.869999,,,,,8.186,,,,,,8.186,70.055999,105.167998,0.0,32.632,,,-7.801,,80.868001,105.699001,0.0,105.699001,210.867,
08/31/1993,355.182007,3.718,3.718,0.0,75.908997,,,147.164993,,,,,17.263,,,,244.054993,78.599998,130.229996,-51.630001,0,32.527,,,,,,,32.527,111.126999,,41.287998,41.287998,,,,20.827999,,,,,,34.686005,,,34.686005,96.802002,108.303001,,,,,23.974001,,,,,,23.974001,132.277002,229.079004,0.0,47.348,,,-7.77,,86.525997,126.103996,0.0,126.103996,355.183001,
11/30/1993,584.229004,3.495,3.495,0.0,123.404999,,,249.384003,,,,,14.911,,,,391.195007,159.421997,,,0,33.612,,,,,,,33.612,193.033997,,45.945999,45.945999,,,,82.591003,,,,,,57.826004,,,57.826004,186.363007,179.207001,,,,,23.933001,,,,,,23.933001,203.140001,389.503008,0.0,110.317001,,,-7.77,,92.178997,194.725998,0.0,194.725998,584.229006,
02/28/1994,550.392029,5.584,5.584,0.0,91.486,,,226.837997,,,,,18.253,,,,342.161011,166.119003,,,0,42.112,,,,,,,42.112,208.231003,,33.113998,33.113998,,,,65.055,,,,,,52.943001,,,52.943001,151.112,175.205994,,,,,23.573,,,,,,23.573,198.778994,349.890993,0.0,110.245003,,,-7.664,,97.919997,200.500999,0.0,200.500999,550.391993,
05/31/1995,809.237,8.826,8.826,0.0,118.210999,,,289.226013,,,,,25.645,,,,441.90799,201.276993,275.445007,-74.167999,0,166.052002,,,,,,,166.052002,367.328995,,41.277,41.277,,,,37.768002,,,,,,85.936001,,,85.936001,164.981003,232.787003,,,,,71.966003,,,,,,71.966003,304.753006,469.734009,0.0,217.792007,,,-7.504,,129.214999,339.503006,0.0,339.503006,809.237015,
08/31/1995,785.921021,4.18,4.18,0.0,115.447998,,,256.811005,,,,,25.07,,,,401.509003,217.505005,294.981995,-77.476997,0,166.906998,,,,,,,166.906998,384.412003,,62.091,62.091,,,,29.132999,,,,,,83.529007,,,83.529007,174.753006,198.858994,,,,,60.426998,,,,,,60.426998,259.285992,434.038998,0.0,220.108002,,,-7.504,,139.278002,351.882004,0.0,351.882004,785.921001,
11/30/1995,1098.98999,1.294,1.294,0.0,191.671005,,,368.596985,,,,,24.886,,,,586.447998,249.369995,333.975006,-84.605003,0,263.171997,,,,,,,263.171997,512.541992,,74.403,74.403,,,,170.044006,,,,,,93.457993,,,93.457993,337.904999,337.808014,,,,,60.294998,,,,,,60.294998,398.103012,736.008011,0.0,220.733002,,,-7.441,,149.689993,362.981995,0.0,362.981995,1098.990005,
02/29/1996,1054.579956,3.339,3.339,0.0,142.470993,,,341.838013,,,,,30.372,,,,518.02002,250.638,338.210999,-87.572998,0,285.921997,,,,,,,285.921997,536.559997,,59.73,59.73,,,,152.097,,,,,,88.139003,,,88.139003,299.966003,327.615997,,,,,70.491997,,,,,,70.491997,398.107994,698.073997,0.0,221.347,,,-7.441,,142.599997,356.505997,0.0,356.505997,1054.579994,
05/31/1996,1023.026978,2.623,2.623,0.0,150.326004,,,312.403015,,,,,20.768999,,,,486.121002,253.179001,346.201996,-93.023003,0,283.72699,,,,,,,283.72699,536.905991,,51.924999,51.924999,,,,130.695999,,,,,,88.415989,,,88.415989,271.036987,317.454987,,,,,70.565002,,,,,,70.565002,388.019989,659.056976,0.0,221.942993,,,-9.074,,151.100993,363.969986,0.0,363.969986,1023.026962,
08/31/1996,1038.19104,2.03,2.03,0.0,152.343002,,,328.505005,,,,,18.665001,,,,501.542999,254.5,,,0,282.14801,,,,,,,282.14801,536.64801,,103.299004,103.299004,,,,102.765999,,,,,,96.630005,,,96.630005,302.695007,307.20401,,,,,63.120998,,,,,,63.120998,370.325008,673.020016,0.0,221.942001,,,-12.813,,156.042004,365.171005,0.0,365.171005,1038.191021,
11/30/1996,1119.512939,4.997,4.997,0.0,198.106003,,,373.631012,,,,,14.598,,,,591.33197,251.218002,,,0,276.963013,,,,,,,276.963013,528.181015,,79.567001,79.567001,,,,170.597,,,,,,86.755005,,,86.755005,336.919006,349.901001,,,,,74.127998,,,,,,74.127998,424.028999,760.948006,0.0,222.240005,,,-28.028,,164.352997,358.565002,0.0,358.565002,1119.513008,
02/28/1997,1020.901001,10.01,10.01,0.0,142.591995,,,326.626007,,,,,21.787001,,,,501.015015,249.552002,355.967987,-106.416,0,270.334015,,,,,,,270.334015,519.886017,,63.492001,63.492001,,,,97.467003,,,,,,85.613994,,,85.613994,246.572998,338.884003,,,,,70.710999,,,,,,70.710999,409.595002,656.168,0.0,222.550003,,,-28.091999,,170.274998,364.733002,0.0,364.733002,1020.901002,
05/31/1997,981.65802,1.621,1.621,0.0,160.796997,,,290.286011,,,,,19.056,,,,471.76001,241.632996,,,0,268.265015,,,,,,,268.265015,509.89801,,54.131001,54.131001,,,,61.851002,,,,,,100.051994,,,100.051994,216.033997,328.968994,,,,,70.336998,,,,,,70.336998,399.305992,615.339989,0.0,223.291,,,-37.293999,,180.320992,366.317993,0.0,366.317993,981.657982,
08/31/1997,1032.949951,4.278,4.278,0.0,160.884995,,,334.756012,,,,,20.562,,,,520.481018,246.712006,,,0,265.756989,,,,,,,265.756989,512.468994,,120.511002,120.511002,,,,69.319,,,,,,93.439987,,,93.439987,283.269989,298.994995,,,,,71.272003,,,,,,71.272003,370.266998,653.536987,0.0,224.020996,,,-37.293999,,192.685997,379.412994,0.0,379.412994,1032.949982,
11/30/1997,1131.512939,2.298,2.298,0.0,184.992004,,,419.391998,,,,,19.295,,,,625.97699,241.380997,350.183014,-108.802002,0,264.154999,,,,,,,264.154999,505.535995,,69.837997,69.837997,,,,201.119003,,,,,,114.020996,,,114.020996,384.977997,275.299988,,,,,72.556999,,,,,,72.556999,347.856987,732.834984,0.0,226.457001,,,-37.084999,,209.305992,398.677994,0.0,398.677994,1131.512978,
02/28/1998,1073.159058,1.232,1.232,0.0,142.615005,,,394.028015,,,,,26.462999,,,,564.338013,244.035004,356.813995,-112.778999,0,264.786011,,,,,,,264.786011,508.821014,,52.055,52.055,,,,116.017998,,,,,,115.261017,,,115.261017,283.334015,309.217987,,,,,65.443001,,,,,,65.443001,374.660988,657.995003,0.0,231.903,,,-37.084999,,220.346001,415.164001,0.0,415.164001,1073.159004,
05/31/1998,1063.447,0.765,0.765,0.0,169.592,169.592,,362.915,14.225,269.108,96.102,-16.52,22.055,,,,555.327,243.663,362.443,-118.78,0,264.457,0.0,,,,,,264.457,508.12,,44.02,44.02,,,,104.118,,,,,,117.137,,,117.137,265.275,303.311,,,,,65.064,,,,,,65.064,368.375,633.65,0.0,232.854,,,-37.018,233.961,0.0,429.797,0.0,429.797,1063.447,
08/31/1998,1047.706,1.473,1.473,0.0,154.55,154.55,,345.972,14.395,231.442,118.28,-18.145,37.55,,,,539.545,246.157,370.797,-124.64,0,262.004,0.0,,,,,,262.004,508.161,,65.624,65.624,,,,87.118,,,,,,123.13,,,123.13,275.872,297.407,,,,,64.682,,,,,,64.682,362.089,637.961,0.0,235.209,,,-75.197,249.733,0.0,409.745,0.0,409.745,1047.706,
11/30/1998,1167.233,2.141,2.141,0.0,173.76,173.76,,441.048,16.739,340.764,102.558,-19.013,42.373,,,,659.322,247.499,376.872,-129.373,0,260.412,0.0,,,,,,260.412,507.911,,71.379,71.379,,,,138.618,,,,,,177.865,,,177.865,387.862,291.386,,,,,64.355,,,,,,64.355,355.741,743.603,0.0,236.077,,,-81.83,269.383,0.0,423.63,0.0,423.63,1167.233,
02/28/1999,1793.776,27.645,27.645,0.0,260.433,260.433,,508.571,32.388,344.175,132.008,0.0,59.09,,,,855.739,428.803,565.58,-136.777,0,509.234,311.908,311.908,0.0,,,,197.326,938.037,,122.746,122.746,,,,93.733,,,,,,198.793,,,198.793,415.272,831.689,,,,,111.543,,,,,,111.543,943.232,1358.504,0.0,240.13,,,-81.766,281.081,-4.173,435.272,0.0,435.272,1793.776,
05/31/1999,2006.61,1.93,1.93,0.0,327.7,327.7,,547.835,29.43,355.969,162.436,0.0,56.197,,,,933.662,458.229,591.682,-133.453,0,614.719,334.244,334.244,0.0,,,,280.475,1072.948,,134.339,134.339,,,,30.313,,,,,,214.601,,,214.601,379.253,1073.14,,,,,106.279,,,,,,106.279,1179.419,1558.672,0.0,241.1,,,-81.766,291.927,-3.323,447.938,0.0,447.938,2006.61,
08/31/1999,2380.288,4.34,4.34,,344.652,344.652,,602.257,37.523,362.514,202.22,0.0,74.206,,,,1025.455,553.442,700.573,-147.131,0,801.391,778.374,421.079,357.295,,,,23.017,1354.833,,150.354,150.354,,,,92.921,,,,,,255.756,,,255.756,499.031,1274.295,,,,,138.013,,,,,,138.013,1412.308,1911.339,0.0,242.542,,,-81.714,313.028,-4.907,468.949,0.0,468.949,2380.288,
11/30/1999,2532.995,24.667,24.667,0.0,402.128,402.128,,677.363,40.342,455.144,181.877,0.0,67.084,,,,1171.242,561.397,719.8,-158.403,0,800.356,421.468,421.468,0.0,,,,378.888,1361.753,,182.971,182.971,,,,154.64,,,,,,302.757,,,302.757,640.368,1253.863,,,,,141.469,,,,,,141.469,1395.332,2035.7,0.0,243.758,,,-81.714,342.928,-7.677,497.295,0.0,497.295,2532.995,
02/29/2000,2348.791016,34.307999,34.307999,0.0,291.108002,,,615.700012,29.417,419.558014,166.725006,0.0,54.881001,,,,995.997009,542.971008,707.338013,-164.367004,0,809.822998,0.0,,,,,,809.822998,1352.794006,,122.212997,122.212997,,,,80.787003,,,,,,235.21701,,,235.21701,438.21701,1237.13501,,,,,152.598999,,,,,,152.598999,1389.734009,1827.951019,0.0,248.169006,,,-81.636002,,354.306992,520.839996,0.0,520.839996,2348.791016,
05/31/2000,2327.1,14.024,14.024,0.0,334.731,334.731,,601.733,30.23,379.691,191.812,0.0,52.106,,,,1002.594,530.991,706.033,-175.042,0,793.515,0.0,,,,,,793.515,1324.506,,129.376,129.376,,,,66.508,,,,,,248.264,,,248.264,444.148,1205.705,,,,,147.703,,,,,,147.703,1353.408,1797.556,0.0,250.237,,,-81.636,376.358,-15.415,529.544,0.0,529.544,2327.1,
08/31/2000,2340.059,4.15,4.15,0.0,358.297,358.297,,604.346,31.713,363.615,209.018,0.0,64.723,,,,1031.516,530.069,714.908,-184.839,0,778.474,0.0,,,,,,778.474,1308.543,,137.717,137.717,,,,64.075,,,,,,294.494,,,294.494,496.286,1144.984,,,,,148.754,,,,,,148.754,1293.738,1790.024,0.0,252.389,,,-81.56,402.468,-23.262,550.035,0.0,550.035,2340.059,
11/30/2000,2465.79,1.871,1.871,0.0,386.908,386.908,,699.885,37.254,460.145,202.486,0.0,70.14,,,,1158.804,536.3,,,0,770.686,0.0,,,,,,770.686,1306.986,,163.195,163.195,,,,158.544,,,,,,290.391,,,290.391,612.13,1123.929,,,,,146.86,,,,,,146.86,1270.789,1882.919,0.0,254.817,,,-81.56,437.421,-27.807,582.871,0.0,582.871,2465.79,
02/28/2001,2512.169,145.672,145.672,0.0,314.262,314.262,,670.018,28.007,450.65,191.361,0.0,61.037,,,,1190.989,548.614,753.286,-204.672,0,772.566,772.566,405.284,367.282,,,,0.0,1321.18,,114.793,114.793,,,,58.36,,,,,,254.007,,,254.007,427.16,1307.437,,,,,161.304,,,,,,161.304,1468.741,1895.901,0.0,268.103,,,-81.478,455.798,-26.155,616.268,0.0,616.268,2512.169,
05/31/2001,2739.693,3.739,3.739,0.0,374.398,374.398,,756.611,32.26,465.848,258.503,0.0,64.584,,,,1199.332,583.07,,,0,957.291,957.291,637.89,319.401,,,,0.0,1540.361,,154.394,154.394,,,,97.899,,,,,,252.33,,,252.33,504.623,1294.116,,,,,160.007,,,,,,160.007,1454.123,1958.746,0.0,373.981,,,-42.174,479.641,-30.501,780.947,0.0,780.947,2739.693,
08/31/2001,2906.711,6.768,6.768,0.0,406.929,406.929,,769.117,37.796,453.414,277.907,,70.987,,,,1253.801,560.452,,,0,1092.458,745.744,745.744,0.0,,,,346.714,1652.91,,149.481,149.481,,,,164.845,,,,,,302.449,,,302.449,616.775,1284.12,,,,,165.759,,,,,,165.759,1449.879,2066.654,0.0,394.924,,,-41.489,515.575,-28.953,840.057,0.0,840.057,2906.711,
11/30/2001,3127.491,9.454,9.454,0.0,473.835,473.835,,831.889,42.845,549.061,239.983,0.0,72.175,,,,1387.353,561.667,,,0,1178.471,630.829,630.829,0.0,,,,547.642,1740.138,,217.55,217.55,,,,239.532,,,,,,340.459,,,340.459,797.541,1259.088,,,,,165.581,,,,,,165.581,1424.669,2222.21,0.0,408.247,,,-34.027,565.218,-34.157,905.281,0.0,905.281,3127.491,
02/28/2002,3069.385,8.961,8.961,0.0,383.922,383.922,,777.586,34.126,524.373,219.087,0.0,60.779,,,,1231.248,578.764,810.662,-231.898,0,1259.373,1259.373,722.393,536.98,,,,0.0,1838.137,,153.433,153.433,,,,136.384,,,,,,305.393,,,305.393,595.21,1293.183,,,,,225.256,,,,,,225.256,1518.439,2113.649,0.0,432.155,,,-33.366,592.219,-35.272,955.736,0.0,955.736,3069.385,
05/31/2002,3096.434,6.564,6.564,0.0,420.853,420.853,,767.722,34.007,499.92,233.795,0.0,64.905,,,,1260.044,580.211,,,0,1256.179,1087.046,707.05,379.996,,,,169.133,1836.39,,140.803,140.803,,,,116.388,,,,,,341.706,,,341.706,598.897,1279.183,,,,,209.263,,,,,,209.263,1488.446,2087.343,0.0,440.834,,,-33.366,629.588,-27.965,1009.091,0.0,1009.091,3096.434,
08/31/2002,3182.692,25.015,25.015,0.0,435.55,435.55,,768.292,33.149,467.347,267.796,0.0,85.13,,,,1313.987,594.331,,,0,1274.374,1102.783,719.826,382.957,,,,171.591,1868.705,,160.291,160.291,,,,81.968,,,,,,363.52,,,363.52,605.779,1285.575,,,,,213.064,,,,,,213.064,1498.639,2104.418,0.0,454.284,,,-32.684,679.16,-22.486,1078.274,0.0,1078.274,3182.692,
11/30/2002,3340.403,29.936,29.936,0.0,479.662,479.662,,880.149,27.093,589.486,263.57,0.0,76.165,,,,1465.912,599.153,,,0,1275.338,1103.772,721.104,382.668,,,,171.566,1874.491,,217.715,217.715,,,,88.536,,,,,,405.198,,,405.198,711.449,1265.574,,,,,215.464,,,,,,215.464,1481.038,2192.487,0.0,458.229,,,-32.676,743.504,-21.141,1147.916,0.0,1147.916,3340.403,
02/28/2003,3196.33,13.81,13.81,0.0,399.095,399.095,,819.912,26.472,534.073,259.367,0.0,97.284,,,,1330.101,602.469,885.673,-283.204,0,1263.76,1104.651,722.223,382.428,,,,159.109,1866.229,,171.073,171.073,,,,73.887,,,,,,340.248,,,340.248,585.208,1191.631,,,,,244.507,,,,,,244.507,1436.138,2021.346,0.0,470.684,,,-31.817,795.525,-59.408,1174.984,0.0,1174.984,3196.33,
05/31/2003,5358.956,46.008,46.008,0.0,566.348,566.348,,1329.108,197.195,705.548,426.365,0.0,108.773,,,,2050.237,981.116,1282.556,-301.44,0,2327.603,2185.908,1382.889,803.019,,,,141.695,3308.719,,279.877,279.877,,,,484.837,484.837,0.0,0.0,,,455.477,,,455.477,1220.191,2293.548,2293.548,0.0,0.0,,405.555,,,,,,405.555,2699.103,3919.294,0.0,557.712,,,-31.817,834.714,79.053,1439.662,0.0,1439.662,5358.956,
08/31/2003,5198.69,47.465,47.465,0.0,615.47,615.47,,1198.35,49.529,734.232,414.589,0.0,108.883,,,,1970.168,991.99,1306.812,-314.822,0,2236.532,2139.549,1305.218,834.331,,,,96.983,3228.522,,255.84,255.84,,,,117.089,117.089,0.0,0.0,,,481.153,,,481.153,854.082,2146.928,2146.928,0.0,0.0,,302.952,,,,,,302.952,2449.88,3303.962,0.0,990.427,,,-30.766,869.434,65.633,1894.728,0.0,1894.728,5198.69,
11/30/2003,5624.28,38.375,38.375,0.0,768.096,768.096,,1291.979,83.526,785.74,422.713,0.0,117.946,,,,2216.396,1047.982,1381.932,-333.95,0,2359.902,2247.647,1546.38,701.267,,,,112.255,3407.884,,340.07,340.07,,,,233.874,233.874,0.0,0.0,,,539.38,,,539.38,1113.324,1970.819,1970.819,0.0,0.0,,335.2,,,,,,335.2,2306.019,3419.343,0.0,999.325,,,-30.763,949.824,286.551,2204.937,0.0,2204.937,5624.28,
02/29/2004,5558.673,37.136,37.136,0.0,635.91,635.91,,1261.378,49.633,803.2,408.545,0.0,137.047,,,,2071.471,1097.362,1449.133,-351.771,0,2389.84,2285.615,1540.637,744.978,,,,104.225,3487.202,,270.291,270.291,,,,269.037,269.037,0.0,0.0,,,490.474,,,490.474,1029.802,1778.853,1778.853,0.0,0.0,,372.399,,,,,,372.399,2151.252,3181.054,0.002,1025.165,,,-29.993,1010.193,372.252,2377.619,0.0,2377.619,5558.673,
05/31/2004,5549.074,11.443,11.443,0.0,711.847,711.847,,1315.356,43.99,845.523,425.843,0.0,141.589,,,,2180.235,1060.706,,,0,2308.133,2325.799,1501.912,823.887,,,,-17.666,3368.839,,361.506,361.506,,,,352.479,352.479,0.0,0.0,,,453.356,,,453.356,1167.341,1736.159,1736.159,0.0,0.0,,334.891,,,,,,334.891,2071.05,3238.391,0.002,1031.243,,,-29.993,1059.071,250.36,2310.683,0.0,2310.683,5549.074,
08/31/2004,5655.65,9.768,9.768,0.0,789.081,789.081,,1318.748,62.05,794.091,462.607,0.0,176.999,,,,2294.596,1061.278,,,0,2299.776,2211.962,1491.925,720.037,,,,87.814,3361.054,,403.073,403.073,,,,272.939,272.939,0.0,0.0,,,527.256,,,527.256,1203.268,1720.588,1720.588,0.0,0.0,,350.625,,,,,,350.625,2071.213,3274.481,0.002,1044.596,,,-29.017,1137.234,228.354,2381.169,0.0,2381.169,5655.65,
11/30/2004,6079.884,12.754,12.754,0.0,906.317,906.317,,1443.43,109.702,817.059,516.669,0.0,185.626,,,,2548.127,1124.07,,,0,2407.687,2310.868,1562.762,748.106,,,,96.819,3531.757,,383.416,383.416,,,,311.896,311.896,0.0,0.0,,,632.261,,,632.261,1327.573,1716.685,1716.685,0.0,0.0,,366.383,,,,,,366.383,2083.068,3410.641,0.002,1052.155,,,-28.981,1231.676,414.391,2669.243,0.0,2669.243,6079.884,
02/28/2005,7804.172,17.635,17.635,0.0,849.642,849.642,,1607.735,71.562,957.567,578.606,0.0,259.023,,,,2734.035,1596.367,2024.914,-428.547,0,3473.77,3128.319,2182.669,945.65,,,,345.451,5070.137,,345.254,345.254,,,,84.569,84.569,0.0,0.0,,,708.264,,,708.264,1138.087,3204.707,3204.707,0.0,0.0,,681.465,,,,,,681.465,3886.172,5024.259,0.002,1099.465,,,-28.191,1276.853,431.784,2779.913,0.0,2779.913,7804.172,
05/31/2005,7501.444,19.184,19.184,0.0,822.223,822.223,,1666.159,61.36,1000.849,603.95,0.0,211.572,,,,2719.138,1449.512,,,0,3332.794,3047.726,2118.576,929.15,,,,285.068,4782.306,,387.177,387.177,,,,130.495,,,,,,616.158,,,616.158,1133.83,2968.792,,,,,656.612,,,,,,656.612,3625.404,4759.234,172.951,939.676,,,-28.165,1350.101,307.647,2742.21,0.0,2742.21,7501.444,
