Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 3 Total Gains,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
03/31/2008,23.875,5.941,,29.816,25.067,,,25.067,,1.274105,0.317045,,1.59115,0.345986,0.086094,,0.43208,
06/30/2008,22.982,,,22.982,25.888,5.337,,31.225,,1.241672,,,1.241672,0.325137,,,0.325137,
09/30/2008,19.415,,,19.415,21.895,3.607,,25.502,,1.095147,,,1.095147,0.279099,,,0.279099,
03/31/2009,15.292,17.119,0.0,32.411,,0.531,,0.531,,1.151353,1.28891,0.0,2.440262,0.23274,0.260547,0.0,0.493287,
06/30/2009,16.95,18.391,,35.341,,0.607,,0.607,,1.196512,1.298233,,2.494745,0.25957,0.281637,,0.541208,
09/30/2009,18.899,13.643,,32.542,,,,,,1.3019,0.939828,,2.241728,0.292846,0.211402,,0.504248,
12/31/2009,19.686,12.101,0.0,31.787,,,,,,1.379542,0.848006,0.0,2.227548,0.314481,0.193312,0.0,0.507793,
03/31/2010,15.638,14.128,0.0,29.766,,,,,,1.110471,1.003244,0.0,2.113716,0.249701,0.22559,0.0,0.475292,
06/30/2010,14.799,16.226,0.0,31.025,,,,,,1.076542,1.180348,0.0,2.256891,0.233494,0.256009,0.0,0.489504,
09/30/2010,16.105,18.039,,34.144,,,,,,1.143578,1.280907,,2.424485,0.251258,0.28143,,0.532688,
12/31/2010,17.404,15.429,,32.833,,,,,,1.239325,1.098687,,2.338012,0.261621,0.231932,,0.493553,
03/31/2011,17.579,14.28,0.0,31.859,,,,,,1.22053,0.991477,0.0,2.212007,0.251769,0.204521,0.0,0.45629,
06/30/2011,,,,,,,,,,1.336276,1.417892,0.0,2.754168,0.261946,0.277945,0.0,0.53989,
09/30/2011,17.162,24.692,,41.854,,,1.0,1.0,,1.182422,1.701221,,2.883643,0.230493,0.331624,,0.562117,
12/31/2011,18.696,21.843,,40.539,,,1.0,1.0,,1.418348,1.657091,,3.07544,0.245424,0.286735,,0.532159,
03/31/2012,20.966,19.673,,40.639,,,,,,1.528825,1.43454,,2.963365,0.257294,0.241427,,0.498721,
06/30/2012,20.505,19.891,,40.396,,,,,,1.481139,1.436787,,2.917926,0.252619,0.245055,,0.497674,
09/30/2012,21.532,19.827,,41.359,,,0.478,0.478,,1.456933,1.341567,,2.7985,0.26069,0.240047,,0.500737,
12/31/2012,22.426,16.725,,39.151,,,0.478,0.478,,1.528191,1.139703,,2.667894,0.269576,0.201046,,0.470623,
03/31/2013,23.623,13.944,,37.567,,,0.478,0.478,,1.584219,0.93512,,2.519339,0.281491,0.166156,,0.447647,
06/30/2013,25.175,10.358,,35.533,,,0.478,0.478,,1.626966,0.669399,,2.296364,0.294089,0.121,,0.415088,
09/30/2013,26.986,10.402,,37.388,,,0.498,0.498,,1.630125,0.628347,,2.258471,0.306387,0.1181,,0.424487,
12/31/2013,32.519,9.333,0.0,41.852,0.0,1.162,0.0,1.162,,1.714491,0.492062,0.0,2.206553,0.357203,0.102518,0.0,0.459721,
03/31/2014,33.107,8.134,,41.241,,1.946,0.0,1.946,,1.743813,0.428434,,2.172247,0.353425,0.086832,,0.440257,
06/30/2014,,,,17.267,,,,,2.515,,,,,,,,,
09/30/2014,,,,,,,2.377,2.377,,,,,,,,,,
12/31/2014,38.681,5.042,0.0,43.723,0.0,0.212,0.0,0.212,,2.126396,0.277172,0.0,2.403568,0.392666,0.051183,0.0,0.443849,
03/31/2015,,,,,,,,,,0.0,,,0.0,0.0,,,0.0,
06/30/2015,,,,,,,,,3.252,,,,,,,,,
09/30/2015,,,,,,,4.329,4.329,,,,,,,,,,
12/31/2015,0.0,1546.655,100.631,1647.286,,,,,17.956,0.0,77.834353,5.064186,82.89854,0.0,14.121376,0.918788,15.040164,
03/31/2016,,,,,,,,,7.288,,,,,,,,,
06/30/2016,,,,,,,,,12.551,,,,,,,,,
09/30/2016,,,,,,,,,11.665,,,,,,,,,
12/31/2016,,,,,,,,,,0.0,82.064587,5.013168,87.077755,0.0,15.447816,0.943677,16.391493,
03/31/2017,,,,,,,,,11.551,,,,,,,,,
06/30/2017,,,,,,,,,25.666,,,,,,,,,
09/30/2017,,,,,,,,,9.213,,,,,,,,,
12/31/2017,,,,,,,,,58.065,,,,,,,,,
03/31/2018,,15.0,,15.0,,,,,13.571,,0.524693,,0.524693,,0.12781,,0.12781,
06/30/2018,,,,,,,,,27.572,,,,,,,,,
09/30/2018,,,,,,,,,11.532,,,,,,,,,
12/31/2018,,0.0,,0.0,,,,,-53.728,,0.0,,0.0,,0.0,,0.0,
03/31/2019,,6.0,,6.0,,,,,16.694,,0.233754,,0.233754,,0.043014,,0.043014,
06/30/2019,,7.0,,7.0,,,,,40.972,,0.268435,,0.268435,,0.048203,,0.048203,
09/30/2019,,9.0,,9.0,,,,,25.894,,0.363345,,0.363345,,0.062142,,0.062142,
12/31/2019,,0.0,,0.0,,,,,-83.138,,0.0,,0.0,,0.0,,0.0,
03/31/2020,,,,,,,,,21.508,,,,,,,,,
06/30/2020,,,,,,,,,40.972,,0.0,,0.0,,0.0,,0.0,
