Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2005,,,,,,,52.692599,38.984543,,42.101296,27.868544,27.868544,27.868544,,33.80597,0.0,,
06/30/2005,,,,,,,58.713031,47.500667,,-2.131628,-0.375699,-0.375699,-17.945644,,,,,
09/30/2005,,,,,,,63.982762,54.949719,,56.527794,37.17759,37.177587,6.091279,,34.231311,0.0,,
12/31/2005,,,,,,,60.593282,50.705249,,52.879162,36.013766,36.013766,-62.527265,,31.894221,,,
03/31/2006,,-5.121986,20.850316,,,,61.336065,54.995824,82.610812,57.199395,39.107434,39.107434,39.107434,,31.629637,0.0,-5.121986,
06/30/2006,,13.773803,29.782184,,,,73.260317,64.431792,82.052631,65.590901,42.079874,42.079874,42.079874,,35.844952,0.0,13.773803,
12/31/2006,,,,,,,71.458263,67.374874,80.111848,70.750756,51.427612,51.427612,51.427612,,27.311573,0.0,,
03/31/2007,,,,,,,68.046253,62.905188,68.115714,69.398458,43.904019,43.904019,43.904019,,36.73632,0.0,,
06/30/2007,,,,,,,74.443485,64.010567,63.519021,55.034613,39.291203,39.291203,39.291203,,28.60638,0.0,,
09/30/2007,,,,,,,72.43286,66.568689,,65.425907,43.945695,43.945695,43.945695,,32.831356,0.0,,
12/31/2007,,24.916793,14.628844,,,,66.609331,60.616714,50.562219,60.321038,40.586079,40.586079,40.586079,,32.716544,0.0,24.916793,
03/31/2008,,19.566617,10.371086,17.635686,16.537652,,74.910962,69.6285,80.18882,68.730395,44.538496,44.538496,44.538496,,35.198253,,,
06/30/2008,,20.538819,11.128071,18.645942,17.133244,,72.848955,67.348854,74.888441,66.7676,43.043214,43.043214,43.043214,,35.532783,,,
09/30/2008,,18.962731,9.255368,16.596113,14.896922,,66.292866,59.14398,36.480315,58.717063,37.212823,37.212823,37.212823,,36.623493,0.0,18.962731,
12/31/2008,,17.281911,3.390102,15.324702,14.890361,,59.530541,46.958892,1.599116,39.156615,23.571842,23.571842,23.571842,,39.801124,0.0,17.281911,
03/31/2009,,15.245853,3.007885,13.640006,13.195034,,60.937237,49.145984,,47.106278,31.190267,31.190267,31.190267,,33.787451,0.0,15.245853,
06/30/2009,,13.772912,2.247252,12.589254,12.623687,,64.907734,53.894504,4.085848,47.05032,28.775203,28.775203,28.775203,,38.841642,0.0,13.772912,
09/30/2009,,13.182913,2.365583,11.750095,11.63679,,65.501592,54.626869,38.028092,53.618924,33.903318,34.126526,34.126526,,36.769864,0.0,13.182913,
12/31/2009,,14.343652,1.715254,12.809591,12.588707,,59.432712,48.282233,53.84631,50.438114,32.348745,32.84065,32.84065,,35.864483,0.0,14.343652,
03/31/2010,,14.996818,1.749191,13.56591,13.282973,,68.187274,58.168809,99.898136,55.654783,36.758043,35.92181,35.92181,,33.953488,0.0,14.996818,
06/30/2010,,15.4997,1.550523,13.678826,13.657645,,69.628742,60.203272,94.743977,52.61299,34.619372,34.336074,34.336074,,34.199954,0.0,15.4997,
09/30/2010,,15.377079,1.604941,13.541307,13.374774,,63.834077,52.780815,37.461952,51.277399,34.795191,33.54217,33.54217,,32.143221,0.0,15.377079,
12/31/2010,,15.386375,1.641548,13.938397,13.536707,,67.335969,55.637966,121.925603,52.750129,35.719574,34.780351,34.780351,,32.285334,0.0,15.386375,
03/31/2011,,15.643337,1.624978,14.379625,14.416721,,70.735312,60.824159,75.024687,58.720833,38.935623,38.561685,38.561685,,33.693681,0.0,15.643337,
06/30/2011,,15.674425,1.524056,14.240739,14.073802,,68.790473,58.693553,43.309362,56.481499,38.242656,37.318045,37.318045,,32.291712,0.0,15.674425,
09/30/2011,,17.037662,1.441376,14.770287,14.556251,,88.947056,59.877398,97.872539,57.648968,40.186867,38.920059,38.920059,,30.290397,0.0,17.037662,
12/31/2011,,17.27976,1.623418,14.654316,13.638424,,69.67804,59.535168,85.862249,56.225418,39.810828,38.743028,38.743028,,29.194251,0.0,17.27976,
03/31/2012,,16.755391,1.632932,14.581741,14.343337,,70.418736,61.660925,70.709064,58.893355,41.013543,40.489438,40.489438,,30.359642,0.0,16.755391,
