Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
12/31/2001,,0.0,255.565002,2141.956024,2493.665039,-351.709015,5.221,5.221,0.0,0.0,0.0,2402.741943,19.069,51.694,0.0,23.702,0.0,2497.207031,,55.560001,22.072001,0.0,22.072001,1308.301025,,,26.858999,1412.791992,303.75,250.401001,759.836975,-229.572998,1084.414978,2497.207031,
03/31/2002,,7.846,262.972992,2205.467926,2570.721924,-365.253998,27.716,,27.716,,,2504.00293,25.055,,,67.901001,,2596.958984,,51.227001,43.235001,,43.235001,1189.806,,,,1284.267944,453.75,247.880997,847.304016,-236.244003,1312.69101,2596.958984,
06/30/2002,,7.095,266.02,2214.802,2590.583,-375.781,11.76,0.0,11.76,,0.0,2499.677,11.709,,0.0,80.781,0.0,2592.167,,73.389,17.72,0.0,17.72,1336.909,799.637,537.272,0.0,1428.018,304.0,247.619,856.05,-243.52,1164.149,2592.167,
09/30/2002,,7.095,253.366,2404.954,2797.852,-392.898,11.933,,11.933,,,2677.348,9.227,,,88.546,,2775.121,,71.949,41.76,,41.76,1500.386,,,,1614.095,304.0,248.537,856.209,-247.72,1161.026,2775.121,
12/31/2002,,0.0,258.609985,2395.263916,2804.055908,-408.791992,11.662,11.662,0.0,0.0,0.0,2665.535889,16.371,60.074001,0.0,34.870998,0.0,2776.852051,,68.438004,25.378,0.0,25.378,1498.798035,,,23.632,1616.245972,304.0,215.044998,889.10199,-247.541,1160.605988,2776.852051,
03/31/2003,,0.0,301.998,3471.482,3900.184,-428.702,11.855,0.0,11.855,0.0,0.0,3785.335,26.356,0.0,0.0,108.133,0.0,3919.824,,80.919,82.084,0.0,82.084,2167.409,,,0.0,2330.412,534.0,40.972,1271.365,-256.925,1589.412,3919.824,
06/30/2003,,0.0,317.385,3434.25,3867.153,-432.903,12.775,0.0,12.775,,0.0,3764.41,22.009,0.0,0.0,122.453,0.0,3908.872,,117.752,49.092,0.0,49.092,2122.652,683.813,1438.839,0.0,2289.496,534.0,44.436,1295.622,-254.682,1619.376,3908.872,
09/30/2003,,0.0,325.825,3403.399,3861.009,-457.61,10.985,0.0,10.985,,0.0,3740.209,18.474,0.0,0.0,159.51,0.0,3918.193,,95.134,88.583,0.0,88.583,2118.776,,,0.0,2302.493,535.0,44.499,1309.408,-273.207,1615.7,3918.193,
12/31/2003,,0.0,262.071991,3426.697876,3884.910889,-458.213013,9.812,9.812,0.0,0.0,0.0,3698.582031,11.693,76.509003,0.0,55.027,99.339996,3941.150879,,98.045998,43.52,0.0,43.52,2083.130981,,,54.945999,2279.643066,535.0,47.438,1310.610962,-231.541,1661.507961,3941.150879,
03/31/2004,,0.0,245.905,3510.717,4004.187,-493.47,9.873,0.0,9.873,0.0,0.0,3766.495,22.683,0.0,0.0,127.437,4.8,3921.415,,73.252,98.805,0.0,98.805,2082.855,,,0.0,2254.912,535.0,46.825,1315.831,-231.153,1666.503,3921.415,
06/30/2004,,0.0,,5354.925,5873.324,-518.399,18.133,0.0,18.133,,0.0,5373.058,21.52,0.0,0.0,179.876,260.182,5834.636,,96.683,137.378,0.0,137.378,3235.114,,,0.0,3469.175,705.0,57.671,1807.794,-205.004,2365.461,5834.636,
09/30/2004,,4.33,256.343,5382.625,5934.72,-552.095,17.176,0.0,17.176,0.0,0.0,5660.47,23.697,90.813,0.0,98.81,0.0,5873.79,,103.621,59.148,0.0,59.148,3280.25,,,85.785,3528.81,705.0,57.495,1805.94,-223.458,2344.977,5873.79,
12/31/2004,,0.0,288.02,5035.193,5603.424,-568.231,17.823,0.0,17.823,0.0,0.0,5341.036,49.871,84.843,0.0,107.797,0.0,5583.547,,103.256,62.089,0.0,62.089,2718.69,,,89.258,2973.293,705.0,55.935,1944.285,-94.966,2610.254,5583.547,
03/31/2005,,,291.468,5989.218,6585.739,-596.521,17.89,,17.89,,,6298.576,51.428,88.925,,98.295,,6537.224,,107.85,65.589,,65.589,3602.671,1859.558,1743.113,103.363,3879.473,705.0,55.315,1949.342,-51.906,2657.751,6537.224,
06/30/2005,,0.939,440.352,5982.576,6605.518,-622.942,17.056,,17.056,,,6440.923,36.31,,,187.429,17.509,6682.171,,117.758,65.668,,65.668,3754.484,1957.234,1797.25,96.704,4034.614,705.0,54.65,1951.755,-63.848,2647.557,6682.171,
09/30/2005,,,295.022,6291.182,6923.899,-632.717,17.245,,17.245,,,6603.449,38.88,,,198.023,,6840.352,,128.544,65.753,,65.753,3837.234,2258.727,1578.507,89.923,4121.454,705.0,126.321,1954.011,-66.434,2718.898,6840.352,
12/31/2005,,0.0,275.136,6336.514,7029.337,-692.823,24.996,0.0,24.996,0.0,0.0,6636.646,30.655,112.464,0.0,83.212,0.0,6862.977,,111.186,65.799,0.0,65.799,3891.001,,,93.261,4161.247,705.0,131.449,1956.14,-90.859,2701.73,6862.977,
03/31/2006,,,247.944,6553.097,7296.969,-743.872,24.345,,24.345,,,6825.386,39.967,,,188.035,,7053.388,,115.718,71.651,,71.651,4073.746,2316.505,1757.241,89.04,4350.155,705.0,124.214,1980.475,-106.456,2703.233,7053.388,
06/30/2006,,5.167,240.704,6539.831,7323.702,-783.871,24.005,,24.005,,,6809.707,43.119,,,206.225,,7059.051,,116.651,71.69,,71.69,4076.207,2326.894,1749.313,88.526,4353.074,705.0,123.27,1981.735,-104.028,2705.977,7059.051,
09/30/2006,,19.126,133.643,6573.061,7395.135,-822.074,24.25,0.0,24.25,0.0,0.0,6750.08,48.431,0.0,0.0,218.997,0.0,7017.508,,151.067,71.211,0.0,71.211,4078.284,2342.501,1735.783,86.299,4386.861,705.0,123.453,1972.027,-169.833,2630.647,7017.508,
12/31/2006,,5.324,291.685,6580.869,7442.135,-861.266,18.161,0.0,18.161,0.0,0.0,6896.039,28.378,152.161,0.0,103.175,0.0,7179.753,,134.781,71.269,0.0,71.269,4248.812,,,106.775,4561.637,705.0,121.933,1970.603,-179.42,2618.116,7179.753,
03/31/2007,,0.0,536.335,9543.243,10454.01,-910.767,18.439,0.0,18.439,0.0,0.0,10098.017,79.721,,0.0,386.028,,10563.766,,158.684,90.067,0.0,90.067,6132.855,3916.124,2216.731,116.661,6498.267,705.0,601.034,3036.947,-277.482,4065.499,10563.766,
06/30/2007,,0.0,636.731,7882.405,8808.381,-925.976,17.328,0.0,17.328,0.0,0.0,8536.464,46.019,,0.0,366.061,,8948.544,,153.325,89.451,0.0,89.451,5119.036,3098.788,2020.248,106.228,5468.04,562.5,116.076,3034.667,-232.739,3480.504,8948.544,
09/30/2007,,0.0,644.318,7828.899,8802.215,-973.316,16.778,0.0,16.778,0.0,0.0,8489.995,49.7,,0.0,373.572,,8913.267,,167.682,88.052,0.0,88.052,5204.146,3249.003,1955.143,129.407,5589.287,555.0,115.708,3041.157,-387.885,3323.98,8913.267,
12/31/2007,,5.796,638.111,7954.827,8978.875,-1024.048,18.557,0.0,18.557,0.0,0.0,8617.291,49.547,199.354,0.0,164.666,58.958,9089.816,,141.629,85.851,0.0,85.851,5591.014,,,143.616,5962.11,555.0,128.881,3041.855,-598.03,3127.706,9089.816,
03/31/2008,,0.0,646.627,8000.096,9077.937,-1077.841,19.076,0.0,19.076,0.0,0.0,8665.799,70.964,,0.0,367.345,49.635,9153.743,,225.194,0.0,0.0,,5709.801,3264.249,2445.552,146.247,6081.242,555.0,130.857,3044.642,-657.998,3072.501,9153.743,
06/30/2008,,0.0,689.313,8090.254,9215.731,-1125.477,40.423,0.0,40.423,0.0,0.0,8819.99,47.847,,0.0,356.737,49.179,9273.753,,248.827,0.0,0.0,,5811.282,3397.231,2414.051,132.96,6193.069,555.0,148.658,3032.084,-655.058,3080.684,9273.753,
09/30/2008,,0.0,709.974,8016.469,9183.712,-1167.243,65.93,0.0,65.93,0.0,0.0,8792.373,30.171,,0.0,365.321,106.391,9294.256,,258.626,0.0,0.0,,5909.875,3475.347,2434.528,127.89,6296.391,555.0,146.575,3034.043,-737.753,2997.865,9294.256,
12/31/2008,,0.0,583.767,7900.663,9109.566,-1208.903,75.781,0.0,75.781,0.0,0.0,8560.211,29.494,164.356,0.0,154.369,111.792,9020.222,,175.981,0.0,0.0,,5866.655,3429.215,2437.44,112.165,6154.801,555.0,128.13,2862.228,-679.937,2865.421,9020.222,
03/31/2009,,1.442,587.543,7835.477,9088.246,-1252.769,81.041,0.0,81.041,0.0,0.0,8505.503,36.323,,,302.868,110.621,8955.315,,171.392,,,,5750.62,3274.205,2476.415,100.727,6022.739,555.0,128.353,2867.892,-618.669,2932.576,8955.315,
06/30/2009,,51.781,560.112,7532.989,8815.364,-1282.375,74.691,0.0,74.691,0.0,0.0,8219.573,28.745,,,290.87,112.802,8651.99,,181.001,,,,5564.702,2990.712,2573.99,137.341,5883.044,555.0,96.849,2988.525,-871.428,2768.946,8651.99,
09/30/2009,,0.0,521.161,7459.782,8776.899,-1317.117,75.547,0.0,75.547,0.0,0.0,8056.49,26.415,,,293.348,102.716,8478.969,,169.576,,,,5165.087,3452.096,1712.991,150.51,5485.173,555.0,95.602,3338.463,-995.269,2993.796,8478.969,
12/31/2009,,10.453,420.541,7479.95,8812.484,-1332.534,74.997,0.0,74.997,0.0,0.0,7985.941,26.172,146.809,0.0,172.011,95.673,8426.606,,141.389,,,,5178.663,2464.869,2713.794,153.591,5473.643,555.0,90.401,3394.702,-1087.14,2952.963,8426.606,
03/31/2010,,0.0,409.639,7426.829,8785.699,-1358.87,59.234,0.0,59.234,0.0,0.0,7895.702,25.748,,,308.771,57.782,8288.003,,122.863,,,,4730.901,2986.29,1744.611,169.331,5023.095,555.0,72.636,3780.583,-1143.311,3264.908,8288.003,
06/30/2010,,0.0,415.829,7230.638,8633.666,-1403.028,60.547,0.0,60.547,0.0,0.0,7707.014,20.92,,,288.535,35.474,8051.943,,146.301,,,,4638.051,2246.349,2391.702,138.624,4922.976,555.0,35.025,3781.23,-1242.288,3128.967,8051.943,
09/30/2010,,2.471,417.75,7011.068,8423.675,-1412.607,119.585,0.0,119.585,0.0,0.0,7550.874,21.335,,,290.487,14.383,7877.079,,166.883,,,,4395.302,2229.525,2165.777,145.085,4707.27,555.0,38.943,3838.909,-1263.043,3169.809,7877.079,
12/31/2010,,0.0,417.223,6959.127,8411.239,-1452.112,120.33,0.0,120.33,0.0,0.0,7496.68,19.416,123.259,0.0,100.596,28.139,7768.09,,235.166,96.237,,96.237,4302.0,2323.447,1978.553,,4633.403,555.0,38.085,3894.617,-1353.015,3134.687,7768.09,
03/31/2011,,0.0,402.875,6994.378,8494.902,-1500.524,121.335,0.0,121.335,0.0,0.0,7518.588,21.025,,,237.769,4.148,7781.53,,138.184,,,,4270.009,2938.214,1331.795,85.688,4493.881,555.0,38.986,4030.744,-1337.081,3287.649,7781.53,
06/30/2011,,0.195,415.584,6879.986,8418.508,-1538.522,102.196,0.0,102.196,0.0,0.0,7397.961,15.425,,,249.41,4.068,7666.864,,155.566,,,,4214.151,2427.153,1786.998,83.497,4453.214,375.0,38.535,4168.041,-1367.926,3213.65,7666.864,
09/30/2011,,6.284,376.613,6826.628,8364.337,-1537.709,112.458,0.0,112.458,0.0,0.0,7321.983,20.681,,,256.511,4.006,7603.181,,171.395,,,,4225.721,2385.364,1840.357,101.747,4498.863,375.0,32.971,4164.46,-1468.113,3104.318,7603.181,
12/31/2011,,2.29,353.907,6716.773,8266.839,-1550.066,93.905,0.0,93.905,0.0,0.0,7166.875,41.206,117.463,0.0,112.898,30.983,7469.425,,286.949,,,,4104.584,2282.139,1822.445,,4391.533,375.0,32.208,4166.523,-1495.839,3077.892,7469.425,
03/31/2012,,8.025,363.706,6685.824,8253.962,-1568.138,95.104,0.0,95.104,0.0,0.0,7152.659,16.088,,,219.897,23.127,7411.771,,251.577,,,,4136.917,2264.223,1872.694,,4388.494,375.0,26.23,4166.88,-1544.833,3023.277,7411.771,
06/30/2012,,0.502,562.413,6678.225,8251.753,-1573.528,62.498,0.0,62.498,0.0,0.0,7303.638,18.505,,,238.014,23.791,7583.948,,267.035,,,,4095.785,2233.407,1862.378,,4362.82,375.0,34.999,4467.941,-1656.812,3221.128,7583.948,
09/30/2012,,0.0,586.027,6961.667,8590.294,-1628.627,63.113,0.0,63.113,0.0,0.0,7610.807,20.227,,,292.114,26.46,7949.608,,305.964,,,,4307.688,2440.195,1867.493,,4613.652,405.0,24.514,4584.299,-1677.857,3335.956,7949.608,
12/31/2012,,0.0,613.017,6968.394,8639.111,-1670.717,68.718,0.0,68.718,0.0,0.0,7650.129,31.174,126.228,0.0,224.648,23.658,8055.837,,370.234,,,,4319.143,2645.002,1674.141,,4689.377,405.0,24.322,4660.781,-1723.643,3366.46,8055.837,
03/31/2013,,7.255,617.01,6985.409,8706.787,-1721.378,57.558,0.0,57.558,0.0,0.0,7667.232,18.872,,,353.22,22.498,8061.822,,340.143,,,,4354.092,2690.192,1663.9,,4694.235,405.0,24.08,4699.889,-1761.382,3367.587,8061.822,
06/30/2013,,1.852,597.182,7002.06,8759.59,-1757.53,71.076,0.0,71.076,0.0,0.0,7672.17,41.718,,,395.307,23.524,8132.719,,360.019,,,,4444.424,2835.254,1609.17,,4804.443,405.0,23.589,4746.514,-1846.827,3328.276,8132.719,
09/30/2013,,7.369,631.983,7132.072,8911.937,-1779.865,77.857,,77.857,,,7849.281,35.351,,,434.658,25.853,8345.143,,49.826,,,,4596.057,2846.205,1749.852,346.933,4992.816,405.0,23.774,4822.152,-1898.599,3352.327,8345.143,
12/31/2013,,12.67,448.008,8388.412,10211.611,-1823.199,78.338,0.0,78.338,0.0,0.0,8927.428,86.664,129.513,0.0,515.992,33.476,9693.073,,55.107,,,,5294.674,3133.253,2161.421,415.413,5765.194,350.0,23.218,5508.301,-1953.64,3927.879,9693.073,
03/31/2014,,0.0,441.265,8242.712,10097.422,-1854.71,78.945,0.0,78.945,0.0,0.0,8762.922,163.835,,,607.292,30.137,9564.186,,470.329,,,,5243.916,3135.325,2108.591,,5714.245,405.0,16.75,5454.384,-2026.193,3849.941,9564.186,
06/30/2014,,0.0,199.38,8433.33,10352.011,-1918.681,58.863,0.0,58.863,0.0,0.0,8691.573,359.34,,,599.283,31.625,9681.821,,504.069,,,,5328.938,3138.554,2190.384,,5833.007,350.0,35.279,5457.051,-1993.516,3848.814,9681.821,
09/30/2014,,0.0,161.737,8603.545,10496.86,-1893.315,57.645,0.0,57.645,0.0,0.0,8822.927,134.32,,,660.194,8.25,9625.691,,521.11,,,,5236.044,3136.35,2099.694,,5757.154,350.0,33.192,5470.251,-1984.906,3868.537,9625.691,
12/31/2014,,0.0,414.848,8426.2,10335.785,-1909.585,56.245,0.0,56.245,0.0,0.0,8897.293,20.937,132.661,0.0,457.146,11.375,9519.412,,61.468,,,,5212.224,3129.286,2082.938,448.192,5721.884,350.0,27.28,5474.849,-2054.601,3797.528,9519.412,
03/31/2015,,0.0,410.34,8104.131,10047.415,-1943.284,47.184,0.0,47.184,0.0,0.0,8561.655,55.993,133.463,,451.847,8.152,9211.11,,470.843,,,,5247.085,3271.621,1975.464,,5717.928,350.0,27.149,5481.495,-2365.462,3493.182,9211.11,
06/30/2015,,0.0,399.218,8181.614,10180.374,-1998.76,47.304,0.0,47.304,0.0,0.0,8628.136,25.268,128.509,,432.257,11.417,9225.587,,517.954,,,,5260.164,3656.933,1603.231,,5778.118,350.0,27.181,5484.415,-2414.127,3447.469,9225.587,
09/30/2015,,0.0,393.52,8116.74,10155.375,-2038.635,47.43,0.0,47.43,0.0,0.0,8557.69,21.04,131.209,,403.62,41.92,9155.479,,493.566,,,,5223.577,3813.656,1409.921,,5717.143,350.0,8.54,5503.636,-2423.84,3438.336,9155.479,
12/31/2015,,0.0,467.732,8065.3,10128.199,-2062.899,42.534,0.0,42.534,0.0,0.0,8575.566,22.416,129.089,0.0,359.913,10.104,9097.088,,68.604,,,,5139.537,3757.122,1382.415,425.478,5633.619,350.0,8.284,5503.04,-2397.855,3463.469,9097.088,
03/31/2016,,0.0,466.832,7913.076,9973.081,-2060.005,42.592,0.0,42.592,0.0,0.0,8422.5,23.72,125.473,,353.419,10.515,8935.627,,465.033,,,,5031.673,3658.357,1373.316,,5496.706,350.0,8.518,5506.567,-2426.164,3438.921,8935.627,
06/30/2016,,0.0,465.389,7834.877,9949.961,-2115.084,47.294,0.0,47.294,0.0,0.0,8347.56,17.981,124.878,,321.994,9.173,8821.586,,473.987,,,,4938.807,3574.444,1364.363,,5412.794,350.0,8.579,5510.183,-2459.97,3408.792,8821.586,
09/30/2016,,0.0,460.609,7737.164,9911.432,-2174.268,44.823,0.0,44.823,0.0,0.0,8242.596,20.658,127.249,,317.817,12.696,8721.016,,473.987,,,,4966.379,3620.531,1345.848,,5440.366,350.0,8.579,5516.886,-2594.815,3280.65,8721.016,
12/31/2016,,0.0,454.131,7247.882,9244.058,-1996.176,49.503,0.0,49.503,0.0,0.0,7751.516,30.43,121.367,0.0,285.41,8.795,8197.518,,75.245,,,,4493.968,3311.616,1182.352,382.293,4951.506,525.0,8.497,5348.842,-2636.327,3246.012,8197.518,
03/31/2017,,0.0,395.362,7181.124,9185.537,-2004.413,49.895,0.0,49.895,0.0,0.0,7626.381,19.715,117.559,,282.724,46.587,8092.966,,444.793,,,,4520.926,3402.702,1118.224,,4965.719,350.0,8.546,5534.327,-2765.626,3127.247,8092.966,
06/30/2017,,0.0,435.485,6970.843,8972.219,-2001.376,19.59,0.0,19.59,0.0,0.0,7425.918,414.074,114.449,,254.135,61.462,8270.038,,445.156,,,,4566.666,3458.611,1108.055,,5011.822,525.0,8.702,5535.818,-2811.304,3258.216,8270.038,
09/30/2017,,0.0,434.952,6755.026,8697.077,-1942.051,19.591,0.0,19.591,0.0,0.0,7209.569,18.268,176.561,,234.473,1.826,7640.697,,434.15,,,,4017.531,3267.262,750.269,,4451.681,525.0,8.923,5542.637,-2887.544,3189.016,7640.697,
