Date,Total Interest Income,Total Interest Expense,Net Interest Income,Trading Account Profit,Commissions & Fees Earned,Other Operating Income,Net Revenue,Provisions for Loan Losses,Net Revenue After Provisions,Non-Interest Expense,Operating Income or Losses,Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1992,,-60.711999,,,,-47.909,-47.909,-13.489,-61.398,-63.307999,29.040001,0.0,29.040001,-10.336,18.704,0,0.0,18.704,-0.525,,18.179,,,18.179001,0.24,0.24,0.24,78.477755,-0.004444,-0.004444,0.24,78.477755,
03/31/1993,131.126001,-49.154999,81.971003,0.16,17.497,7.867,107.495002,-11.679,95.816003,-61.125999,34.689999,0.0,34.689999,-12.9,21.790001,0,0.0,21.790001,-0.515,,21.275001,,,21.274999,,0.257778,0.257778,82.617754,0.257778,0.257778,0.257778,82.617754,
06/30/1993,132.036001,-49.275002,82.761,3.945,13.995,8.901,109.602,-10.001,99.600999,-64.417999,35.182999,0.0,35.182999,-12.539,22.643999,0,0.0,22.643999,-0.521,,22.122999,,,22.122999,,0.262222,0.262222,83.663996,0.262222,0.262222,0.262222,83.663996,
09/30/1993,131.230001,-49.941002,81.289,2.206,14.0,8.056,105.550999,-6.512,99.038999,-63.841999,35.196999,0.0,35.196999,-12.384,22.813,0,0.0,22.813,-0.495,,22.318,,,22.317999,,0.266667,0.266667,83.713503,0.266667,0.266667,0.266667,83.713503,
12/31/1993,133.520997,-50.528999,82.991998,6.076,16.917,3.566,109.550998,-8.114,101.436998,-68.317001,33.119999,0.0,33.119999,-10.649,22.471001,0,0.0,22.471001,0.0,,22.471001,,,22.470999,0.271111,0.271111,0.271111,82.599748,0.266667,0.266667,0.271111,82.599748,
03/31/1994,134.000999,-51.730999,82.27,-3.877,14.71,8.837,101.94,-2.278,99.662,-62.423,37.238998,0.0,37.238998,-13.06,24.179001,0,0.0,24.179001,0.0,,24.179001,,,24.178998,,0.28,0.28,85.797,0.28,0.28,0.28,85.797,
06/30/1994,140.531998,-57.087002,83.444996,0.771,15.585,-0.075,99.725996,-0.027,99.698996,-63.734001,35.965,0.0,35.965,-11.269,24.695999,0,0.0,24.695999,0.0,,24.695999,,,24.696,,0.288889,0.288889,85.961254,0.288889,0.288889,0.288889,85.961254,
09/30/1994,145.842001,-63.396999,82.445002,1.78,15.887,8.968,109.080002,-1.099,107.981002,-68.906998,39.074001,0.0,39.074001,-13.689,25.385,0,0.0,25.385,0.0,,25.385,,,25.385001,,0.297778,0.297778,85.945504,0.297778,0.297778,0.297778,85.945504,
12/31/1994,165.548996,-76.941002,88.607994,-6.205,22.162001,9.345,113.909995,0.0,113.909995,-72.495003,41.415001,0.0,41.415001,-14.429,26.986,0,0.0,26.986,0.0,,26.986,,,26.986001,0.315556,0.315556,0.315556,83.677498,0.311111,0.311111,0.315556,83.677498,
03/31/1995,176.091003,-86.829002,89.262001,1.64,16.375999,9.033,116.311,-1.472,114.839,-76.613998,38.224998,0.0,38.224998,-13.389,24.836,0,0.0,24.836,0.0,,24.836,,,24.835999,0.28,0.28,0.28,89.023504,0.28,0.28,0.28,89.023504,
06/30/1995,182.910999,-94.107002,88.803997,5.4,17.667999,10.027,121.898997,-2.286,119.612997,-75.490997,44.122002,0.0,44.122002,-15.693,28.429001,0,0.0,28.429001,0.0,,28.429001,,,28.429002,0.32,0.32,0.32,89.106751,0.32,0.32,0.32,89.106751,
09/30/1995,193.151001,-100.328003,92.822998,3.289,18.454,10.582,125.147998,-4.69,120.457998,-73.167999,47.290001,0.0,47.290001,-16.948999,30.341,0,0.0,30.341,0.0,,30.341,,,30.341002,0.333333,0.333333,0.333333,91.379248,0.333333,0.333333,0.333333,91.379248,
12/31/1995,202.757,-104.692001,98.064999,4.551,27.457001,3.273,133.346,-2.56,130.786,-82.955002,47.831001,0.0,47.831001,-17.212,30.618999,0,0.0,30.618999,0.0,,30.618999,,,30.619001,0.355556,0.355556,0.355556,86.552998,0.355556,0.355556,0.355556,86.552998,
03/31/1996,206.563004,-104.019997,102.543007,,44.932999,,147.476006,-3.715,143.761006,-82.917,60.844002,0.0,60.844002,-22.09,38.754002,0,0.0,38.754002,0.0,,38.754002,0.0,0.0,38.754002,0.393333,0.393333,0.393333,98.527502,0.393333,0.393333,0.393333,98.527502,
06/30/1996,211.645996,-106.003998,105.641998,,36.210999,,141.852997,-5.405,136.447997,-85.614998,50.833,0.0,50.833,-17.910999,32.922001,0,0.0,32.922001,0.0,,32.922001,0.0,0.0,32.922001,0.346667,0.346667,0.346667,94.968,0.34,0.34,0.34,96.82875,
09/30/1996,219.584,-110.452003,109.131996,,39.094002,,148.225998,-4.95,143.275998,-93.672997,49.603001,-7.2,42.403001,-15.479,26.924,0,0.0,26.924,0.0,,26.924,7.2,-2.52,31.604001,0.328889,0.28,0.28,96.158249,0.326667,0.28,0.28,96.158249,
12/31/1996,227.612,-113.757004,113.854996,,41.153,,155.007996,-6.145,148.862996,-94.869003,53.993999,0.0,53.993999,-20.15,33.844002,0,0.0,33.844002,0.0,,33.844002,0.0,0.0,33.843999,0.344444,0.344444,0.344444,98.291252,0.341333,0.341333,0.341333,99.184502,
03/31/1997,252.490005,-121.084999,131.405006,,23.91,19.402,174.717007,-7.237,167.480007,-104.662003,62.818001,0.0,62.818001,-22.938,39.880001,0,0.0,39.880001,-0.767,,39.113001,0.0,0.0,39.113001,0.353333,0.353333,0.353333,109.536,0.346667,0.346667,0.346667,112.21875,
06/30/1997,264.501007,-127.751999,136.749008,,25.512337,20.705999,182.967344,-7.282,175.685344,-111.000999,64.684334,0.0,64.684334,-22.855,41.829334,0,0.0,41.829334,-0.767,,41.062334,0.0,0.0,41.062334,0.373333,0.373333,0.373333,109.536003,0.366667,0.366667,0.366667,112.219505,
09/30/1997,268.011993,-133.309998,134.701996,,27.54756,22.357,184.606556,-8.761,175.845556,-109.822998,66.02256,0.0,66.02256,-22.200001,43.822559,0,0.0,43.822559,-0.767,,43.055559,0.0,0.0,43.055559,0.393333,0.393333,0.393333,109.536003,0.38,0.38,0.38,113.087997,
12/31/1997,271.184998,-134.266006,136.918991,,29.416,23.872999,190.207991,-9.655,180.552991,-119.258003,61.294998,0.0,61.294998,-20.584999,40.709999,0,0.0,40.709999,-0.767,,39.942999,0.0,0.0,39.942999,0.36,0.36,0.36,111.295498,0.353333,0.353333,0.353333,113.087997,
03/31/1998,270.199997,-132.156006,138.043991,6.294,29.304001,18.381001,192.022993,-8.064,183.958992,-113.033997,70.925003,-1.949,68.976003,-23.371,45.605,0,0.0,45.605,-0.766,,44.839,1.949,-0.654864,46.133139,0.422,0.41,0.41,110.557503,0.401333,0.39,0.39,113.872501,
06/30/1998,277.896008,-135.673004,142.223003,4.486,33.714001,18.068001,198.491005,-8.531,189.960005,-116.303001,73.656998,-1.804,71.852998,-24.313999,47.539001,0,0.0,47.539001,-0.767,,46.772001,1.804,-0.606144,47.969854,0.430667,0.42,0.42,110.850002,0.430667,0.42,0.42,114.022499,
09/30/1998,289.890999,-142.343002,147.547997,7.155,29.562,19.209999,203.474996,-8.532,194.942997,-118.422997,76.519997,-3.749,72.770997,-24.388,48.382999,0,0.0,48.382999,-0.696,,47.686999,3.749,-1.259664,50.176332,0.456,0.433333,0.433333,110.955997,0.442,0.42,0.42,113.764996,
12/31/1998,296.557007,-144.985001,151.572006,,30.191,26.135,207.898006,-13.318,194.580007,-120.616997,73.962997,-15.138,58.824998,-19.471001,39.354,0,0.0,39.354,-0.749,,38.605,15.138,-5.086,48.656997,0.426667,0.34,0.34,113.543999,0.426667,0.34,0.34,113.787003,
03/31/1999,302.509003,-145.701004,156.807999,10.895,30.768999,16.1,214.571999,-6.555,208.016999,-123.271004,84.746002,-1.508,83.238002,-27.858999,55.379002,0,0.0,55.379002,-1.213,,54.166002,1.508,-0.513,55.161003,0.48,0.46,0.46,116.562,0.48,0.46,0.46,117.505497,
06/30/1999,311.527,-149.524002,162.002998,8.187,34.855,15.651,220.695998,-8.509,212.186998,-126.307999,85.878998,-1.618,84.260998,-28.549,55.712002,0,0.0,55.712002,-0.339,,55.373002,1.618,-0.548,56.442998,0.489,0.48,0.48,116.642998,0.48,0.47,0.47,117.916,
09/30/1999,322.001007,-155.695007,166.306,7.882,36.328999,15.33,225.846998,-8.124,217.722999,-131.098007,86.625,-1.48,85.145,-27.983,57.161999,0,0.0,57.161999,0.0,,57.161999,1.48,-0.503,58.139,0.5,0.49,0.49,116.722,0.49,0.48,0.48,117.918999,
12/31/1999,333.688004,-165.360992,168.327011,-15.105,60.035,21.938999,235.196011,-8.774,226.42201,-138.578995,87.843002,-2.181,85.662002,-30.013,55.648998,0,0.0,55.648998,-0.049,,55.599998,2.181,-0.744,57.037002,0.49,0.47,0.47,116.773003,0.49,0.47,0.47,117.754997,
03/31/2000,352.575005,-179.981995,172.59301,2.343,45.153,19.523001,239.61201,-10.388,229.224011,-137.479996,91.744003,-2.703,89.041003,-30.702,58.339001,0,0.0,58.339001,0.0,0.0,58.339001,2.703,-0.933,60.109004,0.48,0.47,0.47,123.711998,0.48,0.47,0.47,124.257004,
06/30/2000,373.885986,-192.289001,181.596985,1.27,47.664001,21.691999,252.222986,-19.362,232.860986,-146.244995,86.615997,9.513,96.128997,-33.167999,62.960999,0,0.0,62.960999,0.0,0.0,62.960999,-9.513,3.277,56.724998,0.45,0.5,0.5,127.410004,0.44,0.49,0.49,128.238007,
09/30/2000,390.009003,-208.852997,181.156006,1.502,45.953999,24.820999,253.433004,-10.872,242.561004,-144.671005,97.889999,2.213,100.102999,-34.195,65.907997,0,0.0,65.907997,0.0,0.0,65.907997,-2.213,0.775,64.47,0.5,0.51,0.51,127.445,0.5,0.51,0.51,128.205002,
12/31/2000,399.098999,-215.932999,183.166,21.459999,38.063999,19.049999,261.739998,-24.955999,236.783998,-161.992996,74.791,-1.219,73.572,-19.157,54.415001,0,0.0,54.415001,0.0,0.0,54.415001,1.219,-0.426,55.208001,0.44,0.43,0.43,127.488998,0.44,0.43,0.43,128.281006,
03/31/2001,392.922012,-205.026993,187.89502,10.302,51.171001,27.607,276.975021,-12.881,264.094022,-163.535004,100.558998,-4.744,95.814998,-33.251999,62.563,0,0.0,62.563,0.0,0.0,62.563,4.744,-1.646,65.660999,0.52,0.5,0.5,127.666,0.52,0.5,0.5,128.901001,
06/30/2001,385.643997,-184.509995,201.134003,8.192,56.941002,25.999001,292.266006,-21.951,270.315005,-167.238998,103.075996,-0.604,102.471996,-35.5,66.972,0,0.0,66.972,0.0,0.0,66.972,0.604,-0.208,67.367996,0.53,0.53,0.53,127.767998,0.52,0.52,0.52,129.322998,
09/30/2001,375.001007,-165.850006,209.151001,13.147,53.701,30.466,306.465001,-32.317001,274.148,-169.604996,104.542999,-0.901,103.641999,-34.931999,68.709999,0,0.0,68.709999,0.0,0.0,68.709999,0.901,-0.315,69.296,0.53,0.53,0.53,127.990997,0.53,0.53,0.53,129.962006,
12/31/2001,364.153999,-136.475006,227.678993,21.601999,47.304001,29.945999,326.530993,-39.091999,287.438993,-178.259995,109.179001,-0.882,108.297001,-36.145,72.152,0,0.0,72.152,0.0,0.0,72.152,0.882,-0.327,72.707,0.57,0.57,0.57,127.042999,0.56,0.56,0.56,128.895004,
03/31/2002,352.206001,-118.433998,233.772003,5.316,62.098,27.556,328.742002,-30.32,298.422003,-182.781006,115.640999,-0.768,114.872999,-39.056,75.817001,0,0.0,75.817001,0.0,0.0,75.817001,0.768,-0.26,76.324999,0.6,0.6,0.6,126.956001,0.59,0.59,0.59,129.154999,
06/30/2002,348.17099,-119.614998,228.555992,8.344,72.194,29.375,338.468992,-34.778999,303.689993,-184.645004,119.044998,-0.679,118.365998,-39.912998,78.453003,0,0.0,78.453003,0.0,0.0,78.453003,0.679,-0.231,78.901,0.61,0.61,0.61,127.429001,0.6,0.6,0.6,130.210007,
09/30/2002,349.139,-118.334,230.805,8.264,80.830002,26.129999,346.029001,-34.605999,311.423002,-188.75,122.672997,-0.799,121.873996,-41.865002,80.009003,0,0.0,80.009003,0.0,0.0,80.009003,0.799,-0.274,80.533995,0.62,0.62,0.62,128.516006,0.61,0.61,0.61,130.871994,
12/31/2002,337.40699,-105.684998,231.721992,-17.691,101.768997,36.877998,352.677988,-36.625999,316.051989,-192.160995,123.890999,-0.596,123.294999,-42.391998,80.903,0,0.0,80.903,0.0,0.0,80.903,0.596,-0.205,81.294001,0.62,0.62,0.62,129.600998,0.62,0.62,0.62,129.600998,
03/31/2003,326.246002,-99.000999,227.245003,8.423,88.607002,26.077,350.352005,-29.778999,320.573006,-195.667007,124.905998,-0.466,124.439998,-42.355,82.084999,0,0.0,82.084999,0.0,0.0,82.084999,0.466,-0.159,82.391999,0.65,0.65,0.65,125.901001,0.64,0.64,0.64,128.082993,
06/30/2003,317.674004,-94.345001,223.329002,7.057,97.125,25.663,353.174003,-27.909,325.265002,-195.042007,130.223007,1.673,131.896007,-44.848,87.047997,0,0.0,87.047997,0.0,0.0,87.047997,-1.673,0.569,85.944008,0.68,0.69,0.69,125.858002,0.67,0.68,0.68,128.602005,
09/30/2003,316.865997,-86.608002,230.257996,7.743,101.238998,25.030001,364.269995,-30.354,333.915995,-202.337006,131.578995,-0.343,131.235995,-44.679001,86.556999,0,0.0,86.556999,0.0,0.0,86.556999,0.343,-0.117,86.782994,0.7,0.7,0.7,124.869003,0.68,0.68,0.68,127.566002,
12/31/2003,316.500999,-87.803001,228.697998,-23.266001,138.427994,21.93,365.789991,-31.639,334.150991,-202.983994,131.167007,-0.589,130.578007,-44.400002,86.178001,0,0.0,86.178001,0.0,0.0,86.178001,0.589,-0.199,86.568006,0.71,0.71,0.71,121.377998,0.69,0.69,0.69,125.073997,
03/31/2004,310.679001,-87.818001,222.861,8.17,108.777,24.964001,364.772001,-24.344999,340.427002,-209.901993,130.524994,-0.245,130.279994,-44.033001,86.247002,0,0.0,86.247002,0.0,0.0,86.247002,0.245,-0.083,86.408993,0.71,0.71,0.71,122.064003,0.69,0.69,0.69,125.146004,
06/30/2004,313.007996,-86.268997,226.738998,4.91,118.592003,26.517,376.758001,-28.177999,348.580002,-210.880997,137.699005,-0.3,137.399005,-45.653999,91.745003,0,0.0,91.745003,0.0,0.0,91.745003,0.3,-0.1,91.945006,0.75,0.75,0.75,122.073997,0.73,0.73,0.73,124.946999,
09/30/2004,316.408997,-89.877998,226.530998,29.476,118.722,24.115999,398.844997,-25.617001,373.227997,-207.132004,166.095993,-25.368999,140.726994,-47.125,93.601997,0,0.0,93.601997,0.0,0.0,93.601997,25.368999,-8.499,110.471993,0.9,0.76,0.76,122.32,0.88,0.75,0.75,125.556999,
12/31/2004,333.429985,-97.733002,235.696983,-15.22,138.141006,30.424999,389.042989,-27.518,361.524989,-214.151993,147.373001,-0.497,146.876001,-48.686001,98.190002,0,0.0,98.190002,0.0,0.0,98.190002,0.497,-0.164,98.523,0.8,0.8,0.8,122.737999,0.78,0.78,0.78,126.008003,
03/31/2005,347.952003,-116.378998,231.573006,-4.596,119.665001,30.105,376.747006,-20.273001,356.474005,-221.638,134.835999,4.557,139.392999,-46.409,92.984001,0,0.0,92.984001,0.0,0.0,92.984001,-4.557,1.531,89.957998,0.73,0.75,0.75,123.286003,0.72,0.74,0.74,126.388,
06/30/2005,370.172005,-133.701996,236.470009,9.493,139.098999,26.839001,411.901009,-27.799999,384.101009,-222.360001,161.740997,-0.235,161.505997,-55.518002,105.987999,0,0.0,105.987999,0.0,0.0,105.987999,0.235,-0.08225,106.140746,0.86,0.86,0.86,123.616997,0.83,0.83,0.83,126.211998,
09/30/2005,399.298996,-152.188004,247.110992,-4.149,140.003006,30.642,413.606998,-34.195,379.411999,-226.942001,152.470001,-0.454,152.016001,-51.296001,100.720001,0,0.0,100.720001,0.0,0.0,100.720001,0.454,-0.1589,101.0151,0.81,0.81,0.81,123.946999,0.8,0.8,0.8,126.876999,
12/31/2005,427.728996,-173.904007,253.824989,-3.904,139.332001,29.757999,419.010989,-35.549999,383.46099,-229.222,154.238998,0.882,155.120998,-52.983002,102.138,0,0.0,102.138,0.0,0.0,102.138,-0.882,0.313,101.568997,0.83,0.83,0.83,123.057999,0.81,0.81,0.81,126.188004,
03/31/2006,450.197998,-189.936996,260.261002,-14.838,137.876007,27.413,410.712008,-17.112,393.600009,-241.744003,151.856003,12.267,164.123003,-56.214001,107.908997,0,0.0,107.908997,0.0,0.0,107.908997,-12.267,8.7812,104.423203,0.84,0.87,0.87,123.838997,0.82,0.85,0.85,126.792999,
06/30/2006,511.463005,-223.781006,287.681999,-0.051,151.386002,30.031,469.048001,-27.322001,441.726,-260.627014,181.098999,-5.223,175.875999,-60.505001,115.371002,0,0.0,115.371002,0.0,0.0,115.371002,5.223,-1.82805,118.765948,0.93,0.9,0.9,128.690002,0.91,0.88,0.88,131.395004,
09/30/2006,539.455986,-252.880005,286.575981,0.0,150.548004,28.302,465.425985,-24.226,441.199986,-263.717987,177.481995,-1.84,175.641995,-56.875,118.766998,0,0.0,118.766998,0.0,0.0,118.766998,1.84,-0.644,119.962995,0.93,0.92,0.92,129.039993,0.91,0.9,0.9,131.798996,
12/31/2006,543.433998,-262.819,280.614998,0.0,142.664993,36.844002,460.123993,-21.042,439.081993,-272.527008,166.554993,-5.32,161.234993,-53.459999,118.316002,0,0.0,118.316002,0.0,0.0,118.316002,5.32,-1.862,111.232994,0.92,0.9,0.9,132.050003,0.92,0.9,0.9,132.050003,
03/31/2007,543.655998,-265.255005,278.400993,0.0,149.112,29.691999,457.204992,-20.045,437.159992,-263.399994,173.759995,-2.035,171.724994,-58.589001,113.136002,0,0.0,113.136002,0.0,0.0,113.136002,2.035,-0.712,114.458994,0.88,0.87,0.87,130.363998,0.86,0.85,0.85,132.781006,
06/30/2007,550.833,-272.729004,278.103996,0.0,149.850006,38.374001,466.328003,-38.287998,428.040005,-260.075012,167.964996,-3.327,164.637996,-55.331001,109.306999,0,0.0,109.306999,0.0,0.0,109.306999,3.327,-1.164,111.469995,0.85,0.83,0.83,131.897003,0.84,0.82,0.82,133.826996,
03/31/2019,907.012,-223.923,683.089,8.958,173.059,75.743,940.849,-182.292,758.557,-581.973,176.584,0.0,176.584,-35.603,140.981,0,-0.556,140.425,-4.485,0.0,135.94,,,135.94,0.609731,0.609731,0.609731,222.950751,0.609731,0.609731,0.609731,222.950751,
06/30/2019,902.629,-242.88,659.749,,187.521,96.76,944.03,-155.018,789.012,-598.314,190.698,0.0,190.698,-30.512,160.186,0,-0.599,159.587,-4.724,0.0,154.863,,,154.863,0.694606,0.694606,0.694606,222.950751,0.694606,0.694606,0.694606,222.950751,
09/30/2019,893.204,-252.163,641.041,21.003,204.547,95.769,962.36,-140.629,821.731,-598.887,222.844,0.0,222.844,-39.899,182.945,0,-0.514,182.431,-4.561,0.0,177.87,,,177.87,0.797799,0.797799,0.797799,222.9508,0.797799,0.797799,0.797799,222.9508,
12/31/2019,855.811,-232.657,623.154,0.0,194.083,78.501,895.738,-119.505,776.233,-616.906,159.327,-470.0,-310.673,-20.032,-330.705,0,-0.663,-331.368,-4.24,0.0,-335.608,470.0,0.0,134.392,0.602787,-1.5053,-1.5053,222.950898,0.602787,-1.5053,-1.5053,222.950898,
03/31/2020,798.383,-208.928,589.455,19.139,212.832,102.271,923.697,-356.991,566.706,-2809.06,-2242.354,0.0,-2242.354,5.069,-2237.285,0,-0.501,-2237.786,-4.155,0.0,-2241.941,-0.483,0.10143,-2242.32257,-10.057479,-10.055768,-10.055768,222.950751,-10.057479,-10.055768,-10.055768,222.950751,
06/30/2020,743.545,-131.528,612.017,3.477,211.964,56.913,884.371,-539.459,344.912,-579.45,-234.538,0.0,-234.538,110.101,-124.437,0,-0.472,-124.909,-3.965,0.0,-128.874,-0.285,0.05985,-129.09915,-0.579048,-0.578038,-0.578038,222.9508,-0.579048,-0.578038,-0.578038,222.9508,
