Date,P/E,Average,High,Low,P/Book,P/Tangible Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
07/29/1980,,,,,,,,,,,,,2.6383,,
10/29/1980,,,,,,,,,,,,,2.56292,,
01/29/1981,,,,,,,,,,,,,2.500103,,
04/29/1981,,,,,,,,,,,,,2.990073,,
07/29/1981,,,,,,,,,,,,,2.738807,,
10/29/1981,,,,,,,,,,,,,2.625737,,
01/29/1982,,,,,,,,,,,,,2.437287,,
04/29/1982,,,,,,,,,,,,,2.877003,,
07/29/1982,,,,,,,,,,,,,2.650863,,
10/29/1982,,,,,,,,,,,,,3.819253,,
01/29/1983,,,,,,,,,,,,,4.510237,,
04/29/1983,,,,,,,,,,,,,5.72888,,
07/29/1983,,,,,,,,,,,,,5.76657,,
10/29/1983,,,,,,,,,,,,,5.402233,,
01/29/1984,,,,,,,,,,,,,5.063023,,
04/29/1984,,,,,,,,,,,,,4.8997,,
07/29/1984,,,,,,,,,,,,,5.741443,,
10/29/1984,,,,,,,,,,,,,6.086935,,
01/29/1985,,,,,,,,,,,,,7.01034,,
04/29/1985,,,,,,,,,,,,,7.23648,,
07/29/1985,,,,,,,,,,,,,7.61338,,
10/29/1985,,,,,,,,,,,,,8.461405,,
01/29/1986,,,,,,,,,,,,,9.516725,,
04/29/1986,,,,,,,,,,,,,11.91004,,
07/29/1986,,,,,,,,,,,,,11.04317,,
10/29/1986,,,,,,,,,,,,,10.44013,,
01/29/1987,,,,,,,,,,,,,12.62615,,
04/29/1987,,,,,,,,,,,,,13.1915,,
07/29/1987,,,,,,,,,,,,,14.05837,,
10/29/1987,,,,,,,,,,,,,8.89484,,
01/29/1988,,,,,,,,,,,,,10.13861,,
04/29/1988,,,,,,,,,,,,,10.21399,,
07/29/1988,,,,,,,,,,,,,10.85472,,
10/29/1988,,,,,,,,,,,,,10.81703,,
01/29/1989,,,,,,,,,,,,,11.307,,
04/29/1989,,8855.17524,8855.17524,8855.17524,2.076083,,,,,,,,11.83466,8419.5,
07/29/1989,,8916.988912,9523.5,8488.5,2.441221,,,,,,,,14.24682,9450.5,
10/28/1989,,9588.007812,10157.75,9140.0,2.286691,,,,,,,,13.41764,9394.5,
02/03/1990,13.071429,9593.615672,10037.375,9212.0,2.452232,,0.641382,21.124346,,0.950423,7.390796,9.470424,13.79454,9053.72514,
05/05/1990,13.835616,9550.809832,9830.600159,9084.80014,2.679855,,0.720631,17.958484,,1.061309,7.52467,9.407662,15.22676,9699.299923,
08/04/1990,12.466488,10254.456487,10696.099911,9010.899929,2.451818,,0.645191,18.103262,,0.969727,6.871608,8.702268,14.02068,9015.549858,
