Date,Assets,Real Estate Held for Sale,Real Estate Equity Interests,Net Real Estate Property,Gross Real Estate Property,Accumulated Depreciation,Net Mortgages & Notes,Mortgage Loan (REIT),Notes Receivable,Allowance for Loan Losses,Mortgage Backed Invt,Total Real Estate Investments,Cash & Near Cash Items,Accounts Receivable,Other Investments,Other Assets,Restricted Assets,Total Assets,Liabilities & Shareholders' Equity,Accounts Payable,ST Liabilities & Deposits,Security Deposits,Other ST Liabilities,Secured & Unsecured Debt,Unsecured Debt,Secured Debt,Other Long-Term Liabilities,Total Liabilities,Total Preferred Equity,Minority Interest,Share Capital & APIC,Retained Earnings & Other Equity,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1994,,0.0,0.0,707.449997,869.86499,-162.414993,25.0,25.0,0,0,0,732.450012,6.612,0.2,0.0,20.747,,760.008972,,11.887,23.201001,5.171,18.030001,341.480011,,,0.0,376.567993,0.0,111.313004,278.763,-6.635,383.441004,760.008972,
06/30/1994,,0.0,0.0,880.768967,1051.172974,-170.404007,25.0,25.0,0,0,0,905.768982,33.193001,0.358,0.0,33.528,,972.848022,,15.423,27.591,5.872,21.719,503.62999,,,0.0,546.643982,0.0,117.290001,319.636993,-10.723,426.203995,972.848022,
09/30/1994,,0.0,0.0,1196.686005,1376.828003,-180.141998,0.0,0.0,0,0,0,1196.686035,52.194,0.915,0.0,47.876999,,1297.671997,,20.089001,37.273001,7.354,29.919001,551.82399,,,0.0,609.185974,0.0,146.449005,568.242004,-26.205,688.48601,1297.671997,
12/31/1994,,0.0,0.0,1770.734955,1963.475952,-192.740997,0.0,0.0,0,0,0,1770.734985,20.038,0.814,0.0,56.098,,1847.685059,,25.318001,9.183,9.183,0.0,994.745972,,,31.063999,1060.311035,0.0,177.438004,637.091003,-27.155001,787.374006,1847.685059,
03/31/1995,,0.0,0.0,1811.685059,1987.060059,-175.375,0.0,0.0,0,0,0,1811.685059,12.895,0.976,0.0,50.216999,,1875.772949,,19.752001,48.689999,9.465,39.224998,1029.417999,,,0.0,1097.859985,0.0,170.154999,643.554993,-35.797001,777.912991,1875.772949,
06/30/1995,,0.0,0.0,1806.026001,1998.348999,-192.322998,0.0,0.0,0,0,0,1806.026001,59.085999,1.108,0.0,44.201,,1910.421021,,23.922001,49.618999,9.424,40.195,920.331024,,,0.0,993.872009,153.0,167.929001,634.005005,-38.384998,916.549007,1910.421021,
09/30/1995,,0.0,0.0,1967.520035,2177.061035,-209.541,88.594002,88.594002,0,0,0,2056.114014,11.416,1.026,0.0,45.716999,,2114.272949,,29.025999,61.209,10.312,50.896999,1098.817017,,,0.0,1189.052002,153.0,176.005997,641.950012,-45.735001,925.221008,2114.272949,
12/31/1995,,0.0,0.0,1969.452987,2186.635986,-217.182999,87.153999,87.153999,0,0,0,2056.606934,13.428,1.073,0.0,70.152,,2141.26001,,23.544001,62.017002,10.131,51.886002,1002.218994,,,0.0,1087.780029,278.0,168.962997,653.179016,-46.661999,1053.480014,2141.26001,
03/31/1997,,0.0,0.0,2873.260041,3201.581055,-328.321014,86.894997,86.894997,0,0,0,2960.155029,84.829002,1.351,0.0,40.311001,26.589001,3113.235107,,31.243,97.349997,15.123,82.226997,1294.641021,,,0.0,1423.234009,393.0,144.264008,1244.272949,-91.536003,1690.000954,3113.235107,
06/30/1997,,3.947,0.0,4124.835083,4482.434082,-357.598999,174.764008,174.764008,0,0,0,4303.545898,311.358002,2.078,0.0,86.942001,34.810001,4738.733887,,43.000999,138.440001,19.231001,119.209,1715.387024,,,0.0,1896.828003,725.494995,179.222,2050.887939,-113.698997,2841.905937,4738.733887,
09/30/1997,,3.948,0.0,4422.228821,4822.778809,-400.549988,176.050995,176.050995,0,0,0,4602.228027,277.997009,2.614,0.0,111.711998,39.463001,5034.01416,,56.863998,138.107002,21.195999,116.911003,1718.110962,,,0.0,1913.082031,1000.494995,181.884003,2067.715088,-129.162003,3120.932083,5034.01416,
12/31/1997,,0.0,0.0,6676.673065,7121.435059,-444.761993,176.063004,176.063004,0,0,0,6852.73584,33.294998,3.302,0.0,124.059998,81.237999,7094.630859,,67.698997,115.214005,28.193001,87.021004,2948.322998,,,0.0,3131.236084,1041.713013,273.403992,2786.552002,-138.274002,3963.395004,7094.630859,
03/31/1998,,0.0,0.0,6854.535187,7362.929199,-508.394012,175.531998,175.531998,0,0,0,7030.066895,77.574997,3.798,0.0,132.942993,84.959,7329.341797,,66.787003,195.657,29.711,165.945999,2786.096069,,,0.0,3048.540039,1041.699951,282.23999,3123.308105,-166.445999,4280.802048,7329.341797,
