Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Depreciation & Amortization,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1994,251.811005,,-245.130997,,6.680008,,-3.48,,,,,3.2,-5.028,,4.483,,0.0,,0.545,-1.828,-1.435,-3.263,0.0,,,-3.263,0.0,-3.263,0.0,,-3.263,-3.263,,50.021999,-0.065,-0.065,,50.021999,-0.065,-0.065,-0.065,
12/31/1994,217.126007,,-189.188004,,27.938003,,-4.266,,,,,23.672001,-6.392,,4.76,,0.0,,1.632,17.280001,-1.966,15.314,0.0,,,15.314001,0.0,15.314,0.0,,15.314,15.314,,50.192002,0.305,0.305,0.305,50.192002,0.305,0.305,0.305,
03/31/1995,233.996002,,-221.639999,,12.356003,,-3.814,,,,,8.542,-6.072,,5.293,,0.0,,0.779,2.47,-0.71,1.76,0.0,,,1.76,0.0,1.76,0.0,,1.76,1.76,,50.200001,0.035,0.035,0.035,50.200001,0.035,0.035,0.035,
06/30/1995,264.154999,,-244.983994,,19.171005,,-4.185,,,,,14.986,-6.107,,5.368,,0.0,,0.739,8.879,-1.423,7.456,0.0,,,7.456,0.0,7.456,0.0,,7.456,7.456,,50.411999,0.15,0.15,0.15,50.411999,0.15,0.15,0.15,
09/30/1995,245.132004,,-224.673004,,20.459,,-4.372,,,,,16.087,22.359,,5.471,,0.0,,-27.83,38.446,-1.664,36.782001,0.0,,,36.782,0.0,36.782001,0.0,,36.782001,36.782001,,50.186001,0.735,0.735,0.735,50.186001,0.735,0.735,0.735,
12/31/1995,225.210007,,-203.850998,,21.359009,,-4.082,,,,,17.277,-5.204,,4.77,,0.0,,0.434,12.073,-0.582,11.491,2.857,,,8.634,0.0,8.634,0.0,,8.634,8.634,,50.0,0.175,0.23,0.23,50.0,0.175,0.23,0.23,
03/31/1996,238.582001,,-223.076004,,15.505997,,-2.971,,,,,12.535,-3.798,,3.945,,0.0,,-0.147,8.737,-2.767,5.97,0.0,,,5.97,0.0,5.97,0.0,,5.97,5.97,,50.400002,0.12,0.12,0.15,51.400002,0.115,0.115,0.145,
06/30/1996,233.787994,,-206.238007,,27.549988,,-2.933,,,,,24.617001,-5.901,,4.055,,0.0,,1.846,18.716001,-6.706,12.01,0.0,,,12.010001,0.0,12.01,0.0,,12.01,12.01,,52.23,0.225,0.225,0.225,53.23,0.225,0.225,0.225,
09/30/1996,262.796997,,-236.871002,,25.925995,,-3.056,,,,,22.870001,0.979,,4.142,,0.0,,-5.121,23.849,-7.686,16.163,2.29,,,13.873,0.0,13.873,0.0,,13.873,13.873,,52.632,0.265,0.31,0.205,53.632,0.26,0.305,0.2,
12/31/1996,240.194,,-228.753006,,11.440994,,-3.773,,,,,7.668,56.177,,3.24,,0.0,,-59.417,63.845,-21.188,42.657001,0.0,,,42.657,0.0,42.657001,0.0,,42.657001,42.657001,,52.8,0.81,0.81,-0.325,53.8,0.795,0.795,-0.325,
03/31/1997,233.253006,,-219.811996,,13.44101,,-3.038,,,,,10.403,-0.828,,1.57,,0.0,,-0.742,9.575,-3.444,6.131,0.0,,,6.131,0.0,6.131,0.0,,6.131,6.131,,52.860001,0.115,0.115,0.115,53.658001,0.115,0.115,0.115,
06/30/1997,210.699005,,-193.423004,,17.276001,,-3.145,,,,,14.131,0.973,,1.583,,0.0,,-2.556,15.104,-5.466,9.638,0.0,,,9.638,0.0,9.638,0.0,,9.638,9.638,,52.849998,0.18,0.18,0.18,53.574001,0.18,0.18,0.18,
09/30/1997,251.069,,-232.115997,,18.953003,,-3.416,,,,,15.537,-2.176,,1.481,,0.0,,0.695,13.361,-5.382,7.979,0.0,,,7.979,0.0,7.979,0.0,,7.979,7.979,,52.877998,0.15,0.15,0.15,53.875999,0.15,0.15,0.15,
12/31/1997,242.895996,,-225.369003,,17.526993,,-3.989,,,,,13.538,-2.458,,2.065,,0.0,,0.393,11.08,-4.143,6.937,0.0,,,6.937,0.0,6.937,0.0,,6.937,6.937,,52.599998,0.13,0.13,0.13,53.799999,0.13,0.13,0.13,
03/31/1998,195.253006,,-178.186005,,17.067001,,-3.372,,,,,13.695,-2.805,,2.665,,0.0,,0.14,10.89,-4.831,6.059,0.0,,,6.059,0.0,6.059,0.0,,6.059,6.059,,52.618,0.115,0.115,0.115,53.577999,0.115,0.115,0.115,
06/30/1998,258.196991,,-224.455002,,33.741989,,-15.276,,,,,18.466,0.573,,5.753,,0.0,,-6.326,19.039,-8.162,10.877,4.641,,,6.236001,0.0,6.236,0.0,,6.236,6.236,,52.950001,0.115,0.2,0.18,54.403999,0.115,0.2,0.18,
09/30/1998,472.541992,,-444.210999,,28.330994,,-4.465,,,,,23.865999,-9.973,,10.884,,0.0,,-0.911,13.892999,-6.125977,7.767,0.0,,,7.767023,0.0,7.767,0.0,,7.767,7.767,,64.662003,0.075,0.075,0.075,65.751999,0.075,0.075,0.075,
12/31/1998,523.7,,-497.5,,26.2,,-8.0,,,,,18.2,-10.7,,9.7,,0.0,,1.0,7.5,-3.2,4.3,43.8,,,-39.5,0.0,-39.5,-3.0,0.0,-42.5,-42.5,,64.6,-0.66,0.02,0.02,64.6,-0.66,0.02,0.02,
03/31/1999,493.4,,-475.5,,17.9,,-6.9,,,,,11.0,-10.8,10.0,10.1,-0.1,0.0,,0.8,0.2,0.0,0.2,-0.1,,,0.3,0.0,0.3,-3.0,,-2.7,-2.7,,64.6,-0.04,-0.045,-0.045,64.6,-0.04,-0.045,-0.045,
06/30/1999,738.8,,-670.0,,68.8,,-8.4,,,,,60.4,-10.5,9.3,9.3,,0.0,,1.2,49.9,-17.3,32.6,0.1,,,32.5,0.0,32.5,-3.0,,29.5,29.5,,64.6,0.455,0.46,0.46,86.0,0.38,0.38,0.38,
09/30/1999,893.5,,-833.7,,59.8,,-8.0,,,,,51.8,-13.4,9.1,9.4,-0.3,0.0,,4.3,38.4,-15.4,23.0,-2.3,,,25.3,0.0,25.3,-3.0,,22.3,22.3,,64.8,0.345,0.31,0.31,86.6,0.29,0.265,0.265,
12/31/1999,874.6,,-890.1,,-15.5,,-10.8,,,,,-26.3,-11.0,,8.8,,0.0,,2.2,-37.3,13.7,-23.6,-40.5,,,16.9,0.0,16.9,-3.0,0.0,13.9,13.9,,64.8,0.215,-0.41,-0.41,64.8,0.215,-0.41,-0.41,
03/31/2000,1055.3,,-1021.3,,34.0,,-8.7,,,,,25.3,-10.0,8.1,9.6,-1.5,0.0,,1.9,15.3,-6.0,9.3,0.0,,,9.3,0.0,9.3,-3.0,0.0,6.3,6.3,,64.4,0.1,0.1,0.1,64.6,0.1,0.1,0.1,
06/30/2000,1218.2,,-1175.7,,42.5,,-8.9,,,,,33.6,-9.5,8.3,8.3,,0.0,,1.2,24.1,-9.5,14.6,0.0,,,14.6,0.0,14.6,-3.0,0.0,11.6,11.6,,62.2,0.185,0.185,0.185,83.4,0.175,0.175,0.175,
09/30/2000,1394.6,,-1330.5,,64.1,,-11.4,,,,,52.7,-9.3,-0.4,,-0.4,,,9.7,43.4,-18.4,25.0,0.0,,,25.0,0.0,25.0,,,25.0,25.0,,61.6,0.355,0.355,0.355,82.8,0.3,0.3,0.3,
12/31/2000,1436.3,,-1377.4,,58.9,,-11.3,,,,,47.6,-6.9,,7.1,,0.0,,-0.2,40.7,-16.3,24.4,0.0,,,24.4,0.0,24.4,-3.0,0.0,21.4,21.4,,61.6,0.345,0.345,0.345,82.8,0.295,0.295,0.295,
03/31/2001,1227.3,,-1160.3,,67.0,,-23.5,,,,,43.5,-7.2,-0.3,,-0.3,,,7.5,36.3,-14.6,21.7,0.0,,,21.7,0.0,21.7,0.0,0.0,21.7,21.7,,61.8,0.305,0.305,0.305,83.6,0.26,0.26,0.26,
06/30/2001,1299.6,,-1221.8,,77.8,,-22.2,,,,,55.6,-6.4,6.4,6.6,-0.2,0.0,,0.0,49.2,-19.7,29.5,0.0,,,29.5,0.0,29.5,0.0,0.0,29.5,29.5,,62.2,0.425,0.425,0.425,84.6,0.35,0.35,0.35,
09/30/2001,1412.0,,-1312.5,,99.5,,-27.6,,,,,71.9,-17.2,17.2,17.3,-0.1,0.0,,0.0,54.7,-21.9,32.8,0.0,,,32.8,0.0,32.8,0.0,0.0,32.8,32.8,,82.8,0.395,0.395,0.395,83.4,0.395,0.395,0.395,
12/31/2001,1278.9,,-1233.1,,45.8,,-16.2,,,,,29.6,-22.9,,21.4,,0.0,,1.5,6.7,-2.7,4.0,0.0,,,4.0,0.0,4.0,0.0,0.0,4.0,4.0,,82.8,0.05,0.05,0.05,83.8,0.05,0.05,0.05,
03/31/2002,1232.6,,-1257.1,,-24.5,,-38.5,,,,,-63.0,-29.8,-0.7,,-0.7,,,30.5,-92.8,37.2,-55.6,0.0,,,-55.6,0.0,-55.6,0.0,0.0,-55.6,-55.6,,96.4,-0.575,-0.575,-0.575,96.4,-0.575,-0.575,-0.575,
06/30/2002,1736.8,,-1693.2,,43.6,,-33.8,,,,,9.8,-39.6,-2.1,,-2.1,,,41.7,-29.8,11.9,-17.9,0.0,,,-17.9,0.0,-17.9,0.0,0.0,-17.9,-17.9,,129.2,-0.14,-0.14,-0.14,129.2,-0.14,-0.14,-0.14,
09/30/2002,2148.5,,-2097.4,,51.1,,-31.5,31.5,,,0.0,19.6,-43.4,43.2,,,,,0.2,-23.8,8.0,-15.8,0.0,,,-15.8,,-15.8,0.0,0.0,-15.8,-15.8,,129.2,-0.12,-0.12,-0.12,129.2,-0.12,-0.12,-0.12,
12/31/2002,2001.4,,-1948.7,,52.7,,-29.4,,,,,23.3,-58.2,50.3,50.6,-0.3,0.0,,7.9,-34.9,7.2,-27.7,0.0,,,-27.7,0.0,-27.7,0.0,0.0,-27.7,-27.7,,129.2,-0.215,-0.215,-0.135,129.2,-0.215,-0.215,-0.135,
03/31/2003,2286.1,,-2168.1,,118.0,,-38.3,,,,,79.7,-47.2,47.0,47.2,-0.2,0.0,,0.2,32.5,-12.1,20.4,0.0,,,20.4,0.0,20.4,0.0,0.0,20.4,20.4,5.524,129.2,0.16,0.16,0.2,129.4,0.16,0.16,0.2,
06/30/2003,2116.4,,-2016.3,,100.1,,-32.1,,,,,68.0,-79.1,78.2,78.6,-0.4,0.0,,0.9,-11.1,4.1,-7.0,0.0,,,-7.0,0.0,-7.0,0.0,0.0,-7.0,-7.0,21.0,129.2,-0.055,-0.055,0.11,129.2,-0.055,-0.055,0.11,
09/30/2003,2330.0,,-2132.9,,197.1,,-28.3,28.3,,,0.0,168.8,-55.1,45.9,45.9,,0.0,,9.2,113.7,-43.1,70.6,0.0,,,70.6,0.0,70.6,0.0,0.0,70.6,70.6,,129.2,0.545,0.545,0.595,129.8,0.545,0.545,0.595,
12/31/2003,2113.2,,-2038.7,,74.5,,-39.3,,,,,35.2,-47.2,,40.6,,0.0,,6.6,-12.0,4.1,-7.9,0.0,,,-7.9,0.0,-7.9,0.0,0.0,-7.9,-7.9,,129.4,-0.06,-0.06,-0.01,129.4,-0.06,-0.06,-0.01,
03/31/2004,2429.9,,-2271.7,,158.2,,-31.0,,,,,127.2,-43.5,42.9,42.9,,0.0,,0.6,83.7,-33.3,50.4,0.0,,,50.4,0.0,50.4,0.0,0.0,50.4,50.4,,130.0,0.39,0.39,0.39,134.6,0.375,0.375,0.375,
06/30/2004,3155.0,,-2717.1,,437.9,,-38.7,,,,,399.2,-43.7,40.2,40.2,,0.0,,3.5,355.5,-142.4,213.1,0.0,,,213.1,0.0,213.1,0.0,0.0,213.1,213.1,,130.6,1.63,1.63,1.63,137.2,1.555,1.555,1.555,
09/30/2004,3288.5,,-3089.5,,199.0,,-37.8,,,,,161.2,-53.5,52.9,52.9,,0.0,,0.6,107.7,-43.1,64.6,0.0,,,64.6,0.0,64.6,0.0,0.0,64.6,64.6,,131.2,0.49,0.49,0.589,139.0,0.465,0.465,0.555,
12/31/2004,3388.8,,-3304.3,,84.5,,-44.8,,,,,39.7,-40.0,,30.6,,0.0,,9.4,-0.3,0.1,-0.2,0.0,,,-0.2,0.0,-0.2,0.0,0.0,-0.2,-0.2,,132.0,0.0,0.0,0.08,140.2,0.0,0.0,0.075,
03/31/2005,3171.2,,-3038.8,,132.4,,-53.7,,,,,78.7,-32.5,31.0,31.0,,,,1.5,46.2,-18.5,27.7,0.0,,,27.7,0.0,27.7,0.0,0.0,27.7,27.7,6.3,133.6,0.205,0.205,0.25,140.2,0.2,0.2,0.245,
06/30/2005,4033.2,,-3644.4,,388.8,,-48.2,,,,,340.6,-35.6,31.7,31.7,,,,3.9,305.0,-121.1,183.9,0.0,,,183.9,0.0,183.9,0.0,0.0,183.9,183.9,1.8,136.6,1.345,1.345,1.36,140.2,1.31,1.31,1.325,
09/30/2005,5017.0,,-4580.0,,437.0,,-45.0,,,,,392.0,-25.0,25.0,30.0,-5.0,,,0.0,367.0,-141.0,226.0,0.0,,,226.0,0.0,226.0,0.0,0.0,226.0,226.0,,137.4,1.645,1.645,1.645,141.4,1.6,1.6,1.6,
12/31/2005,4360.0,,-4094.0,,266.0,,-36.0,36.0,,,0.0,230.0,-118.0,108.0,117.0,-9.0,,,10.0,112.0,-43.0,69.0,,,,69.0,,69.0,0.0,0.0,69.0,69.0,,137.6,0.5,0.5,0.5,141.6,0.485,0.485,0.485,
03/31/2006,3877.0,,-3749.0,,128.0,,-40.0,,,,,88.0,-17.0,10.0,20.0,-10.0,0.0,,7.0,71.0,-28.0,43.0,0.0,,,43.0,0.0,43.0,0.0,0.0,43.0,43.0,,137.0,0.315,0.315,0.345,141.2,0.305,0.305,0.335,
06/30/2006,4929.0,,-4336.0,,593.0,,-45.0,,,,,548.0,-19.0,14.0,21.0,-7.0,0.0,,5.0,529.0,-203.0,326.0,0.0,,,326.0,0.0,326.0,0.0,0.0,326.0,326.0,,136.0,2.395,2.395,2.415,139.8,2.33,2.33,2.35,
09/30/2006,5278.0,,-4760.0,,518.0,,-41.0,,,,,477.0,-35.0,4.0,19.0,-15.0,0.0,,31.0,442.0,-168.0,274.0,0.0,,,274.0,0.0,274.0,0.0,0.0,274.0,274.0,,136.2,2.01,2.01,2.135,139.8,1.96,1.96,2.08,
12/31/2006,4020.0,,-3716.0,,304.0,,-50.0,50.0,,,0.0,254.0,-10.0,3.0,17.0,-14.0,0.0,,7.0,244.0,-86.0,158.0,0.0,,,158.0,0.0,158.0,0.0,0.0,158.0,158.0,,134.6,1.175,1.175,1.205,138.4,1.14,1.14,1.17,
03/31/2007,3876.0,,-3617.0,,259.0,,-69.0,,,,,190.0,-5.0,3.0,17.0,-14.0,0.0,,2.0,185.0,-69.0,116.0,0.0,,,116.0,0.0,116.0,0.0,0.0,116.0,116.0,,135.2,0.86,0.86,0.87,138.8,0.835,0.835,0.845,
06/30/2007,5604.0,,-4799.0,,805.0,,-73.0,,,,,732.0,-22.0,19.0,30.0,-11.0,0.0,,3.0,710.0,-267.0,443.0,0.0,,,443.0,0.0,443.0,0.0,0.0,443.0,443.0,,135.7,3.26,3.26,3.27,139.6,3.17,3.17,3.18,
09/30/2007,5902.0,,-5748.0,,154.0,,-47.0,,,,,107.0,-32.0,24.0,28.0,-4.0,0.0,,8.0,75.0,-28.0,47.0,0.0,,,47.0,0.0,47.0,0.0,0.0,47.0,47.0,,135.9,0.35,0.35,0.39,139.6,0.34,0.34,0.38,
12/31/2007,6533.0,,-6501.0,,32.0,,-74.0,,,,,-42.0,-23.0,16.0,20.0,-4.0,0.0,,7.0,-65.0,25.0,-40.0,0.0,,,-40.0,0.0,-40.0,0.0,,-40.0,-40.0,4.55,136.0,-0.29,-0.29,-0.26,136.0,-0.29,-0.29,-0.26,
03/31/2008,6606.0,6606.0,-6608.0,6608.0,-2.0,0.0,-156.0,52.0,,90.0,14.0,-158.0,20.0,25.0,27.0,-2.0,,,-45.0,-138.0,56.0,-82.0,0.0,0.0,0.0,-82.0,0.0,-82.0,0.0,0.0,-82.0,-117.45,-30.55,136.2,-0.6,-0.6,-0.766358,136.2,-0.6,-0.6,-0.764302,
06/30/2008,8887.0,8887.0,-8694.0,8694.0,193.0,0.0,-166.0,58.0,,99.0,9.0,27.0,-29.0,28.0,29.0,-1.0,5.0,,-4.0,-2.0,6.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,12.55,11.7,136.5,0.03,0.03,0.157918,138.9,0.03,0.03,0.156333,
09/30/2008,8682.0,8682.0,-8049.0,8049.0,633.0,0.0,-181.0,68.0,,99.0,14.0,452.0,-27.0,28.0,30.0,-2.0,,,-1.0,425.0,-166.0,259.0,0.0,0.0,0.0,259.0,0.0,259.0,0.0,0.0,259.0,272.3,18.2,137.1,1.89,1.89,2.088282,139.4,1.86,1.86,2.05586,
12/31/2008,4326.0,,-4024.0,,302.0,,-147.0,,,,,155.0,-11.0,26.0,28.0,-2.0,-20.0,,5.0,144.0,-47.0,97.0,0.0,,,97.0,0.0,97.0,0.0,0.0,97.0,97.0,48.32,137.3,0.71,0.71,1.06,138.7,0.7,0.7,1.05,
03/31/2009,3280.0,3280.0,-3008.0,3008.0,272.0,0.0,-160.0,54.0,,105.0,1.0,112.0,-27.0,27.0,28.0,-1.0,,,0.0,85.0,-34.0,51.0,0.0,0.0,0.0,51.0,,51.0,0.0,0.0,51.0,56.85,5.85,137.9,0.37,0.37,0.412255,139.5,0.37,0.37,0.411935,
06/30/2009,4181.0,4181.0,-4036.0,4036.0,145.0,0.0,-181.0,53.0,,108.0,20.0,-36.0,-39.0,29.0,31.0,-2.0,10.0,,0.0,-75.0,30.0,-45.0,0.0,0.0,0.0,-45.0,,-45.0,,0.0,-45.0,1.8,46.8,138.0,-0.33,-0.33,0.013043,138.0,-0.33,-0.33,0.00913,
09/30/2009,4742.0,4742.0,-4492.0,4492.0,250.0,0.0,-161.0,55.0,,102.0,4.0,89.0,-38.0,35.0,35.0,0.0,3.0,,0.0,51.0,-18.0,33.0,0.0,0.0,0.0,33.0,0.0,33.0,0.0,0.0,33.0,39.5,6.5,138.2,0.24,0.24,0.285818,139.7,0.24,0.24,0.285818,
12/31/2009,4669.0,4669.0,-4672.0,4672.0,-3.0,0.0,-219.0,59.0,0.0,111.0,49.0,-222.0,-27.0,35.0,36.0,-1.0,-8.0,,0.0,-249.0,70.0,-179.0,0.0,0.0,0.0,-179.0,,-179.0,0.0,0.0,-179.0,-127.55,51.45,138.2,-1.3,-1.3,-0.922938,138.2,-1.3,-1.3,-0.927713,
03/31/2010,4607.0,4607.0,-4620.0,4620.0,-13.0,0.0,-189.0,67.0,,100.0,22.0,-202.0,-37.0,37.0,37.0,0.0,,,0.0,-239.0,84.0,-155.0,0.0,0.0,0.0,-155.0,0.0,-155.0,0.0,0.0,-155.0,-123.65,31.35,139.5,-1.11,-1.11,-0.88638,139.5,-1.11,-1.11,-0.88638,
06/30/2010,5143.0,5143.0,-4492.0,4492.0,651.0,0.0,-508.0,42.0,,108.0,358.0,143.0,-36.0,37.0,37.0,0.0,-1.0,,0.0,107.0,-40.0,67.0,0.0,0.0,0.0,67.0,0.0,67.0,0.0,0.0,67.0,63.8,-3.2,140.5,0.48,0.48,0.454093,142.5,0.47,0.47,0.447544,
09/30/2010,5320.0,5320.0,-4647.0,4647.0,673.0,0.0,-544.0,56.0,,106.0,382.0,129.0,-35.0,36.0,40.0,-4.0,-1.0,,0.0,94.0,-38.0,56.0,0.0,0.0,0.0,56.0,,56.0,0.0,0.0,56.0,77.5,21.5,140.9,0.4,0.4,0.550035,142.0,0.39,0.39,0.541408,
12/31/2010,5513.0,5513.0,-4865.0,4865.0,648.0,0.0,-578.0,77.0,0.0,108.0,393.0,70.0,-57.0,42.0,43.0,-1.0,0.0,,15.0,13.0,-10.0,3.0,0.0,0.0,0.0,3.0,,3.0,0.0,0.0,3.0,5.05,2.05,141.3,0.02,0.02,0.03574,142.8,0.02,0.02,0.034356,
03/31/2011,6526.0,6526.0,-5735.0,5735.0,791.0,0.0,-572.0,95.0,,103.0,374.0,219.0,-42.0,43.0,43.0,0.0,-1.0,,0.0,177.0,-70.0,107.0,0.0,0.0,0.0,107.0,,107.0,-0.55,0.0,106.45,140.9,34.45,141.6,0.76,0.76,0.995056,144.0,0.74,0.74,0.979236,
06/30/2011,7963.0,7963.0,-6985.0,6985.0,978.0,0.0,-559.0,27.0,,106.0,426.0,419.0,-62.0,60.0,60.0,0.0,2.0,,0.0,357.0,-135.0,222.0,0.0,0.0,0.0,222.0,-4.0,218.0,0.0,0.0,218.0,187.6,-30.4,142.6,1.54,1.54,1.315568,144.4,1.52,1.52,1.309474,
09/30/2011,8101.0,8101.0,-6980.0,6980.0,1121.0,0.0,-524.0,44.0,,103.0,377.0,597.0,-35.0,35.0,38.0,-3.0,0.0,,0.0,562.0,-210.0,352.0,0.0,0.0,0.0,352.0,-7.0,345.0,0.0,0.0,345.0,275.45,-69.55,142.5,2.42,2.42,1.932982,144.1,2.39,2.39,1.907349,
12/31/2011,7713.0,7713.0,-7307.0,7307.0,406.0,0.0,-561.0,71.0,0.0,105.0,385.0,-155.0,-36.0,36.0,36.0,0.0,1.0,,-1.0,-191.0,73.0,-118.0,0.0,0.0,0.0,-118.0,-6.0,-124.0,0.0,0.0,-124.0,-14.8,109.2,138.7,-0.89,-0.89,-0.106705,138.7,-0.89,-0.89,-0.106705,
03/31/2012,7820.0,7820.0,-7168.0,7168.0,652.0,0.0,-518.0,62.0,,103.0,353.0,134.0,-35.0,35.0,36.0,-1.0,0.0,,0.0,99.0,-37.0,62.0,0.0,0.0,0.0,62.0,-6.0,56.0,0.0,0.0,56.0,72.9,16.9,139.5,0.4,0.4,0.522581,141.8,0.39,0.39,0.509182,
06/30/2012,7333.0,7333.0,-6194.0,6194.0,1139.0,0.0,-495.0,45.0,,102.0,348.0,644.0,-53.0,34.0,34.0,0.0,,,19.0,591.0,-222.0,369.0,-24.0,-24.0,0.0,393.0,-6.0,387.0,0.0,0.0,387.0,343.45,-19.55,139.6,2.77,2.6,2.460244,140.5,2.75,2.58,2.440854,
09/30/2012,7944.0,7944.0,-6848.0,6848.0,1096.0,0.0,-613.0,123.0,,109.0,381.0,483.0,-68.0,65.0,66.0,-1.0,0.0,,3.0,415.0,-149.0,266.0,-14.0,-14.0,0.0,280.0,-7.0,273.0,0.0,0.0,273.0,339.1,80.1,139.6,1.96,1.86,2.429083,142.1,1.92,1.82,2.383688,
12/31/2012,7525.0,7525.0,-6626.0,6626.0,899.0,0.0,-561.0,70.0,0.0,111.0,380.0,338.0,-35.0,30.0,30.0,0.0,0.0,,5.0,303.0,-111.0,192.0,157.0,157.0,0.0,35.0,-8.0,27.0,0.0,0.0,27.0,187.8,3.8,139.1,0.19,1.32,1.350108,141.6,0.19,1.32,1.346836,
03/31/2013,7347.0,7347.0,-6563.0,6563.0,784.0,0.0,-591.0,111.0,,105.0,375.0,193.0,-30.0,30.0,31.0,-1.0,0.0,,0.0,163.0,-58.0,105.0,1.0,1.0,0.0,104.0,-11.0,93.0,0.0,0.0,93.0,105.6,11.6,137.0,0.68,0.69,0.770803,139.6,0.67,0.68,0.763095,
