Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1990,26.315001,36.368,17.783001,-0.938,,,-0.938,-26.898001,,,,-26.898001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1990,37.591999,42.251999,18.434,-9.423,,,-9.423,-13.671,,,,-13.671,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1990,61.693001,40.604,18.35,2.138,,,2.138,0.601,,,,0.601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1990,94.280998,36.455002,22.962999,21.948999,,,21.948999,12.914,,,,12.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.280998,,,
03/31/1991,19.076,29.371,20.775,16.57,,,16.57,-47.639999,,,,-47.639999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,46.375,35.091999,18.771,-37.002998,,,-37.002998,29.514999,,,,29.514999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,120.735001,32.882999,18.709999,-27.684999,,,-27.684999,96.827003,,,,96.827003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,27.684,30.862,27.110001,10.223,,,10.223,-40.511002,,,,-40.511002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.684,,,
03/31/1992,8.377,30.747999,18.143,-11.579,,,-11.579,-28.934999,,,,-28.934999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,54.582001,31.288,17.91,-6.02,,,-6.02,11.404,,,,11.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
