Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1991,5.447,0.896,2.588,1.908,,,1.908,0.055,,,,0.055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1991,1.964,-4.177,0.417,0.051,,,0.051,5.673,,,,5.673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1991,7.998,2.097,3.684,4.246,,,4.246,-2.029,,,,-2.029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1991,-5.347,1.347,,-6.441,,,-6.441,-0.253,,,,-0.253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.347,,,
03/31/1992,10.713,1.167,1.92,0.812,,,0.812,6.814,,,,6.814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,1.821,2.571,2.035,0.492,,,0.492,-3.277,,,,-3.277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,4.485,2.58,2.25,-0.075,,,-0.075,-0.27,,,,-0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,4.322,1.67,2.399,-0.696,,,-0.696,0.949,,,,0.949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,8.55,2.036,2.336,0.942,,,0.942,3.236,,,,3.236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,3.026,2.764,2.5,-0.478,,,-0.478,-1.76,,,,-1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,3.455,2.641,2.607,-0.154,,,-0.154,-1.639,,,,-1.639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,0.972,0.868,2.676,0.278,,,0.278,-2.85,,,,-2.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1994,5.272,0.996,2.773,1.104,,,1.104,0.399,,,,0.399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,8.735,3.509,2.929,0.83,,,0.83,1.467,,,,1.467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,4.741,2.981,2.986,0.761,,,0.761,-1.987,,,,-1.987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,3.83,2.522,3.093,-2.093,,,-2.093,0.308,,,,0.308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1995,7.448,1.768,3.173,-0.724,,,-0.724,3.231,,,,3.231,,,-3.094,,,,-3.094,,,,,,,,,,3.094,,,,,,,,,,,,,,,
06/30/1995,2.794,1.969,3.221,-1.033,,,-1.033,-1.363,,,,-1.363,,,-12.664,,,,-12.664,,,,,,,,,,12.664,,,,,,,,,,,,,,,
09/30/1995,5.901,0.914,3.472,0.585,,,0.585,0.93,,,,0.93,,,-10.888,,,,-10.888,,,,,,,,,,10.888,,,,,,,,,,,,,,,
12/31/1995,-2.901,0.156,3.764,6.562,,,6.562,-13.383,,,,-13.383,,,-1.11,,,,-1.11,,,,,,,,,,1.11,,,,,,,,,,,,,,,
03/31/1996,10.799,0.657,3.772,-0.36,,,-0.36,6.73,,,,6.73,,,-11.175,,,,-11.175,,,,,,,,,,11.175,,,,,,,,,,,,,,,
06/30/1996,1.846,1.643,4.011,0.791,,,0.791,-4.599,,,,-4.599,,,-13.01,,,,-13.01,,,,,,,,,,13.01,,,,,,,,,,,,,,,
09/30/1996,5.895,2.18,4.155,1.047,,,1.047,-1.487,,,,-1.487,,,-13.111,,,,-13.111,,,,,,,,,,13.111,,,,,,,,,,,,,,,
