Date,Price/T12M FFO per Share,Average,High,Low,Price/T12M Sales per Share,Price/T12M EBITDA per Share,P/Sales,P/Book,Price/Cash Flow per Share,Price/Free Cash Flow per Share,Source: Bloomberg
12/31/2001,9.982014,,,,4.199375,5.794451,4.199375,1.349619,8.714018,,
03/31/2002,10.438849,,,,4.468363,6.158254,4.468363,1.43058,10.62499,,
06/30/2002,10.514184,,,,4.683574,6.510724,4.683574,1.469501,9.426401,,
09/30/2002,10.954064,,,,4.841633,6.870282,4.841633,1.540749,9.921547,,
12/31/2002,11.134021,,,,5.19868,7.450237,5.19868,1.593151,10.824164,,
03/31/2003,11.440972,,,,5.298845,7.640556,5.298845,1.647827,10.628514,,
06/30/2003,12.230769,,,,5.643194,8.128028,5.643194,,11.488615,,
09/30/2003,12.66323,,,,6.078721,8.867388,6.078721,1.870549,10.904486,,
12/31/2003,13.372483,,,,6.625746,9.854062,6.625746,1.979583,13.068432,,
03/31/2004,15.37171,,,,7.738502,11.587932,7.738502,2.370061,15.334995,,
06/30/2004,13.75,,,,7.030393,10.585982,7.030393,2.176277,13.337282,,
09/30/2004,14.712025,,,,7.641443,11.569657,7.641443,2.302839,16.686162,,
12/31/2004,17.3125,,,,8.89729,13.540848,8.89729,2.679273,18.787492,,
03/31/2005,11.01139,,,,7.608175,11.678318,7.608175,2.308399,17.606246,,
06/30/2005,12.474046,,,,8.905934,13.458119,8.905934,2.77583,20.891546,,
09/30/2005,12.555947,,,,9.14675,13.876955,9.14675,2.596203,20.342141,,
12/31/2005,12.911998,,,,9.917723,14.654061,9.917723,2.646684,18.53359,,
03/31/2006,18.612188,,,,11.416554,16.983069,11.416554,2.978325,20.350602,,
06/30/2006,17.606232,,,,10.851531,16.34845,10.851531,2.74766,19.340109,,
09/30/2006,18.483871,,,,11.731503,17.438225,11.731503,3.05644,20.813864,,
12/31/2006,20.146907,,,,12.713487,19.986978,12.713487,3.686416,24.504695,,
03/31/2007,20.084135,,,,13.43527,21.049379,13.43527,3.937246,25.359609,,
06/30/2007,16.906475,,,,11.311107,17.950118,11.311107,,21.068805,,
09/30/2007,18.538647,,,,12.008288,19.169752,12.008288,3.372891,23.36789,,
12/31/2007,15.354762,,,,10.169929,15.713564,10.169929,2.864581,20.391674,,
03/31/2008,16.436548,,,,10.029781,15.571182,10.029781,2.892756,20.26056,,
06/30/2008,14.891688,,,,8.911041,13.669234,8.911041,2.647566,19.414961,,
09/30/2008,15.916468,,,,9.942784,15.356521,9.942784,2.98398,20.273273,,
12/31/2008,12.453333,,,,6.512555,9.943519,6.512555,2.300304,14.803683,,
03/31/2009,7.259563,,,,3.678661,5.67359,3.678661,1.316135,8.445455,,
06/30/2009,11.891036,,,,5.004655,7.868692,5.004655,1.656371,12.005141,,
09/30/2009,31.78007,93.675176,93.675176,93.675176,5.380196,8.515346,5.380196,1.91017,13.870389,93.675176,
12/31/2009,30.333312,85.898058,91.627216,53.595331,5.517746,9.012713,5.517746,1.786543,13.786011,53.595331,
03/31/2010,39.201737,54.008946,60.183919,31.299306,6.07361,9.991946,6.07361,1.946256,14.887236,31.299306,
06/30/2010,26.666667,31.690947,35.049876,26.703233,5.575335,9.169346,5.575335,1.840004,15.670648,26.703233,
09/30/2010,15.851406,29.064566,35.657127,25.034281,6.575337,11.096021,6.575337,2.160569,19.60841,35.657127,
12/31/2010,18.526316,38.260581,69.722551,35.774569,7.135755,11.800178,7.135755,2.442405,24.772749,69.722551,
03/31/2011,18.822511,70.614589,74.690943,68.236985,7.391969,12.178572,7.391969,2.442163,24.795778,73.875919,
06/30/2011,18.790598,75.092929,79.992601,70.4098,7.600099,12.523829,7.600099,2.504516,23.823823,73.443402,
09/30/2011,15.098291,69.653941,129.30156,56.974174,6.229194,9.995417,6.229194,2.027179,16.168763,129.30156,
12/31/2011,15.230769,133.975844,151.150705,49.637747,6.66201,10.800352,6.66201,2.197872,15.19532,49.637747,
03/31/2012,18.456432,56.026146,100.207094,48.410657,7.998008,12.988153,7.998008,2.644071,18.806223,100.207094,
06/30/2012,19.181452,101.338631,137.340593,94.912879,8.527217,13.696219,8.527217,2.885325,18.797976,137.340593,
09/30/2012,13.277929,138.891428,145.857615,71.314289,8.869164,11.804842,8.869164,2.976545,12.764062,71.314289,
12/31/2012,12.769648,69.407235,73.202149,66.279994,8.704197,11.557339,8.704197,3.018703,11.454449,,
03/31/2013,13.997354,,,,9.915418,13.123384,9.915418,3.38408,12.942328,,
06/30/2013,13.441799,,,,9.664436,12.872195,9.664436,3.116305,12.477865,,
09/30/2013,18.454198,,,,9.165363,15.303977,9.165363,2.964773,16.81428,,
12/31/2013,17.671756,,,,8.662914,14.468472,8.662914,2.80419,16.916027,,
03/31/2014,18.981413,,,,9.356009,15.537407,9.356009,3.164547,17.935353,,
06/30/2014,20.470588,,,,9.967345,16.550961,9.967345,3.504112,19.643752,,
09/30/2014,19.435816,,,,9.403394,15.273326,9.403394,3.286759,18.521999,,
12/31/2014,21.995917,,,,10.966324,17.768041,10.966324,3.777896,21.231924,,
03/31/2015,23.224784,,,,11.598971,18.761873,11.598971,4.135306,22.550521,,
06/30/2015,19.861067,,,,9.998941,16.123766,9.998941,3.561196,19.273549,,
09/30/2015,20.511551,,,,10.425848,16.799242,10.425848,3.749223,21.099738,,
12/31/2015,23.369287,183.715469,183.715469,183.715469,11.303359,18.319191,11.303359,3.813328,22.551738,183.715469,
03/31/2016,24.662785,190.974303,207.987918,91.863185,12.341773,19.989834,12.341773,4.226986,23.187476,91.863185,
06/30/2016,27.053862,94.307455,101.742927,88.979037,13.667409,22.273808,13.667409,4.507225,26.037967,,
09/30/2016,29.542632,,,,12.722143,20.797717,12.722143,3.599402,25.995782,,
12/31/2016,25.0905,,,,11.324394,18.616634,11.324394,3.168644,23.381406,,
03/31/2017,30.763856,,,,10.878467,20.775955,10.878467,1.692846,27.444894,,
06/30/2017,28.628204,,,,10.305195,19.231124,10.305195,1.610215,25.001647,,
09/30/2017,22.078292,163.959293,163.959293,163.959293,10.094347,18.378991,10.094347,1.596713,22.308227,163.959293,
12/31/2017,23.371622,174.365104,185.973815,162.664322,11.202275,19.870871,11.202275,1.767718,24.493037,,
03/31/2018,16.158904,98.435528,98.435528,98.435528,9.440114,14.307479,9.440114,1.522134,17.122599,98.435528,
06/30/2018,16.59893,98.685143,152.279688,92.961324,9.741851,14.714052,9.741851,1.611272,17.803294,152.279688,
09/30/2018,17.063325,155.648137,162.802882,113.946754,9.989189,15.173077,9.989189,1.682684,18.667597,113.946754,
12/31/2018,15.321149,109.182517,115.973022,33.359236,8.89108,13.471169,8.89108,1.536385,16.329315,33.359236,
03/31/2019,17.667539,36.288407,38.686026,32.296152,10.090319,15.261688,10.090319,1.775869,19.282086,38.613859,
06/30/2019,17.380208,38.29593,39.992721,29.208978,9.999641,15.141035,9.999641,1.770225,18.792076,29.208978,
09/30/2019,17.956072,29.519049,55.080005,27.497754,10.346427,15.511828,10.346427,1.854406,18.991903,55.080005,
12/31/2019,16.218509,52.102315,55.28609,48.207885,9.33196,13.89957,9.33196,1.697036,17.020701,53.229598,
03/31/2020,9.803571,48.593869,54.199864,29.428569,5.701447,10.291874,5.701447,1.048683,10.469642,36.467778,
06/30/2020,12.818436,40.487559,68.814867,30.622305,7.108007,13.473543,7.108007,1.2683,14.039801,68.814867,
09/12/2020,10.7821224788048,,,,5.97884181297332,11.3331607539936,5.97884181297332,1.06682054628766,11.8094637793749,57.8830631738521,
09/30/2020,,,,,,,,,15.078125,,
