Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1992,,,,,,,4.621353,,4.621353,5.109285,-1.401804,-1.401804,,,,,
06/30/1992,,,,,,,3.796132,,3.796132,4.572886,4.572886,4.572886,,,,,
09/30/1992,,,,,,,-28.446216,,-28.446216,-16.696606,-16.696606,-16.696606,,,,,
12/31/1992,,,,,,,-7.897604,,-7.897604,-2.701914,-2.701914,-2.701914,,,,,
03/31/1993,,,,,,,6.89891,103.829787,6.730882,6.254152,6.254152,6.254152,,7.082728,0.0,,
06/30/1993,,,,,,,9.519256,147.338121,8.911156,7.585956,7.585957,7.585957,,14.871246,,,
09/30/1993,,,,,,,6.302442,711.254339,5.858449,6.127479,6.127479,6.127479,,,,,
12/31/1993,,,,,,,5.14262,475.578955,4.809494,4.90224,4.902239,4.902239,,,,,
03/31/1994,,9.763449,1.250323,,,,-10.957177,,-10.884562,-5.258834,-5.258833,-5.258833,,,,,
07/01/1994,,8.315413,1.233294,,,,9.016519,,9.179031,7.685837,7.685837,7.685837,,16.267444,20.149253,6.639919,
09/30/1994,,6.663333,0.982462,,,,3.285193,,2.994123,3.594802,3.594801,3.594801,,,41.774111,3.879785,
12/31/1994,,5.16723,0.801475,,,,6.51162,28.862783,2.771585,2.908916,2.908916,2.908916,,,49.478842,2.610544,
03/31/1995,,14.062838,2.130325,13.379372,,,12.148778,367.470091,12.419708,9.719381,9.719382,9.719382,,21.742272,16.171313,11.788692,
06/30/1995,,14.378435,2.256371,13.516034,,,9.386186,13.773532,12.057625,9.153427,9.153426,9.153426,,24.08599,16.856098,11.954792,
09/30/1995,,16.392895,2.586238,15.353094,,,10.643785,140.694529,10.426207,7.820533,7.820533,7.820533,,24.991586,19.587168,13.181991,
12/31/1995,,18.042263,2.898057,16.88857,9.710904,,11.267559,77.683685,8.434858,6.615738,6.615738,6.615738,,21.566694,22.037736,14.066157,
03/31/1996,,16.340551,2.684301,15.356437,10.222581,,9.215653,,8.927664,7.182788,7.182788,7.182788,,19.544592,22.40566,12.679342,
