Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2003,,,,,,,53.1332,5.289621,2.949675,,-0.912697,-0.510761,-0.510761,-0.510761,,,,,
06/30/2003,,,,,,,52.422163,9.707289,7.740032,,2.845047,1.607624,1.607624,1.607624,,43.493943,0.0,,
09/30/2003,,,,,,,50.824328,8.238539,-1.462294,,-11.059908,-6.718614,-6.718614,-6.718614,,,,,
12/31/2003,,,,,,,49.852476,12.10594,5.820136,,-0.145029,-2.633371,-1.623161,-1.623161,,,,,
03/31/2004,,-17.729394,-3.204397,,,,49.155087,1.71409,-2.102532,,-5.695795,-3.756984,-3.756984,-3.756984,,,,,
06/30/2004,,-14.771013,-2.757594,,,,50.516776,8.670287,6.70447,5.250896,1.253367,0.538195,0.538195,0.538195,,57.060101,0.0,-14.771013,
09/30/2004,,-2.851946,-0.593402,,,,47.702344,11.672368,7.770796,33.552299,3.164353,2.068699,2.068699,2.068699,,34.624897,0.0,-2.851946,
12/31/2004,,14.498078,2.886212,7.574489,,,49.107166,15.671977,13.810764,41.868066,13.564707,8.322966,8.322966,8.322966,,38.642493,0.0,14.498078,
03/31/2005,,21.503001,4.891071,10.669029,11.252181,,50.201945,8.731557,6.805,47.187327,4.419191,2.707212,2.707212,2.707212,,38.739648,0.0,21.503001,
06/30/2005,,26.33263,6.426026,11.962219,11.775146,,49.611776,13.648773,12.039342,36.279661,12.430765,7.501305,7.501305,7.501305,,39.655317,0.0,26.33263,
09/30/2005,,31.894571,8.58523,16.114295,15.261333,,48.811607,14.451665,12.884206,30.261408,11.483637,7.650652,7.650652,7.650652,,33.377798,0.0,31.894571,
12/31/2005,,32.112249,8.54444,16.880538,15.900398,,49.539756,17.952875,16.628313,30.877871,17.13249,10.018891,9.980189,9.980189,,41.521103,0.0,32.112249,
03/31/2006,,33.654698,10.685539,19.797002,18.559941,,45.209458,9.914518,7.927222,10.763077,7.670058,4.943483,4.913001,4.913001,,35.548305,0.0,33.654698,
06/30/2006,,32.588692,10.930452,20.71372,20.791396,,46.896665,15.509372,14.153046,20.293369,11.474372,7.286197,7.11133,7.11133,,36.500251,0.0,32.588692,
09/30/2006,,33.421297,11.613871,22.019998,21.616102,,46.16831,17.367897,14.346742,19.211327,14.622482,9.477024,9.536635,9.536635,,35.188679,0.0,33.421297,
12/31/2006,,32.25503,7.273059,13.406623,13.122868,,50.469747,16.675584,15.883188,14.311559,15.623763,9.223641,8.876794,8.876794,,40.964025,0.0,32.25503,
03/31/2007,,28.793106,7.264203,13.055022,12.952597,,46.483207,9.925854,7.671416,7.256062,2.048995,1.225492,0.986605,0.986605,,40.19056,0.0,28.793106,
06/30/2007,,32.367102,8.877789,16.161122,15.319429,,46.885088,15.172612,13.326686,12.054313,12.636519,9.458769,9.469841,9.469841,,25.147348,0.0,32.367102,
09/30/2007,,30.84857,8.661976,16.954268,15.237325,,46.955572,15.239056,13.342564,11.490699,12.646896,8.349293,7.700047,7.700047,,33.981482,0.0,30.84857,
12/31/2007,,35.988193,6.408443,13.523201,11.373922,,47.331143,11.662464,10.002036,,10.363581,6.491697,6.665121,6.665121,,37.360484,0.0,35.988193,
03/31/2008,,36.029529,6.701227,12.561924,10.091869,,42.771006,7.64742,5.713752,,1.770295,1.245324,1.661677,1.661677,,29.654444,0.0,36.029529,
06/30/2008,,22.533581,4.429706,8.718301,7.117562,,43.933368,8.276769,6.373771,-65.421961,2.617059,1.070902,1.259665,1.259665,,59.079945,0.0,22.533581,
09/30/2008,,15.507957,3.099336,6.545389,5.242965,,41.883384,10.300484,8.338238,-47.030672,5.160821,2.260153,3.106249,3.106249,,56.205555,0.0,15.507957,
12/31/2008,,-183.473422,-18.453226,-26.220031,25.162206,,43.13745,9.976747,7.749571,-15.221222,0.814161,1.88041,-84.895939,-84.895939,,,0.0,-183.473422,
03/31/2009,,-197.275219,-19.499604,-26.91286,20.718416,,37.849444,3.466903,0.615308,-19.047745,-7.464324,-6.111411,-4.120281,-4.120281,,,,,
06/30/2009,,-163.041983,-20.12084,-57.746956,11.165886,,40.687394,6.601672,4.072967,-12.495059,-0.941751,-1.434182,-0.694489,-0.694489,,,,,
09/30/2009,,-165.593898,-20.58223,-27.002206,10.548129,,40.728398,7.959207,5.570145,-18.580624,-0.209635,-1.040163,1.209631,1.209631,,,0.0,-165.593898,
12/31/2009,,8.964948,0.68281,2.699608,-7.336364,,44.375969,12.841429,10.832635,310.223231,5.936449,3.943698,4.958739,4.958739,,33.568069,,,
03/31/2010,,18.754178,1.331311,1.32801,-6.271572,,40.032733,7.016687,4.453529,29.689,-0.866376,-1.57786,-0.64598,-0.64598,,,,,
06/30/2010,,27.277286,2.670152,4.556509,4.64044,,42.085247,10.663109,8.292297,26.938479,5.482461,3.203805,4.675238,4.675238,,41.562646,0.0,27.277286,
