Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Funds From Operations - Basic,Funds From Operations - Diluted,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
07/29/1995,716.244019,717.919983,717.919983,,2.39392,0.234866,0.134768,0.07,0.07,,0.07,0.07,0.07,0.05,0.15939,0.018048,,,0.366622,3.898272,,
10/28/1995,716.357971,717.840027,717.840027,,2.512113,0.229639,0.127272,0.915,0.915,,0.915,0.915,0.915,0.05,-0.303976,-0.4645,,,0.383727,4.769904,,
02/03/1996,710.799988,715.252014,715.252014,,3.874669,0.580071,0.480811,0.3,0.3,0.3,0.3,0.3,0.3,0.05,0.810577,0.686428,,,2.315322,4.503434,,
05/04/1996,541.685974,620.97998,620.97998,,2.879228,0.20237,0.086695,0.045,0.045,0.045,0.045,0.045,0.045,0.05,-0.136109,-0.261533,,,0.045237,2.941093,,
08/03/1996,541.934021,544.153992,544.153992,,3.483574,0.283111,0.149851,0.06,0.06,0.06,0.06,0.06,0.06,0.05,0.097088,-0.110794,,,0.060985,2.962309,,
11/02/1996,542.124023,543.455994,543.455994,,3.670925,0.294578,0.162571,0.295,0.295,0.075,0.295,0.295,0.075,0.05,-0.085591,-0.322644,,,0.104542,3.201553,,
02/03/1997,542.58197,544.195984,544.195984,,5.450722,0.91492,0.779754,0.395,0.394997,0.405,0.39,0.39,0.4,0.05,1.452186,1.28786,,,0.576495,3.543395,,
05/03/1997,543.078003,544.955994,542.643982,,3.371971,0.230361,0.091449,0.045,0.045,0.035,0.045,0.045,0.035,0.06,-0.384077,-0.538655,,,0.105793,3.532496,,
08/02/1997,543.812012,546.427979,543.187988,,3.718941,0.270509,0.133766,0.05,0.05,0.05,0.05,0.05,0.05,0.06,0.127967,-0.108773,,,0.041314,3.53056,,
11/01/1997,544.981995,551.038025,544.23999,,3.804496,0.316318,0.174982,0.145,0.144997,0.075,0.145,0.145,0.075,0.06,-0.251619,-0.405757,,,0.067977,3.642163,,
01/31/1998,545.599976,,,,,,,,,,,,,0.06,,,,,1.368026,3.748089,,
05/02/1998,547.676026,558.724,547.676026,,3.666542,0.411425,0.274991,0.165,0.165,0.07,0.16,0.16,0.065,0.065,-0.207891,-0.321425,,,1.255978,3.853875,,
08/01/1998,472.264008,486.15799,472.264008,,4.410883,0.478276,0.330816,3.574951,3.575,0.165,3.47,3.47,0.065,0.065,0.04643,-0.157387,,,1.05632,4.236755,,
10/31/1998,454.626008,462.104004,454.626008,,4.398917,0.483417,0.32992,0.09,0.09,0.09,0.085,0.085,0.085,0.065,-0.367467,-0.806014,,,0.142533,4.354529,,
01/31/1999,453.144012,,,,,,,,,,,,,0.065,,,,,1.920619,4.782054,,
05/01/1999,428.160268,942.188,910.928,,2.310609,0.18198,0.099163,0.05,0.05,0.05,0.05,0.05,0.05,0.075,-0.238281,-0.342856,,,1.147622,5.27647,,
07/31/1999,429.428218,460.451996,442.058014,,5.130143,0.471852,0.317325,0.13,0.13,0.15,0.12,0.12,0.14,0.075,0.543356,0.325077,,,1.141802,4.395815,,
10/30/1999,429.62799,445.768006,429.421998,,4.806705,0.369778,0.219351,0.1,0.1,0.1,0.09,0.09,0.09,0.075,-0.752039,-0.978485,,,0.403379,4.376549,,
01/29/2000,430.369486,889.884,889.884,,3.703667,0.726615,0.654589,0.355624,0.355624,0.328908,0.355624,0.355624,0.328908,0.075,0.995781,0.898677,,,1.898992,4.988916,4.988916,
04/29/2000,863.184712,445.306,430.484008,,4.936272,0.443275,0.295131,0.15,0.15,0.15,0.14,0.14,0.14,0.075,-0.35149,-0.48472,,,0.56082,2.538851,,
07/29/2000,425.574209,446.229004,428.615997,,5.279731,0.525498,0.369076,0.18,0.18,0.18,0.17,0.17,0.17,0.075,0.316668,0.099919,,,0.755457,4.932564,,
10/28/2000,425.703156,441.368988,425.578003,,5.095129,0.39609,0.245454,0.12,0.12,0.12,0.11,0.11,0.11,0.075,-0.437375,-0.833807,,,0.014503,4.904361,,
02/03/2001,426.401557,439.286987,439.286987,,8.017374,1.283109,1.1096,0.54,0.54,0.55,0.54,0.54,,0.075,2.209977,1.920398,,,1.321634,5.432567,5.432567,
05/05/2001,426.950385,435.669006,426.338989,,4.988624,0.300421,0.147197,0.07,0.07,0.07,0.07,0.07,0.07,0.075,-0.33376,-0.578333,,,0.676767,5.446689,,
08/04/2001,428.599158,435.832001,427.587006,,5.126702,0.341002,0.18012,0.17,0.17,0.08,0.16,0.16,0.08,0.075,0.36731,0.120457,,,0.76404,5.57342,,
11/03/2001,428.850006,432.813995,428.591003,,4.44826,0.142224,-0.038596,0.21,0.21,-0.03,0.21,0.21,-0.03,0.075,-0.352821,-0.562793,,,0.741208,5.661823,5.295056,
02/02/2002,429.0,435.289,435.289,,7.208034,1.58457,1.434357,0.75,0.75,0.75,0.75,0.75,0.75,,2.62229,2.444969,,,3.484848,6.39627,6.041958,
05/04/2002,,487.125,474.186005,,3.793252,0.417163,0.270238,0.11,0.1,0.15,0.1,0.09,0.14,0.075,-0.269122,-0.386015,,,,,,
08/03/2002,522.859009,536.843018,521.512024,,3.66706,0.40127,0.265906,0.16,0.16,0.16,0.16,0.15,0.15,0.075,0.444841,0.279869,,,2.508399,8.673849,5.293859,
11/02/2002,523.018005,531.208984,523.018005,,3.379549,0.215824,0.033169,0.03,0.03,0.02,0.03,0.03,0.02,0.075,-0.445321,-0.639165,,,2.005535,8.652843,5.276883,
02/01/2003,520.0,530.833,530.833,,5.587381,,1.106883,0.66,0.671887,0.671887,0.66,0.66716,0.67,,,,,,4.35,9.346154,5.965385,
05/03/2003,522.754028,527.031982,522.754028,,3.524214,0.342674,0.208609,0.19,0.19,0.09,0.19,0.19,0.09,0.1,-0.198495,-0.32007,,,4.292638,9.351588,5.991434,
08/02/2003,517.984985,526.348022,520.135986,,3.872268,0.469994,0.327543,0.2,0.2,0.2,0.19,0.19,0.19,0.1,0.365712,0.20566,,,4.325508,9.412167,6.02442,
11/01/2003,516.687988,524.380005,517.083008,,3.571516,0.219972,0.081558,0.25,0.25,0.08,0.25,0.25,0.08,0.1,-0.461481,-0.626456,,,3.521421,9.503559,6.106871,
01/31/2004,518.0,525.164978,516.866028,,6.250978,1.380905,1.241119,0.75,0.75,0.75,0.74,0.74,0.74,0.1,2.351031,2.233223,,,6.042471,10.166023,6.783784,
05/01/2004,472.578003,515.439026,505.992004,,3.909548,0.385277,0.235917,0.19,0.19,0.13,0.19,0.19,0.13,0.12,-0.337102,-0.536787,,,4.116584,9.243827,5.540247,
07/31/2004,470.200012,480.29599,472.115997,,4.682815,0.644022,0.480693,0.31,0.31,0.29,0.31,0.31,0.29,0.12,0.688386,0.397985,,,4.465504,9.395831,5.677605,
10/30/2004,406.425995,479.89798,470.774017,,4.016492,0.271209,0.112899,0.16,0.16,0.1,0.16,0.16,0.1,0.12,-0.754451,-1.023551,,,5.253601,10.973117,6.675902,
01/29/2005,407.0,438.85,431.0,,7.721833,1.701443,1.455998,0.89,0.89,0.89,0.87,0.87,0.87,1.35,2.63051,2.476977,,,2.85258,5.737101,1.314496,
04/30/2005,406.958,417.234,406.958,,4.852914,0.482327,0.291268,0.2,0.16,0.16,0.2,0.16,0.16,0.15,-0.523499,-0.85313,,,1.686258,5.494724,2.083404,
07/30/2005,401.313208,411.968,403.667,,5.675225,0.685949,0.505154,0.28,0.28,0.28,0.27,0.27,0.27,0.15,0.76983,0.483896,,,1.791857,5.500188,1.001507,
10/29/2005,400.265972,400.803,400.803,,4.719403,0.181665,0.006664,-0.03,-0.03,-0.03,-0.03,-0.03,-0.03,0.15,-0.825348,-1.178893,,,0.388274,5.264032,0.759627,
01/28/2006,395.0,406.290009,398.540009,,8.886475,2.030617,1.834589,1.37,1.37,1.31,1.34,1.34,1.28,0.15,3.297742,3.075104,,,3.058228,6.255696,1.688608,
04/29/2006,396.270652,400.415,394.195,,5.268966,0.659572,0.471848,0.25,0.25,0.25,0.25,0.25,0.25,0.15,-0.73314,-1.045168,,,1.823037,6.318058,2.807677,
07/29/2006,395.836,402.343,395.836,,6.199537,0.694697,0.497681,0.29,0.29,0.29,0.28,0.28,0.28,0.15,0.325976,0.008584,,,1.64462,6.472377,2.960822,
10/28/2006,397.709177,401.896,395.153,,5.352357,0.366946,0.169555,0.06,0.06,0.06,0.06,0.06,0.06,0.15,-1.133738,-1.561421,,,0.447563,6.379033,2.831215,
02/03/2007,398.0,405.34,396.396,,10.153236,2.050525,1.83357,1.11,1.11,1.11,1.08,1.08,1.08,0.15,3.044935,2.71698,,,1.256281,7.424623,1.600503,
05/05/2007,400.0,406.164,399.75,,5.781113,0.507817,0.270169,0.13,0.13,0.13,0.13,0.13,0.13,0.15,-0.840525,-1.293308,,,0.485,7.5275,1.5875,
08/04/2007,370.0,396.0,390.0,,6.728205,0.453846,0.228205,0.676923,0.676923,0.31,0.666667,0.666667,0.31,0.15,0.769231,0.207692,,,3.224324,6.516216,0.067568,
11/03/2007,356.0,365.0,361.0,,5.32687,0.396122,0.171745,0.03,0.03,0.03,0.03,0.03,0.03,0.15,-1.072022,-1.689751,,,0.61236,5.83427,0.688202,
02/02/2008,346.0,353.786,353.232727,,9.274851,2.008432,1.759305,1.1,1.1,0.94,1.1,1.1,0.94,0.15,3.366053,3.009347,,,2.942197,6.413295,-0.552023,
05/03/2008,339.0,344.0,341.0,,5.645161,0.882698,0.612903,0.29,0.29,0.079619,0.28,0.28,0.074041,0.15,-0.328446,-0.73607,,,2.238938,6.339233,-0.498525,
08/02/2008,322.0,341.0,339.0,,6.737463,0.820059,0.548673,0.3,0.3,0.3,0.3,0.3,0.3,0.15,1.058997,0.666667,,,3.037267,6.829193,-0.36646,
11/01/2008,326.0,340.0,337.0,,5.468843,0.391691,0.121662,0.01,0.01,-0.055813,0.01,0.01,-0.057085,0.15,-0.724036,-1.121662,,,1.156442,5.990798,-0.843558,
01/31/2009,321.0,323.463,323.463,,9.247123,0.841317,0.473424,0.05,0.05,0.52725,0.05,0.05,0.52725,0.15,2.940058,2.714375,,,3.654206,5.838006,-0.411215,
05/02/2009,322.0,323.0,321.0,,5.373832,0.495327,0.202492,0.01,0.01,0.01,0.01,0.01,0.01,0.15,-0.367601,-0.52648,,,2.906832,5.71118,-0.546584,
08/01/2009,322.0,326.0,322.0,,6.419255,1.083851,0.490683,0.23,0.23,0.189317,0.23,0.23,0.189317,0.15,0.757764,0.456522,,,4.813665,5.826087,-0.509317,
10/31/2009,322.0,328.0,322.0,,5.518634,0.484472,0.18323,0.05,0.05,0.05,0.05,0.05,0.05,0.15,-0.354037,-0.549689,,,3.006211,5.78882,-0.534161,
01/30/2010,323.0,329.819,329.819,,9.287979,2.093709,1.775353,1.08,1.08,1.015769,1.08,1.08,1.015769,0.15,3.165373,3.03803,,,5.585139,6.758514,0.455108,
05/01/2010,325.0,333.0,323.0,,5.981424,0.873065,0.572755,0.35,0.35,0.258204,0.34,0.34,0.251111,1.15,-0.185759,-0.321981,,,3.655385,6.083077,-0.218462,
07/31/2010,323.0,334.0,325.0,,6.898462,1.024615,0.726154,0.55,0.55,0.454092,0.54,0.54,0.448922,0.15,0.750769,0.547692,,,4.024768,6.417957,0.092879,
10/30/2010,321.0,332.0,322.0,,6.158385,0.763975,0.462733,0.19,0.19,0.19,0.18,0.18,0.18,0.15,-0.319876,-0.590062,,,3.077882,6.364486,-0.006231,
01/29/2011,321.0,332.875,332.875,,10.381855,2.452879,2.143453,1.36,1.36,1.36,1.36,1.36,1.36,3.15,3.613969,3.382651,,,3.520249,4.598131,-1.766355,
04/30/2011,308.0,328.0,317.0,,6.993691,0.993691,0.684543,0.52,0.52,0.408833,0.5,0.5,0.392073,0.2,-0.056782,-0.299685,,,5.055195,3.659091,-3.025974,
07/30/2011,301.0,315.0,305.0,,8.059016,0.957377,0.636066,0.76,0.76,0.76,0.73,0.73,0.73,1.2,0.790164,0.511475,,,3.438538,2.076412,-4.750831,
10/29/2011,297.0,308.0,298.0,,7.295302,0.939597,0.624161,0.32,0.32,0.259396,0.31,0.31,0.255779,0.2,-0.432886,-1.02349,,,1.676768,1.750842,-5.124579,
01/28/2012,295.0,306.042,306.042,,11.486744,2.424948,2.094928,1.17,1.17,1.592726,1.17,1.17,1.588243,2.2,3.82954,3.541998,,,3.169492,0.464407,-5.722034,
04/28/2012,292.0,301.0,292.0,,7.376712,1.328767,1.003425,0.43,0.43,0.43,0.41,0.41,0.41,0.25,-0.626712,-1.092466,,,4.40411,-0.44863,-6.69863,
07/28/2012,288.0,296.0,290.0,,8.272414,1.382759,1.051724,0.5,0.5,0.5,0.49,0.49,0.49,0.25,1.337931,0.672414,,,4.142361,-0.850694,-7.184028,
10/27/2012,288.0,294.0,288.0,,7.118056,0.982639,0.649306,0.26,0.26,0.264583,0.25,0.25,0.257483,1.25,-0.451389,-1.013889,,,1.899306,-1.788194,-8.121528,
02/02/2013,289.0,295.423,295.423,,13.051059,3.011807,2.666539,1.39,1.39,1.757466,1.39,1.39,1.7549,3.25,4.31923,3.990888,,,2.67474,-3.512111,-9.49827,
05/04/2013,289.0,295.0,289.0,,7.847751,1.422145,1.076125,0.49,0.49,0.49,0.48,0.48,0.48,0.3,-0.415225,-0.930796,,,1.321799,-3.439446,-9.425606,
08/03/2013,290.0,296.0,290.0,,8.675862,1.586207,1.234483,0.62,0.62,0.62,0.61,0.61,0.61,0.3,1.634483,0.827586,,,1.9,-2.968966,-8.934483,
11/02/2013,290.0,297.0,290.0,,7.486207,1.062069,0.727586,0.32,0.32,0.32,0.31,0.31,0.31,0.3,-1.327586,-2.068966,,,1.465517,-2.827586,-8.789655,
02/01/2014,291.000291,297.018,297.018,,12.85512,3.270714,2.9071,1.65,1.65,1.65,1.65,1.65,1.65,0.3,4.306136,3.993024,,,5.219926,-1.271476,-7.213051,
05/03/2014,292.0,297.0,291.0,,8.216495,1.532646,1.154639,0.54,0.54,0.54,0.53,0.53,0.53,1.34,-0.305842,-0.821306,,,3.123288,-2.085616,-8.006849,
08/02/2014,292.0,297.0,292.0,,9.160959,1.660959,1.287671,0.65,0.65,0.65,0.63,0.63,0.63,0.34,1.832192,1.150685,,,3.928082,-1.726027,-7.64726,
11/01/2014,293.0,298.0,292.0,,7.941781,1.342466,0.972603,0.45,0.45,0.45,0.44,0.44,0.44,0.34,-0.260274,-1.068493,,,2.542662,-1.481229,-7.382253,
01/31/2015,292.0,299.04,299.04,,13.605822,3.571271,3.200084,1.89,1.89,1.89,1.89,1.89,1.89,0.34,4.735152,4.300428,,,5.756849,0.061644,-5.859589,
05/02/2015,292.0,299.0,293.0,,8.573379,1.648464,1.269625,0.86,0.86,0.617747,0.84,0.84,0.609231,2.5,-0.532423,-0.982935,,,2.222603,-2.078767,-8.0,
08/01/2015,291.0,297.0,291.0,,9.501718,1.773196,1.38488,0.69,0.69,0.69,0.68,0.68,0.68,0.5,1.824742,1.04811,,,2.680412,-2.226804,-8.168385,
10/31/2015,291.0,296.0,291.0,,8.52921,1.546392,1.164948,0.56,0.56,0.56,0.55,0.55,0.55,0.5,-0.388316,-1.230241,,,4.505155,-2.261168,-8.202749,
01/30/2016,290.0,295.174,290.418721,,15.133456,4.131889,3.711806,2.19,2.19,2.19,2.15,2.15,2.15,0.5,6.077432,5.650462,,,8.786207,-0.893103,-6.855172,
04/30/2016,288.0,293.0,288.0,,9.076389,1.541667,1.121528,0.53,0.53,0.591562,0.52,0.52,0.582696,2.6,-0.149306,-0.798611,,,4.399306,-3.774306,-9.881944,
07/30/2016,286.0,291.0,287.0,,10.069686,1.853659,1.421603,0.88,0.88,0.711498,0.87,0.87,0.705739,0.6,1.919861,0.839721,,,4.451049,-3.951049,-10.101399,
10/29/2016,286.0,290.0,286.0,,9.024476,1.458042,0.993007,0.43,0.43,0.43,0.42,0.42,0.42,0.6,-0.367133,-1.513986,,,2.286713,-4.160839,-10.311189,
01/28/2017,286.0,290.231,286.0,,15.697493,3.94249,3.452979,2.21,2.21,2.21,2.18,2.18,2.18,0.6,5.548951,4.972028,,,6.762238,-2.548951,-8.699301,
04/29/2017,286.0,289.0,286.0,,8.520979,1.227273,0.730769,0.33,0.33,0.33,0.33,0.33,0.33,0.6,0.024476,-0.552448,,,5.437063,-2.923077,-9.073427,
07/29/2017,286.0,289.0,287.0,,9.599303,1.536585,1.04878,0.48,0.48,0.48,0.48,0.48,0.48,0.6,0.745645,0.02439,,,4.755245,-3.195804,-9.346154,
10/28/2017,282.0,285.0,284.0,,9.21831,1.323944,0.816901,0.3,0.3,0.3,0.3,0.3,0.3,0.6,-0.292254,-1.091549,,,2.606383,-3.975177,-10.212766,
02/03/2018,280.0,284.546,284.546,,16.950177,3.976998,3.467415,2.33,2.33,2.110769,2.33,2.33,2.106975,0.6,4.456221,4.07667,,,5.410714,-2.689286,-8.971429,
05/05/2018,278.0,281.587,279.0,,9.412186,1.086022,0.555556,0.17,0.17,0.17,0.17,0.17,0.17,0.6,-0.283154,-0.856631,,,3.71223,-3.492806,-9.820144,
08/04/2018,275.0,279.0,277.0,,10.772563,1.357401,0.823105,0.36,0.36,0.374513,0.36,0.36,0.374513,0.6,1.050542,0.382671,,,3.065455,-4.087273,-10.483636,
11/03/2018,275.0,275.0,275.0,,10.090909,0.734545,0.196364,-0.16,-0.16,0.162636,-0.16,-0.16,0.159,0.6,-0.723636,-1.509091,,,1.265455,-4.778182,-11.174545,
02/02/2019,275.0,277.935,275.0,,17.64476,3.437993,2.907084,1.94,1.94,2.141443,1.94,1.94,2.138248,0.6,4.96,4.712727,,,5.138182,-3.16,-9.556364,
05/04/2019,276.0,278.0,276.0,,9.525362,1.07971,0.554348,0.15,0.15,0.15,0.14,0.14,0.14,0.3,-0.264493,-0.710145,,,4.152174,-3.268116,-9.641304,
08/03/2019,276.0,278.487,276.0,,10.514493,1.815217,0.634058,0.14,0.14,0.246493,0.14,0.14,0.246493,0.3,0.851449,0.413043,,,3.09058,-3.380435,-9.753623,
11/02/2019,276.0,276.398,276.0,,9.699275,0.735507,-0.547101,-0.91,-0.91,0.020775,-0.91,-0.91,0.020775,0.3,-0.913043,-1.449275,,,1.231884,-4.5,-10.764493,
02/01/2020,277.0,276.477,276.477,,17.025434,1.586801,0.295554,-0.7,-0.7,1.894219,-0.7,-0.7,1.889593,0.3,4.796059,4.557341,,,5.411552,-5.411552,-9.162455,
05/02/2020,278.0,277.0,277.0,,5.971119,-0.646209,-1.148014,-1.07,-1.07,-0.99278,-1.07,-1.07,-0.99278,0.3,-1.234657,-1.433213,,,3.442446,-6.694245,-10.431655,
08/01/2020,276.0,277.795,277.0,,8.371841,0.617329,0.158845,-0.18,-0.18,0.251368,-0.18,-0.18,0.247038,0.3,2.267148,2.018051,,,9.460145,-6.913043,-10.677536,
10/31/2020,,,,,,,,-0.027,-0.027,0.033,-0.027,-0.027,0.033,0.075,0.62,,,,,-7.575,,
01/31/2021,,,,,,,,1.7,1.7,1.817,1.7,1.7,1.817,0.15,3.043,,2.07,2.07,,-5.485,,
