Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,2.5296,,2.5296,3.954444,3.954444,3.947563,,,121.187861,,
06/30/1990,,,,,,20.062906,,20.062906,14.56449,14.56449,14.559509,,27.40588,35.293513,,
09/30/1990,,,,,,6.166838,,6.166838,3.966272,3.966272,3.961564,,35.683861,129.490855,,
12/31/1990,,,,,,-8.636631,,-8.636631,-5.864174,-5.864174,-5.869027,,,,,
03/31/1991,,4.357138,0.227529,2.107596,,4.525621,22.06671,4.525621,4.196822,4.196822,4.038028,,7.265282,119.038986,-0.829555,
06/30/1991,,2.375214,0.128471,1.191731,,9.35085,,9.35085,6.678982,6.678983,6.15958,,28.573527,78.534268,0.509857,
09/30/1991,,3.380904,0.193396,1.705541,,11.45498,59.949119,11.45498,8.261188,8.261188,7.754471,,27.881259,65.866659,1.154015,
12/31/1991,,3.892923,0.230426,2.166912,,-3.05948,3.599811,-3.05948,-0.42436,-0.42436,-1.126716,,,,,
03/31/1992,,6.08691,0.371127,3.455377,,16.362889,55.405778,16.362889,11.968199,11.863555,11.061345,,26.857665,36.198818,3.883521,
06/30/1992,,7.62189,0.470537,4.248756,,18.199776,46.374339,18.199776,10.904954,10.904954,10.110425,,40.081933,41.715055,4.442414,
09/30/1992,,8.789272,0.564479,4.892539,,18.224686,42.061238,18.224686,12.410388,12.410388,11.616762,,31.903417,36.35002,5.59437,
12/31/1992,,8.534482,0.532757,4.768932,,15.764209,,0.193924,1.03673,1.03673,0.269274,,,1991.505372,-161.430177,
03/31/1993,,9.184736,0.608359,5.440696,,23.448751,1219.233944,23.448751,16.110631,16.110632,15.314718,,31.294291,36.445491,5.837314,
06/30/1993,,10.690054,0.730876,6.219781,,28.750251,1106.99631,28.750251,17.977533,17.977532,17.190874,,37.469996,35.098845,6.937969,
09/30/1993,,12.013021,0.832854,7.057294,,30.021715,,30.021715,19.829404,19.829403,19.016024,,33.949794,31.629216,8.213397,
12/31/1993,,16.112421,1.082304,8.632421,,29.660847,,29.660847,21.115682,21.115682,20.266308,,28.809579,31.026211,11.113347,
03/31/1994,,16.663973,1.174442,9.503938,,33.548878,,33.548878,21.781326,21.781326,20.93952,,35.075842,29.230266,11.793049,
06/30/1994,,16.875673,1.231179,9.008921,,34.485832,,34.485832,22.335281,22.335283,21.495185,,35.233457,38.319235,10.409044,
09/30/1994,,16.896435,1.247598,8.522921,,34.934417,,34.934417,22.576705,22.576705,21.743091,,35.374032,33.485018,11.238661,
12/31/1994,,16.843648,1.225913,8.91028,,32.648514,225.576474,32.648514,22.998751,22.998753,22.162514,,29.556515,32.835539,11.312945,
03/31/1995,,16.618594,1.251178,8.476111,,33.091138,27.959594,33.091138,21.817717,21.817717,21.046377,,34.067797,32.058251,11.290963,
06/30/1995,,16.616439,1.276585,7.854215,,33.024322,21.301584,33.024322,21.656575,21.656575,20.911079,,34.422348,35.739302,10.67784,
09/30/1995,,16.844955,1.298583,7.412105,,33.63132,24.278698,33.63132,21.524405,21.524404,20.798031,,35.998929,34.361661,11.056749,
12/31/1995,,16.982924,1.287671,8.810006,,33.458809,38.232263,33.458809,21.697064,21.697064,21.341817,,35.152908,33.264006,11.333723,
03/31/1996,,17.259833,1.327983,8.234193,,34.518642,43.280979,34.518642,21.60389,21.60389,21.286535,,37.413848,30.462531,12.002051,
06/30/1996,,17.178266,1.34231,8.211342,,34.30872,47.441066,34.30872,20.824745,20.824747,20.824299,,39.301888,37.297891,10.771135,
09/30/1996,,17.042331,1.341526,7.787153,,34.909019,56.614253,31.191171,19.245668,19.245667,19.244606,,38.297705,40.642647,10.115876,
12/31/1996,,17.183728,1.363753,8.756013,,35.479313,84.474851,35.479313,22.924728,22.566078,22.565325,,35.385647,34.206907,11.305706,
03/31/1997,,18.539694,1.348119,8.321051,,34.765318,889.421511,34.765318,22.437374,21.226178,21.225449,,35.460466,32.885443,12.442834,
06/30/1997,,16.969308,1.352573,7.518632,,35.41635,48.584888,35.41635,22.761577,21.617826,21.617,,35.731444,37.688987,10.573748,
09/30/1997,,16.516848,1.361344,7.515133,,36.208107,46.250012,26.516351,17.628929,16.458804,16.458133,,33.516759,48.035593,8.582882,
