Date,P/E,Average,High,Low,P/Book,P/Sales,P/Cash Flow,P/Free Cash Flow,EV/Sales,EV/EBITDA,EV/EBIT,Price/Share,Enterprise Value,Source: Bloomberg
12/31/1982,,,,,,,,,,,,,,
03/31/1983,,,,,,,,,,,,,,
06/30/1983,,,,,,,,,,,,,,
09/30/1983,,,,,,,,,,,,2.625,,
12/31/1983,,,,,,,,,,,,2.375,,
03/31/1984,,,,,,,,,,,,2.25,,
06/30/1984,,,,,,,,,,,,2.46875,,
09/30/1984,,,,,,,,,,,,2.0625,,
12/31/1984,,,,,,,,,,,,2.21875,,
03/31/1985,,,,,,,,,,,,2.625,,
06/30/1985,,,,,,,,,,,,3.25,,
09/30/1985,,,,,,,,,,,,2.46875,,
12/31/1985,,,,,,,,,,,,2.5625,,
03/31/1986,,,,,,,,,,,,2.78125,,
06/30/1986,,,,,,,,,,,,2.96875,,
09/30/1986,,,,,,,,,,,,2.265625,,
12/31/1986,,,,,,,,,,,,2.515625,,
03/31/1987,,,,,,,,,,,,3.171875,,
06/30/1987,,,,,,,,,,,,3.046875,,
09/30/1987,,,,,,,,,,,,3.359375,,
12/31/1987,,,,,,,,,,,,2.453125,,
03/31/1988,,,,,,,,,,,,2.5625,,
06/30/1988,,,,,,,,,,,,2.4375,,
09/30/1988,,,,,,,,,,,,2.453125,,
12/31/1988,,,,,,,,,,,,2.453125,,
03/31/1989,,,,,,,,,,,,2.5,,
06/30/1989,,,,,,,,,,,,2.828125,,
09/30/1989,,,,,,,,,,,,3.015625,,
12/31/1989,,837.005,837.005,837.005,2.843664,,,,,,,3.21875,878.186985,
03/31/1990,,805.635541,936.670993,738.218203,2.576308,,,,,,,2.9375,936.459519,
06/30/1990,,963.185183,1016.023764,913.661993,2.59966,,,,,,,3.28125,1014.606242,
09/30/1990,11.089743,967.936693,1045.59664,889.999493,2.041979,,,,0.813158,,,2.703125,932.747985,
12/31/1990,11.981865,903.843326,965.807985,797.201985,2.053822,0.570539,5.103362,,0.707388,4.813808,6.57371,2.890625,833.467568,
03/31/1991,15.025907,885.740056,1057.14208,786.07699,2.644539,0.677431,7.404708,,0.938232,6.261064,8.64606,3.625,1113.405027,
06/30/1991,14.778646,1104.26028,1156.059029,1050.518106,2.740417,0.669798,6.192136,,0.893511,6.111082,8.503501,3.546875,1063.218238,
09/30/1991,15.012887,1083.584246,1135.995529,1052.670988,2.558515,0.702275,6.694939,,0.929811,6.25783,8.577091,3.640625,1100.620869,
12/31/1991,15.779703,1148.710151,1221.292229,1083.952119,2.474465,0.749024,7.089499,,0.885706,6.039178,8.103146,3.984375,1094.87272,
03/31/1992,17.783505,1164.997881,1328.190203,1066.397744,3.029373,0.805755,9.247445,,1.06104,7.362828,9.746271,4.3125,1339.313039,
06/30/1992,17.156863,1341.260103,1396.81704,1267.777303,2.751545,0.795628,9.233481,,1.010194,6.973855,9.186079,4.375,1321.399035,
09/30/1992,16.49061,1302.211541,1362.002764,1254.675032,2.847913,0.769488,8.763318,,1.001768,6.927951,9.164945,4.390625,1362.845703,
12/31/1992,18.333333,1450.864251,1544.698947,1354.493463,3.800467,0.888905,6.957626,,0.975865,6.890182,9.234767,5.15625,1351.729751,
03/31/1993,19.444444,1393.101807,1730.774723,1272.481215,4.338041,1.002716,13.511836,,1.225544,8.738039,11.723772,5.90625,1734.649258,
06/30/1993,15.756705,1607.122598,1709.430473,1477.780254,3.870993,0.823569,8.447504,,1.089753,7.481239,9.919039,5.140625,1579.716012,
09/30/1993,16.713483,1584.19553,1769.429024,1385.430266,4.501119,0.899576,10.8809,,1.307462,9.197478,12.305182,5.578125,1910.711791,
12/31/1993,16.636691,1847.991828,1973.978042,1702.30455,3.814435,0.932286,7.753917,,1.105095,7.524366,9.904606,5.78125,1675.849431,
