Date,Total Assets,Cash & Cash Equivalents,Interbanking Assets,Fed Funds Sold & Repos,Other Interbank Assets,ST And LT Investments,Trading Securities/FVTPL,Available for Sales/FVTOCI,Held to Maturity/Amortized at Cost,Other Investments,Total Commercial Loans,Commercial RE Loans,Other Commercial Loans,Total Consumer Loans,Credit Card Loans,Home Equity Loans,1-4 Family Residential Loans,Other Consumer Loans,Other Loans,Total Loans,Reserve for Loan Losses,Net Loans,Net Fixed Assets,"Property, Plant & Equip",Total Intangible Assets,Goodwill,Other Intangible Assets,Investments in Associates,Total Deferred Tax Assets,Total Derivative Assets,Customer Acceptances & Liab,Other Assets,Liabilities & Shareholders' Equity,Demand Deposits,Interest Bearing Deposits,Saving Deposits,Time Deposits,Other Deposits,Total Deposits,ST Borrowings & Repos,Secs Sold Under Repo,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,ST Borrowings,LT Debt,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,LT Borrowings,Pension Liabilities,Total Deferred Tax Liabilities,Total Derivative Liabilities,Other Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
03/31/1993,3895.503906,187.175003,708.504028,,,1210.85498,,,,,589.226013,,,984.947021,,,,,160.970993,1735.144043,-57.569,1677.574951,55.528,,,,,,,,0.0,55.866943,,570.609985,2168.843079,1529.862061,638.981018,0.0,2739.452881,697.354004,,,,,,152.358002,,,,,,,,56.963001,3646.127888,0.0,52.801998,,,0.0,,196.574005,249.376003,0.0,249.376003,3895.503891,
06/30/1993,3935.174072,296.196991,594.232971,,,1249.02597,,,,,596.643005,,,984.487,,,,,161.962997,1743.093018,-63.936001,1679.156982,58.205002,,,,,,,,0.0,58.356155,,712.413025,2181.317017,1577.244995,604.072021,0.0,2893.72998,509.147003,,,,,,212.834,,,,,,,,57.707001,3673.417984,0.0,52.992001,,,0.0,,208.764008,261.756008,0.0,261.756008,3935.173992,
09/30/1993,4067.935059,204.498001,402.497009,,,1309.66803,,,,,635.400024,,,1161.795044,,,,,128.820007,1926.015015,-64.636002,1861.379028,59.425999,,,,,,,,0.0,230.466991,,650.807007,2243.252991,1645.709961,597.54303,0.0,2894.060059,517.27301,,,,,,208.955994,,,,,,,,175.531006,3795.820068,0.0,53.376999,,,0.0,,218.738007,272.115005,0.0,272.115005,4067.935074,
12/31/1993,4801.054199,338.970001,597.679993,,,1497.14502,,,,,1220.984985,,,883.848022,,,,,143.307007,2248.139893,-68.460999,2179.678955,72.049004,,,,,,,,0.0,115.531226,,879.90802,2552.381042,1867.483032,684.89801,0.0,3432.289062,777.97998,,,,,,211.695999,,,,,,,,66.497002,4488.462043,0.0,66.257004,,,0.0,,246.335007,312.592011,0.0,312.592011,4801.054054,
03/31/1994,5232.171875,270.723999,677.125,,,1834.497986,,,,,695.176025,,,1489.258057,,,,,139.134003,2323.568115,-67.984001,2255.583984,72.862,,,,,,,,0.0,121.378906,,832.221985,2661.280029,1974.572021,686.708008,0.0,3493.501953,1112.171021,,,,,,214.436005,,,,,,,,93.355003,4913.463982,0.0,66.380997,,,0.0,,252.326996,318.707993,0.0,318.707993,5232.171974,
06/30/1994,5452.446777,265.916992,830.288025,,,1742.454041,,,,,,,,,,,,,,2474.906006,-68.981003,2405.925049,73.778999,,,,,,,,0.0,134.083672,,845.982971,2753.192932,2048.888916,704.304016,0.0,3599.176025,1284.887939,,,,,,164.528,,,,,,,,62.036999,5110.628963,0.0,79.027,,,0.0,,262.790985,341.817986,0.0,341.817986,5452.446949,
09/30/1994,5228.381836,309.173004,667.013,,,1679.386963,,,,,,,,,,,,,,2427.98291,-66.847,2361.135986,74.071999,,,,,,,,0.0,137.600883,,840.184021,2788.089111,2081.14209,706.947021,0.0,3628.272949,1018.487,,,,,,162.563995,,,,,,,,,,0.0,79.027,,,0.0,,275.303009,354.330009,0.0,354.330009,,
12/31/1994,4934.095215,316.942993,403.446014,,,1772.08197,,,,,1284.176025,,,858.396973,,,,,140.056,2282.628906,-67.017998,2215.610908,74.672997,,,,,,,,0.0,151.340333,,885.833008,2820.143067,2048.715088,771.427979,0.0,3705.976074,633.528015,,,,,,157.947998,,,,,,,,70.873001,4568.325088,0.0,79.193001,,,0.0,,286.576996,365.769997,0.0,365.769997,4934.095085,
03/31/1995,5105.60791,279.264008,639.101013,,,1660.36499,,,,,802.213013,,,1419.697021,,,,,148.102997,2370.012939,-67.372002,2302.641113,75.814003,,,,,,,,0.0,148.422783,,816.330017,2970.098022,2128.989014,841.109009,0.0,3786.427979,712.484009,,,,,,155.294998,,,,,,,,,,0.0,79.992996,,,0.0,,300.981995,380.974991,0.0,380.974991,,
06/30/1995,5664.338867,325.446991,927.645996,,,1704.971008,,,,,851.622009,,,1555.089966,,,,,134.251999,2540.964111,-67.752998,2473.210938,79.514,,,,,,,,0.0,153.549934,,890.804993,2999.375,2122.645996,876.729004,0.0,3890.179932,1159.578979,,,,,,152.020004,,,,,,,,,,0.0,74.335999,,,0.0,,317.949005,392.285004,0.0,392.285004,,
09/30/1995,5667.669922,342.566986,759.497986,,,1845.209045,,,,,902.669006,,,1515.484009,,,,,132.473007,2550.625977,-68.308998,2482.316895,81.195999,,,,,,,,0.0,156.883011,,916.942017,3178.072083,2242.923096,935.148987,0.0,4095.013916,938.143005,,,,,,147.615997,,,,,,,,76.931,5257.703918,0.0,73.473999,,,0.0,,336.492004,409.966003,0.0,409.966003,5667.669922,
12/31/1995,5620.645996,418.066986,687.250977,,,1666.613037,,,,,1718.657959,,,821.450989,,,,,140.723007,2680.831955,-67.555,2613.276955,81.612999,,,,,,,,0.0,153.825042,,998.559998,3098.554016,2164.343994,934.210022,0.0,4097.114014,897.786011,,,,,,124.863998,,,,,,,,,,0.0,73.476997,,,0.0,,355.028992,428.505989,0.0,428.505989,,
03/31/1996,6202.683105,394.494995,1037.824951,,,1774.51001,,,,,1018.049988,,,1621.850952,,,,,177.542999,2817.444092,-67.625,2749.819092,82.799004,,,,,,,,0.0,163.235054,,936.262024,3234.733887,2295.556885,939.177002,0.0,4170.996094,1375.082031,,,,,,138.320999,,,,,,,,,,0.0,67.569,,,0.0,,371.053009,438.622009,0.0,438.622009,,
06/30/1996,6087.914062,338.615997,386.381989,,,2109.268982,,,,,1101.036011,,,1792.22998,,,,,151.957993,3045.224121,-69.272003,2975.951904,88.311996,,,,,,,,0.0,189.383194,,1000.182983,3340.132996,2394.219971,945.913025,0.0,4340.315918,1070.69104,,,,,,134.401993,,,,,,,,,,0.0,84.603996,,,0.0,,388.917999,473.521996,0.0,473.521996,,
09/30/1996,6783.34082,379.86499,992.846008,,,2037.937012,,,,,2076.37793,,,927.401001,,,,,158.748993,3162.528076,-69.336998,3093.190918,90.276001,,,,,,,,0.0,189.225891,,1089.387939,3483.166931,2460.137939,1023.028992,0.0,4572.555176,1509.615967,,,,,,130.955994,,,,,,,,,,0.0,83.788002,,,0.0,,406.696991,490.484993,0.0,490.484993,,
12/31/1996,7116.413086,453.98999,613.429016,,,2134.110047,,,,,2457.272949,,,1057.416992,,,,,171.992004,3686.681885,-69.954002,3616.727883,102.700996,,,,,,,,0.0,195.455154,,1345.697998,3773.994019,2710.312012,1063.682007,0.0,5119.691895,1017.947998,,,,,,333.494995,,,,,,,,,,0.0,119.791,,,0.0,,434.819,554.61,0.0,554.61,,
03/31/1997,8508.537,455.266,1046.568,,,2446.991,,,,,1470.005,,,1182.146,,,,,1627.776,4279.927,-81.113,4198.814,118.368,,53.949,53.949,0.0,,,,,188.581,,1418.854,4309.731,3040.724,1269.007,,5728.585,1746.785,,,,,,328.234,,,,,,,,,,,133.317,,,,464.876,-6.612,591.581,,591.581,,
06/30/1997,9696.279297,533.838989,831.176025,,,3130.823974,,,,,3205.106934,,,1389.95105,,,,,211.100006,4806.158203,-86.869003,4719.289062,139.714005,,,,,,,,0.0,341.437242,,1656.160034,4873.556152,3350.474121,1523.082031,0.0,6529.71582,1964.003052,,,,,,373.377991,,,,,,,,,,0.0,219.487,,,0.0,,485.010986,704.497986,0.0,704.497986,,
09/30/1997,11141.789062,667.453979,1447.534058,,,3322.480957,,,,,3457.852051,,,1575.187988,,,,,232.602005,5265.64209,-89.998001,5175.644043,147.343002,,,,,,,,0.0,381.333023,,1873.494019,5514.32605,3751.412109,1762.91394,0.0,7387.819824,2433.522949,,,,,,478.613007,,,,,,,,,,0.0,195.677994,,,0.0,,523.039978,718.717972,0.0,718.717972,,
12/31/1997,9943.447266,643.492981,853.502991,,,2977.74408,,,,,3279.0,,,1295.186035,,,,,269.722992,4843.90918,-82.848999,4761.060059,137.029999,,294.924988,,,,,,0.0,275.692169,,1856.880981,5233.351929,3596.441895,1636.910034,0.0,7090.23291,1412.390991,,,,,,469.247009,,,,,,,,,,0.0,270.359009,,,0.0,,532.190002,802.549011,0.0,802.549011,,
03/31/1998,11225.0,607.528015,1202.154053,,,2979.932007,,,,,3811.0,,,1495.801025,,,,,250.0,5556.800781,-94.255997,5462.544922,158.893005,,467.035004,173.796997,293.238007,,,,0.0,346.912994,,2112.504883,5931.832031,4058.61499,1873.217041,0.0,8044.336914,1560.037964,,,,,,397.808014,,,,,,,,,,0.0,477.63501,,,0.0,590.132019,-36.248047,1031.518982,0.0,1031.518982,,
06/30/1998,12502.540039,697.265015,1293.714966,,,3440.366943,,,,,4214.0,,,1645.89502,,,,,226.0,6085.89502,-98.487999,5987.407227,171.360992,,574.268005,170.992996,403.275009,,,,0.0,338.156891,,2238.181885,6313.718262,4262.240234,2051.478027,0.0,8551.900391,1739.000977,,,,,,504.253998,,,,,,,,,,0.0,754.825012,,,0.0,620.950989,-46.72998,1329.046021,0.0,1329.046021,,
09/30/1998,12762.144531,618.651001,1266.109009,,,3159.174927,,,,,4603.990234,,,1718.979004,,,,,251.996002,6574.964844,-100.440002,6474.524902,179.686005,,566.52002,,,,,,0.0,497.478668,,2306.875977,6625.145996,4470.996094,2154.149902,0.0,8932.022461,1747.197021,,,,,,498.005005,,,,,,,,,,0.0,747.538025,,,0.0,,606.440979,1353.979004,0.0,1353.979004,,
12/31/1998,18049.619141,922.653992,659.705017,,,4228.921143,,,,,7698.0,,,3003.23291,,,,,286.0,10987.230469,-212.557007,10774.679688,249.895996,,663.606018,663.606018,0.0,,,,0.0,550.157288,,3394.884033,10826.025879,6544.606934,4281.418945,0.0,14220.910156,1509.623047,,,,,,510.531006,,,,,,,,,,0.0,796.518982,,,0.0,659.518982,-3.406982,1452.630981,34.669998,1487.30098,,
03/31/1999,18526.417,851.118,473.578,,,4029.063,,,,,4168.0,,,6457.11,,,,,900.873,11525.983,-206.058,11319.925,253.394,,651.276,651.276,0.0,,,,0.0,948.063,,3286.91,10858.767,7103.855,3754.912,0.0,14145.677,1643.162,,,,,,758.482,,,,,,,,,,0.0,822.4,,,0.0,674.456,-1.475,1495.381,37.599,1532.98,,
06/30/1999,19065.289,940.807,462.658,,,4397.025,,,,,4160.0,,,7056.096,,,,,490.975,11707.071,-212.424,11494.647,268.608,,642.952,642.952,0.0,,,,0.0,858.592,,3310.15,10723.865,7300.492,3423.373,0.0,14034.015,2094.067,,,,,,1045.631,,,,,,,,,,0.0,823.552,,,0.0,702.362,-4.664,1521.25,37.162,1558.412,,
09/30/1999,20070.668,796.348,743.144,,,4745.115,,,,,4457.0,,,3223.183,,,,,4418.439,12098.622,-205.926,11892.696,281.558,,634.093,634.093,0.0,,,,0.0,977.714,,3249.97,10700.145,7508.577,3191.568,0.0,13950.12,3383.757,,,,,,570.469,,,,,,,,,,0.0,820.728,,,0.0,733.193,-12.276,1541.645,38.094,1579.739,,
12/31/1999,20280.9,898.3,525.169,,,4642.019,,,,,8979.0,,,3269.845,,,,,337.0,12585.84,-204.114,12381.73,287.448,,666.219,666.219,0.0,,,,0.0,880.015,,3276.097,10785.842,7660.786,3125.056,0.0,14061.94,3706.965,,,,,,565.502,,,,,,,,,,0.0,888.231,,,0.0,,771.607,1659.838,39.249,1699.087,,
03/31/2000,20996.557,929.763,786.686,,,4333.452,,,,,4964.0,,,7180.053,,,,,980.312,13124.365,-200.065,12924.3,290.752,,656.93,575.935,80.995,,,,0.0,1074.674,,3426.885,11157.891,7982.643,3175.248,0.0,14584.776,2997.586,,,,,,1389.422,,,,,,,,,,0.0,888.725,,,0.0,722.442,-25.5,1585.667,40.079,1625.746,,
06/30/2000,21458.435,882.064,728.147,,,4328.128,,,,,5387.0,,,7829.996,,,,,558.255,13775.251,-197.43,13577.821,294.628,,647.564,647.564,0.0,,,,0.0,1000.083,,3421.032,11092.951,7827.135,3265.816,0.0,14513.983,2565.025,,,,,,2385.139,,,,,,,,,,0.0,889.422,,,0.0,764.884,-20.322,1633.984,40.426,1674.41,,
09/30/2000,21924.319,942.345,772.739,,,4262.024,,,,,5748.0,,,3833.996,,,,,4486.998,14068.994,-200.401,13868.593,307.905,,638.257,565.306,72.951,,,,0.0,1132.456,,3536.203,11631.472,8202.58,3428.892,0.0,15167.67,3983.146,,,,,,579.321,,,,,,,,,,0.0,901.569,,,0.0,826.311,-12.185,1715.695,39.576,1755.271,,
12/31/2000,21939.44,1047.252,528.067,,,4188.309,,,,,5914.431,,,7890.024,,,,,573.578,14378.033,-195.535,14182.498,314.938,,641.44,571.365,70.075,,,,,1036.936,,3585.672,11484.311,8270.122,3214.189,0.0,15069.98,4177.524,,,,,,562.948,,,,,,,,,,0.0,907.604,,,0.0,874.884,-3.644,1778.844,39.857,1818.701,,
03/31/2001,23548.179,1061.125,1036.202,,,3752.402,,,,,6308.0,,,3260.207,,,,,5918.481,15486.688,-221.245,15265.443,338.048,,763.394,670.571,92.823,,,,0.0,1331.565,,4140.122,12704.878,8945.391,3759.487,0.0,16845.0,2804.34,,,,,,1050.732,,,,,,,,,,0.0,1111.202,,,0.0,946.867,57.985,2116.054,53.611,2169.665,,
06/30/2001,23487.799,978.838,381.752,,,3306.507,,,,,6759.0,,,3425.578,,,,,6291.741,16476.319,-229.865,16246.454,350.715,,826.021,731.176,94.845,,,,0.0,1397.512,,4142.821,13027.263,9193.595,3833.668,0.0,17170.084,2469.321,,,,,,1124.293,,,,,,,,,,0.0,1120.991,,,0.0,1001.935,74.796,2197.722,16.074,2213.796,,
09/30/2001,24255.57,910.465,634.817,,,3680.612,,,,,6911.0,,,3994.418,,,,,5871.202,16776.62,-245.862,16530.758,354.637,,859.699,744.033,115.666,,,,0.0,1284.582,,4145.951,13288.499,9482.004,3806.495,0.0,17434.45,2759.814,,,,,,1072.897,,,,,,,,,,0.0,1104.278,,,0.0,1056.271,74.618,2235.167,13.614,2248.781,,
12/31/2001,24304.164,978.609,282.58,,,3466.357,,,,,7058.973,,,9425.449,,,,,826.416,17310.838,-260.483,17050.355,368.076,,879.911,770.763,109.148,,,,0.0,1278.276,,4480.669,13361.021,9507.817,3853.204,0.0,17841.69,2787.309,,,,,,949.749,,,,,,,,,,0.0,1111.214,,,0.0,1109.704,59.951,2280.869,16.322,2297.191,,
03/31/2002,24804.578,906.611,331.091,,,4155.56,,,,,13011.0,,,4567.41,,,,,275.758,17854.168,-264.107,17590.061,370.472,,838.91,734.334,104.576,,,,0.0,611.873,,4418.02,13582.322,10007.607,3574.715,0.0,18000.342,2838.858,,,,,,1211.286,,,,,,,,,,0.0,1092.735,,,0.0,1138.565,51.7,2283.0,20.769,2303.769,,
06/30/2002,25734.714,1024.778,319.356,,,3609.416,,,,,7239.0,,,4725.718,,,,,6487.836,18452.554,-264.432,18188.122,366.169,,836.527,736.524,100.003,,,,0.0,1390.346,,4667.661,14120.768,10657.877,3462.891,0.0,18788.429,2359.761,,,,,,1776.652,,,,,,,,,,0.0,1072.005,,,0.0,1202.29,62.983,2337.278,22.782,2360.06,,
09/30/2002,26289.31,1025.447,1198.244,,,,,,,,13441.0,,,4560.456,,,,,319.895,18321.351,-265.406,18055.945,386.73,,806.499,724.353,82.146,,,,0.0,4816.445,,4932.736,14548.296,11138.714,3409.582,0.0,19481.032,1978.503,,,,,,1814.816,,,,,,,,,,0.0,1048.803,,,0.0,1223.437,85.361,2357.601,23.028,2380.629,,
12/31/2002,26565.689,1087.296,542.762,,,4237.592,,,,,13652.798,,,4971.681,,,,,415.364,19039.843,-279.593,18760.25,393.63,,812.951,730.031,82.92,,,,0.0,731.208,,5117.458,15014.522,11654.258,3360.264,0.0,20131.98,2180.594,,,,,,1321.551,,,,,,,,,,0.0,1034.888,,,0.0,1292.741,46.214,2373.843,22.677,2396.52,,
03/31/2003,27208.733,1087.91,1148.98,,,4259.655,,,,,13910.0,,,4919.379,,,,,301.538,19130.917,-280.533,18850.384,401.827,,809.437,730.069,79.368,,,,0.0,650.54,,5296.261,15504.744,12303.049,3201.695,0.0,20801.005,2131.173,,,,,,1360.989,,,,,,,,,,0.0,1012.532,,,0.0,1361.414,38.557,2412.503,23.285,2435.788,,
06/30/2003,27805.626,1225.316,576.383,,,4827.97,,,,,13750.0,,,5386.54,,,,,303.28,19439.82,-281.486,19158.334,406.952,,805.886,730.069,75.817,,,,0.0,804.785,,5715.616,14909.552,11810.19,3099.362,0.0,20625.17,2766.865,,,,,,1371.817,,,,,,,,,,0.0,987.021,,,0.0,1434.915,57.485,2479.421,22.995,2502.416,,
09/30/2003,27604.188,1168.611,489.432,,,4913.682,,,,,13780.0,,,5344.983,,,,,309.118,19434.101,-281.311,19152.79,403.09,,726.426,654.161,72.265,,,,0.0,750.157,,5726.664,15147.46,12065.766,3081.694,0.0,20874.124,1967.959,,,,,,1781.253,,,,,,,,,,0.0,991.866,,,0.0,1470.063,24.042,2485.971,20.216,2506.187,,
12/31/2003,28558.238,1119.351,568.694,,,5402.394,,,,,14090.55,,,5562.935,,,,,266.876,19920.361,-268.506,19651.855,407.825,,722.899,654.152,68.747,,,,0.0,685.22,,5882.929,15013.766,12044.499,2969.267,0.0,20896.695,2601.312,,,,,,2058.412,,,,,,,,,,0.0,985.904,,,0.0,1538.677,15.442,2540.023,19.776,2559.799,,
03/31/2004,29789.703,1058.735,834.314,,,5462.667,,,,,14609.0,,,5735.599,,,,,276.126,20620.725,-271.226,20349.499,404.247,,714.599,649.354,65.245,,,,0.0,965.642,,6117.345,15368.535,12443.178,2925.357,0.0,21485.88,2801.9,,,,,,2154.79,,,,,,,,,,0.0,973.506,,,0.0,1610.176,38.283,2621.965,23.847,2645.812,,
06/30/2004,30894.325,1124.832,831.021,,,5668.644,,,,,15417.0,,,5864.076,,,,,215.982,21497.058,-271.554,21225.504,402.203,,712.778,650.557,62.221,,,,0.0,929.343,,6585.035,15885.453,12838.974,3046.479,0.0,22470.488,2786.91,,,,,,2371.079,,,,,,,,,,0.0,974.479,,,0.0,1680.24,-18.268,2636.451,21.721,2658.172,,
09/30/2004,30731.04,1066.516,808.419,,,5724.905,,,,,15417.0,,,5829.924,,,,,260.119,21507.043,-269.413,21237.63,404.226,,700.31,642.645,57.665,,,,0.0,789.034,,6656.856,16508.275,13446.84,3061.435,0.0,23165.13,2355.03,,,,,,1922.443,,,,,,,,,,0.0,965.166,,,0.0,1753.934,5.161,2724.261,24.481,2748.742,,
12/31/2004,31469.834,850.998,593.087,,,5317.951,,,,,16342.003,,,5990.352,,,,,98.03,22430.385,-271.117,22159.268,409.21,,698.085,642.645,55.44,,,,0.0,1441.235,,6821.528,16470.733,13349.347,3121.386,0.0,23292.261,2025.067,,,,,,1916.162,,,,,,,,,,0.0,972.065,,,0.0,1830.064,-12.15,2789.979,23.359,2813.338,,
03/31/2005,31883.486,1085.482,600.064,,,5631.409,,,,,16815.0,,,5852.275,,,,,299.994,22967.269,-273.906,22693.363,407.262,,690.94,638.933,52.007,,,,,774.966,,7189.42,16689.668,13312.525,3377.143,0.0,23879.088,2630.132,714.154,,,,,1901.569,,,,,,,,,,0.0,969.739,,,0.0,1907.727,-55.7,2821.766,26.338,2848.104,,
06/30/2005,32875.294,1232.527,600.658,,,5603.767,,,,,17659.0,,,5862.44,,,,,300.123,23821.563,-281.428,23540.135,409.488,,690.33,638.933,51.397,,,,,798.389,,7577.45,16821.085,13195.2,3625.885,,24398.535,3030.075,,,,,,1939.42,,,,,,,,,,,961.51,,,,1994.015,-17.617,2937.908,24.665,2962.573,,
09/30/2005,33422.701,1109.202,1002.28,,,5700.707,,,,,17798.0,,,5793.794,,,,,338.223,23930.017,-287.237,23642.78,410.8,,686.79,639.12,47.67,,,,,870.142,,7725.179,17674.562,13442.012,4232.55,,25399.741,2513.32,,,,,,1912.165,,,,,,,,,,,971.002,,,,2084.439,-56.268,2999.173,26.719,3025.892,,
12/31/2005,42779.639,1706.59,666.742,,,6004.156,,,,,23126.888,,,6552.416,,,,,447.632,30126.936,-338.399,29788.537,564.745,,2086.754,1887.588,199.166,938.515,,,0.0,1023.6,,9953.833,22688.575,16055.754,6632.821,0.0,32642.408,2668.063,1092.312,,,,,2611.754,,,,,,,,,,0.0,2156.732,,,0.0,2179.885,-99.353,4237.264,27.551,4264.815,,
03/31/2006,43318.029,1584.857,469.11,,,6955.684,,,,,23945.0,,,6671.671,,,,,523.655,31140.326,-341.261,30799.065,565.327,,2072.609,1884.225,188.384,,,,,871.377,,9953.003,22919.705,16354.901,6564.804,,32872.708,2789.332,1096.42,,,,,2605.783,,,,,,,,,,0.0,2197.245,,,,2279.383,-132.812,4343.816,28.895,4372.711,,
