Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/1992,3.697,3.072,0.778,0.0,,,0.0,-0.153,,,,-0.153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03/31/1993,2.314,1.882,0.382,0.0,,,0.0,0.05,,,,0.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,4.716,0.549,1.253,0.0,,,0.0,2.914,,,,2.914,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,0.928,2.908,1.167,0.0,,,0.0,-3.147,,,,-3.147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1993,9.334,7.284,0.325,0.0,,,0.0,1.725,,,,1.725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1994,14.635,-163.910004,5.018,164.526993,,,164.526993,9.0,,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1994,-13.858,-6.274,14.014,-26.295,,,-26.295,4.697,,,,4.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1994,-0.833,-10.344,23.527,10.587,,,10.587,-24.603001,,,,-24.603001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10/31/1994,-21.863001,-53.595001,2.39,57.151001,,,57.151001,-27.809,,,,-27.809,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
01/31/1995,62.146999,14.31,31.534,-9.622,,,-9.622,25.924999,,,,25.924999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04/30/1995,10.599,-3.752,15.208,-4.742,,,-4.742,3.885,,,,3.885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
07/31/1995,25.612,-2.326,14.879,9.684,,,9.684,3.375,,,,3.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.612,,,
10/31/1995,-19.944,-20.322001,16.386,-2.848,,,-2.848,-13.16,,,,-13.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-19.944,,,
01/31/1996,61.396,21.91,16.306999,3.345,,,3.345,19.834,,,,19.834,,-22.167,-22.167,,,,-22.167,,,,,,,,,,0.0,,,,,,,,,,,,39.229,,,
04/30/1996,34.507999,-0.308,16.028999,0.0,,,0.0,18.787001,,,,18.787001,,-14.297,-14.297,,,,-14.297,,,,,,,,,,0.0,,,,,,,,,,,,20.210999,,,
07/31/1996,-14.485,-21.979,19.633,7.546,,,7.546,-19.685,,,,-19.685,,-69.320999,-69.320999,,,,-69.320999,,,,,,,,,,0.0,,,,,,,,,,,,-83.805999,,,
10/31/1996,-15.966,-28.304001,18.124001,4.929,,,4.929,-10.715,,,,-10.715,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-15.966,,,
01/31/1997,110.292,115.940002,15.592,-83.257004,,,-83.257004,62.016998,,,,62.016998,,,-4.734,,,,-4.734,,,,,,,,,,4.734,,,,,,,,,,,,,,,
04/30/1997,25.421,0.488,11.067,8.251,,,8.251,5.615,,,,5.615,,,-2.541,,,,-2.541,,,,,,,,,,2.541,,,,,,,,,,,,,,,
07/31/1997,-35.551,-19.816002,13.867,11.846005,,,11.846005,-41.448003,,,,-41.448003,,,-4.427,,,,-4.427,,,,,,,,,,4.427,,,,,,,,,,,,15.966,,,
10/31/1997,-52.862999,-12.759,11.919,-1.621,,,-1.621,-50.402,,,,-50.402,,65.244003,-8.694,0.0,,,-8.694,,,-2.0,0.0,-2.0,,,,,75.938004,4.789,0.0,-0.865,,,,5.654,5.654,0.0,0.0,,17.17,,,
01/31/1998,72.457001,41.844002,12.516,-1.501,,,-1.501,19.598,,,,19.598,,-35.563999,-5.787001,9.025,,,-14.812,,,0.0,0.0,0.0,,,,,-29.776999,4.689,0.0,-2.932,,,,7.621,7.621,0.0,0.0,,41.582001,,,
04/30/1998,54.423,-2.206,10.396,0.0,,,0.0,46.233002,,,,46.233002,,-63.601002,-6.07,0.0,,,-6.07,,,-9.0,0.0,-9.0,,,,,-48.531002,-33.163001,0.0,-0.841,,,,17.677999,17.677999,0.0,-50.0,,-42.341,,,
07/31/1998,-5.68,-39.035999,18.407,53.799999,,,53.799999,-38.851002,,,,-38.851002,,-439.317993,-3.985,0.0,,,-3.985,,,-6.009,0.0,-6.009,,,,,-429.323993,519.940006,0.0,-0.16,,,,470.100006,470.100006,0.0,50.0,,74.942001,,,
10/31/1998,-0.918,-44.895,37.034,-3.403,,,-3.403,10.346,,,,10.346,,-45.383999,-13.611,0.0,,,-13.611,,,-4.474,0.0,-4.474,,,,,-27.298999,4.444,0.0,0.0,,,,4.444,4.444,0.0,0.0,,-41.858002,,,
01/31/1999,-1.138,93.125,26.601,-6.685,,,-6.685,-114.179001,,,,-114.179001,,-17.076,-13.837,0.0,,,-13.837,,,4.0,4.0,0.0,,,,,-7.239,113.691002,0.0,79.993003,,,,33.874999,35.182999,-1.308,-0.177,,95.476997,,,
