Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
09/30/1995,-2.389,0.868,1.146,2.309,,,2.309,-6.712,6.329,,,-13.041,,2.012,-0.316,0.0,,,-0.316,,,0.0,0.0,0.0,,,,,2.328,-0.286,0.0,0.0,,,,-0.286,0.0,-0.286,0.0,,-0.663,,,
12/31/1995,-1.274,0.056,0.214,0.909,,,0.909,-2.453,1.681,,,-4.134,,7.608,-0.022,0.0,,,-0.022,,,0.0,0.0,0.0,,,,,7.63,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,6.334,,,
03/31/1996,-8.917,0.638,0.218,0.0,,,0.0,-9.773,1.591,,,-11.364,,5.235,0.041,0.056,,,-0.015,,,0.0,0.0,0.0,,,,,5.194,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,-3.682,,,
06/30/1996,-5.447,-1.66,0.164,-0.026,,,-0.026,-3.925,0.675,,,-4.6,,5.841,-0.106,0.004,,,-0.11,,,0.0,0.0,0.0,,,,,5.947,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,0.394,,,
09/30/1996,-7.317,-1.838,0.272,1.664,,,1.664,-7.415,0.376,,,-7.791,,4.892,0.047,0.05,,,-0.003,,,0.0,0.0,0.0,,,,,4.845,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,-2.425,,,
12/31/1996,-5.388,-5.178,0.266,-0.459,,,-0.459,-0.017,0.862,,,-0.879,,8.981,0.072,0.072,,,,,,0.0,0.0,0.0,,,,,8.909,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,3.593,,,
03/31/1997,-3.233,2.437,0.24,-2.206,,,-2.206,-3.704,-0.6,,,-3.104,,2.413,-0.005,0.0,,,-0.005,,,0.0,0.0,0.0,,,,,2.418,0.041,0.0,0.0,,,,0.041,0.041,0.0,0.0,,-0.779,,,
06/30/1997,-4.977,0.523,0.267,0.0,,,0.0,-5.767,1.04,,,-6.807,,2.405,-0.104,0.0,,,-0.104,,,0.0,0.0,0.0,,,,,2.509,0.63,0.0,0.0,,,,0.63,0.63,0.0,0.0,,-1.942,,,
09/30/1997,-2.114,0.561,0.126,0.033,,,0.033,-2.834,0.053,,,-2.887,,3.131,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,3.131,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,1.017,,,
03/31/1998,-1.385,0.807,0.185,-0.037,,,-0.037,-2.34,-2.411,,,0.071,,12.36,-0.028,0.006,,,-0.034,,,0.0,0.0,0.0,,,,,12.388,0.0,0.0,0.0,,,,0.0,0.0,0.0,0.0,,10.975,,,
