Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/31/1992,11.375,12.535,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1992,5.407,13.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1992,15.395,15.205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1992,10.334,15.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.334,,,
03/31/1993,17.756001,15.278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1993,11.638,16.771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,19.421,17.330999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,16.962999,20.305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.962999,,,
03/31/1994,25.334999,27.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,20.931,29.478001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,0.0,36.683998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,21.516001,51.131001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.516001,,,
03/31/1995,29.851999,-64.061996,,,,,,,,,,,,-13.175,,,,-13.175,,,,,,,,,,13.175,,,,,,,,,,,,,,,
06/30/1995,2.529,49.028999,,,,,,,,,,,,-24.261999,,,,-24.261999,,,,,,,,,,24.261999,,,,,,,,,,,,,,,
09/30/1995,-4.58,49.355999,,,,,,,,,,,,-17.226999,,,,-17.226999,,,,,,,,,,17.226999,,,,,,,,,,,,,,,
12/31/1995,-7.984,-27.882999,,,,,,,,,,,-15.062,-15.062,,,,-15.062,,,,,,,,,,0.0,,,,,,,,,,,,-23.046,,,
03/31/1996,36.324001,-0.991,,,,,,,,,,,,-17.09,,,,-17.09,,,,,,,,,,17.09,,,,,,,,,,,,,,,
06/30/1996,-9.615,13.089,,,,,,,,,,,,-33.665001,,,,-33.665001,,,,,,,,,,33.665001,,,,,,,,,,,,,,,
09/30/1996,61.141998,71.234001,,,,,,,,,,,,-43.834999,,,,-43.834999,,,,,,,,,,43.834999,,,,,,,,,,,,,,,
12/31/1996,54.127998,80.581001,,,,,,,,,,,-50.742001,-50.742001,,,,-50.742001,,,,,,,,,,0.0,,,,,,,,,,,,3.385997,,,
03/31/1997,66.438004,68.517998,,,,,,,,,,,-45.231998,-54.217999,0.0,,,-54.217999,,,0.0,0.0,0.0,,,,,8.986,-5.741,0.0,-16.264,,,,13.158,13.158,0.0,-2.635,,15.465,,,
06/30/1997,7.513,-33.188999,,,,,,,,,,,-93.425003,-55.365002,0.0,,,-55.365002,,,0.0,0.0,0.0,,,,,-38.060001,52.413002,0.0,28.309,,,,-68.948,12.51,-81.458,93.052002,,-33.499001,,,
09/30/1997,-9.11,80.123001,,,,,,,,,,,-45.137001,-50.162998,0.0,,,-50.162998,,,0.0,0.0,0.0,,,,,5.025997,54.375002,0.0,30.190001,,,,-10.798,58.673,-69.471001,34.983002,,0.128,,,
12/31/1997,15.653,-5.052,,,,,,,,,,,-67.167999,-60.351002,0.0,,,-60.351002,,,-2.483,5.351,-7.834,,,,,-4.333997,55.239,0.0,209.88,,,,-23.85,11.872,-35.722,-130.791,,3.724,,,
03/31/1998,34.0,60.0,,,,,,,,,,,-45.0,-49.0,0.0,,,-49.0,,,0.0,0.0,0.0,,,,,4.0,96.0,0.0,83.0,,,,20.0,20.0,0.0,-7.0,,85.0,0.0,0.0,
06/30/1998,16.0,67.0,,,,,,,,,,,-49.0,-45.0,0.0,,,-45.0,,,0.0,0.0,0.0,,,,,-4.0,39.0,0.0,10.0,,,,29.0,29.0,0.0,0.0,,6.0,0.0,0.0,
09/30/1998,53.0,-462.0,,,,,,,,,,,-2094.0,-41.0,0.0,,,-41.0,,,0.0,0.0,0.0,,,,,-2053.0,2087.0,0.0,2058.0,,,,33.0,33.0,0.0,-4.0,,46.0,0.0,0.0,
12/31/1998,156.0,71.0,,,,,,,,,,,-37.0,-39.0,1.0,,,-40.0,,,0.0,0.0,0.0,,,,,2.0,-244.0,0.0,-269.0,,,,18.0,18.0,0.0,7.0,,-125.0,0.0,0.0,
03/31/1999,137.0,100.0,23.0,,,,,0.0,,,0.0,,-25.0,-27.0,0.0,,,-27.0,,,0.0,0.0,0.0,,,,,2.0,-72.0,0.0,-99.0,,,,30.0,30.0,0.0,-3.0,,40.0,0.0,0.0,
06/30/1999,323.0,109.0,23.0,,,,,,,,,,-147.0,-15.0,0.0,,,-15.0,,,0.0,0.0,0.0,,,,,-132.0,-80.0,0.0,0.0,,,,644.0,644.0,0.0,-724.0,,96.0,0.0,0.0,
09/30/1999,102.0,55.0,23.0,,,,,0.0,,,0.0,,-13.0,-15.0,0.0,,,-15.0,,,0.0,0.0,0.0,,,,,2.0,-223.0,0.0,-976.0,,,,26.0,26.0,0.0,727.0,,-134.0,0.0,0.0,
12/31/1999,165.0,107.0,23.0,,,,,,,,,,0.0,-2.0,21.0,,,-23.0,,,0.0,0.0,0.0,,,,,2.0,-173.0,0.0,-45.0,,,,-123.0,4.0,-127.0,-5.0,,-8.0,,,
03/31/2000,147.0,106.0,23.0,,,,,,,,,,-12.0,-16.0,0.0,,,-16.0,,,0.0,0.0,0.0,,,,,4.0,-143.0,0.0,-98.0,,,,-48.0,9.0,-57.0,3.0,,-8.0,0.0,0.0,
06/30/2000,237.0,122.0,23.0,,,,,,,,,,-47.0,-17.0,0.0,,,-17.0,,,0.0,0.0,0.0,,,,,-30.0,-202.0,0.0,-52.0,,,,-34.0,8.0,-42.0,-116.0,,-12.0,0.0,0.0,
09/30/2000,178.0,85.0,23.0,,,,,0.0,,,0.0,,-2.0,-18.0,0.0,,,-18.0,,,0.0,0.0,0.0,,,,,16.0,-175.0,0.0,-271.0,,,,-25.0,11.0,-36.0,121.0,,1.0,0.0,0.0,
12/31/2000,177.0,60.0,22.0,,,,,,,,,,-46.0,-21.0,4.0,,,-25.0,,,0.0,0.0,0.0,,,,,-25.0,-122.0,0.0,-26.0,,,,-86.0,1.0,-87.0,-10.0,,9.0,,,
