Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,FFO Per Share,FFO Per Share Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
03/31/1994,,,10.104,,10.104,10.104,,,,,,,,,
06/30/1994,,,10.114,,10.114,10.114,,,,,,,,,
09/30/1994,,,10.53,,10.53,10.53,,,,,,,,,
12/31/1994,,,10.492,,10.492,10.492,,,,,,,,,
03/31/1995,,,11.837,,11.837,11.837,,,,,,,,,
06/30/1995,,,13.185,,13.185,13.185,,,,,,,,,
09/30/1995,,,13.567,,13.567,13.567,,,,,,,,,
12/31/1995,,,14.419,,14.419,14.419,,,,,,,,,
03/31/1996,,,15.922,,15.922,15.922,,,,,,,,,
06/30/1996,,,15.12,,15.12,15.12,,,,,,,,,
09/30/1996,,,14.939,,14.939,14.939,,,,,,,,,
12/31/1996,,,15.383,,15.383,15.383,,,,,,,,,
03/31/1997,,,9.69,,9.69,9.69,,,,,,,,,
06/30/1997,,,8.933,,8.933,8.933,,,,,,,,,
09/30/1997,,,10.385,,10.385,10.385,,,,,,,,,
12/31/1997,,,16.466,,16.466001,16.466001,,,,,,,,,
03/31/1998,,,26.063999,,26.064,26.064,,,,,,,,,
06/30/1998,,,30.893999,,30.894002,30.894002,,,,,,,,,
09/30/1998,,,30.01,,39.659001,39.659001,,,,,,,,,
12/31/1998,,,34.547001,,34.547002,34.547002,,,,,,,,,
03/31/1999,,,42.734001,,42.733999,42.733999,,,,,,,,,
06/30/1999,,,42.757999,,42.758,42.758,,,,,,,,,
09/30/1999,,,44.487,,44.487,44.487,,,,,,,,,
12/31/1999,,,39.102001,,39.102001,39.102001,,,,,,,,,
03/31/2000,,,48.647999,,47.522999,47.522999,,,,,,,,,
06/30/2000,,,47.280998,,47.280999,47.280999,,,,,,,,,
09/30/2000,,,58.446999,,58.447003,58.447003,,,,,,,,,
12/31/2000,,,42.049999,,42.05,42.05,,,,,,,,,
03/31/2001,,,54.776001,,46.835999,46.835999,,,,,,,,,
06/30/2001,,,67.431,,56.92,56.92,,,,,,,,,
09/30/2001,,,67.875999,,67.875999,67.875999,,,,,,,,,
12/31/2001,,,55.601002,,55.600998,55.600998,,,,,,,,,
03/31/2002,,,82.400002,,45.396,45.396,,,,,,,,,
06/30/2002,,,67.382004,,64.553,64.553,,,,,,,,,
09/30/2002,,,62.425999,,59.247001,59.247001,,,,,,,,,
12/31/2002,,,51.523998,,40.540001,40.540001,,,,,,,,,
03/31/2003,,,83.672997,,86.316997,86.316997,,,,,,,,,
06/30/2003,,,76.970001,,82.331,82.331,,,,,,,,,
09/30/2003,,,66.059998,,70.980998,70.980998,,,,,,,,,
12/31/2003,,,40.985001,,200.258997,200.258997,,,,,,,,,
03/31/2004,,,73.629997,,74.457003,74.457003,,,,,,,,,
06/30/2004,,,90.674004,,158.436007,158.436007,,,,,,,,,
09/30/2004,,,96.181,,104.501,104.501,,,,,,,,,
12/31/2004,,,233.401993,,233.603,233.603,,,,,,,,,
03/31/2005,,,105.393997,,187.433,187.433,,,,,,,,,
06/30/2005,,,140.981003,,172.697,172.697,,,,,,,,,
09/30/2005,,109.0,27.245001,,27.223,27.223,,-30.9501103752759,,,,,,-75.0045862385321,
12/31/2005,,126.0,105.793999,,105.75,105.75,,30.3964516129032,,,,,,-16.0365087301587,
03/31/2006,,,117.619003,53.3357038901602,134.805,134.805,,-6.48539007092198,,,,,,,
06/30/2006,,152.0,132.003006,46.7937427645788,148.765,148.765,,4.44646758922069,,,,,,-13.1559171052632,
09/30/2006,,104.0,113.624001,74.9031547297297,113.632,113.632,,11.7738475177305,,,,,,9.25384711538462,
12/31/2006,,83.3,122.752998,82.8702943109987,105.427,105.427,,-5.4484604105572,,,,,,47.3625426170468,
03/31/2007,,158.5,152.666,71.4083790697674,152.635,152.635,,-1.24116915422886,,,,,,-3.6807570977918,
06/30/2007,,132.5,151.664993,26.4473258964143,151.625,151.625,,7.49441558441558,,,,,,14.4641456603774,
09/30/2007,,70.3,91.890999,26.0954931263858,116.546,116.546,,-4.4627205882353,,,,,,30.7126586059744,
12/31/2007,,97.567,64.856003,21.7908141192598,90.923,90.923,,-20.1342475386779,,,,,,-33.526701651173,
03/31/2008,,147.333,297.574005,-14.5691285676879,389.563,389.563,,0.839429634221953,,,,,,101.973763515302,
06/30/2008,,98.925,86.654999,-1.40862719298245,116.858,116.858,,-6.85971492873218,,,,,,-12.4033368713672,
09/30/2008,,63.94,39.237,7.73985998408911,22.736,22.736,,4.09330472103005,,,,,,-38.6346574913982,
12/31/2008,,52.4,-143.348007,19.1000636332535,-226.951,-226.951,,6.42027158098935,,,,,,,
03/31/2009,,123.0,125.841003,10.2244811313131,125.841,117.344,,0.609451795841218,,,,,,2.30975853658537,
06/30/2009,,32.45,-55.319,11.3932692939245,-51.904,-72.951,,-1.34474418604651,,,,,,,
09/30/2009,,76.75,89.457001,11.1289725165563,126.348,75.188,,7.33767241379311,,,,,,16.5563530944625,
12/31/2009,,20.9,-51.729,6.59792305411415,-151.192,-14.824,,25.90799031477,,,,,,,
03/31/2010,,176.0,200.285004,12.5534405423273,200.285,206.55,,4.06232609905399,,,,,,13.7982977272727,
06/30/2010,,56.05,58.911999,5.73751885443992,57.84,58.211,,4.3233082706767,,,,,,5.10615343443355,
09/30/2010,,93.033,104.333,5.47473897301789,95.192,95.432,,-0.813008130081302,,,,,,12.1462276826502,
12/31/2010,,59.1,243.014999,3.37698773466034,243.414,200.226,,14.7327249022164,,,,,,311.192891708968,
03/31/2011,,248.0,278.347992,12.8231733281497,399.215,273.182,,28.4046692607004,,,,,,12.2370935483871,
06/30/2011,,84.15,91.455002,7.7713654612546,91.913,83.441,,8.65724381625443,,,,,,8.68092929292928,
09/30/2011,,82.967,45.541,8.0517836477539,41.135,33.681,,6.28875110717449,,,,,,-45.1095013680138,
12/31/2011,,68.65,70.268,10.9670905011219,69.508,83.481,,17.2690763052209,,,,,,2.35688273852876,
03/31/2012,,166.2,242.634995,7.9726906122449,233.735,163.048,,2.49150622876557,,,,,,45.9897683513839,
06/30/2012,,57.133,21.429,3.56112342941611,20.51,0.344,,19.5767195767196,,,,,,-62.4927800045508,
