Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
03/30/1990,-22.198999,8.374,5.04,-11.064,,,-11.064,-24.549,,,-24.549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/29/1990,0.65,11.004,5.751,-4.518,,,-4.518,-11.587,,,-11.587,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/28/1990,35.66,7.79,6.096,-8.97,,,-8.97,30.743999,,,30.743999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/28/1990,25.756001,11.109,7.98,-0.173,,,-0.173,6.84,,,6.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.756001,,,
03/29/1991,-16.707001,9.628,7.753,-3.376,,,-3.376,-30.712,,,-30.712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/28/1991,-9.491,11.933,7.43,-2.924,,,-2.924,-25.93,,,-25.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/27/1991,18.105,9.255,9.225,-2.657,,,-2.657,2.282,,,2.282,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/27/1991,46.643002,12.452,10.96,-12.328,,,-12.328,35.558998,,,35.558998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46.643002,,,
03/28/1992,18.921,-80.969002,10.512,90.863998,,,90.863998,-1.486,,,-1.486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/26/1992,1.234,12.264,11.279,5.76,,,5.76,-28.069,,,-28.069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/25/1992,52.380001,9.557,11.399,-10.001,,,-10.001,41.424999,,,41.424999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/25/1992,69.128998,13.393,11.01,-21.271999,,,-21.271999,65.998001,,,65.998001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.128998,,,
03/26/1993,79.792,12.73,10.968,-1.854,,,-1.854,57.948002,,,57.948002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/25/1993,15.713,14.555,10.908,5.898,,,5.898,-15.648,,,-15.648,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1993,25.134001,12.154,17.973,-18.396999,,,-18.396999,13.404,,,13.404,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1993,26.086,18.264999,11.607,-28.481001,,,-28.481001,24.695,,,24.695,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26.086,,,
04/01/1994,-16.966999,15.403,10.351,0.935,,,0.935,-43.655998,,,-43.655998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
06/30/1994,12.06,16.659,10.718,-4.38,,,-4.38,-10.937,,,-10.937,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
09/30/1994,-2.232,14.684,10.931,1.372,,,1.372,-29.219,,,-29.219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12/31/1994,-7.158,18.664,12.288,-27.860001,,,-27.860001,-10.25,,,-10.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.158,,,
03/31/1995,-64.121002,17.879999,12.011,-7.336,,,-7.336,-86.676003,,,-86.676003,,,-9.255,,,,-9.255,,,,,,,,,,9.255,,,,,,,,,,,,,,,
06/30/1995,-37.431999,18.889999,12.361,1.633,,,1.633,-70.316002,,,-70.316002,,,-11.766,,,,-11.766,,,,,,,,,,11.766,,,,,,,,,,,,,,,
09/30/1995,33.986,17.209999,13.432,2.517,,,2.517,0.827,,,0.827,,,-14.048,,,,-14.048,,,,,,,,,,14.048,,,,,,,,,,,,,,,
12/31/1995,-37.740002,-25.445999,16.820999,40.276001,,,40.276001,-69.390999,,,-69.390999,,-24.363001,-24.363001,,,,-24.363001,,,,,,,,,,0.0,,,,,,,,,,,,-62.103003,,,
03/29/1996,31.705,23.436001,16.127001,1.045,,,1.045,-8.903,,,-8.903,,,-43.784,,,,-43.784,,,,,,,,,,43.784,,,,,,,,,,,,,,,
06/28/1996,35.588001,25.065001,16.528,-2.812,,,-2.812,-3.193,,,-3.193,,,-17.752001,,,,-17.752001,,,,,,,,,,17.752001,,,,,,,,,,,,,,,
09/27/1996,-22.266001,23.965,13.33,-9.27,,,-9.27,-50.291,,,-50.291,,,-30.725,,,,-30.725,,,,,,,,,,30.725,,,,,,,,,,,,,,,
12/31/1996,65.929001,9.774,17.620001,9.739,,,9.739,28.796,,,28.796,,-66.264999,-66.264999,,,,-66.264999,,,,,,,,,,0.0,,,,,,,,,,,,-0.335998,,,
03/31/1997,-76.511002,20.221001,15.707,-23.899,,,-23.899,-88.540001,,,-88.540001,,-74.445,-32.964999,0.349,,,-33.313999,,,-4.201,0.0,-4.201,,,,,-37.279,94.669003,-8.328,116.145004,,,,0.053,0.053,0.0,-13.201,,-56.286999,,,
