Date,Level 1 Assets,Level 2 Assets,Level 3 Assets,Total FV Assets,Level 1 Liabilities,Level 2 Liabilities,Level 3 Liabilities,Total FV Liabilities,Level 1 Assets/Total Equity,Level 2 Assets/Total Equity,Level 3 Assets/Total Equity,Total FV Assets/Total Equity,Level 1 Assets/Total Assets,Level 2 Assets/Total Assets,Level 3 Assets/Total Assets,Total FV Assets/Total Assets,Source: Bloomberg
12/31/2008,,-18.874,,-18.874,,,,,,-0.827003,,-0.827003,,-0.450097,,-0.450097,
03/31/2009,,,,,,18.742,,18.742,,,,,,,,,
09/30/2009,,,,,0.0,15.31,0.0,15.31,,,,,,,,,
03/31/2010,,,,,0.0,11.593,0.0,11.593,,,,,,,,,
06/30/2010,,,,,,8.917,,8.917,,,,,,,,,
09/30/2010,,,,,,6.68,,6.68,,,,,,,,,
03/31/2011,,,,,493.45,,,493.45,,,,,,,,,
06/30/2011,,,,,505.0,,,505.0,,,,,,,,,
09/30/2011,,,,,821.17,,,821.17,,,,,,,,,
12/31/2011,,,,,846.98,,,846.98,,,,,,,,,
03/31/2012,,,,,532.85,,,532.85,,,,,,,,,
06/30/2012,,,,,844.81,,,844.81,,,,,,,,,
09/30/2012,,,,,1194.105,,,1194.105,,,,,,,,,
12/31/2012,,,,,1204.984,,,1204.984,,,,,,,,,
03/31/2013,,,,,,1201.631,,1201.631,,,,,,,,,
06/30/2013,,,,,,1431.298,,1431.298,,,,,,,,,
09/30/2013,,,,,,1427.838,,1427.838,,,,,,,,,
03/31/2014,,,,,,1446.281,,1446.281,,,,,,,,,
06/30/2014,,,,,,1485.648,,1485.648,,,,,,,,,
09/30/2014,,,,,,,,-1489.361,,,,,,,,,
12/31/2014,,,,,,,,,0.761884,0.0,0.0,0.761884,0.235423,0.0,0.0,0.235423,
03/31/2015,,,,,,1519.098,,1519.098,,,,,,,,,
06/30/2015,,,,,,1519.098,,1519.098,,,,,,,,,
09/30/2015,,,,,,1484.128,,1484.128,,,,,,,,,
12/31/2015,16.895,0.0,0.0,16.895,,1467.761,,1467.761,0.861412,0.0,0.0,0.861412,0.253045,0.0,0.0,0.253045,
03/31/2016,17.933,0.0,0.0,17.933,,2019.03,,2019.03,0.924457,0.0,0.0,0.924457,0.241692,0.0,0.0,0.241692,
06/30/2016,18.535,0.0,0.0,18.535,,2075.447,,2075.447,1.096739,0.0,0.0,1.096739,0.257051,0.0,0.0,0.257051,
09/30/2016,19.707,0.0,0.0,19.707,,2060.327,,2060.327,1.036794,0.0,0.0,1.036794,0.26198,0.0,0.0,0.26198,
12/31/2016,20.462,0.0,0.0,20.462,,1977.51,,1977.51,1.257547,0.0,0.0,1.257547,0.284029,0.0,0.0,0.284029,
03/31/2017,22.438,0.0,0.0,22.438,,1985.228,,1985.228,1.577257,0.0,0.0,1.577257,0.311478,0.0,0.0,0.311478,
06/30/2017,23.355,0.0,0.0,23.355,,1997.08,,1997.08,2.686607,0.0,0.0,2.686607,0.317941,0.0,0.0,0.317941,
09/30/2017,24.528,0.0,0.0,24.528,,2733.35,,2733.35,3.993624,0.0,0.0,3.993624,0.327944,0.0,0.0,0.327944,
12/31/2017,25.706,0.0,0.0,25.706,,,,2728.167,3.936323,0.0,0.0,3.936323,0.339493,0.0,0.0,0.339493,
03/31/2018,26.179,0.0,0.0,26.179,,2662.35,,2662.35,6.176798,0.0,0.0,6.176798,0.341466,0.0,0.0,0.341466,
06/30/2018,27.14,0.0,0.0,27.14,,3108.916,,3108.916,7.049534,0.0,0.0,7.049534,0.349439,0.0,0.0,0.349439,
09/30/2018,28.514,0.0,0.0,28.514,,3119.604,,3119.604,5.721349,0.0,0.0,5.721349,0.361178,0.0,0.0,0.361178,
12/31/2018,25.493,0.0,0.0,25.493,,3116.046,,3116.046,7.208193,0.0,0.0,7.208193,0.31943,0.0,0.0,0.31943,
03/31/2019,28.149,0.0,0.0,28.149,,3209.279,,3209.279,7.559518,0.0,0.0,7.559518,0.279768,0.0,0.0,0.279768,
06/30/2019,29.437,0.0,0.0,29.437,,3809.009,,3809.009,20.346,0.0,0.0,20.346,0.288543,0.0,0.0,0.288543,
09/30/2019,29.934,0.0,0.0,29.934,,3882.575,,3882.575,18.008772,0.0,0.0,18.008772,0.288584,0.0,0.0,0.288584,
12/31/2019,32.201,0.0,0.0,32.201,,3881.925,,3881.925,8.104143,0.0,0.0,8.104143,0.300462,0.0,0.0,0.300462,
03/31/2020,28.141,0.0,0.0,28.141,,4220.514,,4220.514,25.854434,0.0,0.0,25.854434,0.25332,0.0,0.0,0.25332,
06/30/2020,33.25,0.0,0.0,33.25,,4605.743,,4605.743,5.644203,0.0,0.0,5.644203,0.283497,0.0,0.0,0.283497,
