Date,Total Assets,"Cash, Cash Equivalents & STI",Cash & Cash Equivalents,ST Investments,Accounts & Notes Receiv,"Accounts Receivable, Net","Notes Receivable, Net",Inventories,Raw Materials,Work In Process,Finished Goods,Other Inventory,Other ST Assets,Derivative & Hedging Assets,Misc ST Assets,Total Current Assets,"Property, Plant & Equip, Net","Property, Plant & Equip",Accumulated Depreciation,LT Investments & Receivables,LT Marketable Securities,Other LT Assets,Total Intangible Assets,Goodwill,Other Intangible Assets,Prepaid Pension Costs,Misc LT Assets,Total Noncurrent Assets,Liabilities & Shareholders' Equity,Payables & Accruals,Accounts Payable,Accrued Taxes,Interest & Dividends Payable,Other Payables & Accruals,ST Debt,ST Borrowings,ST Lease Liabilities,ST Finance Leases,ST Operating Leases,Current Portion of LT Debt,Other ST Liabilities,Deferred Revenue,Derivatives & Hedging,Misc ST Liabilities,Total Current Liabilities,LT Debt,LT Borrowings,LT Lease Liabilities,LT Finance Leases,LT Operating Leases,Other LT Liabilities,Accrued Liabilities,Pension Liabilities,Pensions,Other Post-Ret Benefits,Deferred Tax Liabilities,Misc LT Liabilities,Total Noncurrent Liabilities,Total Liabilities,Preferred Equity and Hybrid Capital,Share Capital & APIC,Common Stock,Additional Paid in Capital,Treasury Stock,Retained Earnings,Other Equity,Equity Before Minority Interest,Minority/Non Controlling Interest,Total Equity,Total Liabilities & Equity,Source: Bloomberg
01/31/1992,263.341003,10.541,10.541,0.0,40.528999,,,91.279999,,,,,5.686,,,148.035995,87.410004,147.990997,-60.581001,0.0,,27.895,,,,,27.895,115.305004,,21.174999,21.174999,,,,0.0,,,,,,23.230999,,,23.230999,44.405998,4.267,,,,,7.79,,,,,,7.79,12.057,56.462998,0.0,13.146,,,,,193.731995,206.877995,0.0,206.877995,263.340993,
04/30/1992,277.768005,36.268002,36.268002,0.0,41.564999,,,77.777,,,,,5.961,,,161.570999,88.322998,150.878998,-62.556,0.0,,27.874001,,,,,27.874001,116.196999,,28.363001,28.363001,,,,0.43,,,,,,24.767,,,24.767,53.560001,3.827,,,,,8.166,,,,,,8.166,11.993,65.553001,0.0,13.471,,,,,198.744003,212.215003,0.0,212.215003,277.768004,
08/01/1992,287.009003,19.848,19.848,0.0,42.036999,,,101.105003,,,,,4.098,,,167.087997,90.221001,154.873001,-64.652,0.0,,29.700001,,,,,29.700001,119.921002,,29.777,29.777,,,,,,,,,,26.068001,,,26.068001,55.845001,3.827,,,,,8.065,,,,,,8.065,11.892,67.737001,0.0,13.614,,,,,205.658005,219.272005,0.0,219.272005,287.009006,
10/31/1992,280.591003,16.235001,16.235001,0.0,46.688999,,,94.882004,,,,,4.345,,,162.151001,89.601997,156.496994,-66.894997,0.0,,28.837999,,,,,28.837999,118.439996,,25.76,25.76,,,,,,,,,,21.683001,,,21.683001,47.443001,1.327,,,,,8.001,,,,,,8.001,9.328,56.771001,0.0,13.803,,,,,210.016998,223.819998,0.0,223.819998,280.590999,
01/31/1993,279.377991,29.313999,29.313999,0.0,39.952,,,83.005997,,,,,4.436,,,156.707993,93.887001,162.317993,-68.431,0.0,,28.783001,,,,,28.783001,122.670002,,20.454,20.454,,,,0.0,,,,,,21.599001,,,21.599001,42.053001,1.327,,,,,7.945,,,,,,7.945,9.272,51.325001,0.0,16.160999,,,,,211.891998,228.052997,0.0,228.052997,279.377998,
04/30/1993,294.811005,50.445,50.445,0.0,40.354,,,71.862999,,,,,5.737,,,168.399002,96.325996,166.904007,-70.578003,0.0,,30.086,,,,,30.086,126.411996,,27.433001,27.433001,,,,0.0,,,,,,29.109998,,,29.109998,56.542999,0.0,,,,,17.799,,,,,,17.799,17.799,74.341999,0.0,16.141001,,,,,204.328003,220.469004,0.0,220.469004,294.811003,
07/31/1993,311.022003,13.542,13.542,0.0,41.549,,,111.873001,,,,,4.818,,,171.781998,101.521004,174.389999,-72.869003,0.0,,37.719002,,,,,37.719002,139.240006,,33.667999,33.667999,,,,0.0,,,,,,33.907997,,,33.907997,67.575996,0.0,,,,,17.813999,,,,,,17.813999,17.813999,85.389995,0.0,16.246,,,,,209.386002,225.632002,0.0,225.632002,311.021997,
10/31/1993,305.02301,10.017,10.017,0.0,45.470001,,,104.971001,,,,,5.399,,,165.856995,102.559998,177.914001,-75.353996,0.0,,36.605999,,,,,36.605999,139.165997,,27.121,27.121,,,,0.0,,,,,,28.298998,,,28.298998,55.419998,0.0,,,,,17.620001,,,,,,17.620001,17.620001,73.039999,0.0,16.436001,,,0.0,,215.546997,231.982998,0.0,231.982998,305.022997,
01/31/1994,301.513,25.292999,25.292999,0.0,39.651001,,,90.027,,,,,5.562,,,160.533005,104.022003,182.244003,-78.222,0.0,,36.958,,,,,36.958,140.980003,,22.183001,22.183001,,,,0.0,,,,,,25.705999,,,25.705999,47.889,0.0,,,,,17.681,,,,,,17.681,17.681,65.57,0.0,16.563999,,,0.0,,219.378998,235.942997,0.0,235.942997,301.512997,
04/30/1994,378.640991,14.059,14.059,0.0,47.827999,,,103.236,,,,,6.562,,,171.684998,137.505997,218.783997,-81.278,0.0,,69.449997,,,,,69.449997,206.955994,,37.321999,37.321999,,,,4.327,,,,,,41.546001,,,41.546001,83.195,48.557999,,,,,12.486,,,,,,12.486,61.043999,144.238999,0.0,16.538,,,,,217.863998,234.401998,0.0,234.401998,378.640997,
07/30/1994,439.746002,5.463,5.463,0.0,52.455002,,,149.757004,,,,,6.906,,,214.580994,138.401993,223.481995,-85.080002,0.0,,86.763,,,,,86.763,225.164993,,47.652,47.652,,,,42.0,,,,,,48.588005,,,48.588005,138.240005,60.874001,,,,,,,,,,,,60.874001,199.114006,0.0,17.891001,,,,,222.740997,240.631998,0.0,240.631998,439.746004,
10/31/1994,460.484985,6.599,6.599,0.0,82.247002,,,139.447006,,,,,7.571,,,235.863998,138.115997,227.031006,-88.915001,0.0,,86.504997,,,,,86.504997,224.620994,,33.75,33.75,,,,54.798,,,,,,52.903004,,,52.903004,141.451004,68.456001,,,,,,,,,,,,68.456001,209.907005,0.0,17.889999,,,,,232.688004,250.578003,0.0,250.578003,460.485008,
01/31/1995,416.260986,10.385,10.385,0.0,46.297001,,,121.512001,,,,,8.244,,,186.438004,138.302994,231.054993,-92.751999,0.0,,91.519997,,,,,91.519997,229.822991,,30.308001,30.308001,,,,15.198,,,,,,46.868999,,,46.868999,92.375,68.467003,,,,,,,,,,,,68.467003,160.842003,0.0,18.256001,,,,,237.162994,255.418995,0.0,255.418995,416.260998,
04/30/1995,405.994995,11.244,11.244,0.0,43.407001,,,86.060997,,,,,36.102001,,,176.813995,140.125,236.085007,-95.959999,0.0,,89.056,,,,,89.056,229.181,,32.619999,32.619999,,,,0.0,,,,,,32.201,,,32.201,64.820999,67.099998,,,,,16.082001,,,,,,16.082001,83.181999,148.002998,0.0,18.254,,,,,239.738007,257.992007,0.0,257.992007,405.995005,
07/31/1995,466.807007,14.464,14.464,0.0,55.455002,,,148.807999,,,,,13.512,,,232.238998,144.468994,244.022003,-99.553001,0.0,,90.098999,,,,,90.098999,234.567993,,50.049,50.049,,,,24.5,,,,,,44.962002,,,44.962002,119.511002,83.569,,,,,,,,,,,,83.569,203.080002,0.0,18.254,,,,,245.473007,263.727007,0.0,263.727007,466.807009,
10/31/1995,500.049011,13.419,13.419,0.0,91.945999,,,143.181,,,,,14.713,,,263.259003,147.020996,250.811005,-103.790001,0.0,,89.768997,,,,,89.768997,236.789993,,44.742001,44.742001,,,,55.700001,,,,,,41.333999,,,41.333999,141.776001,83.662003,,,,,,,,,,,,83.662003,225.438004,0.0,18.254,,,,,256.356995,274.610995,0.0,274.610995,500.048999,
01/31/1996,439.291992,15.661,15.661,0.0,53.702,,,123.814003,,,,,14.488,,,207.664993,142.962997,249.300995,-106.337997,0.0,,88.664001,,,,,88.664001,231.626998,,33.936001,33.936001,,,,7.0,,,,,,39.975002,,,39.975002,80.911003,84.188004,,,,,,,,,,,,84.188004,165.099007,0.0,18.532,,,,,255.660995,274.192995,0.0,274.192995,439.292002,
04/30/1996,424.951996,17.646999,17.646999,0.0,40.241001,,,95.495003,,,,,61.078999,,,214.462006,143.084,252.811996,-109.727997,0.0,,67.405998,,,,,67.405998,210.489998,,37.210999,37.210999,,,,0.0,,,,,,30.299003,,,30.299003,67.510002,60.799999,,,,,20.301001,,,,,,20.301001,81.101,148.611002,0.0,18.761999,,,,,257.57901,276.341009,0.0,276.341009,424.952011,
07/31/1996,419.062012,12.243,12.243,0.0,45.613998,,,113.679001,,,,,40.700001,,,212.235992,140.832993,254.638,-113.805,13.859,,52.133999,,,,,52.133999,206.825992,,40.388,40.388,,,,0.0,,,,,,36.182999,,,36.182999,76.570999,43.099998,,,,,20.475,,,,,,20.475,63.574998,140.145997,0.0,18.757,,,,,260.158997,278.915997,0.0,278.915997,419.061994,
10/31/1996,406.690002,11.794,11.794,0.0,48.022999,,,120.899002,,,,,21.219999,,,201.936005,138.132996,256.01001,-117.876999,13.845,,52.776001,,,,,52.776001,204.753997,,30.924999,30.924999,,,,0.0,,,,,,34.169003,,,34.169003,65.094002,36.200001,,,,,20.636999,,,,,,20.636999,56.837,121.931002,0.0,18.757,,,,,266.002014,284.759014,0.0,284.759014,406.690016,
01/31/1997,379.830994,12.196,12.196,0.0,43.234001,,,105.962997,,,,,16.249001,,,177.641998,136.865005,258.445007,-121.580002,13.601,,51.723,,,,,51.723,202.189005,,23.006001,23.006001,,,,0.0,,,,,,33.715,,,33.715,56.721001,15.6,,,,,20.84,,,,,,20.84,36.44,93.161001,0.0,18.875,,,,,267.795013,286.670013,0.0,286.670013,379.831014,
04/30/1997,384.77301,24.091,24.091,0.0,48.139999,,,94.106003,,,,,12.135,,,178.472,139.634995,265.570007,-125.934998,0.0,,66.666,,,,,66.666,206.300995,,36.582001,36.582001,,,,0.0,,,,,,35.433998,,,35.433998,72.015999,0.0,,,,,20.865999,,,,,,20.865999,20.865999,92.881998,0.0,19.740999,,,,,272.149994,291.890993,0.0,291.890993,384.772991,
07/31/1997,403.933014,14.954,14.954,0.0,51.417,,,115.347,,,,,10.66,,,192.378006,144.822006,274.755005,-129.932999,0.0,,66.733002,,,,,66.733002,211.555008,,46.898998,46.898998,,,,0.0,,,,,,41.605,,,41.605,88.503998,0.0,,,,,21.26,,,,,,21.26,21.26,109.763998,0.0,21.035,,,,,273.134003,294.169003,0.0,294.169003,403.933001,
10/31/1997,405.665985,11.822,11.822,0.0,53.292999,,,117.967003,,,,,10.14,,,193.222,146.876007,280.209991,-133.334,0.0,,65.568001,,,,,65.568001,212.444008,,37.338001,37.338001,,,,0.0,,,,,,49.687,,,49.687,87.025002,0.0,,,,,21.476999,,,,,,21.476999,21.476999,108.502001,0.0,22.086,,,,,275.078003,297.164003,0.0,297.164003,405.666004,
01/31/1998,390.127991,24.836,24.836,0.0,42.237999,,,109.125999,,,,,9.404,,,185.604004,141.048004,278.519989,-137.472,0.0,,63.476002,,,,,63.476002,204.524006,,26.990999,26.990999,,,,0.0,,,,,,42.523001,,,42.523001,69.514,0.0,,,,,21.733,,,,,,21.733,21.733,91.247,0.0,23.041,,,,,275.839996,298.880996,0.0,298.880996,390.127996,
04/30/1998,407.972992,36.484001,36.484001,0.0,48.731998,,,103.464996,,,,,12.825,,,201.505997,143.714005,284.234985,-140.520996,0.0,,62.752998,,,,,62.752998,206.467003,,41.41,41.41,,,,0.0,,,,,,43.490002,,,43.490002,84.900002,0.0,,,,,20.896,,,,,,20.896,20.896,105.796001,0.0,21.893999,,,,,280.28299,302.176989,0.0,302.176989,407.97299,
07/31/1998,421.57,7.052,7.052,0.0,46.276,46.276,,137.642,94.466,0.0,43.176,,12.632,,,203.602,153.414,297.953,-144.539,0.0,,64.554,44.584,,,,19.97,217.968,,46.379,46.379,,,,0.0,,,,,,48.222,,,48.222,94.601,0.0,,,,,21.024,,,,,,21.024,21.024,115.625,0.0,21.974,,,,304.036,-20.065,305.945,0.0,305.945,421.57,
10/31/1998,434.383,5.129,5.129,,53.606,53.606,,138.482,93.426,,45.056,,13.388,,,210.605,160.858,309.967,-149.109,,,62.92,43.836,,,,19.084,223.778,,38.006,38.006,,,,0.0,,,,,,64.485,,,64.485,102.491,0.0,,,,,21.052,,,,,,21.052,21.052,123.543,0.0,22.097,,,,308.257,-19.514,310.84,0.0,310.84,434.383,
01/31/1999,434.108002,5.824,5.824,0.0,49.841,49.841,,125.917999,78.366997,0.0,47.550999,,12.127,,,193.710007,164.113007,317.037994,-152.925003,0.0,,76.285004,58.469002,,,,17.816002,240.39801,,33.418999,33.418999,,,,0.0,,,,,,64.086998,,,64.086998,97.505997,0.0,,,,,21.186001,,,,,,21.186001,21.186001,118.691998,0.0,23.257999,,,,312.437988,-20.279999,315.415989,0.0,315.415989,434.107986,
04/30/1999,433.883,8.683,8.683,0.0,51.858,,,114.2,62.217,0.0,51.983,,11.401,,,186.142,166.543,324.228,-157.685,0.0,,81.198,60.627,45.371,15.256,,20.571,247.741,,40.262,40.262,,,,8.966,,,,,,38.403,,,38.403,87.631,0.0,,,,,21.923,,,,,,21.923,21.923,109.554,0.0,22.894,,,,,301.435,324.329,0.0,324.329,433.883,
07/31/1999,517.094,52.454,52.454,0.0,58.178,58.178,,141.636,92.53,0.0,49.106,0.0,14.375,,,266.643,170.544,333.214,-162.67,0.0,,79.907,59.44,,,,20.467,250.451,,57.634,57.634,,,,0.0,,,,,,37.737,,,37.737,95.371,75.0,,,,,21.776,,,,,,21.776,96.776,192.147,0.0,24.403,,,,320.341,-19.797,324.947,0.0,324.947,517.094,
10/31/1999,505.414,25.019,25.019,0.0,66.41,66.41,,146.395,91.756,0.0,54.639,0.0,12.575,,,250.399,171.7,337.795,-166.095,0.0,,83.315,58.517,,,,24.798,255.015,,42.054,42.054,,,,0.0,,,,,,37.788,,,37.788,79.842,75.0,,,,,21.835,,,,,,21.835,96.835,176.677,0.0,24.347,,,,324.178,-19.788,328.737,0.0,328.737,505.414,
01/31/2000,488.136,26.054,26.054,0.0,55.566,55.566,,140.247,80.178,0.0,60.069,0.0,12.548,,,234.415,173.339,344.222,-170.883,0.0,,80.382,58.198,,,,22.184,253.721,,33.821,33.821,,,,0.0,,,,,,34.985,,,34.985,68.806,75.0,,,,,21.898,,,,,,21.898,96.898,165.704,0.0,24.54,,,,317.197,-19.305,322.432,0.0,322.432,488.136,
04/30/2000,466.054,23.773,23.773,0.0,62.518,,,121.515,68.862,0.0,52.653,0.0,11.996,,,219.802,174.648,349.801,-175.153,0.0,,71.604,50.285,36.795,13.49,,21.319,246.252,,23.19,23.19,,,,0.0,0.0,0.0,0.0,,,35.669,,,35.669,58.859,75.0,75.0,0.0,0.0,,18.722,,,,,,18.722,93.722,152.581,0.0,24.271,,,,,289.202,313.473,0.0,313.473,466.054,
07/31/2000,490.55,25.368,25.368,0.0,63.194,,,134.922,82.823,0.0,52.099,0.0,17.115,,,240.599,178.154,358.011,-179.857,0.0,,71.797,49.318,,,,22.479,249.951,,36.836,36.836,,,,0.0,0.0,0.0,0.0,,,40.883,,,40.883,77.719,75.0,75.0,0.0,0.0,,19.321,,,,,,19.321,94.321,172.04,0.0,24.638,,,0.0,,293.872,318.51,0.0,318.51,490.55,
10/31/2000,462.11,9.207,9.207,0.0,64.416,64.416,,132.202,81.874,0.0,50.328,0.0,13.185,,,219.01,170.905,351.642,-180.737,0.0,,72.195,47.374,,,,24.821,243.1,,33.557,33.557,,,,0.0,0.0,0.0,0.0,,,35.931,,,35.931,69.488,135.0,135.0,0.0,0.0,,19.179,,,,,,19.179,154.179,223.667,0.0,20.88,,,0.0,243.162,-25.599,238.443,0.0,238.443,462.11,
01/31/2001,463.898,30.788,30.788,0.0,52.459,52.459,,122.064,69.453,0.0,52.611,0.0,14.301,,,219.612,172.385,358.608,-186.223,0.0,,71.901,46.907,,,,24.994,244.286,,27.626,27.626,,,,0.0,0.0,0.0,0.0,,,37.016,,,37.016,64.642,135.0,135.0,0.0,0.0,,18.991,,,,,,18.991,153.991,218.633,0.0,23.428,,,0.0,245.732,-23.895,245.265,0.0,245.265,463.898,
04/30/2001,479.104,51.125,51.125,0.0,55.986,,,114.175,59.561,0.0,54.614,0.0,13.956,,,235.242,171.57,361.853,-190.283,0.0,,72.292,45.636,33.788,11.848,,26.656,243.862,,29.967,29.967,,,,0.0,0.0,0.0,0.0,,,38.095,,,38.095,68.062,135.0,135.0,0.0,0.0,,25.257,,,,,,25.257,160.257,228.319,0.0,25.368,,,,,225.417,250.785,0.0,250.785,479.104,
07/31/2001,486.159,50.992,50.992,0.0,54.405,54.405,,129.592,72.792,0.0,56.8,0.0,11.692,,,246.681,171.414,367.094,-195.68,0.0,,68.064,44.588,,,,23.476,239.478,,34.111,34.111,,,,0.0,0.0,0.0,0.0,,,45.812,,,45.812,79.923,135.0,135.0,0.0,0.0,,21.172,,,,,,21.172,156.172,236.095,0.0,27.001,,,0.0,253.83,-30.767,250.064,0.0,250.064,486.159,
10/31/2001,488.407,33.218,33.218,,60.627,60.627,,132.416,77.043,,55.373,,14.381,,,240.642,171.086,371.48,-200.394,,,76.679,43.609,,,,33.07,247.765,,34.111,34.111,,,,,,,,,,44.918,,,44.918,79.029,135.0,,,,,21.021,,,,,,21.021,156.021,235.05,,27.957,,,,257.437,-32.037,253.357,,253.357,488.407,
01/31/2002,503.3,67.44,67.44,0.0,54.424,54.424,,123.343,67.984,0.0,55.359,0.0,14.749,,,259.956,164.975,351.99,-187.015,0.0,,78.369,48.181,,,,30.188,243.344,,30.58,30.58,,,,0.0,0.0,0.0,0.0,,,46.353,,,46.353,76.933,135.0,135.0,0.0,0.0,,23.212,,,,,,23.212,158.212,235.145,0.0,35.724,,,0.0,261.405,-28.974,268.155,0.0,268.155,503.3,
04/30/2002,524.8916,91.914,91.914,0.0,57.37097,,,116.539,63.72198,0.0,52.81699,0.0,13.989,,,279.813,162.7889,354.1309,-191.3419,0.0,,82.28998,48.33499,33.50998,14.82501,,33.95499,245.07888,,32.38998,32.38998,,,,0.0,0.0,0.0,0.0,,,48.04099,,,48.04099,80.43097,135.0,135.0,0.0,0.0,,29.31699,,,,,,29.31699,164.31699,244.74796,0.0,39.401,,,,,240.7429,280.1439,0.0,280.1439,524.89186,
07/31/2002,1537.26,74.095,74.095,0.0,111.443,111.443,,195.711,104.2209,0.0,91.48999,0.0,16.762,,,398.011,280.588,478.21,-197.622,0.0,,858.661,827.3628,495.691,331.6718,,31.2982,1139.249,,71.763,71.763,,,,0.0,0.0,0.0,0.0,,,94.259,,,94.259,166.022,135.0,135.0,0.0,0.0,,166.966,,,,,,166.966,301.966,467.988,0.0,821.869,,,,273.939,-26.536,1069.272,0.0,1069.272,1537.26,
10/31/2002,1564.974,98.825,98.825,0.0,120.191,120.191,,188.59,89.88995,0.0,98.69995,0.0,17.579,,,425.185,279.664,484.454,-204.79,0.0,,860.125,829.3306,498.2478,331.0828,,30.7944,1139.789,,67.562,67.562,,,,0.0,0.0,0.0,0.0,,,103.911,,,103.911,171.473,135.0,135.0,0.0,0.0,,168.157,,,,,,168.157,303.157,474.63,0.0,823.347,,,,293.141,-26.144,1090.344,0.0,1090.344,1564.974,
01/31/2003,1575.015,150.831,150.831,0.0,93.853,93.853,,176.415,86.952,0.0,89.463,0.0,16.099,,,437.198,264.653,476.149,-211.496,0.0,,873.164,849.072,518.193,330.879,,24.092,1137.817,,48.833,48.833,,,,0.0,0.0,0.0,0.0,,,115.518,,,115.518,164.351,135.0,135.0,0.0,0.0,,162.698,,,,,,162.698,297.698,462.049,0.0,826.492,,,,311.22,-24.746,1112.966,0.0,1112.966,1575.015,
04/30/2003,1615.407,181.225,181.225,,101.364,101.364,,169.127,83.632,,85.495,,14.944,,,466.66,274.986,496.69,-221.704,,,873.761,846.351,525.942,320.409,,27.41,1148.747,,68.704,68.704,,,,,,,,,,98.57,,,98.57,167.274,135.0,,,,,188.962,,,,,,188.962,323.962,491.236,,828.209,,,,323.064,-27.102,1124.171,,1124.171,1615.407,
07/31/2003,1640.928955,167.468002,167.468002,0.0,103.252998,103.252998,,194.556,94.379997,0.0,100.176003,0.0,15.217,,,480.493988,288.68399,520.224976,-231.541,0.0,,871.750977,846.992981,526.494019,320.498962,,24.757996,1160.434967,,70.064003,70.064003,,,,0.0,0.0,0.0,0.0,,,111.163002,,,111.163002,181.227005,135.0,135.0,0.0,0.0,,185.171005,,,,,,185.171005,320.171005,501.39801,0.0,834.679993,,,,336.890015,-32.039001,1139.531006,0.0,1139.531006,1640.929016,
10/31/2003,1657.766968,99.660002,70.151001,29.509001,112.960999,112.960999,,194.934006,96.485001,0.0,98.448997,0.0,18.875,,,426.429993,304.980011,546.525024,-241.544998,46.203999,,880.153015,847.585999,527.052002,320.533997,,32.567017,1231.337025,,62.209,62.209,,,,0.0,0.0,0.0,0.0,,,102.057999,,,102.057999,164.266998,135.0,135.0,0.0,0.0,,187.623001,,,,,,187.623001,322.623001,486.889999,0.0,835.557007,,,0.0,357.51001,-22.190002,1170.877014,0.0,1170.877014,1657.767014,
01/31/2004,1677.109985,142.573,118.32,24.253,91.525002,91.525002,,185.156998,79.531998,0.0,105.625,0.0,24.754999,,,444.01001,311.932007,543.013977,-231.082001,40.722,,880.445984,847.935974,527.106995,320.828979,,32.51001,1233.099991,,56.48,56.48,,,,0.0,0.0,0.0,0.0,,,100.730007,,,100.730007,157.210007,135.0,135.0,0.0,0.0,,188.625,,,,,,188.625,323.625,480.835007,0.0,837.013977,,,0.0,377.364014,-18.103027,1196.274963,0.0,1196.274963,1677.10997,
04/30/2004,1684.125,121.676,106.602,15.074,102.707,102.707,,188.98,81.373,0.0,107.607,0.0,11.895,,,425.258,329.708,555.301,-225.593,0.0,41.589,929.159,854.258,531.143,323.115,,74.901,1258.867,,66.3,66.3,,,,0.0,0.0,0.0,0.0,,,108.583,,,108.583,174.883,135.0,135.0,0.0,0.0,,163.549,,,,,,163.549,298.549,473.432,0.0,841.866,,,,387.065,-18.238,1210.693,0.0,1210.693,1684.125,
07/31/2004,2763.639893,45.529999,45.529999,0.0,150.123993,150.123993,,328.066986,123.615997,0.0,204.451004,0.0,49.979,,,573.700012,510.628998,737.004028,-226.375,39.005001,,1640.30603,1507.579956,995.409973,512.169983,,132.726074,2189.940029,,101.918999,101.918999,,,,97.627998,97.627998,0.0,0.0,,,208.483002,,,208.483002,408.029999,451.148987,451.148987,0.0,0.0,,280.850006,,,,,,280.850006,731.998993,1140.028992,0.0,1236.472046,,,,405.571991,-18.432983,1623.611053,0.0,1623.611053,2763.640045,
