Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/2003,,,,,,,,,,,,7.338697,7.338697,,,,,
06/30/2003,,,,,,,,,,,,5.062686,5.062686,,,,,
09/30/2003,,,,,,,,,,,,3.679632,3.679632,,,,,
12/31/2003,,,,,,,,,,,,5.848806,5.848806,,,,,
03/31/2004,,,,,,,,,,,,4.875357,4.875357,,,,,
06/30/2004,,,,,,,,,,,,1.824471,1.824471,,,,,
09/30/2004,,,,,,,,,,,,0.776437,0.776437,,,,,
12/31/2004,,,,,,,,,,,,3.646332,3.646332,,,,,
03/31/2005,,,,,,,,9.521499,,12.544012,7.177219,7.42403,7.42403,,42.783705,0.0,,
06/30/2005,,,,,,,,2.150633,,5.342246,3.510527,3.207917,3.207917,,34.287431,0.0,,
09/30/2005,,,,,,,,5.201778,,8.156224,5.047491,4.862921,4.862921,,38.114853,0.0,,
12/31/2005,,,,,,,,5.528321,,-3.91061,-7.037293,-7.31799,-7.31799,,,,,
03/31/2006,,,,,,,9.669932,3.479391,,11.125741,6.790406,6.670828,6.670828,,38.966709,0.0,,
06/30/2006,,,,,,,19.672273,14.242424,33.423855,15.30303,9.393939,9.242424,9.242424,,38.613861,0.0,,
09/30/2006,,,,,,,21.428571,15.614618,47.104558,19.10299,11.461794,11.295681,11.295681,,40.0,0.0,,
12/31/2006,,16.558967,7.207858,16.559898,16.424629,,18.769231,13.076923,18.67606,9.384615,6.923077,6.923077,6.923077,,26.229508,0.0,16.558967,
03/31/2007,,15.032419,6.972836,15.141154,14.934723,,21.367521,15.954416,38.925542,16.239316,9.68661,9.68661,9.68661,,40.350877,0.0,15.032419,
06/30/2007,,6.733914,3.348682,5.462836,4.608798,,31.847725,25.162488,42.446043,22.748375,15.506035,14.948932,14.948932,,31.836735,40.217391,4.025709,
09/30/2007,,9.895684,5.458044,8.942899,7.301316,,34.369449,27.797513,41.793893,27.797513,23.357016,22.912966,22.912966,,15.974441,25.77821,7.344754,
12/31/2007,,11.63485,6.403107,10.767312,8.72303,,30.874317,22.76867,36.830357,21.857923,15.57377,14.20765,14.20765,,28.75,39.306358,7.061614,
03/31/2008,,13.835213,7.52499,12.564913,10.114507,,32.920792,27.805281,44.117647,27.392739,19.306931,18.976898,18.976898,,29.518072,28.804348,9.85007,
06/30/2008,,9.002146,4.863627,7.592088,6.13511,,35.299625,29.775281,,25.187266,18.258427,18.258427,18.258427,,27.509294,41.134021,5.299201,
09/30/2008,,8.299896,4.580338,7.108084,5.914873,,27.966805,22.157676,,20.0,14.190871,14.439834,14.439834,,29.045643,46.666667,4.426611,
12/31/2008,,-9.272271,-4.835438,,,,24.239934,17.255546,,-122.350041,-110.10682,-109.942482,-109.942482,,,,,
03/31/2009,,-10.700148,-5.590022,,,,21.103327,14.010508,-252.857143,12.084063,9.281961,9.10683,9.10683,,23.188406,75.0,-2.675037,
06/30/2009,,-14.844917,-7.7971,,,,-12.140575,-18.13099,,-20.047923,-14.297125,-14.536741,-14.536741,,,,,
09/30/2009,,-16.32524,-8.365734,,,,22.241379,16.12069,-177.777778,14.741379,10.689655,10.775862,10.775862,,27.48538,62.4,-6.13829,
12/31/2009,,3.262084,1.546064,,2.35972,,21.238938,14.690265,-50.574713,13.00885,14.247788,15.221239,15.221239,,,45.348837,1.782767,
03/31/2010,,3.821855,1.812868,3.80011,2.769508,,25.484765,18.928901,,15.974146,11.542013,12.003693,12.003693,,27.745665,60.0,1.528742,
06/30/2010,,9.4,4.471113,7.603298,5.92392,,23.015237,17.241379,,19.647153,14.354451,14.755413,14.755413,,26.938776,42.554348,5.399891,
09/30/2010,,9.029412,4.417425,7.133555,5.72818,,22.0,14.761905,-29.090909,12.190476,11.714286,12.190476,12.190476,,3.90625,61.171875,3.505951,
12/31/2010,,8.443696,4.157061,6.823732,5.585085,,24.688995,16.267943,,13.397129,12.535885,12.91866,12.91866,,6.428571,58.0,3.546353,
03/31/2011,,8.774231,4.363109,7.152183,5.870339,,27.439024,21.167247,58.461538,18.554007,13.15331,13.501742,13.501742,,29.107981,50.516129,4.341829,
06/30/2011,,8.51634,4.25928,7.151348,6.248248,,27.014652,20.512821,,17.673993,13.736264,14.102564,14.102564,,22.279793,51.038961,4.169689,
09/30/2011,,9.36591,4.796306,7.874341,6.858127,,26.550079,20.588235,50.0,18.044515,16.375199,15.898251,15.898251,,9.251101,39.3,5.685108,
12/31/2011,,9.254691,4.674344,7.711591,6.706974,,18.216319,11.764706,,8.728653,9.108159,10.436433,10.436433,,,70.909091,2.692274,
