Date,Cash From Operating Activities,Net Income,Depreciation Expense,Amortization - Nuclear Fuel,AFC - Debts & Equity,Deferred Income Taxes,Investment Tax Credits,Other Non-Cash Adjustments,Changes In Restricted Bond Proceeds,Accts Receivable & Unbilled Revenue,Changes in Fossil Fuel,Change In Inventories,Prepayments & Others,Accounts Payable & Accruals,Accrued Taxes,Change in Other Working Capital,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Additions to Utility Plant Less AFC,Changes in Decommissioning Funds,Non-Utility Cap Expenditure,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
03/31/1990,178.444,188.679993,99.013,,-1.872,45.162998,-2.908,27.964001,-70.0,-80.689003,-63.986,3.074,-8.007,-64.606003,38.842999,67.775002,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1990,49.615002,10.908,130.959,,-2.043,-9.451,-1.828,73.144997,-74.589996,-113.135002,-84.056999,2.924,-2.988,-98.602997,-8.496,226.869995,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1990,374.363007,153.932007,109.259003,,-1.488,20.136999,-2.8,9.624,,-141.315002,-68.492996,3.316,1.04,-60.476002,53.523998,298.102997,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1990,129.242996,26.837999,95.804001,,-5.475,-28.169001,-55.696999,9.057,,226.932999,147.360992,-11.416,6.928,314.855011,-94.001999,-503.773987,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1991,119.625,90.477997,104.373001,,-2.673,22.459999,-2.829,5.087,0.0,-17.025,-11.069,-17.48,-24.608999,2.997,0.0,-30.084999,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1991,165.535004,74.896004,108.210999,,-2.137,21.617001,-2.842,-7.548,0.0,-15.422,7.21,-22.413,-20.808001,12.081,37.879002,-25.188999,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1991,162.873993,152.460007,119.996002,,-1.787,-84.688004,-2.93,-6.957,0.0,-4.762,7.507,-31.565001,-14.82,-17.472,27.896999,19.995001,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1991,136.035995,59.139999,108.660004,,-4.895,53.133999,-25.941999,17.796,0.0,20.643,-11.36,47.855999,15.931,-19.285,-65.776001,-59.866001,,,0.0,,,,,,,,,,,,,0.0,,,,
03/31/1992,216.923996,94.239998,116.5,,-1.763,7.995,-2.891,20.712,0.0,-0.95,-11.668,-17.603001,-9.707,-56.264,13.329,64.994003,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1992,136.796005,69.141998,105.606003,,-2.921,22.927,-2.891,-40.700001,0.0,14.684,20.306,-21.792,-9.1,15.7,-29.173,-4.992,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1992,262.226013,145.404007,106.342003,,-2.958,25.094,-2.891,-42.98,0.0,-17.777,38.853001,-19.796,-10.647,50.971001,-23.014999,15.626,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1992,155.518997,70.848999,104.106003,,-5.606,44.470001,-2.41,-33.889999,0.0,-21.693001,-20.613001,28.070999,40.729,30.878,38.859001,-118.231003,,,0.0,,,,,,,,,,,,,0.0,,,155.518997,
03/31/1993,148.240005,93.998001,112.929001,,-2.759,9.825,-2.894,17.052999,0.0,-50.053001,46.943001,-31.541,8.471,3.938,6.638,-64.307999,,,0.0,,,,,,,,,,,,,0.0,,,,
06/30/1993,182.171997,69.984001,116.258003,,-3.684,4.154,-2.893,1.0,0.0,-26.006001,-5.561,-3.667,3.539,40.778999,15.427,-27.158001,,,0.0,,,,,,,,,,,,,0.0,,,,
09/30/1993,298.501007,118.641998,106.355003,,-4.252,19.611,-4.061,58.667,0.0,-30.886999,26.256001,0.841,-0.251,-14.579,40.43,-18.271,,,0.0,,,,,,,,,,,,,0.0,,,,
12/31/1993,210.770004,63.872002,124.552002,,-4.265,37.762001,-2.958,-55.643002,0.0,98.129997,-24.535999,27.256001,-8.1,-63.820999,-62.494999,81.015999,,,0.0,,,,,,,,,,,,,0.0,,,210.770004,
03/31/1994,199.709,88.823997,123.640999,,-3.494,-8.821,-2.884,18.368999,0.0,-23.083,,,,7.157,,,,,0.0,,,,,,,,,,,,,0.0,,,,
