Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
12/31/1989,8.844925,-6.007,2.837925,-1.077,1.760925,-0.044,0.0,0.195,1.911925,-0.76,1.151925,0,-0.03,1.121925,0,,1.121925,0.0,0.0,1.121925,0.004682,0.004682,0.004682,240.364969,0.004682,0.004682,0.004682,240.364969,
03/31/1990,8.568316,-5.919,2.649316,-1.004,1.645315,-0.036,0.0,0.188,1.797315,-0.718,1.079315,0,-0.029,1.050315,0,,1.050315,0.0,0.0,1.050315,0.00439,0.00439,0.00439,241.048406,0.00439,0.00439,0.00439,241.048406,
06/30/1990,9.621984,-6.337,3.284984,-1.224,2.060983,-0.07,0.0,0.185,2.175983,-0.872,1.303983,0,-0.031,1.272983,0,,1.272983,0.0,0.0,1.272983,0.005267,0.005267,0.005267,241.11675,0.005267,0.005267,0.005267,241.11675,
09/30/1990,10.170776,-6.459,3.711776,-1.218,2.493776,0.0,0.0,0.24,2.733776,-0.989,1.744776,0,-0.057,1.687776,0,,1.687776,0.0,0.0,1.687776,0.007023,0.007023,0.007023,239.203125,0.007023,0.007023,0.007023,239.203125,
12/31/1990,11.283593,-7.033,4.250593,-1.283,2.967593,-0.023,0.0,0.21,3.154593,-1.23,1.924593,0,-0.026,1.898593,0,,1.898593,0.0,0.0,1.898593,0.007755,0.007755,0.007755,242.551969,0.007755,0.007755,0.007755,242.551969,
03/31/1991,10.982906,-7.086,3.896906,-1.304,2.592906,-0.02,0.0,0.172,2.744906,-1.071,1.673906,0,-0.022,1.651906,0,,1.651906,0.0,0.0,1.651906,0.006584,0.006584,0.006584,246.720937,0.006584,0.006584,0.006584,246.720937,
06/30/1991,12.319305,-8.024,4.295305,-1.533,2.762305,-0.017,0.0,0.176,2.921305,-1.139,1.782305,0,-0.026,1.756305,0,,1.756305,0.0,0.0,1.756305,0.007023,0.007023,0.007023,248.087813,0.007023,0.007023,0.007023,248.087813,
09/30/1991,13.559196,-8.994,4.565196,-1.452,3.113195,-0.012,0.0,0.175,3.276195,-1.278,1.998195,0,-0.032,1.966195,0,,1.966195,0.0,0.0,1.966195,0.007901,0.007901,0.007901,246.0375,0.007901,0.007901,0.007901,246.0375,
03/31/1992,13.40862,-9.361,4.04762,-1.316,2.73162,-0.004,0.0,0.124,2.85162,-1.084,1.76762,0,-0.016,1.75162,0,,1.75162,0.0,0.0,1.75162,0.007023,0.007023,0.007023,248.383969,0.007023,0.007023,0.007023,248.383969,
06/30/1992,15.944553,-11.33,4.614553,-1.541,3.073553,0.0,0.0,0.115,3.188553,-1.212,1.976553,0,-0.013,1.963553,0,,1.963553,0.0,0.0,1.963553,0.007901,0.007901,0.007901,248.315625,0.007901,0.007901,0.007901,248.315625,
09/30/1992,17.479357,-12.322,5.157357,-1.604,3.553357,0.0,0.0,0.128,3.681357,-1.4,2.281357,0,-0.021,2.260357,0,,2.260357,0.0,0.0,2.260357,0.009218,0.009218,0.009218,248.201719,0.009218,0.009218,0.009218,248.201719,
12/31/1992,18.729469,-13.011,5.718469,-1.509,4.20947,0.0,0.0,0.14,4.34947,-1.315,3.03447,0,-0.037,2.99747,0,,2.99747,,,2.99747,0.011852,0.011852,0.011852,246.0375,0.011852,0.011852,0.011852,246.0375,
03/31/1993,16.637108,-11.858,4.779108,-1.559,3.220108,0.0,0.0,0.195,3.415108,-1.211,2.204108,0,-0.035,2.169108,0,,2.169108,,,2.169108,,0.008779,0.008779,251.208853,0.008779,0.008779,0.008779,251.208853,
06/30/1993,18.08,-12.841,5.239,-1.839,3.4,0.0,0.0,0.177,3.577,-1.251,2.326,0,-0.008,2.318,0,,2.318,,,2.318,,0.009218,0.009218,251.072154,0.009218,0.009218,0.009218,251.072154,
09/30/1993,19.207848,-13.975,5.232847,-1.783,3.45,0.0,0.0,0.215,3.665,-1.281,2.384,0,0.023,2.406828,0,,2.406828,,,2.407,,0.009657,0.009657,251.413881,0.009657,0.009657,0.009657,251.413881,
12/31/1993,21.518,-14.514,7.004,-2.68,4.323892,0.0,0.0,0.238,4.561892,-1.614,2.947892,0,0.021,2.969064,0,,2.969064,,,2.968892,,0.011852,0.011852,251.231622,0.011852,0.011852,0.011852,251.231622,
03/31/1994,19.638,-14.422,5.216001,-1.775,3.441,-0.011,0.0,0.304,3.734,-1.323,2.411,0,0.023,2.434,0,,2.434,,,2.434,,0.009657,0.009657,250.252023,0.009657,0.009657,0.009657,250.252023,
06/30/1994,22.125999,-15.972,6.153999,-2.173,3.981,-0.031,0.0,0.411,4.361,-1.54,2.821,0,0.012,2.833,0,,2.833,,,2.833,,0.011413,0.011413,250.160905,0.011413,0.011413,0.011413,250.160905,
09/30/1994,25.194,-18.406,6.788,-2.162,4.626,-0.03,0.0,0.461,5.057,-1.785,3.272,0,0.016,3.288,0,,3.288,,,3.288,,0.013169,0.013169,251.094952,0.013169,0.013169,0.013169,251.094952,
12/31/1994,29.254999,-21.040001,8.214998,-2.202,6.013,-0.028,0.0,0.512,6.497,-2.331,4.209,0,-0.051,4.158,0,,4.158,,,4.115,,0.016461,0.016461,244.518756,0.016461,0.016461,0.016461,244.518756,
03/31/1995,25.927,-18.68,7.247,-2.328,4.919,-0.027,0.0,0.492,5.384,-1.941,3.443,0,0.016,3.459,0,,3.459,,,3.459,,0.013827,0.013827,255.787861,0.013827,0.013827,0.013827,255.787861,
06/30/1995,29.896999,-21.334999,8.562,-2.743,5.819,-0.026,0.0,0.51,6.303,-2.25,4.053,0,0.028,4.081,0,,4.081,,,4.081,,0.015802,0.015802,258.673503,0.015802,0.015802,0.015802,258.673503,
09/30/1995,33.945,-24.233999,9.711,-2.755,6.956,-0.025,0.0,0.558,7.489,-2.675,4.814,0,0.027,4.841,0,,4.841,,,4.841,,0.018765,0.018765,262.288132,0.018765,0.018765,0.018765,262.288132,
12/31/1995,37.993,-26.33,11.663,-3.087,8.576,-0.025,0.0,0.659,9.21,-3.28,5.93,0,0.004,5.934,0,,5.934,,,5.934,0.020741,0.020741,0.020741,261.22499,0.020741,0.020741,0.020741,261.22499,
03/31/1996,33.895,-24.534,9.361,-2.734,6.627,-0.027,0.0,0.658,7.258,-2.64,4.618,0,0.042,4.66,0,,4.66,,,4.66,0.017778,0.017778,0.017778,262.122751,0.017778,0.017778,0.017778,264.620244,
06/30/1996,40.858002,-28.504,12.354002,-3.224,9.13,-0.025,0.0,0.657,9.762,-3.449,6.313,0,-0.042,6.271,0,,6.271,,,6.271,0.023704,0.023704,0.023704,258.106493,0.023704,0.023704,0.023704,266.267241,
09/30/1996,44.050999,-31.747999,12.302999,-2.145,10.158,-0.02,0.0,0.885,11.023,-3.874,7.149,0,0.0,7.149,0,,7.149,,,7.149,0.028889,0.028889,0.028889,257.364006,0.026667,0.026667,0.026667,267.709505,
12/31/1996,47.896,-34.889,13.007,-1.621,11.386,-0.018,0.0,1.904,13.272,-4.563,8.709,0,0.0,8.709,0,,8.709,,,8.709,0.033333,0.033333,0.033333,261.270006,0.031111,0.031111,0.031111,279.931503,
03/31/1997,54.784,,,,9.063,,,,,,6.883,0,0.0,6.883,0,,6.883,,,,0.023333,0.023333,0.023333,289.574993,0.023333,0.023333,0.023333,294.988506,
06/30/1997,63.627998,-47.451,16.176998,-3.799,12.378,-0.11,0.0,2.557,14.825,-5.57,9.255,0,0.0,9.255,0,,9.255,,,9.255,0.033333,0.033333,0.033333,288.269989,0.03,0.03,0.03,296.181004,
09/30/1997,71.306,-52.360001,18.945999,-4.09,14.856,-0.299,0.0,3.299,17.856,-6.264,11.592,0,0.0,11.591797,0,,11.591797,,,11.592,0.04,0.04,0.04,289.984509,0.04,0.04,0.04,299.542511,
12/31/1997,80.355003,,,,18.174,,,,,,13.952,0,0.0,13.952,0,,13.952,,,,0.046667,0.046667,0.046667,290.497501,0.046667,0.046667,0.046667,298.971016,
03/31/1998,134.666,-95.029,39.637,-13.1,26.537,-3.346,0.0,4.095,27.286,-9.937,17.349,0,0.0,17.349,0,,17.349,0.0,0.0,17.349,0.031111,0.031111,0.031111,573.687,0.028889,0.028889,0.028889,588.8205,
