Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1995,,,,,,,8.860014,,8.860014,7.715421,7.71542,7.71542,,12.918637,13.447366,,
06/30/1995,,,,,,,15.932982,,15.932982,11.878173,11.878173,11.878173,,25.449149,9.401441,,
09/30/1995,,,,,,,8.533676,,8.533676,7.300783,7.300783,7.300783,,14.447381,0.0,,
12/31/1995,,,,,,,-73.893199,,-73.893199,-45.305971,-45.305973,-45.305973,,,,,
03/31/1996,,,,,,,13.540293,77.931975,13.540293,10.736519,10.736518,10.736518,,20.706898,5.491694,,
06/30/1996,,,,,,,14.140612,,14.140612,10.672097,10.672097,10.672097,,24.528749,5.270115,,
09/30/1996,,0.955849,0.195838,,,,10.157133,111.013384,10.157133,8.054042,8.054043,8.054043,,20.705554,6.524829,0.893481,
12/31/1996,,10.825868,2.305625,10.825868,10.097589,,11.740575,79.121073,11.740575,9.147507,9.147507,9.147507,,22.086378,4.682761,10.318918,
03/31/1997,,11.646515,2.412196,11.646515,9.013488,,15.972802,37.61834,15.972802,11.986644,11.986645,11.986645,,24.955908,5.861189,10.963891,
06/30/1997,,12.565955,2.683281,12.565955,9.101356,,19.004845,45.368199,19.004845,13.896184,13.896184,13.896184,,26.880832,4.5514,11.994028,
09/30/1997,,13.225146,2.905431,13.225146,9.372509,,15.319131,49.577577,15.319131,11.585361,11.58536,11.58536,,24.373253,5.253435,12.530372,
12/31/1997,,12.947952,2.929934,12.947952,6.752366,,13.832806,110.27017,13.832806,10.452679,10.452679,10.452679,,24.435586,5.352457,12.254918,
03/31/1998,,13.198417,2.975569,13.198417,7.134204,,17.176884,39.718724,17.176884,13.140936,13.140935,13.140935,,23.496395,6.341549,12.361433,
06/30/1998,,12.438343,2.904903,12.438343,6.22493,,17.253641,,17.253641,13.178259,13.178259,13.178259,,23.620417,5.796436,11.717363,
09/30/1998,,12.063855,2.919118,12.063855,4.829912,,16.382937,,16.382937,12.868206,12.868205,12.868205,,21.453609,5.993923,11.340757,
12/31/1998,,11.856157,2.864336,11.856157,9.032951,,14.105558,,14.105558,11.205131,11.205132,11.205132,,20.562299,6.303177,11.108843,
03/31/1999,,11.853902,2.853613,11.853902,7.664584,,17.706356,,17.706356,14.021881,14.021882,14.021882,,20.808772,7.286262,10.990195,
06/30/1999,,11.469791,2.760999,11.344521,6.669636,,14.23561,,14.150117,11.499236,11.499235,11.499235,,18.733987,7.608038,10.597165,
09/30/1999,,11.158183,2.729496,11.063308,6.365022,,14.172854,,14.040646,11.468444,11.468443,11.468443,,18.319687,7.44727,10.327203,
12/31/1999,,11.263177,2.70166,11.156142,0.618446,,15.850231,,14.590392,11.618547,11.618546,11.618546,,20.368505,7.078012,10.465968,
03/31/2000,,11.694271,2.686056,10.027426,2.62131,,19.456044,30.712887,18.548861,14.288364,14.288363,14.288363,,22.969049,5.661271,11.032227,
06/30/2000,,11.81198,2.709383,10.546183,4.061334,,16.686857,56.026354,13.38526,11.01357,11.01357,11.01357,,17.718668,7.09804,10.97356,
09/30/2000,,12.252889,2.839615,11.347952,7.581146,,19.417274,81.853913,16.197926,12.867408,12.867408,12.867408,,20.561387,5.768868,11.546036,
12/31/2000,,12.805952,2.931103,11.937006,9.71362,,17.802887,26.392995,14.747804,12.306035,12.306035,12.306035,,16.556829,5.367078,12.118647,
03/31/2001,,12.311058,2.804322,10.8938,12.073262,,17.463366,7.77375,14.431873,12.234827,12.234827,12.234827,,15.223568,6.433273,11.519054,
06/30/2001,,13.286453,3.029872,11.616221,13.706471,,16.788559,17.056764,14.408102,11.812797,11.812797,11.812797,,18.012822,5.634393,12.537842,
09/30/2001,,7.211466,1.624089,,,,-15.953364,,-18.627363,-10.356423,-10.356423,-10.356423,,,,,
12/31/2001,,5.994054,1.337245,,,,10.56481,,8.331114,7.355927,7.355927,7.355927,,11.705368,9.158871,5.445067,
03/31/2002,,5.885508,1.423323,,,,15.042336,9.002849,13.189136,10.638176,10.638176,10.638176,,19.341374,6.717872,5.490127,
06/30/2002,,5.504183,1.331076,,,,11.568961,,9.814126,9.787969,9.634097,9.634097,,0.26652,7.565426,5.087768,
09/30/2002,,10.506716,2.531706,9.555237,11.13431,,13.750357,76.382887,12.033509,9.834639,9.834639,9.834639,,18.272886,6.641097,9.808955,
12/31/2002,,11.312961,2.6194,9.978145,15.121658,,8.473635,5.385889,7.171019,6.891347,6.891347,6.891347,,3.900035,7.326554,10.484111,
03/31/2003,,11.643202,2.82463,10.334345,17.841801,,14.723472,13.983049,13.494608,11.491844,11.491844,11.491844,,14.841219,4.854451,11.077989,
06/30/2003,,12.333615,3.201132,11.117676,19.831746,,14.631277,18.892124,13.127248,11.49853,11.49853,11.49853,,12.407154,4.55479,11.771845,
09/30/2003,,13.513601,3.409096,12.052082,22.984421,,10.871823,7.263064,10.002759,8.95815,8.95815,8.95815,,10.443205,4.979766,12.840655,
12/31/2003,,15.398011,3.778924,13.800563,24.182104,,12.983124,21.923631,11.813947,10.039654,10.039654,10.039654,,15.018632,4.106586,14.765678,
03/31/2004,,15.639473,3.800184,13.168074,25.372633,,14.378152,13.425296,13.083951,11.271498,11.271498,11.271498,,13.852492,4.434541,14.945935,
06/30/2004,,19.070446,4.833774,16.086187,24.401788,,27.319318,66.14696,25.791141,20.881481,20.881482,20.881482,,19.036226,2.123371,18.66551,
09/30/2004,,15.952561,3.905656,13.880501,22.448731,,2.153151,,0.614757,0.907177,0.907177,0.907177,,,48.922613,8.148151,
12/31/2004,,14.390808,3.565806,12.998273,18.005943,,7.475839,,5.838579,6.851121,6.851121,6.851121,,,6.017551,13.524834,
03/31/2005,,15.051426,3.725296,13.264556,11.042021,,18.945273,305.094437,17.035481,14.701095,14.701095,14.701095,,13.70308,3.709267,14.493129,
06/30/2005,,12.518022,3.178236,11.336262,8.416965,,20.161045,-707.344852,18.788571,15.522578,15.522578,15.522578,,17.382869,3.193944,12.118204,
