Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/2005,776.1,,,-639.7,,136.4,,-103.7,,,,32.7,23.8,1.6,1.6,,0.0,,-25.4,56.5,-10.4,46.1,0.0,,,46.1,-0.4,45.7,0.0,0.0,45.7,45.7,,275.6,0.165,0.165,0.145,283.2,0.1625,0.1625,0.1425,
12/31/2005,936.0,,,-867.5,,68.5,,,,,,,-2.1,1.5,1.5,,0.0,,0.6,,-41.5,24.9,-7.2,,,,-1.1,31.0,0.0,0.0,31.0,31.0,8.255,276.0,0.1125,0.0875,0.1175,283.6,0.11,0.085,0.115,
03/31/2006,826.6,,,-647.6,,179.0,,-107.5,,,,71.5,-1.3,1.5,,,,,-0.2,70.2,-26.3,43.9,-3.9,,,47.8,-0.8,47.0,,,47.0,47.0,-0.128,274.8,0.17,0.155,0.155,281.6,0.1675,0.1525,0.1525,
06/30/2006,949.2,,,-764.6,,184.6,,-113.1,,,,71.5,-2.4,2.3,2.3,,,,0.1,69.1,-23.0,46.1,-19.7,,,65.8,-0.3,65.5,,,65.5,65.5,0.067,274.8,0.2375,0.1675,0.1675,281.6,0.2325,0.1625,0.1625,
09/30/2006,960.8,,,-759.1,,201.7,,-117.6,,,,84.1,-0.3,1.4,1.4,,,,-1.1,83.8,-22.5,61.3,,,,61.3,-0.3,61.0,0.0,,61.0,61.0,-0.714,274.8,0.2225,0.2225,0.2225,281.6,0.2175,0.2175,0.2175,
12/31/2006,1066.7,,,-862.5,,204.2,,-126.7,,,,77.5,-13.9,,6.6,,,,7.3,63.6,-12.3,65.9,-38.0,,,89.3,-1.1,102.8,,,102.8,102.8,,274.8,0.375,0.2375,0.2375,281.6,0.375,0.2375,0.2375,
03/31/2007,980.9,,,-769.8,,211.1,,-118.8,103.5,,15.3,92.3,-0.2,1.9,,,,,-1.7,92.1,-29.5,62.6,0.8,,,61.8,-0.5,61.3,,,61.3,61.3,,538.4,0.115,0.115,0.115,548.0,0.1125,0.1125,0.1125,
06/30/2007,1149.0,,,-915.2,,233.8,,-124.6,,,,109.2,-2.7,3.7,,,,,-1.0,106.5,-33.7,72.8,0.2,,,72.6,0.2,72.8,,,72.8,72.8,,520.8,0.14,0.14,0.14,531.2,0.1375,0.1375,0.1375,
09/30/2007,879.4,,,-704.5,,174.9,,-88.3,,,,86.6,11.3,3.3,,,,,-14.6,97.9,-32.5,65.4,-13.4,,,78.8,-0.1,78.7,,,78.7,78.7,,260.4,0.3,0.25,0.25,265.2,0.295,0.245,0.245,
12/31/2007,1070.5,,,-858.5,,212.0,,-96.5,,,,115.5,13.8,0.4,0.4,,,,-14.2,129.3,-44.5,84.8,-5.7,-5.7,,90.5,-0.6,89.9,,,89.9,89.9,,260.4,0.345,0.325,0.325,265.4,0.34,0.32,0.32,
03/31/2008,1040.1,,,-842.2,,197.9,0.0,-90.6,80.7,,9.9,107.3,-5.8,,,,,,5.8,101.5,-32.6,68.9,-13.1,,,82.0,-0.5,81.5,0.0,0.0,81.5,81.5,0.0,260.2,0.315,0.265,0.265,264.0,0.31,0.26,0.26,
06/30/2008,1178.1,,,-934.3,,243.8,0.0,-105.7,94.9,,10.8,138.1,0.6,-0.1,,,,,-0.5,138.7,-40.0,98.7,-7.6,,,106.3,-0.5,105.8,0.0,0.0,105.8,105.8,,256.8,0.41,0.385,0.385,260.8,0.405,0.375,0.375,
09/30/2008,1127.6,,,-888.2,,239.4,0.0,-94.4,82.2,,12.2,145.0,-7.1,0.9,,,,,6.2,137.9,-45.1,92.8,9.7,,,83.1,-0.4,82.7,,0.0,82.7,82.7,,254.0,0.325,0.365,0.365,258.0,0.32,0.36,0.36,
12/31/2008,1205.1,,,-958.4,,246.7,,,,,,,-12.2,0.7,,,,,11.5,,-34.3,93.9,2.6,2.6,,,,91.3,,,91.3,91.3,,251.0,0.365,0.375,0.375,255.0,0.36,0.37,0.37,
03/31/2009,1053.0,1053.0,,-844.2,844.2,208.8,0.0,-107.5,90.8,10.6,6.1,101.3,-2.1,2.1,,,,,0.0,99.2,-27.7,71.5,0.3,0.3,0.0,71.2,-0.2,71.0,0.0,0.0,71.0,71.3,0.0,251.8,0.285,0.285,0.285,255.6,0.28,0.28,0.28,
06/30/2009,1103.8,1103.8,,-856.2,856.2,247.6,0.0,-93.1,91.8,10.7,-9.4,154.5,-2.3,2.3,,,,,0.0,152.2,-45.5,106.7,-0.1,-0.1,0.0,106.8,-0.8,106.0,0.0,0.0,106.0,105.9,0.0,244.0,0.43,0.43,0.43,251.0,0.42,0.42,0.42,
09/30/2009,1088.4,1088.4,,-835.7,835.7,252.7,0.0,-117.2,98.4,13.1,5.7,135.5,-2.1,2.1,,,,,0.0,133.4,-41.6,91.8,-0.4,-0.4,0.0,92.2,-0.6,91.6,0.0,0.0,91.6,91.2,0.0,246.6,0.37,0.37,0.37,249.4,0.365,0.365,0.365,
12/31/2009,1160.2,1160.2,,-1023.8,1023.8,136.4,0.0,-0.3,,,0.3,136.1,-3.0,3.0,,,,,0.0,133.1,-40.3,92.8,-0.3,-0.3,0.0,93.1,0.1,93.2,0.0,0.0,93.2,92.9,0.0,246.2,0.38,0.375,0.375,249.2,0.375,0.375,0.375,
03/31/2010,1050.3,1050.3,,-776.0,776.0,274.3,0.0,-122.7,103.2,14.2,5.3,151.6,-2.3,2.3,,,,,0.0,149.3,-49.9,99.4,0.0,0.0,0.0,99.4,-0.4,99.0,0.0,0.0,99.0,99.0,0.0,245.1,0.4,0.4,0.4,247.6,0.4,0.4,0.4,
06/30/2010,1012.5,1012.5,,-746.6,746.6,265.9,0.0,-122.3,100.4,19.0,2.9,143.6,-2.4,2.4,,,,,0.0,141.2,-44.4,96.8,0.0,0.0,0.0,96.8,-0.6,96.2,0.0,0.0,96.2,96.2,0.0,244.3,0.39,0.39,0.39,246.6,0.39,0.39,0.39,
09/30/2010,960.0,960.0,,-723.0,723.0,237.0,0.0,-125.2,109.3,15.9,0.0,111.8,1.8,1.8,,,,,-3.6,113.6,-32.5,81.1,-0.3,-0.3,0.0,81.4,-0.4,81.0,0.0,0.0,81.0,80.7,0.0,241.5,0.34,0.34,0.34,243.6,0.33,0.33,0.33,
12/31/2010,1102.8,1102.8,,-966.4,966.4,136.4,0.0,-0.3,,,0.3,136.1,-2.3,2.3,,,,,0.0,133.8,-32.8,101.0,0.7,0.7,0.0,100.3,-1.0,99.3,0.0,0.0,99.3,100.39,0.39,241.2,0.41,0.414594,0.41621,243.5,0.41,0.412874,0.414477,
03/31/2011,1081.9,1081.9,,-842.7,842.7,239.2,0.0,-129.4,115.2,16.6,-2.4,109.8,-1.5,1.5,,,,,0.0,108.3,-22.6,85.7,0.0,0.0,0.0,85.7,-0.5,85.2,0.0,0.0,85.2,77.9,-7.3,241.8,0.35,0.35,0.322167,243.8,0.35,0.35,0.320057,
06/30/2011,1229.4,1229.4,,-953.9,953.9,275.5,2.5,-138.1,116.5,21.6,0.0,139.9,-2.1,2.1,,,,,0.0,137.8,-42.2,95.6,0.0,0.0,0.0,95.6,-1.3,94.3,0.0,0.0,94.3,94.3,0.0,241.9,0.39,0.39,0.39,243.8,0.39,0.39,0.39,
09/30/2011,1287.2,1287.2,,-980.2,980.2,307.0,0.0,-133.8,110.0,23.8,0.0,173.2,-5.8,2.4,,,,,3.4,167.4,-45.7,121.7,0.0,0.0,0.0,121.7,-0.6,121.1,0.0,0.0,121.1,121.1,0.0,241.4,0.5,0.5,0.5,243.3,0.5,0.5,0.5,
12/31/2011,1500.5,1500.5,,-1356.1,1356.1,144.4,0.0,-2.9,,,2.9,141.5,-2.2,2.2,,,,,0.0,139.3,-38.8,100.5,0.0,0.0,0.0,100.5,-1.3,99.2,0.0,0.0,99.2,100.89,1.69,239.8,0.41,0.41,0.420726,241.9,0.41,0.41,0.416986,
03/31/2012,1396.6,1396.6,,-1103.7,1103.7,292.9,4.0,-163.0,136.2,26.8,0.0,133.9,-3.5,3.5,,,,,0.0,130.4,-30.7,99.7,0.0,0.0,0.0,99.7,-0.9,98.8,0.0,0.0,98.8,98.8,0.0,240.1,0.41,0.41,0.41,241.3,0.41,0.41,0.41,
06/30/2012,1494.9,1494.9,,-1180.3,1180.3,314.6,0.0,-150.4,140.2,26.3,-16.1,164.2,-6.4,6.4,,,,,0.0,157.8,-44.6,113.2,0.0,0.0,0.0,113.2,-1.3,111.9,0.0,0.0,111.9,111.9,0.0,240.2,0.47,0.47,0.47,241.5,0.46,0.46,0.46,
09/30/2012,1419.0,1419.0,,-1099.1,1099.1,319.9,4.3,-182.7,152.9,29.8,0.0,141.5,-6.0,6.0,,,,,0.0,135.5,-35.0,100.5,0.0,0.0,0.0,100.5,-1.6,98.9,0.0,0.0,98.9,98.9,0.0,239.5,0.41,0.41,0.41,240.7,0.41,0.41,0.41,
12/31/2012,1840.9,1840.9,,-1651.3,1651.3,189.6,0.0,0.0,,,0.0,189.6,-12.1,10.7,,,,,1.4,177.5,-56.1,121.4,0.0,0.0,0.0,121.4,-1.0,120.4,0.0,0.0,120.4,120.4,0.0,238.8,0.5,0.5,0.5,240.1,0.5,0.5,0.5,
03/31/2013,1646.0,1646.0,,-1307.2,1307.2,338.8,0.0,-198.3,170.8,28.5,-1.0,140.5,-8.1,8.1,,,,,0.0,132.4,-28.8,103.6,0.0,0.0,0.0,103.6,-1.2,102.4,0.0,0.0,102.4,102.4,0.0,238.7,0.43,0.43,0.43,239.4,0.43,0.43,0.43,
06/30/2013,1707.9,1707.9,,-1350.1,1350.1,357.8,0.0,-201.1,172.1,29.2,-0.2,156.7,-8.8,8.8,,,,,0.0,147.9,-41.4,106.5,0.0,0.0,0.0,106.5,-1.3,105.2,0.0,0.0,105.2,105.2,0.0,238.3,0.44,0.44,0.44,239.3,0.44,0.44,0.44,
09/30/2013,1724.5,1724.5,,-1353.8,1353.8,370.7,0.0,-193.3,165.9,27.2,0.2,177.4,-8.2,8.2,,,,,0.0,169.2,-51.8,117.4,0.0,0.0,0.0,117.4,-1.4,116.0,0.0,0.0,116.0,116.0,0.0,238.2,0.49,0.49,0.49,238.9,0.49,0.49,0.49,
12/31/2013,2047.8,2047.8,,-1773.8,1773.8,274.0,0.0,0.0,,,0.0,274.0,-4.3,8.6,,,,,-4.3,269.7,-90.6,179.1,0.0,0.0,0.0,179.1,-1.3,177.8,0.0,0.0,177.8,177.8,0.0,238.1,0.75,0.75,0.75,238.9,0.74,0.74,0.74,
03/31/2014,1824.4,1824.4,,-1403.5,1403.5,420.9,0.0,-209.2,182.8,25.3,1.1,211.7,-8.2,8.2,,,,,0.0,203.5,-67.0,136.5,0.0,0.0,0.0,136.5,-1.3,135.2,0.0,0.0,135.2,135.2,0.0,237.4,0.57,0.57,0.57,237.8,0.57,0.57,0.57,
06/30/2014,1985.3,1985.3,,-1507.8,1507.8,477.5,0.0,-133.8,188.4,29.4,-84.0,343.7,-8.3,8.3,,,,,0.0,335.4,-107.7,227.7,0.0,0.0,0.0,227.7,-1.4,226.3,0.0,0.0,226.3,170.66,-55.64,236.7,0.96,0.96,0.720997,237.2,0.95,0.95,0.71543,
09/30/2014,1976.7,1885.9,90.8,-1479.6,1479.6,497.1,0.0,-228.5,170.8,29.9,27.8,268.6,-8.0,8.0,,,,,0.0,260.6,-90.1,170.5,0.0,0.0,0.0,170.5,-0.7,169.8,0.0,0.0,169.8,170.645,0.845,236.4,0.72,0.72,0.721849,237.0,0.72,0.72,0.721849,
12/31/2014,2156.2,2156.2,,-1608.9,1608.9,547.3,0.0,-247.7,208.6,39.1,0.0,299.6,-32.8,8.0,,,,,24.8,266.8,-96.2,170.6,0.0,0.0,0.0,170.6,-2.0,168.6,0.0,0.0,168.6,168.6,0.0,234.9,0.72,0.72,0.72,235.6,0.72,0.72,0.72,
03/31/2015,1695.2,1629.0,66.2,-1282.6,1282.6,412.6,0.0,-220.3,174.0,29.6,16.7,192.3,-7.3,7.3,,,,,0.0,185.0,-36.9,148.1,0.0,0.0,0.0,148.1,-0.5,147.6,0.0,0.0,147.6,155.6,8.0,233.0,0.63,0.63,0.667811,233.9,0.63,0.63,0.664203,
06/30/2015,1695.2,1622.0,73.2,-1297.0,1297.0,398.2,0.0,-225.3,164.3,36.2,24.8,172.9,-9.0,9.0,,,,,0.0,163.9,-55.9,108.0,0.0,0.0,0.0,108.0,-0.1,107.9,0.0,0.0,107.9,114.205,6.305,232.3,0.46,0.46,0.491627,232.9,0.46,0.46,0.487072,
09/30/2015,1545.0,1476.4,68.6,-1173.9,1173.9,371.1,0.0,-261.0,144.3,25.9,90.8,110.1,-8.1,8.1,,,,,0.0,102.0,-19.5,82.5,0.0,0.0,0.0,82.5,-0.5,82.0,0.0,0.0,82.0,140.0,58.0,230.2,0.36,0.36,0.608167,231.0,0.35,0.35,0.601082,
12/31/2015,1427.3,1381.9,45.4,-1141.3,1141.3,286.0,0.0,-226.4,145.7,43.6,37.1,59.6,-7.9,7.9,,,,,0.0,51.7,4.5,56.2,0.0,0.0,0.0,56.2,-0.6,55.6,0.0,0.0,55.6,106.6,51.0,228.9,0.24,0.24,0.465706,229.6,0.24,0.24,0.462125,
03/31/2016,2405.7,2405.7,,-2005.7,2005.7,400.0,0.0,-203.6,147.6,20.3,35.7,196.4,-1.6,13.3,,,,-45.6,33.9,194.8,-47.5,147.3,0.0,0.0,0.0,147.3,0.1,147.4,0.0,0.0,147.4,172.4,25.0,118.2,1.25,1.25,1.458545,124.4,1.21,1.21,1.410965,
06/30/2016,2370.5,2370.5,,-1927.0,1927.0,443.5,0.0,-249.4,143.4,25.5,80.5,194.1,-84.9,7.7,,,,20.1,57.1,109.2,-5.4,103.8,0.0,0.0,0.0,103.8,0.2,104.0,0.0,0.0,104.0,157.0,53.0,119.5,0.87,0.87,1.313808,125.2,0.83,0.83,1.253323,
09/30/2016,2375.7,2375.7,,-1931.0,1931.0,444.7,0.0,-189.2,143.0,22.0,24.2,255.5,148.7,0.4,,,,-67.4,-81.7,404.2,-102.5,301.7,0.0,0.0,0.0,301.7,0.7,302.4,0.0,0.0,302.4,317.4,15.0,121.0,2.5,2.5,2.62314,126.9,2.39,2.39,2.508203,
12/31/2016,2047.7,2047.7,,-1766.3,1766.3,281.4,0.0,-471.4,138.6,37.6,295.2,-190.0,33.2,7.4,,,,-24.8,-15.8,-156.8,-24.9,-181.7,0.0,0.0,0.0,-181.7,21.2,-160.5,0.0,0.0,-160.5,33.5,194.0,118.9,-1.349874,-1.349874,0.281749,123.9,-1.349874,-1.349874,0.215905,
03/31/2017,3388.0,3354.3,33.7,-2980.3,2980.3,407.7,0.0,-361.9,254.1,43.4,64.4,45.8,-9.2,82.1,,,,-9.4,-63.5,36.6,-51.8,-15.2,0.0,0.0,0.0,-15.2,-3.5,-18.7,0.0,0.0,-18.7,128.605,147.305,466.6,-0.04,-0.04,0.275622,466.6,-0.04,-0.04,0.275622,
06/30/2017,3845.0,3789.1,55.9,-3162.0,3162.0,683.0,0.0,-328.1,268.0,49.1,11.0,354.9,-109.7,72.1,,,,-12.7,50.3,245.2,-86.2,159.0,0.0,0.0,0.0,159.0,5.9,164.9,0.0,0.0,164.9,211.9,47.0,466.7,0.35,0.35,0.454039,468.4,0.35,0.35,0.450342,
09/30/2017,4140.9,4085.8,55.1,-3468.2,3468.2,672.7,0.0,-404.1,284.4,51.1,68.6,268.6,-39.0,86.3,,,,-17.3,-30.0,229.6,-111.7,117.9,0.0,0.0,0.0,117.9,3.1,121.0,0.0,0.0,121.0,183.6,62.6,467.2,0.26,0.26,0.392979,469.7,0.26,0.26,0.392979,
12/31/2017,3683.0,3633.1,49.9,-2914.1,2914.1,768.9,0.0,-473.0,254.4,69.3,149.3,295.9,-127.6,74.7,,,,-16.2,69.1,168.3,-295.8,-127.5,0.0,0.0,0.0,-127.5,-26.4,-153.9,0.0,0.0,-153.9,80.395,234.295,466.3,-0.330045,-0.330045,0.17241,468.5,-0.330045,-0.330045,0.170051,
03/31/2018,3125.2,3075.8,49.4,-2524.6,2524.6,600.6,0.0,-361.3,303.1,41.1,17.1,239.3,-98.6,87.4,,,,-14.0,25.2,140.7,-49.3,91.4,0.0,0.0,0.0,91.4,3.7,95.1,0.0,0.0,95.1,131.5,36.4,464.3,0.2,0.2,0.283222,465.7,0.2,0.2,0.278162,
06/30/2018,2960.9,2907.6,53.3,-2422.2,2422.2,538.7,0.0,-355.4,281.4,53.6,20.4,183.3,-8.5,50.9,,,,-40.2,-2.2,174.8,-64.7,110.1,0.0,0.0,0.0,110.1,-4.4,105.7,0.0,0.0,105.7,131.8,26.1,461.4,0.23,0.23,0.285652,463.3,0.23,0.23,0.285652,
09/30/2018,3143.8,3083.1,60.7,-2558.5,2558.5,585.3,0.0,-305.2,250.6,38.6,16.0,280.1,-79.2,106.0,,,,-16.4,-10.4,200.9,-66.7,134.2,0.0,0.0,0.0,134.2,2.7,136.9,0.0,0.0,136.9,139.8,2.9,454.5,0.3,0.3,0.307591,459.0,0.3,0.3,0.306318,
12/31/2018,3323.0,3263.7,59.3,-4943.3,4943.3,-1620.3,0.0,-267.6,305.5,55.9,-93.8,-1887.9,-116.6,116.6,,,,,0.0,-2004.5,-242.0,-2246.5,0.0,0.0,0.0,-2246.5,-12.8,-2259.3,0.0,0.0,-2259.3,-39.0,2220.3,452.0,-5.0,-5.0,-0.086283,452.0,-5.0,-5.0,-0.087832,
03/31/2019,2913.0,2850.4,62.6,-2411.9,2411.9,501.1,0.0,-366.3,297.8,39.9,28.6,134.8,-100.5,88.2,,,,-13.9,26.2,34.3,-14.5,19.8,0.0,0.0,0.0,19.8,1.1,20.9,0.0,0.0,20.9,27.3,6.4,450.1,0.05,0.05,0.060653,453.3,0.05,0.05,0.060653,
06/30/2019,3434.2,3381.6,52.6,-2745.2,2745.2,689.0,0.0,-375.4,323.8,29.5,22.1,313.6,-199.0,140.6,,,,-14.2,72.6,114.6,-0.9,113.7,0.0,0.0,0.0,113.7,-16.7,97.0,0.0,0.0,97.0,175.6,78.6,447.5,0.22,0.22,0.392402,451.2,0.21,0.21,0.384202,
09/30/2019,3335.1,3249.4,85.7,-2726.4,2726.4,608.7,0.0,-494.6,298.1,40.6,155.9,114.1,-148.3,116.5,,,,-25.9,57.7,-34.2,-81.1,-115.3,0.0,0.0,0.0,-115.3,-3.8,-119.1,0.0,0.0,-119.1,-86.3,32.8,446.9,-0.27,-0.27,-0.193108,446.9,-0.27,-0.27,-0.196606,
12/31/2019,3726.8,3661.2,65.6,-5816.0,5816.0,-2089.2,0.0,-55.3,308.4,52.9,-306.0,-2144.5,-106.0,106.0,,,,,0.0,-2250.5,-179.8,-2430.3,0.0,0.0,0.0,-2430.3,16.3,-2414.0,0.0,0.0,-2414.0,15.1,2429.1,447.1,-5.4,-5.4,0.033773,447.1,-5.4,-5.4,0.033013,
03/31/2020,3130.3,3079.3,51.0,-2701.7,2701.7,428.6,0.0,-3564.6,293.9,35.2,3235.5,-3136.0,-72.0,72.3,,,,-28.8,28.5,-3208.0,-37.7,-3245.7,0.0,0.0,0.0,-3245.7,-10.4,-3256.1,0.0,0.0,-3256.1,-55.9,3200.2,447.5,-7.28,-7.28,-0.124916,447.5,-7.28,-7.28,-0.128715,
06/30/2020,3158.5,3133.6,24.9,-2641.0,2641.0,517.5,0.0,-413.4,234.9,38.2,140.3,104.1,-71.1,74.4,,,,-13.0,9.7,33.0,-17.7,15.3,0.0,0.0,0.0,15.3,-3.6,11.7,0.0,0.0,11.7,-5.6,-17.3,448.3,0.03,0.03,-0.012492,449.5,0.03,0.03,-0.012492,
09/30/2020,3333.368,,,,,362.3371016,,,,,,157.692,,,,,,,,126.227,,80.062,,,,,,80.062,,,80.062,86.488,,,0.208,0.208,0.188,,0.208,0.208,0.188,
12/31/2020,3395.474,,,,,350.85432842,,,,,,177.462,,,,,,,,144.133,,108.469,,,,,,108.469,,,108.469,107.888,,,0.271,0.271,0.224,,0.271,0.271,0.224,
