Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Selling & Marketing,General & Administrative,Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/27/1992,771.192017,,-333.819,,437.373016,,-314.143005,,,,,,123.230003,-11.815,,11.899,,,,-0.084,111.415003,-44.008999,67.405998,0.0,,,67.406004,0.0,67.405998,0.0,,67.405998,67.405998,,201.014992,0.333333,0.333333,,201.014992,0.333333,0.333333,0.333333,
12/27/1992,831.335999,,-354.838989,,476.49701,,-363.820007,,,,,,112.677002,-7.808,,8.567,,,,-0.759,104.869002,-39.230999,65.638,0.0,,,65.638003,0.0,65.638,0.0,,65.638,65.638,,201.759746,0.324444,0.324444,0.324444,201.759746,0.324444,0.324444,0.324444,
03/28/1993,487.036011,,-208.020996,,279.015015,,-233.457993,,,,,,45.556999,-2.686,,4.415,,,,-1.729,42.870999,-16.291,26.58,0.0,,,26.579999,0.0,26.58,0.0,,26.58,26.58,,201.68775,0.133333,0.133333,,201.68775,0.133333,0.133333,0.133333,
06/27/1993,515.551025,,-221.520004,,294.031021,,-246.179001,,,,,,47.852001,-4.061,,6.133,,,,-2.072,43.791001,-16.641001,27.15,0.0,,,27.150001,0.0,27.15,0.0,,27.15,27.15,,202.333506,0.133333,0.133333,,202.333506,0.133333,0.133333,0.133333,
09/26/1993,812.393005,,-351.063995,,461.32901,,-329.019989,,,,,,132.309006,-9.444,,9.111,,0.0,,0.333,122.865006,-47.317001,75.547997,0.0,,,75.548004,0.0,75.547997,0.0,,75.547997,75.547997,,203.046741,0.373333,0.373333,,203.046741,0.373333,0.373333,0.373333,
12/26/1993,932.195984,,-401.962006,,530.233978,,-404.764008,,,,,,125.470001,-9.787,,10.155,,,,-0.368,115.683001,-44.957001,70.725998,0.0,,,70.726,0.0,70.725998,0.0,,70.725998,70.725998,,203.206507,0.346667,0.346667,0.346667,203.206507,0.346667,0.346667,0.346667,
03/27/1994,489.132996,,-208.199997,,280.932999,,-233.962006,,,,,,46.971001,-3.528,,5.436,,,,-1.908,43.443001,-16.726,26.716999,4.282,,,22.435001,0.0,22.434999,0.0,,22.434999,22.434999,,202.724997,0.111111,0.133333,,202.724997,0.111111,0.133333,0.133333,
06/26/1994,444.324005,,-203.177994,,241.146011,,-234.315002,,,,,,6.831,-4.174,,4.609,,0.0,,-0.435,2.657,-1.023,1.634,0.0,,,1.634,0.0,1.634,0.0,,1.634,1.634,,202.130997,0.008889,0.008889,,202.130997,0.008889,0.008889,0.008889,
09/25/1994,796.221985,,-352.128998,,444.092987,,-324.330994,,,,,,119.762001,2.434,,8.776,,0.0,,-11.21,122.196001,-47.044998,75.151001,0.0,,,75.151003,0.0,75.151001,0.0,,75.151001,75.151001,,199.889992,0.377778,0.377778,,199.889992,0.377778,0.377778,0.377778,
12/31/1994,940.583008,,-397.971985,,542.611023,,-407.997986,,,,,,134.613007,-11.34,,11.968,,0.0,,-0.628,123.273007,-47.459999,75.813004,0.0,,,75.813008,0.0,75.813004,0.0,,75.813004,75.813004,,199.228496,0.382222,0.382222,0.382222,199.228496,0.382222,0.382222,0.382222,
04/02/1995,526.502991,,-232.572006,,293.930984,,-255.363007,,,,,,38.568001,-3.311,,5.823,,0.0,,-2.512,35.257001,-13.574,21.683001,0.0,,,21.683001,0.0,21.683001,0.0,,21.683001,21.683001,,191.319746,0.113333,0.113333,0.113333,198.34425,0.106667,0.106667,0.106667,
07/02/1995,481.854004,,-214.085007,,267.768997,,-290.07901,,,,,,-22.309999,-1.907,,7.384,,0.0,,-5.477,-24.216999,9.324,-14.893,0.0,,,-14.892999,0.0,-14.893,0.0,,-14.893,-14.893,,197.113506,-0.073333,-0.073333,0.023556,197.113506,-0.073333,-0.073333,0.023556,
10/01/1995,826.164978,,-360.85199,,465.312988,,-354.549988,,,,,,110.763,-7.393,,10.932,,0.0,,-3.539,103.37,-39.798,63.571999,0.0,,,63.572,0.0,63.571999,0.0,,63.571999,63.571999,,198.661497,0.32,0.32,0.32,198.78075,0.306667,0.306667,0.306667,
12/31/1995,1023.687988,,-429.687988,,594.0,,-447.449005,,,,,,146.550995,-8.411,,13.449,,,,-5.038,138.139995,-52.931,85.209,0.0,,,85.208995,0.0,85.209,0.0,,85.209,85.209,,196.636493,0.433333,0.433333,0.433333,198.314998,0.413333,0.413333,0.413333,
03/31/1996,538.684998,,-237.770996,,300.914001,,-259.862,,,,,,41.051998,-1.943,,4.906,,0.0,,-2.963,39.108998,-14.744,24.365,0.0,,,24.364998,0.0,24.365,0.0,,24.365,24.365,,192.354744,0.12,0.12,0.12,198.240755,0.12,0.12,0.12,
06/30/1996,511.609009,,-234.184006,,277.425003,,-265.442993,,,,,,11.982,-2.839,,5.353,,0.0,,-2.514,9.143,-3.157,5.986,0.0,,,5.986,0.0,5.986,0.0,,5.986,5.986,,179.579258,0.033333,0.033333,0.033333,198.870752,0.033333,0.033333,0.033333,
09/30/1996,845.14801,,-372.27301,,472.875,,-359.255005,,,,,,113.620003,-8.686,,9.419,,0.0,,-0.733,104.934003,-34.465,70.469002,0.0,,,70.469003,0.0,70.469002,0.0,,70.469002,70.469002,,195.747751,0.36,0.36,0.36,208.754997,0.346667,0.346667,0.346667,
12/29/1996,1106.927979,,-484.669006,,622.258972,,-456.645996,,,,,,165.613007,-11.906,,11.787,,,,0.119,153.707007,-54.615002,99.092003,0.0,,,99.092005,0.0,99.092003,0.0,,99.092003,99.092003,,193.036497,0.513333,0.513333,0.513333,197.347498,0.48,0.48,0.48,
03/30/1997,555.783997,,-235.371002,,320.412994,,-280.006989,,,,,,40.405998,-0.259,,4.43,,0.0,,-4.171,40.146998,-14.453,25.694,0.0,,,25.693998,0.0,25.694,0.0,,25.694,25.694,,192.898499,0.13,0.13,0.13,208.063499,0.13,0.13,0.13,
06/29/1997,583.885986,,-252.917007,,330.968979,,-308.255005,,,,,,22.714001,-2.431,,5.493,,0.0,,-3.062,20.283001,-7.302,12.981,0.0,,,12.981001,0.0,12.981,0.0,,12.981,12.981,,191.7705,0.07,0.07,0.07,206.409004,0.07,0.07,0.07,
09/28/1997,915.53302,,-403.027008,,512.506012,,-386.747009,,,,,,125.759003,-10.318,,9.197,,0.0,,1.121,115.441003,-38.041,77.400002,0.0,,,77.400003,0.0,77.400002,0.0,,77.400002,77.400002,,190.382996,0.41,0.41,0.41,205.654495,0.38,0.38,0.38,
12/28/1997,1133.355957,,-467.743011,,665.612946,,-494.384003,,,,,,171.229004,-142.575,,8.366,,0.0,,134.209,28.654004,-9.743,18.910999,0.0,,,18.911004,0.0,18.910999,0.0,,18.910999,18.910999,,197.305504,0.1,0.1,0.566667,197.305504,0.09,0.09,0.546667,
03/29/1998,482.820007,,-204.311996,,278.508011,,-272.484985,,,,,,6.023,5.785,,2.312,,0.0,,-8.097,11.808,-4.015,7.793,0.0,,,7.793,0.0,7.793,0.0,,7.793,7.793,,199.665001,0.04,0.04,0.04,207.313499,0.04,0.04,0.04,
06/28/1998,572.057007,,-247.095001,,324.962006,,-312.700989,,,,,,12.261,-3.999,,6.416,,0.0,,-2.417,8.262,-2.80896,5.453,0.0,,,5.45304,0.0,5.453,0.0,,5.453,5.453,,198.839996,0.03,0.03,0.03,207.341995,0.03,0.03,0.03,
09/27/1998,945.498,,-402.369,,543.129,0.0,-443.788,,128.053,,,315.735,99.341,-9.74,,11.308,,,,-1.568,89.601,-28.271,61.33,,,,61.33,,61.33,0.0,0.0,61.33,61.33,,197.052,0.313333,0.313333,0.313333,204.5625,0.3,0.3,0.3,
12/27/1998,1304.078979,,-512.284973,,791.794006,,-584.536987,,,,,,207.257004,-13.450001,,16.075001,,,,-2.625,193.807003,-62.018002,131.789001,0.0,,,131.789001,0.0,131.789001,0.0,,131.789001,131.789001,,196.152008,0.67,0.67,0.67,202.462509,0.65,0.65,0.65,
03/28/1999,668.398,,-256.517,,411.881,,-382.233,,,,,,29.648,-9.655,11.973,11.973,,0.0,,-2.318,19.993,-6.198,13.795,0.0,,,13.795,0.0,13.795,0.0,0.0,13.795,13.795,,195.898,0.07,0.07,0.07,204.621,0.07,0.07,0.07,
06/27/1999,874.574,,-345.026,,529.548,,-471.336,,,,,,58.212,-11.416,13.625,13.625,,0.0,,-2.209,46.796,-14.507,32.289,0.0,,,32.289,0.0,32.289,0.0,,32.289,32.289,,195.33,0.17,0.17,0.17,207.052,0.16,0.16,0.16,
09/26/1999,1098.179,,-444.013,,654.166,,-513.057,,,,,,141.109,-17.675,19.19,19.19,,0.0,,-1.515,123.434,-38.264,85.17,0.0,,,85.17,0.0,85.17,0.0,0.0,85.17,85.17,,194.612,0.44,0.44,0.44,200.344,0.43,0.43,0.43,
12/26/1999,1591.112,,-652.686,,938.426,,-775.594,,,,,,162.832,-79.21,24.552,24.552,,0.0,,54.658,83.622,-25.923,57.699,0.0,,,57.699,0.0,57.699,0.0,,57.699,57.699,100.7,193.828,0.3,0.3,0.8,196.395,0.29,0.29,0.79,
04/02/2000,773.481,,-300.301,,473.18,,-432.99,,,,,,40.19,-18.267,21.443,21.443,,0.0,,-3.176,21.923,-6.796,15.127,0.0,,,15.127,0.0,15.127,0.0,0.0,15.127,15.127,,189.563,0.08,0.08,0.08,190.341,0.08,0.08,0.08,
07/02/2000,778.373,,-298.043,,480.33,,-443.784,,,,,,36.546,-27.125,28.198,28.198,,0.0,,-1.073,9.421,-2.921,6.5,0.0,,,6.5,0.0,6.5,0.0,0.0,6.5,6.5,,171.621,0.04,0.04,0.04,172.739,0.04,0.04,0.04,
10/01/2000,1072.617,,-459.535,,613.082,,-556.147,,,,,,56.935,-36.889,30.565,30.565,,0.0,,6.324,20.046,-6.214,13.832,0.0,,,13.832,0.0,13.832,0.0,0.0,13.832,13.832,3.439,171.732,0.08,0.08,0.1,171.941,0.08,0.08,0.1,
12/31/2000,1162.744,,-616.094,,546.65,,-676.682,,,,,,-130.032,-147.344,34.215,34.215,,0.0,,113.129,-277.376,97.286,-180.09,0.0,,,-180.09,0.0,-180.09,0.0,0.0,-180.09,-180.09,121.7,171.82,-1.05,-1.05,-0.34,171.82,-1.05,-1.05,-0.34,
04/01/2001,463.286,,-189.805,,273.481,,-287.588,,,,,,-14.107,-21.125,25.89,25.89,,0.0,,-4.765,-35.232,11.274,-23.958,1.066,,,-25.024,0.0,-25.024,0.0,0.0,-25.024,-25.024,,171.933,-0.15,-0.14,-0.14,171.933,-0.15,-0.14,-0.14,
07/01/2001,510.971,,-204.008,,306.963,,-307.004,,,,,,-0.041,-26.916,25.321,25.321,,0.0,,1.595,-26.957,8.626,-18.331,0.0,,,-18.331,0.0,-18.331,0.0,0.0,-18.331,-18.331,,172.023,-0.11,-0.11,-0.11,172.023,-0.11,-0.11,-0.11,
09/30/2001,893.353,,-402.155,,491.198,,-387.424,,,,,,103.774,-29.36,26.116,26.116,,0.0,,3.244,74.414,-23.812,50.602,0.0,,,50.602,0.0,50.602,0.0,0.0,50.602,50.602,,172.14,0.29,0.29,0.29,173.232,0.29,0.29,0.29,
12/30/2001,988.729,,-427.515,,561.214,,-441.305,,,,,,119.909,-35.935,26.361,26.361,,0.0,,9.574,83.974,-31.489,52.485,0.0,,,52.485,0.0,52.485,0.0,0.0,52.485,52.485,-1.134,172.428,0.3,0.3,0.3,174.123,0.3,0.3,0.3,
03/31/2002,452.267,,-166.414,,285.853,,-292.198,,,,,,-6.345,-16.707,19.542,19.542,,0.0,,-2.835,-23.052,5.994,-17.058,0.0,,,-17.058,0.0,-17.058,0.0,0.0,-17.058,-17.058,,172.594,-0.1,-0.1,-0.1,172.594,-0.1,-0.1,-0.1,
06/30/2002,545.99,,-196.165,,349.825,,-335.824,,,,,,14.001,-48.984,18.317,18.317,,0.0,,30.667,-34.983,9.095,-25.888,0.0,,,-25.888,0.0,-25.888,0.0,0.0,-25.888,-25.888,28.589,172.723,-0.15,-0.15,0.02,172.723,-0.15,-0.15,0.02,
09/29/2002,820.532,,-342.918,,477.614,,-380.897,,,,,,96.717,-21.247,17.897,17.897,,0.0,,3.35,75.47,-19.622,55.848,0.0,,,55.848,0.0,55.848,0.0,0.0,55.848,55.848,,172.758,0.32,0.32,0.32,173.285,0.32,0.32,0.32,
12/29/2002,997.441,,-393.665,,603.776,,-488.858,,,,,,114.918,-28.265,21.743,21.743,,0.0,,6.522,86.653,-24.497,62.156,0.0,,,62.156,0.0,62.156,0.0,0.0,62.156,62.156,10.725,172.802,0.36,0.36,0.42,173.24,0.36,0.36,0.42,
03/30/2003,461.768,,-172.237,,289.531,,-273.575,,,,,,15.956,-14.327,15.022,15.022,,0.0,,-0.695,1.629,-0.44,1.189,0.0,,,1.189,0.0,1.189,0.0,0.0,1.189,1.189,,172.918,0.01,0.01,0.01,178.689,0.01,0.01,0.01,
06/29/2003,581.469,,-230.807,,350.662,,-322.271,,,,,,28.391,-12.751,11.974,11.974,,0.0,,0.777,15.64,-4.223,11.417,0.0,,,11.417,0.0,11.417,0.0,0.0,11.417,11.417,,173.327,0.07,0.07,0.07,180.895,0.06,0.06,0.06,
09/28/2003,971.071,,-419.869,,551.202,,-414.209,,,,,,136.993,-18.869,12.57,12.57,,0.0,,6.299,118.124,-32.309,85.815,17.351,,,68.464,0.0,68.464,0.0,0.0,68.464,68.464,,173.833,0.39,0.49,0.49,181.995,0.38,0.48,0.48,
12/28/2003,1124.349,,-465.049,,659.3,,-496.024,,,,,,163.276,-54.605,12.896,12.896,,0.0,,41.709,108.671,-32.077,76.594,0.0,,,76.594,0.0,76.594,0.0,0.0,76.594,76.594,37.153,174.915,0.44,0.44,0.652,178.228,0.43,0.43,0.638,
03/28/2004,474.247,,-186.723,,287.524,,-272.852,,,,,,14.672,-6.261,8.307,8.307,,0.0,,-2.046,8.411,-1.879,6.532,0.0,,,6.532,0.0,6.532,0.0,0.0,6.532,6.532,,175.742,0.04,0.04,0.04,183.953,0.03,0.03,0.03,
06/27/2004,516.433,,-207.35,,309.083,,-286.354,,,,,,22.729,0.123,7.924,7.924,,0.0,,-8.047,22.852,-4.013,18.839,0.0,,,18.839,0.0,18.839,0.0,0.0,18.839,18.839,,176.417,0.11,0.11,0.11,184.667,0.06,0.06,0.06,
09/26/2004,947.312,,-423.458,,523.854,,-401.814,,,,,,122.04,-2.744,8.257,8.257,,0.0,,-5.513,119.296,-30.609,88.687,0.0,,,88.687,0.0,88.687,0.0,0.0,88.687,88.687,,176.885,0.5,0.5,0.5,184.533,0.45,0.45,0.45,
12/26/2004,1059.518,,-434.126,,625.392,,-491.821,,,,,,133.571,-24.042,,7.21,,0.0,,16.832,109.529,-27.61,81.919,0.0,,,81.919,0.0,81.919,0.0,0.0,81.919,81.919,,177.118,0.46,0.46,0.57,196.32,0.44,0.44,0.54,
03/27/2005,454.944,,-165.975,,288.969,,-287.429,,,,,,1.54,-4.765,7.731,7.731,,0.0,,-2.966,-3.225,-0.488,-3.713,0.0,,,-3.713,0.0,-3.713,0.0,0.0,-3.713,-3.713,,177.763,-0.02,-0.02,-0.02,177.763,-0.02,-0.02,-0.02,
06/26/2005,572.388,,-224.766,,347.622,,-320.502,,,,,,27.12,5.57,7.649,7.649,,0.0,,-13.219,32.69,-3.236,29.454,0.0,,,29.454,0.0,29.454,0.0,0.0,29.454,29.454,,178.463,0.17,0.17,0.17,197.63,0.13,0.13,0.13,
09/25/2005,988.052,,-444.775,,543.277,,-414.999,,,,,,128.278,-1.952,7.816,7.816,,0.0,,-5.864,126.326,-34.263,92.063,0.0,,,92.063,0.0,92.063,0.0,0.0,92.063,92.063,,178.931,0.51,0.51,0.51,198.292,0.47,0.47,0.47,
12/25/2005,1072.243,,-450.755,,621.488,,-467.905,,,,,,153.583,1.539,,7.341,,0.0,,-8.88,155.122,-60.851,94.271,0.0,,,94.271,0.0,94.271,0.0,0.0,94.271,94.271,,178.06,0.53,0.53,0.68,196.88,0.48,0.48,0.63,
04/02/2006,468.181,,-186.092,,282.089,,-284.215,,,,,,-2.126,-3.327,-0.208,7.126,-7.334,0.0,,3.535,-5.453,0.554,-4.899,0.0,,,-4.899,0.0,-4.899,0.0,0.0,-4.899,-4.899,,177.029,-0.03,-0.03,-0.03,177.029,-0.03,-0.03,-0.03,
07/02/2006,527.764,,-210.369,,317.395,,-296.796,,,,,,20.599,11.903,0.568,6.812,-6.244,0.0,,-12.471,32.502,-5.414,27.088,0.0,,,27.088,0.0,27.088,0.0,0.0,27.088,27.088,,169.648,0.16,0.16,0.16,177.376,0.07,0.07,0.07,
10/01/2006,1039.138,,-461.511,,577.627,,-412.43,,,,,,165.197,-21.321,1.842,6.158,-4.316,0.0,,19.479,143.876,-44.292,99.584,0.0,,,99.584,0.0,99.584,0.0,0.0,99.584,99.584,,161.303,0.62,0.62,0.62,174.707,0.58,0.58,0.58,
12/31/2006,1116.398,,-445.913,,670.485,,-477.792,,,,,,192.693,-22.144,-2.29,7.425,-9.715,0.0,,24.434,170.549,-62.267,108.282,0.0,,,108.282,0.0,108.282,0.0,0.0,108.282,108.282,,159.655,0.68,0.68,0.68,175.049,0.62,0.62,0.62,
04/01/2007,625.267,,-243.452,,381.815,,-328.088,,,,,,53.727,-4.127,-2.755,6.184,-8.939,0.0,,6.882,49.6,-16.71,32.89,0.0,,,32.89,0.0,32.89,0.0,0.0,32.89,32.89,,160.924,0.2,0.2,0.2,176.661,0.19,0.19,0.19,
07/01/2007,691.408,,-273.212,,418.196,,-362.419,,,,,,55.777,-33.816,-3.349,6.661,-10.01,0.0,,37.165,21.961,-17.16,4.801,0.0,,,4.801,0.0,4.801,0.0,0.0,4.801,4.801,36.5,160.398,0.03,0.03,0.26,164.643,0.03,0.03,0.25,
09/30/2007,1223.038,,-521.022,,702.016,,-492.279,,,,,,209.737,-5.816,4.428,9.272,-4.844,0.0,,1.388,203.921,-42.341,161.58,0.0,,,161.58,0.0,161.58,0.0,0.0,161.58,161.58,-29.6,156.027,1.04,1.04,0.85,170.807,0.95,0.95,0.78,
12/30/2007,1297.844,,-538.935,,758.909,,-558.8,234.528,,,,324.272,200.109,-13.209,6.321,12.501,-6.18,0.0,,6.888,186.9,-53.168,133.732,0.0,,,133.732,0.0,133.732,0.0,0.0,133.732,133.732,,146.866,0.91,0.91,0.91,161.14,0.84,0.84,0.84,
03/30/2008,704.22,,-271.161,,433.059,,-371.806,,,,,,61.253,-5.583,3.722,11.428,-7.706,0.0,,1.861,55.67,-18.2,37.47,0.0,,,37.47,0.0,37.47,0.0,0.0,37.47,37.47,,142.314,0.26,0.26,0.26,156.246,0.25,0.25,0.25,
06/29/2008,784.286,,-308.222,,476.064,,-410.555,,,,,,65.509,-10.224,8.518,12.95,-4.432,0.0,,1.706,55.285,-17.799,37.486,0.0,,,37.486,0.0,37.486,0.0,0.0,37.486,37.486,,140.246,0.27,0.27,0.27,155.081,0.25,0.25,0.25,
09/28/2008,1301.961,,-573.835,,728.126,,-512.201,,,,,,215.925,-14.405,8.301,11.729,-3.428,0.0,,6.104,201.52,-63.291,138.229,0.0,,,138.229,0.0,138.229,0.0,0.0,138.229,138.229,,141.567,0.98,0.98,0.98,156.18,0.89,0.89,0.89,
12/28/2008,1231.053,,-539.51,,691.543,0.0,-539.934,223.443,140.169,,,316.491,151.609,-23.029,8.948,11.036,-2.088,0.0,,14.081,128.58,-34.999,93.581,0.0,,,93.581,0.0,93.581,0.0,0.0,93.581,93.581,,139.318,0.67,0.67,0.67,153.351,0.62,0.62,0.62,
03/29/2009,621.34,621.34,-244.753,244.753,376.587,0.0,-335.37,223.899,62.309,161.59,37.131,74.34,41.217,-12.63,8.45,9.715,-1.265,,,4.18,28.587,-8.857,19.73,0.0,0.0,0.0,19.73,0.0,19.73,0.0,0.0,19.73,19.73,0.0,140.047,0.14,0.14,0.14,152.956,0.14,0.14,0.14,
06/28/2009,792.202,792.202,-319.452,319.452,472.75,0.0,-399.677,263.53,81.677,181.853,43.529,92.618,73.073,-16.219,16.764,17.503,-0.739,,,-0.545,56.854,-17.579,39.275,0.0,0.0,0.0,39.275,,39.275,0.0,0.0,39.275,39.52395,0.24895,139.967,0.28,0.28,0.28238,152.979,0.26,0.26,0.261627,
09/27/2009,1279.221,1279.221,-550.026,550.026,729.195,0.0,-498.486,333.936,134.95,198.986,43.87,120.68,230.709,-12.85,17.165,17.609,-0.444,,,-4.315,217.859,-67.497,150.362,0.0,0.0,0.0,150.362,,150.362,,0.0,150.362,150.362,0.0,139.814,1.08,1.08,1.08,152.921,0.99,0.99,0.99,
12/27/2009,1375.184,1375.184,-562.105,562.105,813.079,0.0,-569.48,384.773,133.644,251.129,56.665,128.042,243.599,-17.202,16.366,16.776,-0.41,,,0.836,226.397,-60.834,165.563,0.0,0.0,0.0,165.563,0.0,165.563,,0.0,165.563,164.90065,-0.66235,138.118,1.2,1.2,1.193911,152.263,1.09,1.09,1.08565,
03/28/2010,672.371,672.371,-262.679,262.679,409.692,0.0,-340.365,244.875,71.174,173.701,40.324,55.166,69.327,-15.097,15.962,16.792,-0.83,,,-0.865,54.23,4.713,58.943,0.0,0.0,0.0,58.943,0.0,58.943,0.0,0.0,58.943,37.50825,-21.43475,137.32,0.43,0.43,0.273145,151.282,0.4,0.4,0.258313,
06/27/2010,737.791,737.791,-300.322,300.322,437.469,0.0,-357.743,248.91,71.998,176.912,47.466,61.367,79.726,-18.689,19.816,21.922,-2.106,,,-1.127,61.037,-17.406,43.631,0.0,0.0,0.0,43.631,,43.631,0.0,0.0,43.631,43.6882,0.0572,143.801,0.3,0.3,0.30381,148.474,0.29,0.29,0.290385,
09/26/2010,1313.302,1313.302,-591.6,591.6,721.702,0.0,-483.945,336.062,133.742,202.32,51.618,96.265,237.757,-18.684,20.818,21.657,-0.839,,,-2.134,219.073,-63.909,155.164,0.0,0.0,0.0,155.164,,155.164,,0.0,155.164,155.164,0.0,138.199,1.12,1.12,1.12,141.715,1.09,1.09,1.09,
12/26/2010,1278.697,1278.697,-535.456,535.456,743.241,0.0,-542.192,371.996,143.737,228.259,61.95,108.246,201.049,-27.669,19.867,21.741,-1.874,,,7.802,173.38,-33.366,140.014,0.0,0.0,0.0,140.014,0.0,140.014,0.0,0.0,140.014,136.52415,-3.48985,136.996,1.02,1.02,0.996556,141.208,1.02,1.02,0.995286,
03/27/2011,671.986,671.986,-267.246,267.246,404.74,0.0,-355.817,252.96,66.537,186.423,45.818,57.039,48.923,-26.085,19.963,21.375,-1.412,,,6.122,22.838,-5.642,17.196,0.0,0.0,0.0,17.196,,17.196,,0.0,17.196,17.09395,-0.10205,137.645,0.12,0.12,0.124189,140.953,0.12,0.12,0.119276,
06/26/2011,908.454,908.454,-378.01,378.01,530.444,0.0,-450.037,295.156,81.77,213.386,54.965,99.916,80.407,-27.453,21.384,22.848,-1.464,,,6.069,52.954,5.097,58.051,0.0,0.0,0.0,58.051,,58.051,,0.0,58.051,45.66756,-12.38344,136.073,0.43,0.43,0.335611,139.241,0.42,0.42,0.331065,
