Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Source: Bloomberg
06/30/2002,146.0,90.0,47.0,-66.0,,,-66.0,75.0,-2.0,14.0,7.0,56.0,,-37.0,-24.0,0.0,,,-24.0,,,0.0,0.0,0.0,,,,,-13.0,-82.0,-31.0,-45.0,,,,9.0,9.0,0.0,-15.0,,27.0,
09/30/2002,181.0,49.0,30.0,5.0,,,5.0,97.0,,,,97.0,,-36.0,-29.0,4.0,,,-33.0,,,0.0,0.0,0.0,,,,,-7.0,-70.0,-30.0,-45.0,,,,1.0,1.0,0.0,4.0,,75.0,
12/31/2002,104.0,42.0,50.0,38.0,,,38.0,-26.0,33.0,6.0,-37.0,-28.0,,-20.0,-15.0,,,,-15.0,,,,,,,,,,-5.0,-66.0,-31.0,-1.0,,,,-22.0,6.0,-28.0,-12.0,,18.0,
03/31/2003,97.0,49.0,47.0,-13.0,,,-13.0,14.0,-14.0,-5.0,30.0,3.0,,-54.0,-27.0,0.0,,,-27.0,,,0.0,0.0,0.0,,,,,-27.0,-54.0,-30.0,-2.0,,,,-11.0,27.0,-38.0,-11.0,,-11.0,
06/30/2003,77.0,128.0,50.0,-135.0,,,-135.0,34.0,-18.0,-9.0,34.0,27.0,,-29.0,-29.0,0.0,,,-29.0,,,0.0,0.0,0.0,,,,,0.0,-218.0,-31.0,-150.0,,,,-19.0,10.0,-29.0,-18.0,,-170.0,
09/30/2003,158.6,67.6,51.0,-41.0,,,-41.0,81.0,,,,81.0,,-30.0,-38.0,0.0,,,-38.0,,,0.0,0.0,0.0,,,,,8.0,-28.0,-30.0,0.0,,,,-6.0,27.0,-33.0,8.0,,100.6,
12/31/2003,144.3,62.2,48.4,50.0,,,50.0,-16.3,43.0,2.4,-41.2,-20.5,,-16.0,-16.2,,,,-16.2,,,,,,,,,,0.2,-39.1,-30.8,,,,,-5.1,35.6,-40.7,-3.2,,89.2,
03/31/2004,202.7,78.3,48.3,13.1,,,13.1,67.6,-30.3,-12.8,38.6,72.1,,-18.5,-20.9,,,,-20.9,,,,,,,,,,2.4,-88.4,-30.7,-8.4,,,,-48.6,10.6,-59.2,-0.7,,95.8,
06/30/2004,94.3,126.4,50.6,-87.9,,,-87.9,5.2,-22.8,-12.1,7.1,33.0,,-22.6,-22.7,,,,-22.7,,,,,,,,,,0.1,-95.8,-30.6,0.0,,,,-65.4,8.7,-74.1,0.2,,-24.1,
09/30/2004,213.199997,148.0,43.9,40.599998,,,40.599998,-19.2999,,,,-19.2999,,-8.1,-38.2,0.0,,,-38.2,,,0.0,0.0,0.0,,,,,30.1,-86.9,-30.4,0.0,,,,-60.8,23.6,-84.4,4.3,,118.199997,
12/31/2004,120.7,133.4,46.2,17.7,,,17.7,-76.6,12.1,-23.4,,-65.3,,-21.3,-6.4,5.5,,,-11.9,,,,,,,,,,-14.9,-105.5,-30.5,,,,,-71.0,45.4,-116.4,-4.0,,-6.1,
03/31/2005,163.8,150.0,40.9,-3.2,,,-3.2,-23.9,-26.9,-14.0,,17.0,,-34.7,-48.9,1.6,,,-50.5,,,0.0,0.0,0.0,,,,,14.2,-137.9,-30.5,0.0,,,,-106.4,39.8,-146.2,-1.0,,-8.8,
06/30/2005,155.2,127.3,40.1,3.1,,,3.1,-0.3,-0.2,19.7,,-19.8,,-22.9,-22.9,0.4,,,-23.3,,,0.0,0.0,0.0,,,,,0.0,-148.2,-41.0,0.0,,,,-125.1,2.6,-127.7,17.9,,-15.9,
09/30/2005,184.2,129.3,44.0,-29.1,,,-29.1,40.0,-41.4,26.7,,54.7,,-43.9,-45.9,,,,-45.9,,,0.0,0.0,0.0,,,,,2.0,-134.7,-40.7,1.0,,,,-105.1,3.8,-108.9,10.1,,5.6,
12/31/2005,-200.0,145.7,26.4,-432.0,-5.2,,-426.8,59.9,-1.5,-17.6,12.9,66.1,,94.9,67.2,89.9,,,-22.7,,,0.0,0.0,0.0,,,,,27.7,-114.3,-40.3,102.0,,,,-172.4,28.7,-201.1,-3.6,,-219.4,
03/31/2006,156.9,146.5,33.9,12.1,,,12.1,-35.6,-36.7,-12.4,,13.5,,-28.6,-9.2,17.4,,,-26.6,,,0.0,0.0,0.0,,,,,-19.4,-70.9,-39.9,-1.0,,,,-32.1,57.3,-89.4,2.1,,57.4,
06/30/2006,320.1,149.0,28.6,161.9,,,161.9,-19.4,-4.7,3.2,,-17.9,,-34.9,-22.5,6.1,,,-28.6,,,0.0,0.0,0.0,,,,,-12.4,-109.4,-39.9,51.1,,,,-117.3,16.6,-133.9,-3.3,,175.8,
09/30/2006,286.4,165.8,19.8,32.5,,,32.5,68.3,-13.3,26.5,,55.1,,51.1,44.8,83.4,,,-38.6,,,0.0,0.0,0.0,,,,,6.3,-263.0,-39.2,67.2,,,,-293.2,4.9,-298.1,2.2,,74.5,
12/31/2006,120.699997,429.100006,28.5,-266.5,,,-266.5,-70.400002,-35.700001,-37.299999,,2.599998,,-31.1,-27.100001,2.1,,,-29.200001,,,0.0,0.0,0.0,,,,,-4.0,-64.2,-49.200001,314.200012,,,,-334.100012,16.6,-350.700012,4.9,,25.4,
03/31/2007,104.8,729.3,29.2,-536.9,,,-536.9,-116.8,-24.8,-1.4,,-90.6,,1669.2,1718.6,1742.6,,,-24.0,,,0.0,0.0,0.0,,,,,-49.4,-1087.9,-46.9,-530.0,,,,-513.5,16.3,-529.8,2.5,,686.1,
06/30/2007,262.3,405.5,86.1,87.5,,,87.5,-316.8,-85.9,-52.2,5.0,-183.7,,1608.2,1662.5,1744.6,,,-82.1,,,0.0,0.0,0.0,,,,,-54.3,-1484.3,-140.8,-170.0,,,,-1190.6,73.2,-1263.8,17.1,,386.2,
09/30/2007,196.5,165.2,31.8,-69.7,,,-69.7,69.2,-9.2,-15.5,,93.9,,-215.8,-43.1,5.8,,,-48.9,,,0.0,0.0,0.0,,,,,-172.7,-150.8,-43.9,109.3,,,,-236.7,18.8,-255.5,20.5,,-170.1,
12/31/2007,95.900002,156.600006,31.299999,11.2,,,11.2,-103.199997,1.0,-48.099998,,-56.099998,,-51.599998,10.0,36.299999,,,-26.299999,,,0.0,0.0,0.0,,,,,-61.599998,198.499989,-43.299999,319.999988,,,,-85.0,12.5,-97.5,6.8,,242.800003,
03/31/2008,64.199997,142.800003,34.299999,-23.1,,,-23.1,-89.800003,-13.2,-27.0,,-49.600003,,-29.9,-27.0,6.5,,,-33.5,,,0.0,0.0,0.0,,,,,-2.9,-140.600007,-42.599998,-30.600006,,,,-102.600003,1.7,-104.300003,35.200001,,-106.300003,
06/30/2008,186.1,152.6,35.3,-12.4,,,-12.4,10.6,-9.5,-11.2,,31.3,,-93.4,-42.6,0.4,,,-43.0,,,0.0,0.0,0.0,,,,,-50.8,-47.5,-42.5,13.7,,,,-23.2,1.9,-25.1,4.5,,45.2,
09/30/2008,244.6,125.6,35.6,44.3,,-16.1,60.4,39.1,5.7,10.1,,23.3,,-45.8,-83.7,0.0,,,-83.7,,,0.0,0.0,0.0,,,,,37.9,-422.5,-41.8,-234.0,,,,-130.5,1.7,-132.2,-16.2,,-223.7,
12/31/2008,48.8,118.4,32.3,-38.0,4.2,,-42.2,-61.1,88.8,-45.8,-54.9,-49.2,,-25.3,-26.1,1.3,1.3,0.0,-27.4,-27.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,-15.4,-41.0,75.0,75.0,0.0,0.0,-49.2,4.3,-53.5,-0.2,-36.3,-28.2,
03/31/2009,169.6,40.6,32.1,37.4,7.2,,30.2,59.8,77.2,69.3,-57.1,-29.6,,-51.1,-16.7,1.6,1.6,0.0,-18.3,-18.3,0.0,0.0,0.0,0.0,-29.5,0.0,-29.5,0.0,-4.9,-142.5,-41.2,-100.0,-100.0,0.0,0.0,1.4,1.4,0.0,-2.7,-10.5,-34.5,
06/30/2009,189.7,32.8,34.4,11.6,7.3,,4.3,111.1,30.5,76.2,-11.8,16.2,,-30.7,-21.7,0.1,0.1,0.0,-21.8,-21.8,0.0,0.0,0.0,0.0,-0.6,0.0,-0.6,0.0,-8.4,-113.2,-41.1,-75.0,-75.0,0.0,0.0,3.0,3.0,0.0,-0.1,15.2,61.0,
09/30/2009,117.8,28.9,35.3,21.0,6.8,,14.2,32.6,31.7,27.8,22.7,-49.6,,-25.3,-24.7,5.8,5.8,0.0,-30.5,-30.5,0.0,0.0,0.0,0.0,-0.6,0.0,-0.6,0.0,0.0,-36.3,-41.2,0.0,0.0,0.0,0.0,5.0,5.0,0.0,-0.1,7.1,63.3,
12/31/2009,119.6,76.6,31.7,53.9,6.6,,47.3,-44.0,-42.2,-38.2,13.8,22.6,,-13.5,-13.5,0.0,0.0,0.0,-13.5,-13.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-32.7,-41.3,0.0,0.0,0.0,0.0,8.8,8.8,0.0,-0.2,-0.9,72.5,
03/31/2010,178.1,137.0,31.9,28.4,4.1,,24.3,6.3,-35.8,-55.9,51.9,46.1,,-12.5,-12.5,4.5,4.5,0.0,-17.0,-17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-49.3,-41.4,0.0,0.0,0.0,0.0,-7.8,14.8,-22.6,-0.1,-15.4,100.9,
06/30/2010,135.5,119.4,30.6,8.4,4.6,,3.8,-22.9,-56.7,-57.5,22.8,68.5,,-23.7,-23.7,0.0,0.0,0.0,-23.7,-23.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-91.7,-41.3,0.0,0.0,0.0,0.0,-50.4,17.4,-67.8,0.0,-11.3,8.8,
09/30/2010,60.0,131.3,33.1,-104.7,5.5,,-110.2,0.9,3.0,-14.8,28.7,-16.0,,-39.3,-39.3,5.9,5.9,0.0,-45.2,-45.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-67.7,-49.6,0.0,0.0,0.0,0.0,-18.1,10.3,-28.4,0.0,34.4,-12.6,
12/31/2010,12.4,150.1,31.9,37.7,-3.0,,40.7,-207.7,-92.9,-6.7,-16.0,-92.1,0.0,-16.2,-16.2,4.1,4.1,0.0,-20.3,-20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-37.7,-49.7,0.0,0.0,0.0,0.0,12.1,55.7,-43.6,-0.1,-2.6,-44.1,
03/31/2011,225.0,166.4,31.8,-26.5,,,-26.5,53.5,,,,53.5,,-22.6,-22.6,0.0,0.0,0.0,-22.6,-22.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.1,-50.3,0.0,0.0,0.0,0.0,78.5,139.1,-60.6,-0.1,20.5,251.0,
06/30/2011,221.7,179.5,32.9,25.7,8.1,,17.6,-12.7,-29.6,-62.0,6.2,72.7,,-78.8,-32.9,0.2,0.2,0.0,-33.1,-33.1,0.0,0.0,0.0,0.0,-45.9,0.0,-45.9,0.0,0.0,-155.1,-50.3,0.0,0.0,0.0,0.0,-104.7,13.8,-118.5,-0.1,13.7,1.5,
09/30/2011,181.0,201.8,34.7,-78.3,9.9,,-88.2,23.0,-53.9,26.6,-22.0,72.3,,-43.3,-43.3,0.8,0.8,0.0,-44.1,-44.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-133.2,-60.7,0.0,0.0,0.0,0.0,-72.5,3.5,-76.0,0.0,-37.4,-32.9,
12/31/2011,-189.2,183.3,32.6,-270.6,1.6,,-272.2,-134.3,1.5,-45.1,3.1,-93.8,0.0,-190.7,-29.8,1.8,1.8,0.0,-31.6,-31.6,0.0,0.0,0.0,0.0,-10.9,0.0,-10.9,0.0,-150.0,294.9,-60.3,350.0,350.0,0.0,0.0,5.3,15.0,-9.7,-0.1,-19.9,-104.9,
03/31/2012,253.2,167.8,35.2,13.9,4.4,,9.5,36.6,-87.5,30.0,-7.1,101.2,0.0,-197.9,-30.4,0.5,0.5,0.0,-30.9,-30.9,0.0,0.0,0.0,0.0,-5.0,0.0,-5.0,0.0,-162.5,-143.8,-60.7,-91.0,-91.0,0.0,0.0,8.0,43.8,-35.8,-0.1,16.3,-72.2,
06/30/2012,263.9,190.7,35.1,-23.3,10.2,,-33.5,61.6,-28.1,5.8,48.7,35.2,,-70.1,-32.3,0.1,0.1,0.0,-32.4,-32.4,0.0,0.0,0.0,0.0,-0.3,0.0,-0.3,0.0,-37.5,-169.5,-60.5,11.0,11.0,0.0,0.0,-119.9,2.9,-122.8,-0.1,-30.5,-6.2,
09/30/2012,389.8,195.2,35.7,129.4,9.5,,119.9,29.8,-21.6,30.7,45.5,-24.8,,-44.5,-44.5,0.2,0.2,0.0,-44.7,-44.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-264.3,-65.9,-113.0,-113.0,0.0,0.0,-85.3,5.8,-91.1,-0.1,17.3,98.3,
12/31/2012,160.3,161.4,35.2,41.3,1.1,,40.2,-70.6,69.3,-22.4,-60.7,-56.8,0.0,-105.8,-21.4,0.2,0.2,0.0,-21.6,-21.6,0.0,0.0,0.0,0.0,-84.4,0.0,-84.4,0.0,0.0,-13.7,-65.5,96.0,96.0,0.0,0.0,-44.2,48.7,-92.9,0.0,9.6,50.4,
03/31/2013,202.6,175.9,36.2,-17.0,1.0,,-18.0,7.5,-29.6,2.6,-13.0,47.5,0.0,-49.3,-33.4,0.0,0.0,0.0,-33.4,-33.4,0.0,0.0,0.0,0.0,-0.4,0.0,-0.4,0.0,-15.5,-124.6,-66.1,-17.0,-17.0,0.0,0.0,-41.5,76.7,-118.2,0.0,-15.9,12.8,
06/30/2013,293.9,203.7,37.7,6.7,8.6,,-1.9,45.8,-34.4,10.1,34.8,35.3,0.0,-42.5,-31.8,0.1,0.1,0.0,-31.9,-31.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-10.7,-185.3,-72.3,-16.0,-16.0,0.0,0.0,-95.2,13.0,-108.2,-1.8,-8.5,57.6,
09/30/2013,351.0,215.3,36.1,55.3,0.6,,54.7,44.3,-17.6,10.5,42.2,9.2,0.0,-59.2,-59.1,0.2,0.2,0.0,-59.3,-59.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,-131.0,-72.4,-41.0,-41.0,0.0,0.0,-17.6,65.8,-83.4,0.0,15.4,176.2,
12/31/2013,203.5,198.1,35.9,20.9,0.8,,20.1,-51.4,27.4,-33.6,-18.3,-26.9,0.0,-98.9,-35.4,0.2,0.2,0.0,-35.6,-35.6,0.0,0.0,0.0,0.0,-68.1,0.0,-68.1,0.0,4.6,-59.7,-80.5,72.0,72.0,0.0,0.0,-51.2,58.8,-110.0,0.0,0.2,45.1,
03/31/2014,202.8,180.3,38.4,19.3,2.6,,16.7,-35.2,-38.3,-23.5,30.4,-3.8,0.0,-157.1,-22.7,0.0,0.0,0.0,-22.7,-22.7,0.0,0.0,0.0,0.0,-13.4,0.0,-13.4,0.0,-121.0,-53.0,-80.4,91.5,91.5,0.0,0.0,-64.1,43.7,-107.8,0.0,1.1,-6.2,
06/30/2014,301.1,199.7,40.1,-55.0,-0.3,,-54.7,116.3,26.0,14.8,19.3,56.2,0.0,-126.7,-38.0,0.1,0.1,0.0,-38.1,-38.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-88.7,-238.7,-80.0,-62.6,-62.6,0.0,0.0,-96.1,31.3,-127.4,0.0,-0.4,-64.7,
09/30/2014,325.9,248.7,38.1,93.6,9.6,-7.2,91.2,-54.5,-68.8,55.2,-52.1,11.2,0.0,-100.7,-44.5,0.1,0.1,0.0,-44.6,-44.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-56.2,-170.4,-79.6,45.1,45.1,0.0,0.0,-135.9,4.6,-140.5,0.0,-38.6,16.2,
12/31/2014,268.2,214.2,40.6,-79.5,6.4,,-85.9,92.9,73.2,-24.3,-10.4,54.4,0.0,-57.0,-39.9,0.1,0.1,0.0,-40.0,-40.0,0.0,0.0,0.0,0.0,-21.2,0.0,-21.2,0.0,4.1,-64.4,-88.1,183.0,183.0,0.0,0.0,-159.3,9.1,-168.4,0.0,-46.2,100.6,
03/31/2015,285.2,206.0,39.1,119.4,8.2,,111.2,-79.3,8.0,-10.3,37.1,-114.1,0.0,-36.2,-17.9,0.1,0.1,0.0,-18.0,-18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.3,-107.5,-87.8,86.3,-508.0,594.3,0.0,-104.4,20.2,-124.6,-1.6,-30.5,111.0,
06/30/2015,286.3,206.1,41.2,28.1,4.6,,23.5,10.9,-20.5,-10.4,26.7,15.1,0.0,21.8,-23.4,1.8,1.8,0.0,-25.2,-25.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.2,-160.8,-87.4,0.0,0.0,0.0,0.0,-73.4,38.4,-111.8,0.0,17.0,164.3,
09/30/2015,348.0,201.3,41.6,27.3,9.9,,17.4,77.8,12.7,42.5,-36.1,58.7,0.0,-175.5,-39.6,0.1,0.1,0.0,-39.7,-39.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-135.9,-275.4,-86.8,0.0,0.0,0.0,0.0,-188.6,5.0,-193.6,0.0,-37.0,-139.9,
12/31/2015,184.8,185.5,41.3,-34.8,10.1,,-44.9,-7.2,15.1,-32.7,-19.0,29.4,0.0,-91.3,-40.0,0.2,0.2,0.0,-40.2,-40.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.3,-57.3,-95.6,161.0,161.0,0.0,0.0,-122.7,4.7,-127.4,0.0,-14.3,21.9,
03/31/2016,214.5,168.0,45.1,116.4,,,116.4,-115.0,,,,-115.0,0.0,-175.2,-12.4,0.0,0.0,0.0,-12.4,-12.4,0.0,0.0,0.0,0.0,-21.1,0.0,-21.1,0.0,-141.7,-98.9,-94.8,116.6,116.6,0.0,0.0,-120.7,9.3,-130.0,0.0,6.7,-52.9,
06/30/2016,276.0,191.0,42.8,20.0,8.6,,11.4,22.2,3.5,10.0,25.6,-16.9,0.0,-39.0,-26.6,0.2,0.2,0.0,-26.8,-26.8,0.0,0.0,0.0,0.0,-0.1,0.0,-0.1,0.0,-12.3,-118.2,-94.3,76.4,76.4,0.0,0.0,-100.3,16.4,-116.7,0.0,-5.8,113.0,
09/30/2016,272.0,185.2,43.0,4.1,18.5,,-14.4,39.7,-37.5,27.3,25.7,24.2,0.0,-134.5,-37.5,0.0,0.0,0.0,-37.5,-37.5,0.0,0.0,0.0,0.0,-117.9,0.0,-117.9,0.0,20.9,-123.3,-93.5,94.6,94.6,0.0,0.0,-124.4,9.1,-133.5,0.0,2.9,17.1,
12/31/2016,310.8,214.7,40.4,26.5,10.7,,15.8,29.2,6.0,-27.9,-10.4,61.5,0.0,-37.6,-39.1,0.3,0.3,0.0,-39.4,-39.4,0.0,0.0,0.0,0.0,-1.1,0.0,-1.1,0.0,2.6,-151.9,-97.5,-40.0,-40.0,0.0,0.0,-14.4,67.6,-82.0,0.0,-53.1,68.2,
03/31/2017,301.0,189.5,40.6,36.4,9.5,,26.9,34.5,-22.4,11.3,30.4,15.2,0.0,-323.9,-27.9,0.1,0.1,0.0,-28.0,-28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-296.0,-166.8,-98.0,-35.1,-35.1,0.0,0.0,-33.7,69.3,-103.0,0.0,35.9,-153.8,
06/30/2017,315.3,216.9,43.0,31.7,9.2,,22.5,23.7,-23.3,-36.4,46.7,36.7,0.0,-2.2,-29.7,0.4,0.4,0.0,-30.1,-30.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.5,-219.0,-97.7,-25.1,-25.1,0.0,0.0,-96.2,23.4,-119.6,0.0,14.5,108.6,
09/30/2017,106.9,204.6,44.9,-176.7,9.1,,-185.8,34.1,-13.3,22.6,14.4,10.4,0.0,-153.0,-43.9,0.3,0.3,0.0,-44.2,-44.2,0.0,0.0,0.0,0.0,94.0,94.0,0.0,0.0,-203.1,-111.9,-97.5,2.0,2.0,0.0,0.0,-16.4,21.6,-38.0,0.0,19.5,-138.5,
12/31/2017,212.7,-236.4,39.6,25.0,8.6,,16.4,384.5,-18.4,-19.2,-36.8,458.9,0.0,-33.0,-33.9,0.2,0.2,0.0,-34.1,-34.1,0.0,0.0,0.0,0.0,-9.9,0.0,-9.9,0.0,10.8,-26.6,-107.3,239.6,489.6,0.0,-250.0,-160.7,30.1,-190.8,1.8,-17.0,136.1,
