Date,Market Capitalization,Cash & Equivalents,Preferred Equity,Minority Interest,Total Debt,Enterprise Value,Total Capital,Total Debt/Total Capital,Total Debt/EV,EV/Market Cap,EV/EBITDA,EV/EBIT,EV/Book Value,Diluted Market Cap,Diluted Enterprise Value,EV per Share,Trailing 12 Month Values for Ratios,Source: Bloomberg
03/31/1999,,,,,,,,,,,,,,,,,,
06/30/1999,,-51.200001,0.0,33.599998,0.0,,648.399986,0.0,,,,,,,,,,
09/30/1999,,-103.300003,0.0,43.599998,125.0,,725.500023,17.229496,,,,,,,,,,
12/31/1999,,-324.100006,0.0,57.299999,0.0,,871.89999,0.0,,,,,,,,,,
03/31/2000,,-350.700012,0.0,66.900002,0.0,,955.900017,0.0,,,,,,,,,,
06/30/2000,9602.928285,-443.5,,84.7,0.0,9244.128285,1126.5,0.0,0.0,0.962636,10.527421,11.581218,8.873227,9602.9375,9244.1375,41.45353,,
09/30/2000,9679.228569,-528.799988,0.0,64.099998,0.0,9214.52858,1167.399974,0.0,0.0,0.95199,8.782433,9.632583,8.351789,9974.419373,9509.719383,41.411564,,
12/31/2000,8633.223553,-364.299988,0.0,73.300003,0.0,8342.223568,1131.099979,0.0,0.0,0.966293,7.362301,8.11027,7.88639,8940.047255,8649.04727,38.108181,,
03/31/2001,5877.737067,-335.399994,0.0,33.799999,100.0,5676.137073,1255.900024,7.962417,0.017618,0.965701,5.254223,5.887498,5.058495,6025.54213,5823.942135,25.900103,,
06/30/2001,7368.433518,-438.700012,0.0,35.5,741.200012,7706.433518,2018.300037,36.723976,0.096179,1.045871,7.790572,8.879403,6.206857,7538.079584,7876.079584,35.099443,,
09/30/2001,4307.471924,-430.399994,0.0,90.900002,692.900024,4660.871956,2050.40005,33.793407,0.148663,1.082043,5.53745,6.641311,3.679829,4375.604988,4729.00502,21.099848,,
12/31/2001,6045.589164,-236.699997,0.0,23.299999,1094.200012,6926.389178,2480.799987,44.10674,0.157976,1.145693,9.313418,11.977156,5.080605,6092.162544,6972.962558,31.185763,,
03/31/2002,5445.375939,-294.899994,0.0,17.299999,1087.5,6255.275945,2587.499999,42.028986,0.173853,1.148732,8.959146,11.912542,4.218841,5500.20901,6310.109016,28.132439,,
06/30/2002,4047.862067,-69.5,0.0,11.5,917.0,4906.862067,2479.399951,36.984755,0.186881,1.212211,7.659791,10.543322,3.16388,4084.280118,4943.280118,22.062236,,
09/30/2002,2684.64566,-90.300003,0.0,6.8,907.5,3508.645657,2336.900025,38.833497,0.258647,1.306931,6.135068,9.416655,2.466361,2701.266037,3525.266034,15.774653,,
12/31/2002,2908.650163,-160.600006,0.0,3.5,856.0,3607.550157,2367.500049,36.156282,0.23728,1.240283,6.889897,11.441643,2.392275,2925.06604,3623.966034,16.210502,,
03/31/2003,2725.627035,-143.300003,0.0,1.1,855.099976,3438.527007,2448.899011,34.917731,0.248682,1.261554,7.449149,14.441525,2.158931,2560.472035,3273.372007,14.369106,,
06/30/2003,3927.8,-63.0,0.0,2.3,854.3,4721.4,2542.6,33.599465,0.180942,1.202047,10.997903,23.396432,2.800356,3783.48,4577.08,19.71357,,
09/30/2003,3345.815,-123.099998,0.0,2.8,853.400024,4078.915026,2622.700055,32.538987,0.209222,1.21911,8.952842,16.493793,2.309038,3236.848957,3969.948983,17.03096,,
12/31/2003,3925.288476,-1222.800049,0.0,3.1,852.599991,3558.188418,3516.900003,24.242941,0.239616,0.906478,7.690055,13.286738,1.337062,3790.71,3423.609942,14.875307,,
03/31/2004,3918.09595,-1278.5,0.0,4.2,851.799988,3495.595938,3535.299975,24.094136,0.243678,0.892167,7.323687,12.47091,1.304668,3773.9519,3351.451888,14.613696,,
06/30/2004,3946.057,-1100.6,0.0,0.5,378.2,3224.157,3053.9,12.384165,0.117302,0.817058,7.115774,12.372053,1.205202,3858.66,3136.76,13.473285,,
09/30/2004,3216.043042,-864.599976,0.0,2.0,377.899994,2731.34306,3073.400085,12.295828,0.138357,0.849287,6.551554,11.466595,1.01405,3171.13,2686.430018,11.558794,,
12/31/2004,3940.869238,-527.099976,0.0,5.1,377.5,3796.369262,3117.099908,12.110616,0.099437,0.963333,10.268784,21.327917,1.388323,3864.618897,3720.118922,16.193627,,
03/31/2005,3180.6,-454.799988,0.0,3.7,377.200012,3106.700024,3034.899963,12.428746,0.121415,0.976765,9.385801,20.121114,1.170573,3168.045085,3094.14511,13.625877,,
06/30/2005,3373.472,-575.9,0.0,2.9,376.9,3177.372,3010.3,12.520347,0.11862,0.94187,10.246282,22.95789,1.207897,3335.872,3139.772,14.165724,,
09/30/2005,3142.875,-526.0,,5.9,376.6,2999.375,2964.7,12.702803,0.125559,0.954341,10.085323,24.726917,1.161558,3138.54,2995.04,13.79023,,
12/31/2005,4024.749174,-552.599976,0.0,15.8,376.300011,3864.24921,2973.300011,12.655972,0.09738,0.960122,12.954238,26.558414,1.497075,3955.149057,3794.649092,17.887068,,
03/31/2006,4902.772,-327.2,0.0,9.6,376.0,4961.172,2904.9,12.943647,0.075789,1.011912,16.335766,32.768639,1.969266,4905.089,4963.489,23.445992,,
06/30/2006,3699.93,-337.9,0.0,8.7,375.7,3746.43,2847.0,13.196347,0.100282,1.012568,11.563056,21.934602,1.521331,3694.56,3741.06,18.124964,,
09/30/2006,3930.196,-459.9,0.0,12.3,650.4,4132.996,3033.8,21.43846,0.157368,1.0516,12.535626,21.458962,1.743071,3987.384,4190.184,20.737561,,
12/31/2006,3590.15656,-507.1,,17.8,537.2,3638.05656,2861.4,18.774027,0.147661,1.013342,11.034445,18.820779,1.577375,4231.64,4279.54,21.878055,,
03/31/2007,3876.922556,-311.3,0.0,11.4,537.2,4114.222556,2738.6,19.615862,0.130571,1.061208,12.139931,19.545,1.87864,3943.626,4180.926,22.189866,,
06/30/2007,4882.451971,-742.1,0.0,6.3,1127.6,5274.251971,3127.7,36.052051,0.213793,1.080247,14.390865,21.318723,2.645326,5078.016,5469.816,30.074064,,
09/30/2007,4820.803338,-605.4,0.0,7.5,1127.6,5350.503338,2978.7,37.85544,0.210747,1.109878,13.419873,20.198201,2.902204,4917.892,5447.592,31.387348,,
12/31/2007,5462.55873,-480.7,0.0,16.2,1127.7,6125.75873,2867.4,39.328311,0.184091,1.121408,13.561565,19.792435,3.554255,5614.065,6277.265,36.838263,,
03/31/2008,3786.029,-270.3,0.0,16.5,1127.8,4660.029,2781.4,40.547926,0.242016,1.230849,9.936096,14.530804,2.846515,3816.28,4690.28,28.64185,,
06/30/2008,4251.082,-275.7,0.0,9.6,1127.8,5112.782,2776.1,40.625338,0.220584,1.202701,10.638331,15.775322,3.120023,4298.728,5160.428,31.835504,,
09/30/2008,3833.812,-297.6,0.0,15.2,1127.9,4679.312,2747.3,41.054854,0.24104,1.220538,9.772999,14.5501,2.916913,3875.088,4720.588,29.634655,,
12/31/2008,1267.85784,-282.6,0.0,15.5,1128.0,2128.75784,2751.6,40.994331,0.529886,1.679019,5.263991,8.263811,1.323772,1255.892,2116.792,13.482525,,
03/31/2009,1072.645,-232.1,0.0,113.6,1128.0,2082.145,1937.8,58.210342,0.541749,1.941132,,,2.990728,1041.39,2050.89,12.908524,,
06/30/2009,1837.68,-218.7,0.0,94.1,1106.1,2819.18,1909.8,57.917059,0.392348,1.534097,,,3.972914,1812.6,2794.1,17.48871,,
09/30/2009,2580.76,-236.4,0.0,96.3,790.2,3230.86,1856.0,42.575431,0.244579,1.251903,,,3.332501,2504.188,3154.288,17.751978,,
12/31/2009,2448.228597,-324.7,0.0,111.6,792.0,3027.128597,1904.7,41.581351,0.261634,1.236457,,,3.023802,2443.865,3022.765,16.630342,,
