Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Operations,Cash From Investing Activities,Disposal of Fixed Assets,Capital Expenditures,Increase in Investments,Decrease in Investments,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Change in Short-Term Borrowings,Increase in Long-Term Borrowings,Decrease In Long-Term Borrowings,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Direct Method Cashflow,Source: Bloomberg
03/31/1990,,25.849001,28.372999,38.816002,0.858,93.896004,,,,,,,,,,,,,,,,,
06/30/1990,,44.609001,27.943001,23.927999,-4.912,91.568001,,,,,,,,,,,,,,,,,
09/30/1990,,36.588001,27.421,19.969999,31.360001,115.338997,,,,,,,,,,,,,,,,,
12/31/1990,,41.999001,25.833,-18.681,-25.002001,24.149,,,,,,,,,,,,,,,24.149,,
03/31/1991,,15.83,28.174,13.184,-14.547,42.640999,,,,,,,,,,,,,,,,,
06/30/1991,,41.573002,27.861,18.476999,-8.262,79.649002,,,,,,,,,,,,,,,,,
09/29/1991,,28.299999,27.799999,12.916,38.327,107.343002,,,,,,,,,,,,,,,,,
12/31/1991,,46.365002,26.197001,8.416,-4.694,76.283997,,,,,,,,,,,,,,,76.283997,,
03/29/1992,,-80.194,28.976999,110.249001,13.365,72.397003,,,,,,,,,,,,,,,,,
06/28/1992,,46.09,27.879999,8.967,21.885,104.821999,,,,,,,,,,,,,,,,,
09/27/1992,,31.392,28.379,-5.572,33.933998,88.133003,,,,,,,,,,,,,,,,,
12/27/1992,,43.598,27.493999,40.257,-38.242001,73.107002,,,,,,,,,,,,,,,73.107002,,
03/28/1993,,23.136,29.872999,8.786,6.531,68.325996,,,,,,,,,,,,,,,,,
06/27/1993,,42.497002,31.768999,9.656,-4.616,79.306,,,,,,,,,,,,,,,,,
09/26/1993,,31.250999,31.746,19.047001,-29.877001,52.167,,,,,,,,,,,,,,,,,
12/26/1993,,51.205002,30.68,8.763,39.556,130.203995,,,,,,,,,,,,,,,130.203995,,
03/27/1994,,30.372,31.99,21.24,-0.645,82.957001,,,,,,,,,,,,,,,,,
06/26/1994,,50.120998,31.726,18.832001,8.238,108.917,,,,,,,,,,,,,,,,,
09/30/1994,,37.243,32.303001,15.609,2.724,87.878998,,,,,,,,,,,,,,,,,
12/25/1994,,53.164001,53.307999,-15.89,-1.221,89.361,,,,,,,,,,,,,,,89.361,,
03/26/1995,,28.353001,39.462002,15.575,-33.203999,50.186001,,,-19.382,,,,,,,,,,,,,,
06/25/1995,,94.120003,37.147999,-80.174004,2.045,53.139,,,-17.951,,,,,,,,,,,,,,
09/24/1995,,6.59,37.318001,8.188,-22.408001,29.688,,,-24.792999,,,,,,,,,,,,,,
12/31/1995,,30.999001,37.683998,5.251,-39.25,34.683998,,,,,,,,,,,,,,,34.683998,,
03/31/1996,,23.518,36.348,8.919,-43.958,24.827,,,-44.511002,,,,,,,,,,,,,,
06/30/1996,,42.353001,29.924,11.589,-1.231,82.635002,,,-31.103001,,,,,,,,,,,,,,
09/29/1996,,126.257004,30.353001,-63.73,28.344999,121.224998,,,-24.570999,,,,,,,,,,,,,,
12/31/1996,,75.745003,24.021999,-32.888,-69.056999,-2.178,-112.896004,,-112.896004,,,,,,,,,,,,-115.074004,,
03/30/1997,,174.731995,30.160999,-107.443001,-74.154999,23.295,121.556,0.0,-27.778999,0.0,0.0,149.335007,-143.179001,-18.613001,0.0,68.748001,-183.561996,19.613001,-25.733,-3.632,1.672,,
06/29/1997,,61.299999,40.037998,11.385,-68.352997,44.369999,81.295998,0.0,-32.695,0.0,0.0,113.990997,-121.656998,-18.363001,0.0,257.967987,-125.427002,15.39,-237.992996,-13.232,4.006,,
09/28/1997,,74.012001,33.251999,44.898998,-17.070999,135.091995,80.071999,0.0,-22.75,0.0,0.0,102.821999,-207.873001,-21.014,0.0,254.936996,-317.822998,26.27,-146.117996,-4.125,7.291,,
12/28/1997,,102.973,29.52,-44.448002,-71.837997,16.207001,456.980011,0.0,-19.745001,0.0,0.0,476.725006,-348.744995,-20.344999,,251.947006,-349.90799,9.258,-233.531006,-6.166,124.442001,,
03/29/1998,,101.621002,45.777,-40.756001,23.959999,130.602005,23.948999,0.0,-30.694,0.0,0.0,54.643002,-234.587997,-19.514,0.0,0.0,-27.378,17.174,-199.625,-5.245,-80.037003,,
06/28/1998,,126.967003,46.702,-70.5,-45.009998,58.159,81.460999,0.0,-46.839001,0.0,0.0,128.300003,-123.32,-19.204,0.0,885.059998,-989.947021,12.467,-7.904,-3.792,16.299999,,
09/27/1998,,56.983002,29.843,36.985001,-145.606003,-21.795,-32.796001,0.0,-28.778999,0.0,0.0,-4.017,-21.610001,-19.275999,0.0,67.695999,-40.0,5.438,-30.497999,-4.97,-76.200996,,
12/27/1998,,80.286003,65.730003,-116.158997,100.328003,130.184998,-52.317001,0.0,-25.712999,0.0,0.0,-26.604,-71.385002,-19.158001,,,-37.691002,9.332,-17.506001,-6.362,6.482995,,
03/28/1999,,62.867001,47.153,15.852,38.630001,164.501999,-60.255001,0.0,-25.158001,0.0,0.0,-35.097,195.731995,-19.186001,,950.85498,-754.375,9.189,0.0,9.249,299.979004,,
