Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1990,,,,,,23.384763,,23.384763,18.458911,18.458912,16.9788,,21.064364,49.278106,,
06/30/1990,,,,,,24.173832,,24.173832,18.687675,18.687674,16.746957,,22.694612,48.732429,,
09/30/1990,,,,,,24.433143,,24.433143,18.467789,18.467788,16.527947,,24.415009,50.618037,,
12/31/1990,,,,,,13.885856,,16.298564,11.672821,11.672821,9.906265,,28.381292,11.403508,,
03/31/1991,,11.001145,0.781689,2.707627,,19.190536,1.44499,19.190536,15.5621,15.5621,14.106221,,18.907425,41.715908,6.411918,
06/30/1991,,10.318828,0.753579,2.669793,,16.013958,,16.013958,14.162598,14.162598,12.759843,,11.560915,46.19026,5.552534,
09/30/1991,,9.750407,0.647823,2.56076,,16.139239,,16.139239,12.681155,12.681155,11.386414,,21.426562,45.842881,5.28054,
12/31/1991,,10.295176,0.733863,3.117805,,14.867822,17.084859,17.122179,12.966929,12.96693,11.410023,,24.268232,43.204937,5.847152,
03/31/1992,,8.752317,0.617665,2.740088,,13.398826,3.716588,13.398826,10.05996,9.021202,7.817428,,24.919094,57.89245,3.685386,
06/30/1992,,9.768304,0.736464,3.273481,,21.405053,29.454393,21.405053,15.035899,15.035899,14.140042,,29.755376,33.125842,6.532471,
09/30/1992,,11.920789,0.827971,3.992491,,25.127662,42.324645,25.127662,17.864516,17.928844,17.119544,,28.904978,27.830776,8.603141,
12/31/1992,,9.548503,0.700648,3.712561,,6.179599,,6.179599,1.021488,1.895961,1.147081,,83.469997,1652.73161,-148.262631,
03/31/1993,,11.490413,0.818732,4.08516,,32.324492,170.841144,32.324492,21.193317,21.193317,20.451097,,34.43573,25.844092,8.52082,
06/30/1993,,12.81358,0.914401,4.623909,,34.404983,123.442372,34.404983,22.797287,22.797287,22.177319,,33.738414,26.427445,9.427279,
09/30/1993,,13.059872,0.964412,4.454371,,28.136384,58.599096,28.136384,19.657675,19.657676,19.029966,,30.134324,35.729884,8.393595,
12/31/1993,,16.529429,1.214606,5.798123,,28.478242,211.4627,28.478242,18.933962,18.933961,18.401931,,33.514287,35.857553,10.60238,
03/31/1994,,18.670868,1.40362,5.946373,,34.535469,38.570663,34.535469,22.68251,22.68251,21.93924,,34.321117,34.76166,12.180564,
06/30/1994,,20.199403,1.471045,6.67555,,34.880771,35.860904,34.880771,23.092347,23.092349,22.324415,,33.796342,33.5894,13.414545,
09/30/1994,,22.336378,1.681853,6.941468,,35.425068,48.834691,35.425068,23.251144,23.251145,22.511647,,34.36528,37.982418,13.852482,
12/31/1994,,20.132688,1.493567,7.189637,,34.033194,45.285857,34.033194,22.52637,22.526373,21.745135,,33.810592,39.123123,12.256152,
03/31/1995,,20.133603,1.503988,6.361224,,35.219058,47.47419,35.219058,22.684958,22.684957,21.891472,,35.588969,35.578644,12.97034,
06/30/1995,,19.942355,1.484447,6.269509,,35.257751,39.919521,35.257751,22.816123,22.816122,22.495977,,35.287639,33.014545,13.358477,
09/30/1995,,20.169011,1.470168,5.752491,,35.204081,32.56962,35.204081,22.883404,22.883404,22.585412,,34.997865,33.747754,13.362423,
12/31/1995,,16.608286,1.165549,4.895356,,35.941974,51.61739,30.478449,19.400067,19.400068,19.163816,,36.348246,41.444953,9.72499,
03/31/1996,,15.641965,1.110865,4.341592,,36.820084,43.496606,22.123431,14.330544,14.330544,14.121339,,35.224586,53.703704,7.241651,
06/30/1996,,16.399277,1.130213,4.011976,,36.363636,40.847399,36.363636,23.606228,23.606228,23.45555,,35.082873,31.477516,11.237192,
09/30/1996,,17.089249,1.145706,4.175795,,35.526316,36.904464,28.947368,18.810916,18.810916,18.762183,,35.016835,40.779221,10.120386,
12/31/1996,,16.31979,1.144763,4.052998,,35.321528,32.751555,35.321528,23.019571,23.019571,22.972973,,34.828496,32.860041,10.9571,
03/31/1997,,22.245632,1.536037,5.303341,,36.391129,35.620301,36.391129,23.622312,23.622312,23.622312,,35.087719,40.256046,13.290421,
06/30/1997,,19.469637,1.326393,4.343396,,36.372581,36.389414,34.43752,22.36799,22.36799,22.36799,,35.047619,40.029326,11.676073,
09/30/1997,,22.383225,1.560681,5.228849,,37.305699,40.830116,37.305699,24.222798,24.222798,24.222798,,35.069444,38.235294,13.824933,
12/31/1997,,20.6786,1.515177,5.164377,,23.723118,,17.069892,19.354839,19.354839,19.354839,,,51.909722,9.944396,
03/31/1998,,22.120253,1.567818,4.928262,,38.867925,75.0,37.955975,24.842767,24.842767,24.842767,,34.548467,43.291139,12.544144,
06/30/1998,,15.434357,1.097441,3.383278,,39.101058,62.535211,11.075206,7.314924,7.314924,7.314924,,33.952255,100.401606,-0.061985,
09/30/1998,,16.214705,1.193563,3.491569,,41.54814,64.612676,40.891685,27.215536,27.215536,27.215536,,33.444816,41.809045,9.435492,
12/31/1998,,17.822576,1.304903,4.071917,,23.77324,24.262295,27.003962,26.120085,26.120085,26.120085,,3.273138,60.210035,7.091597,
03/31/1999,,17.664087,1.268288,3.711098,,35.879369,10.054348,29.791432,19.898534,19.898534,19.898534,,33.20719,63.739377,6.405108,
06/30/1999,,21.262356,1.495292,4.139545,,35.124927,,38.291691,25.363161,25.363161,25.363161,,33.763278,51.660939,10.278023,
09/30/1999,,19.448616,1.379625,3.645883,,36.333534,-93.413174,36.333534,24.142083,24.142083,24.142083,,33.554267,56.359102,8.48755,
