Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
03/31/1993,,,,,,,,,,,4.320988,4.320988,,,,,
06/30/1993,,,,,,,,,,,5.526839,5.526839,,,,,
09/30/1993,,,,,,,,,,,5.931559,5.931559,,,,,
12/31/1993,,,,,,,,,,,4.998078,4.998078,,,,,
03/31/1994,,,,,,,,,,,5.563967,5.563967,,,,,
06/30/1994,,,,,,,,,,,5.761468,5.761468,,,,,
09/30/1994,,,,,,,,,,,6.733259,6.733259,,,,,
12/31/1994,,,,,,,,,,,5.211082,5.211082,,,,,
03/31/1995,,,,,,,6.55574,,6.55574,4.69218,4.658902,4.658902,,28.426396,,,
06/30/1995,,,,,,,4.323953,,4.323953,3.637612,3.603294,3.603294,,15.873016,,,
09/30/1995,,,,,,,7.292348,,7.292348,5.657292,5.657292,5.657292,,22.421525,,,
12/31/1995,,,,,,,9.360227,,9.360227,7.658367,4.443744,4.443744,,18.181818,,,
03/31/1996,,,,,,,3.47773,,3.47773,2.928615,2.928615,2.928615,,15.789474,48.958333,,
06/30/1996,,,,,,,5.9154,47.321429,5.9154,4.725711,4.725711,4.725711,,20.111732,32.867133,,
09/30/1996,,,,,,,-30.500705,-490.09009,-30.500705,-19.146685,-19.146685,-19.146685,,,,,
12/31/1996,,,,,,,7.620762,,7.620762,6.150615,6.150615,6.150615,,19.291339,22.926829,,
03/31/1997,,0.205058,0.008633,,,,8.787684,,8.787684,6.542656,6.542656,6.542656,,25.547445,23.039216,0.157814,
06/30/1997,,9.032126,0.397595,,,,8.752387,82.758621,20.464672,18.427753,18.268619,18.268619,,9.953344,8.188153,8.292561,
09/30/1997,,25.961928,1.110668,,17.515538,,13.460375,278.723404,13.460375,9.528131,9.044162,9.044162,,29.213483,15.719064,21.880956,
12/31/1997,,25.120226,1.10731,,18.022485,,9.120086,21.428571,9.120086,7.247927,6.820005,6.820005,,20.527859,18.431373,20.490224,
03/31/1998,,25.965305,1.100687,,22.978419,,9.011707,10.27027,10.509121,7.623196,7.187585,7.187585,,27.46114,18.560606,21.145987,
06/30/1998,,17.873495,0.792288,,18.548351,,9.733753,18.518519,9.733753,7.243058,6.75637,6.75637,,25.588235,21.186441,14.086738,
09/30/1998,,15.891759,0.723418,,11.1873,,8.598901,,8.598901,6.401099,5.879121,5.879121,,25.559105,69.158879,4.901197,
12/31/1998,,16.229613,0.718902,,14.458094,,10.47825,22.511848,10.47825,7.714492,7.233838,7.233838,,26.376147,16.943522,13.479745,
03/31/1999,,15.610449,0.676538,,8.025603,,10.427402,,10.427402,7.820552,7.214307,7.214307,,25.0,21.428571,12.265353,
06/30/1999,,15.570211,0.640612,,9.713844,,9.166915,-22.916667,9.166915,7.04688,6.419827,6.419827,,23.127036,24.186047,11.804392,
09/30/1999,,15.460526,0.638117,,10.534736,,7.346109,-30.612245,7.346109,6.039489,5.400697,5.400697,,17.786561,28.494624,11.055108,
12/31/1999,,14.500799,0.542679,,12.018334,,9.633295,-14.482759,9.633295,7.159488,6.490105,6.490105,,25.679758,23.766816,11.054421,
03/31/2000,,14.360683,0.53315,,14.637142,,9.83138,0.0,9.83138,7.602172,6.801943,6.801943,,22.674419,21.848739,11.223055,
06/30/2000,,14.000814,0.52253,,9.164048,,7.34206,,7.34206,6.801366,6.061468,6.061468,,7.364341,23.943662,10.648506,
09/30/2000,,14.763921,0.558647,,13.891364,,8.414666,19.020173,8.414666,6.594566,6.594566,6.594566,,21.630094,21.6,11.574914,
03/31/2001,,,,,,,8.624395,,8.624395,7.066093,6.448146,6.448146,,18.068536,22.43346,,
06/30/2001,,,,,,,7.668313,11.111111,7.668313,6.160645,5.874708,5.874708,,19.661017,25.316456,,
09/30/2001,,,,,,,-11.445459,-1079.710145,-7.952714,-2.767329,-2.767329,-2.767329,,,,,
12/31/2001,,,,,,,4.719917,,4.123444,3.73444,3.73444,3.73444,,9.433962,44.444444,,
03/31/2002,,6.394052,0.319025,,,,9.064039,13.905325,9.064039,7.192118,7.192118,7.192118,,20.652174,21.917808,4.992616,
06/30/2002,,5.71271,0.289738,,,,5.01002,,5.01002,4.634269,4.634269,4.634269,,7.5,34.594595,3.736421,
09/30/2002,,8.990816,0.511915,,1.049479,,4.749082,170.798898,4.749082,6.487148,6.487148,6.487148,,,24.528302,6.785522,
12/31/2002,,10.128121,0.550641,,-0.629616,,13.341121,91.745283,7.149533,6.028037,6.028037,6.028037,,15.686275,26.744186,7.419437,
03/31/2003,,-7.434663,-0.367779,,,,-51.373817,,-51.373817,-32.209651,-32.209651,-32.209651,,,,,
06/30/2003,,-3.450721,-0.188417,,,,13.43443,62.173913,13.43443,10.828706,10.828706,10.828706,,19.395866,14.990138,-2.933453,
09/30/2003,,-2.575492,-0.148357,,,,8.813422,28.074246,8.813422,6.933495,6.933495,6.933495,,21.330275,20.408163,-2.049882,
12/31/2003,,-0.813481,-0.044627,,,,12.780222,7.910751,12.780222,9.511837,9.511837,9.511837,,25.57377,18.722467,-0.661177,
03/31/2004,,16.293137,0.879036,,21.226496,,15.422191,221.912919,14.270761,10.310537,9.909281,9.909281,,27.750611,13.705584,14.060068,
06/30/2004,,15.125768,0.802637,,15.447402,,11.737693,1.312336,10.598824,7.953711,7.953711,7.953711,,24.956672,18.937644,12.261304,
09/30/2004,,15.595743,0.851363,,15.644577,,6.794682,,5.66839,9.121123,9.121123,9.121123,,,16.59919,13.006976,
12/31/2004,,16.346563,0.871109,12.765353,14.204788,,14.473037,20.557229,13.45681,10.162268,10.162268,10.162268,,24.482339,13.870968,14.079136,
03/31/2005,,15.950699,0.887536,12.809956,10.867176,,16.277907,34.444444,15.228257,11.096301,11.096301,11.096301,,27.133479,12.912913,13.890999,
06/30/2005,,17.096716,0.936682,13.821326,10.964984,,14.693272,40.645161,13.637863,9.927441,9.927441,9.927441,,27.206771,14.285714,14.654328,
09/30/2005,,16.76105,0.921143,13.555872,13.770562,,10.373614,20.624008,9.525113,7.376488,7.376488,7.376488,,22.557471,16.141002,14.055648,
12/31/2005,,15.431451,0.836616,12.597019,10.428614,,8.093385,,7.276265,6.14786,6.14786,6.14786,,15.508021,19.247257,12.46132,
03/31/2006,,15.819858,0.841602,12.911755,13.355882,,16.047685,13.49353,15.038973,11.126395,11.126395,11.126395,,26.01626,16.620879,13.190458,
06/30/2006,,14.315694,0.787119,11.98028,10.584186,,13.598873,-19.670631,12.170589,9.575538,9.575538,9.575538,,21.322314,25.840336,10.616471,
09/30/2006,,14.744424,0.832452,12.653491,8.725267,,14.594303,323.0,13.649251,10.233563,10.233563,10.233563,,25.024728,16.490765,12.312956,
12/31/2006,,16.052162,0.896668,13.726615,13.606299,,14.144346,,13.220742,10.331178,10.331178,10.331178,,21.856287,20.41507,12.775102,
03/31/2007,,16.888007,0.921211,14.253048,11.35579,,18.863737,104.166667,17.931647,12.960497,12.960497,12.960497,,27.722772,18.378995,13.784161,
06/30/2007,,17.889571,0.950383,14.986653,15.272732,,11.788512,8.4418,10.926893,8.185379,8.185379,8.185379,,25.089606,25.199362,13.381513,
09/30/2007,,17.10329,0.948811,14.737594,15.57473,,21.329212,,20.178602,14.61446,14.61446,14.61446,,27.574468,18.213866,13.98812,
12/31/2007,,15.488445,0.858427,13.461789,9.969734,,14.945365,-11.75853,13.76454,10.486429,10.486429,10.486429,,23.815621,27.916303,11.164644,
03/31/2008,,12.091477,0.655361,10.504072,4.208089,,10.233161,-21.418984,5.893782,9.391192,9.391192,9.391192,,,115.172414,-1.834569,
06/30/2008,,12.032025,0.628122,10.242616,-2.687201,,9.716114,-110.828025,8.689857,7.237105,7.237105,7.237105,,16.717791,30.38674,8.375885,
09/30/2008,,-8.556829,-0.403629,,,,,-85.923423,1064.37659,669.465649,,,,,,,
12/31/2008,,-19.366395,-0.84853,-12.88801,,,-51.504425,-22.293991,-203.716814,-142.654867,-142.654867,-144.070796,,,,,
03/31/2009,,-31.997198,-1.322831,-20.854098,,,-35.168706,,-37.3934,-22.413793,-22.413793,-22.413793,,,,,
06/30/2009,,-34.170781,-1.495012,-20.795457,,,1.793898,,0.235695,-0.196412,-0.196412,-0.235695,,183.333333,,,
09/30/2009,,-17.161009,-0.716327,-9.382907,0.456734,,-6.481836,66.86822,-8.73805,-4.206501,-4.206501,-5.391969,,,,,
12/31/2009,,-8.389526,-0.298001,-2.945286,4.938738,,13.152174,19.370213,11.304348,8.649068,8.649068,7.686335,,23.489011,3.865657,-8.065215,
03/31/2010,,0.24658,0.216025,5.216177,11.390819,,10.468276,295.71263,8.550424,5.09829,5.09829,-2.621064,,40.373832,,,
06/30/2010,,0.79013,0.242444,5.179173,6.49447,,8.453292,,4.410413,5.359877,2.327718,1.990812,,,13.533537,0.683198,
09/30/2010,,6.034013,0.513125,7.816372,-0.874844,,15.828537,100.874636,13.88973,10.072705,10.087852,9.936383,,27.480916,3.390076,5.829455,
12/31/2010,,6.722447,0.536687,8.118239,3.567246,,14.957841,,12.799325,9.848229,10.438449,10.252951,,23.056653,3.876963,6.46182,
03/31/2011,,9.648263,0.582039,8.693229,1.561094,,8.174603,,6.142857,5.380952,7.952381,7.793651,,12.403101,13.513678,8.344427,
06/30/2011,,9.007959,0.57598,8.457642,1.578226,,-0.407332,,-2.777263,2.092205,0.610998,0.407332,,,43.637255,5.077133,
09/30/2011,,5.500493,0.391591,5.432437,-3.074117,,2.455752,-44.860711,-0.376106,1.261062,1.327434,1.106195,,,94.744681,0.289068,
12/31/2011,,3.347671,0.229324,3.794371,-4.873831,,3.636041,-233.561644,1.43668,2.075204,2.092941,2.092941,,,38.042735,2.074125,
03/31/2012,,1.341075,0.096985,2.290437,-3.648603,,1.644694,,0.026106,1.266153,1.2531,1.122569,,,50.655172,0.661751,
06/30/2012,,0.667858,0.055677,1.707994,-4.892701,,-3.483023,-16.38756,-6.002191,-2.365827,-2.212486,-2.45345,,,,,
09/30/2012,,0.421857,0.041008,1.44522,0.448765,,0.963361,,-0.758054,-0.11055,0.205306,0.047378,,,,,
12/31/2012,,-0.322272,-0.012643,0.897143,-2.485872,,-1.701299,,-3.116883,-0.584416,-0.597403,-0.597403,,,,,
03/31/2013,,-1.976535,-0.123443,-0.323337,-3.706443,,12.056738,70.579604,-4.842642,-2.659574,-2.670656,-2.781472,,,,,
06/30/2013,,-2.394973,-0.154974,-0.681637,-1.427843,,7.118716,293.491124,5.006337,4.921842,-4.013519,-4.013519,,1.687764,19.742489,-1.922145,
09/30/2013,,-0.929519,-0.062071,0.29563,-5.945706,,11.106541,,9.17318,7.507199,6.026327,6.026327,,18.161435,18.579452,-0.75682,
12/31/2013,,0.813805,0.061069,1.570738,-3.750784,,12.099644,,10.090015,8.038518,6.573163,6.573163,,20.33195,17.621094,0.670404,
03/31/2014,,4.544322,0.320031,4.595193,-6.694413,,15.264527,-8.703536,13.204683,10.104076,10.732871,10.732871,,23.481117,14.377682,3.890954,
06/30/2014,,3.303764,0.2311,3.437134,-13.372648,,5.285962,-78.813559,3.249567,3.249567,-10.116984,-10.116984,,,,,
09/30/2014,,3.866218,0.274929,3.88261,-12.483821,,12.350598,,10.400503,8.135878,8.135878,8.135878,,21.774194,20.360825,3.079024,
12/31/2014,,4.24186,0.305223,4.139629,-12.100249,,13.926792,,9.616634,7.472385,8.273771,8.273771,,22.297297,22.413913,3.291094,
03/31/2015,,3.963862,0.29622,3.973854,-9.767046,,15.572883,300.0,13.536929,10.114793,10.114793,10.114793,,25.28,16.059957,3.327267,
06/30/2015,,8.763776,0.665681,7.885379,-4.032905,,11.931697,456.521739,10.032017,8.815368,8.815368,8.815368,,12.12766,18.159806,7.172292,
09/30/2015,,8.87173,0.686653,7.999971,-5.674982,,10.236738,-58.937198,8.30776,8.154318,8.3516,8.3516,,1.846966,23.359677,6.799322,
12/31/2015,,9.251416,0.710663,8.295848,-5.818246,,13.073344,-50.961538,11.167738,9.328606,9.328606,9.328606,,16.468254,20.427553,7.361578,
03/31/2016,,8.271263,0.648326,7.637755,-6.930735,,10.589569,-121.73913,8.639456,7.324263,7.324263,7.324263,,15.223097,25.908669,6.128289,
06/30/2016,,7.290817,0.572299,6.975796,-5.227759,,5.430153,,3.620102,4.599659,4.599659,4.599659,,,38.091667,4.513623,
09/30/2016,,7.585047,0.607981,7.129775,-0.774857,,13.022269,96.078431,11.198303,9.289502,9.289502,9.289502,,17.045455,18.40137,6.189294,
12/31/2016,,5.187437,0.395651,4.947338,0.128903,,-22.753036,-56.387665,-25.587045,-14.736842,-3.279352,-3.279352,,,,,
03/31/2017,,5.415563,0.419978,5.088304,-0.747295,,11.537539,,9.618614,7.26793,9.066923,9.066923,,24.438903,28.382838,3.878473,
06/30/2017,,3.877591,0.306519,3.891552,-0.413796,,-1.216188,,-2.914657,-0.83875,-0.83875,-0.83875,,,,,
09/30/2017,,2.736062,0.216949,2.987876,-1.208935,,6.20229,-67.686424,4.317748,3.458969,5.582061,5.582061,,19.889503,57.135172,1.172808,
12/31/2017,,-20.600717,-1.392063,-15.81017,1.856091,,10.900371,50.165328,9.199913,-12.164814,-80.728145,-80.728145,,232.227488,,,
03/31/2018,,-19.315468,-1.317486,-14.435512,-0.324433,,12.769132,22.605364,11.063739,9.123854,12.726498,12.726498,,17.533719,20.560748,-15.344064,
06/30/2018,,-15.351612,-1.597834,-11.1208,-115.349841,,12.862811,3370.0,11.213197,9.062435,12.15285,12.15285,,19.180633,24.767281,-11.549435,
09/30/2018,,-13.964355,-1.46474,-9.958782,-114.554671,,12.370921,52.153846,10.94589,8.81867,8.921933,8.921933,,19.433962,25.29274,-10.432387,
12/31/2018,,13.721905,1.256751,11.355857,-116.417265,,5.115476,,3.604576,4.23052,4.23052,4.101014,,,56.7,5.941585,
03/31/2019,,13.479254,1.314333,11.200525,-113.084973,,16.983806,96.385542,15.688259,12.753036,12.753036,12.651822,,18.709677,17.28,11.150039,
06/30/2019,,11.777543,2.502937,9.945003,12.139547,,10.192459,,8.955224,7.305577,7.305577,7.305577,,18.421053,29.032258,8.358257,
09/30/2019,,12.023048,2.631879,10.151371,11.997595,,13.465495,23.960396,12.212456,10.005611,10.005611,9.799888,,18.070444,20.801527,9.522071,
12/31/2019,,14.392804,3.132418,11.744557,11.649012,,13.822048,69.230769,12.609588,10.221974,10.221974,10.128707,,18.934911,21.576888,11.287285,
03/31/2020,,11.806612,2.61723,10.098036,11.265444,,8.232446,,6.941082,5.508475,5.508475,5.407587,,20.639535,43.283582,6.696288,
06/30/2020,,11.35316,2.597144,9.774598,4.26138,,12.805841,,11.681137,9.234412,9.234412,9.135754,,20.945946,25.136609,8.499361,
