Date,Revenue,Consensus Estimate,Comparable Actual,Revenue Surprise %,GAAP Actual,Adjusted Actual,Earnings Per Share,EPS Surprise %,EBIT,EBIT Surprise %,EBITDA,EBITDA Surprise %,Gross Margin %,Pretax Income (Loss),Pretax Income (Loss) Surprise %,Net Income,Net Income Surprise %,Source: Bloomberg
09/30/1990,,,0.0,,1.381,1.381,,,,,,,,,,,,
12/31/1990,,,0.0,,0.644,0.644,,,,,,,,,,,,
03/31/1991,,,0.933,,0.771,0.771,,,,,,,,,,,,
06/30/1991,,,1.637,,-4.302,-4.302,,,,,,,,,,,,
09/30/1991,,,2.01,,2.01,2.01,,,,,,,,,,,,
12/31/1991,,,0.0,,1.346,1.346,,,,,,,,,,,,
03/31/1992,,,1.892,,1.167,1.167,,,,,,,,,,,,
06/30/1992,,,2.572,,2.572,2.572,,,,,,,,,,,,
09/30/1992,,,2.58,,2.58,2.58,,,,,,,,,,,,
12/31/1992,,,46.914001,,1.669,1.669,,,,,,,,,,,,
03/31/1993,,,1.994,,2.036,2.036,,,,,,,,,,,,
06/30/1993,,,2.764,,2.764,2.764,,,,,,,,,,,,
09/30/1993,,,2.641,,2.641,2.641,,,,,,,,,,,,
12/31/1993,,,0.0,,0.868,0.868,,,,,,,,,,,,
03/31/1994,,,0.996,,0.996,0.996,,,,,,,,,,,,
06/30/1994,,,3.509,,3.509,3.509,,,,,,,,,,,,
09/30/1994,,,2.981,,2.981,2.981,,,,,,,,,,,,
12/31/1994,,,0.0,,2.522,2.522,,,,,,,,,,,,
03/31/1995,,,1.768,,1.768,1.768,,,,,,,,,,,,
06/30/1995,,,1.969,,1.969,1.969,,,,,,,,,,,,
09/30/1995,,,0.914,,0.914,0.914,,,,,,,,,,,,
12/31/1995,,,0.0,,0.156,0.156,,,,,,,,,,,,
03/31/1996,,,0.657,,0.657,0.657,,,,,,,,,,,,
06/30/1996,,,1.643,,1.643,1.643,,,,,,,,,,,,
09/30/1996,,,2.18,,2.18,2.18,,,,,,,,,,,,
12/31/1996,,,0.0,,1.664,1.664,,,,,,,,,,,,
03/31/1997,,,1.399,,1.399,1.399,,,,,,,,,,,,
06/30/1997,,,3.153,,3.153,3.153,,,,,,,,,,,,
09/30/1997,,,3.353,,3.353,3.353,,,,,,,,,,,,
12/31/1997,,,0.0,,2.133,2.133,,,,,,,,,,,,
03/31/1998,,,1.913,,1.913,1.913,,,,,,,,,,,,
06/30/1998,,,3.554,,3.554,3.554,,,,,,,,,,,,
09/30/1998,,,3.422,,3.422,3.422,,,,,,,,,,,,
12/31/1998,,,2.231,,2.231,2.231,,,,,,,,,,,,
03/31/1999,,,2.469,,2.469,2.469,,,,,,,,,,,,
06/30/1999,,,4.264,,4.264,4.264,,,,,,,,,,,,
09/30/1999,,,4.219,,4.219,4.219,,,,,,,,,,,,
12/31/1999,,,3.449,,3.449,3.449,,,,,,,,,,,,
03/31/2000,,,2.327,,2.327,2.327,,,,,,,,,,,,
06/30/2000,,,4.576,,4.576,4.576,,,,,,,,,,,,
09/30/2000,,,4.293,,4.293,4.293,,-10.4862745098039,,,,,,,,,,
12/31/2000,,,2.5,,2.5,2.5,,1.29615384615385,,,,,,,,,,
03/31/2001,,,1.001,,1.001,1.001,,,,,,,,,,,,
06/30/2001,,,3.097,,3.097,3.097,,,,,,,,,,,,
09/30/2001,,,3.659,,3.659,3.659,,,,,,,,,,,,
12/31/2001,,,2.435,,4.148,4.148,,10.695652173913,,,,,,,,,,
03/31/2002,,,2.242,,2.242,2.242,,-1.23333333333334,,,,,,,,,,
06/30/2002,,,4.361,,4.361,4.361,,34.2705882352941,,,,,,,,,,
09/30/2002,,,6.396,,6.396,6.396,,14.5745762711865,,,,,,,,,,
12/31/2002,,,5.463,,5.463,5.463,,22.0512195121951,,,,,,,,,,
03/31/2003,,,4.247,,4.247,4.247,,0.334285714285712,,,,,,,,,,
06/30/2003,,,6.509,,6.509,6.509,,-10.0133333333333,,,,,,,,,,
09/30/2003,,,9.116,,9.116,9.116,,-1.23421052631578,,,,,,,,,,
12/31/2003,,,7.728,,7.728,7.728,,3.62295081967214,,,,,,,,,,
03/31/2004,,,5.712,,5.712,5.712,,5.34888888888889,,,,,,,,,,
06/30/2004,,,10.461,,10.461,10.461,,7.51645569620253,,,,,,,,,,
09/30/2004,,,12.215,,12.215,12.215,,2.88020833333334,,,,,,,,,,
12/31/2004,,,10.604,,10.604,10.604,,-1.23452380952382,,,,,,,,,,
03/31/2005,,,9.343,,8.935,8.935,,12.0328358208955,,,,,,,,,,
06/30/2005,,,13.916,,13.916,13.916,,6.3625,,,,,,,,,,
09/30/2005,,15.1,15.935,,15.935,15.935,,6.23529411764707,,,,,,,,,5.52980132450332,
12/31/2005,,14.06,17.489,,14.689,14.689,,22.7891891891892,,,,,,,,,24.3883357041252,
03/31/2006,,11.833,13.02,1.26076805555555,13.02,13.02,,8.025,,,,,,,,,10.0312684864362,
06/30/2006,,18.7,21.605,3.21747644305772,21.605,21.605,,13.8092715231788,,,,,,,,,15.5347593582888,
09/30/2006,,19.85,20.103001,0.867130610427692,20.103,20.103,,1.26582278481013,,,,,,,,,1.27456423173802,
12/31/2006,,15.675,17.841,-1.71722892307692,17.841,17.841,,18.5183333333333,,,,,,,,,13.8181818181818,
03/31/2007,,13.1,13.571,-2.20835658853124,13.571,13.571,,5.6108910891089,,,,,,,,,3.59541984732824,
06/30/2007,,20.6,22.539,-0.327881374722839,22.539,22.539,,9.06625766871165,,,,,,,,,9.4126213592233,
09/30/2007,,20.38,20.01,-0.43602191351343,20.01,20.01,,-2.4390243902439,,,,,,,,,-1.81550539744847,
12/31/2007,,15.633,15.712,3.72614170040486,15.712,15.712,,1.1739837398374,,,,,,,,,0.505341265272185,
03/31/2008,,10.917,10.389,3.19414621977812,10.389,10.389,,-5.72386363636364,,,,,,,,,-4.83649354218192,
06/30/2008,,20.743,23.881001,-0.573469125520527,23.881,23.881,,6.53370786516854,,,,,,,,,15.1279998071639,
09/30/2008,,19.571,23.358999,0.513351782477338,23.359,23.359,,22.0045751633987,,,,,,,,,19.35516325175,
12/31/2008,,7.549,11.048,-0.197325705794943,11.048,11.048,,55.9456140350877,,,,,,,,,46.3505100013247,
03/31/2009,,3.586,3.973,-6.83617424242425,3.973,3.973,,5.13870967741935,,-8.52804800436404,,5.03574265289913,,,17.491926803014,,10.7919687674289,
06/30/2009,,10.171,10.722,-6.35320251758608,10.722,10.722,,-1.23448275862068,,2.16190476190476,,2.90571169537625,,,4.1036088474971,,5.41736309114148,
09/30/2009,,11.886,10.495,-2.65204068091062,10.495,10.495,,-13.5802083333333,,,,-6.99577167019027,,,-11.6153846153846,,-11.7028436816423,
12/31/2009,,8.953,9.681,-0.216944801026972,9.681,9.681,,14.9805970149254,,-0.415789473684214,,2.97931832425398,,,9.21905835917677,,8.13135261923377,
03/31/2010,,6.584,7.701,1.73867667208771,7.701,7.701,,26.9836734693877,,18.0861036994303,,-2.0,,,14.2196120306104,,16.9653705953827,
06/30/2010,,16.433,21.513,3.33535373943497,21.513,21.513,,28.2477611940298,,30.1890476035532,,14.8930424551048,,,28.9202114271331,,30.9134059514392,
09/30/2010,,22.836,24.381,3.38929503916449,24.381,24.381,,8.64222222222223,,4.16326530612245,,2.39598114530835,,,7.34097633136094,,6.76563321071992,
12/31/2010,,21.545,22.056,3.75359522335893,22.056,22.056,,2.56390532544377,,-3.44818817546091,,-2.39493670886075,,,-2.22562674094707,,2.37177999535855,
03/31/2011,,15.983,21.573,4.7432955508527,21.573,20.533,,34.0388888888889,,30.4920853406745,,12.9774205893609,,,35.1437821367359,,34.9746605768629,
06/30/2011,,31.327,39.383,2.25436319775501,39.383,39.383,,25.6831967213115,,13.5457467549576,,11.1313447382595,,,18.8841117842486,,25.7158361796533,
09/30/2011,,36.209,38.631,1.39603458917664,38.631,38.631,,4.48350877192983,,12.299711815562,,6.36024758166595,,,6.85965803284239,,6.68894473749619,
12/31/2011,,33.027,39.883,1.01655387818844,39.883,39.883,,19.791796875,,9.11158983196898,,6.92298303429757,,,13.2953484027648,,20.7587731250189,
03/31/2012,,30.036,31.095,-0.984498578920226,31.095,31.095,,0.840336134453782,,7.95022399203584,,0.279104852904192,,,2.60930325414253,,3.52576907710746,
06/30/2012,,44.14,47.832,-1.08684732078436,47.832,47.832,,7.86228070175438,,7.25714285714285,,5.72868217054263,,,8.61668658725907,,8.36429542365202,
09/30/2012,,46.555,51.044,0.0753561497051152,51.044,51.044,,8.65552486187845,,-0.145589142504621,,1.95526051545242,,,2.39252580687313,,9.64235850069809,
12/31/2012,,42.764,39.481,-1.53593081029406,39.481,39.481,,-8.73005952380952,,-8.51490514905148,,-4.28001807075092,,,-8.40837845540041,,-7.67701805256758,
03/31/2013,,35.62,40.553,-0.0508589723860099,40.553,40.553,,13.1166064981949,,11.204047217538,,7.14741187394423,,,11.877907796419,,13.8489612577204,
06/30/2013,,54.88,58.255,1.61423335106648,58.255,58.255,,5.67202797202797,,4.28142400632702,,4.89636478286149,,,6.60449438202247,,6.14978134110787,
09/30/2013,,59.055,60.149,1.66115586632255,60.149,60.149,,1.229284164859,,-0.908310179338218,,0.162106776369127,,,-1.06668051516411,,1.85251037168741,
12/31/2013,,50.855,47.156,0.852480671090222,47.156,47.156,,-6.70050890585242,,-9.16666666666666,,-6.66689159553291,,,-9.3673789689726,,-7.27362107953986,
03/31/2014,,42.322,45.887,3.16046122144183,45.887,45.887,,8.05290519877676,,9.88606726149624,,8.01419446415899,,,11.5018695771435,,8.42351495676007,
06/30/2014,,70.489,73.849,1.6411811993592,73.849,73.849,,4.05317604355716,,3.10504201680672,,3.48590163934426,,,4.66598078968071,,4.76670118741931,
09/30/2014,,74.089,77.909,1.54491562572975,77.909,77.909,,3.80622837370243,,1.41526104417671,,2.88250980392156,,,1.99515826224433,,5.15596107384363,
