Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash From (Repay) ST Debt,Cash From LT Debt,Repayments of LT Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
12/31/2015,1596,-3450,2382,2888,-1488.0,4376,-224,-103.0,7.0,-29.0,-99,,-626.0,-508.0,1629.0,1629.0,0.0,-2137.0,-2137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-118.0,-975.0,-923.0,-11.0,,,,-13.0,0.0,-13.0,-28.0,-40.0,-45.0,147.0,287.0,
03/31/2016,421,-1469,2247,-106,-827.0,721,-251,549.0,61.0,-454.0,-407,0.0,-2065.0,-1686.0,135.0,135.0,0.0,-1821.0,-1821.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-379.0,4137.0,-313.0,4530.0,,,,-42.0,0.0,-42.0,-38.0,5.0,2498.0,133.0,244.0,
06/30/2016,1259,-1071,2329,-29,-630.0,601,30,548.0,-84.0,0.0,-434,0.0,-2122.0,-905.0,228.0,228.0,0.0,-1133.0,-1133.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1217.0,-1120.0,-313.0,-763.0,,,,-3.0,0.0,-3.0,-41.0,-20.0,-2003.0,-499.0,282.0,
09/30/2016,1280,-1040,2425,-155,-695.0,540,50,15.0,45.0,-61.0,51,0.0,275.0,-860.0,56.0,56.0,0.0,-916.0,-916.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1135.0,-347.0,-314.0,-12.0,,,,-7.0,0.0,-7.0,-14.0,19.0,1227.0,27.0,328.0,
12/31/2016,1443,-35,2061,-273,-69.0,-204,-310,-292.0,22.0,-9.0,-31,0.0,53.0,-132.0,867.0,867.0,0.0,-999.0,-999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.0,-1906.0,-313.0,-1412.0,,,,-137.0,0.0,-137.0,-44.0,-70.0,-480.0,21.0,297.0,
03/31/2017,1790,586,1979,-737,-1314.0,577,-38,78.0,-76.0,-129.0,89,0.0,-974.0,-931.0,35.0,35.0,0.0,-966.0,-966.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-43.0,-1344.0,-331.0,-839.0,,,,-158.0,0.0,-158.0,-16.0,27.0,-501.0,150.0,327.0,
06/30/2017,1751,-3440,1625,3456,-1234.0,4690,110,235.0,73.0,-49.0,-149,0.0,7197.0,9687.0,10707.0,10707.0,0.0,-1020.0,-1020.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2490.0,-4599.0,-331.0,-3240.0,,,,-980.0,0.0,-980.0,-48.0,76.0,4425.0,187.0,349.0,
09/30/2017,1055,420,1608,-964,-222.0,-742,-9,-248.0,-12.0,-34.0,285,0.0,2008.0,1910.0,2998.0,2998.0,0.0,-1088.0,-1088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,-3827.0,-324.0,-2515.0,,,,-972.0,0.0,-972.0,-16.0,141.0,-623.0,237.0,242.0,
12/31/2017,2481,1579,1633,-683,-911.0,228,-48,,,,-48,0.0,-469.0,-1397.0,120.0,120.0,0.0,-1517.0,-1517.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.0,-2586.0,-319.0,-1282.0,,,,-953.0,2.0,-955.0,-32.0,-12.0,-586.0,594.0,245.0,
03/31/2018,2399,888,1412,185,65.0,120,-86,139.0,12.0,-181.0,-56,0.0,-78.0,-1366.0,169.0,169.0,0.0,-1535.0,-1535.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1288.0,-3776.0,-338.0,-2888.0,,,,-518.0,0.0,-518.0,-32.0,125.0,-1330.0,521.0,220.0,
06/30/2018,3342,1640,1438,87,197.0,-110,177,316.0,-33.0,-101.0,-5,0.0,-1949.0,-1860.0,139.0,139.0,0.0,-1999.0,-1999.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-89.0,-2961.0,-337.0,-2064.0,,,,-544.0,42.0,-586.0,-16.0,-139.0,-1707.0,786.0,185.0,
09/30/2018,3410,1861,1494,106,136.0,-30,-51,-602.0,-144.0,239.0,456,0.0,-1638.0,-1513.0,86.0,86.0,0.0,-1599.0,-1599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-125.0,-1263.0,-334.0,-18.0,,,,-848.0,0.0,-848.0,-63.0,-26.0,483.0,620.0,179.0,
12/31/2018,3783,1868,1612,-292,-115.0,-177,595,,,,595,0.0,-178.0,-929.0,688.0,688.0,0.0,-1617.0,-1617.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,751.0,-1317.0,-354.0,-25.0,,,,-926.0,0.0,-926.0,-12.0,-77.0,2211.0,1049.0,188.0,
03/31/2019,2894,1833,1546,-431,-1.0,-430,-54,179.0,-4.0,-142.0,-87,0.0,-1477.0,-1495.0,142.0,142.0,0.0,-1637.0,-1637.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,-1173.0,-350.0,-19.0,,,,-790.0,0.0,-790.0,-14.0,75.0,319.0,700.0,199.0,
06/30/2019,2891,1580,1490,352,-220.0,572,-531,282.0,-73.0,-184.0,-556,0.0,-1461.0,-1170.0,559.0,559.0,0.0,-1729.0,-1729.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-291.0,-1654.0,-346.0,-19.0,,,,-1248.0,70.0,-1318.0,-41.0,-49.0,-273.0,872.0,215.0,
09/30/2019,2337,3056,1566,-1978,-83.0,-1895,-307,,,,-307,0.0,150.0,544.0,2219.0,2219.0,0.0,-1675.0,-1675.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-394.0,-1132.0,-341.0,-21.0,,,,-752.0,0.0,-752.0,-18.0,-94.0,1261.0,638.0,200.0,
12/31/2019,2982,720,1488,461,-140.0,601,313,172.0,-65.0,98.0,108,0.0,-3830.0,-1503.0,92.0,92.0,0.0,-1595.0,-1595.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2327.0,-1270.0,-463.0,-21.0,,,,-740.0,9.0,-749.0,-46.0,22.0,-2096.0,695.0,196.0,
03/31/2020,2105,-1739,1411,1936,-227.0,2163,497,1041.0,277.0,-297.0,-524,0.0,-1932.0,-1100.0,549.0,549.0,0.0,-1649.0,-1649.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-832.0,-1230.0,-458.0,-24.0,,,,-724.0,0.0,-724.0,-24.0,-122.0,-1179.0,465.0,200.0,
06/30/2020,157,260,1158,-742,-93.0,-649,-519,705.0,-304.0,-457.0,-463,0.0,-530.0,-112.0,764.0,764.0,0.0,-876.0,-876.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-418.0,-649.0,-455.0,-190.0,,,,0.0,0.0,0.0,-4.0,29.0,-993.0,296.0,197.0,
