Date,Returns,Return on Common Equity,Return on Assets,Return on Capital,Return on Invested Capital,Margins,Gross Margin,EBITDA Margin,Operating Margin,Incremental Operating Margin,Pretax Margin,Income before XO Margin,Net Income Margin,Net Income to Common Margin,Additional,Effective Tax Rate,Dvd Payout Ratio,Sustainable Growth Rate,Source: Bloomberg
02/28/1990,,,,,,,23.845195,12.683573,12.396082,,12.198174,8.989717,4.238976,4.238976,,26.30277,18.555158,,
05/31/1990,,,,,,,20.295323,9.627821,9.260472,,8.795681,5.490114,4.349551,4.349551,,37.581701,16.323025,,
08/31/1990,,,,,,,18.502596,6.57326,6.328957,,5.822084,3.902341,2.56781,2.56781,,32.973459,28.879775,,
11/30/1990,,,,,,,15.664707,3.947714,3.709638,,3.646026,3.028693,0.85192,0.85192,,16.931684,67.643352,,
02/28/1991,,13.404307,2.005577,5.554017,4.780838,,11.865391,4.499787,4.230448,,3.406384,2.808552,0.821862,0.821862,,17.550342,91.653924,1.118734,
05/31/1991,,7.908881,1.228818,4.727907,3.850033,,13.815023,4.122378,3.860822,-48.145869,3.76818,2.818852,1.234127,1.234127,,25.193295,67.34749,2.582448,
08/31/1991,,7.001678,1.093884,4.43718,3.741079,,19.995778,7.558028,7.268845,-0.951154,6.161949,4.270442,2.50552,2.50552,,30.696575,36.599884,4.439072,
11/30/1991,,10.770483,1.818211,5.197986,4.487997,,20.960302,9.128194,8.864807,,8.084157,5.865498,4.199603,4.199603,,27.444523,18.981132,8.726124,
02/29/1992,,11.032976,1.94706,5.042188,4.304065,,17.852528,4.575607,4.132824,-4.362468,5.509885,4.36051,1.864724,1.864724,,20.860235,77.370106,2.496751,
05/31/1992,,10.261976,1.941669,4.77016,3.926843,,16.706006,3.369748,3.01463,-6.56147,3.951436,2.876625,1.70637,1.70637,,27.200522,69.81607,3.097468,
08/31/1992,,9.530878,1.826454,4.544302,3.466962,,15.830649,4.50857,4.194608,,4.020454,2.806235,2.043705,2.043705,,30.201053,46.732306,5.076879,
11/30/1992,,9.781819,2.010708,4.749697,3.229862,,18.109087,7.490622,7.252338,,6.919683,4.508005,3.913998,3.913998,,34.852445,18.418056,7.980198,
02/28/1993,,10.075271,2.122772,4.740733,3.654798,,17.952122,5.632742,5.356935,10.910263,4.299002,3.088142,1.959351,1.959351,,28.166076,63.721676,3.655139,
05/31/1993,,9.307855,2.341925,5.127417,4.33583,,19.218171,7.208236,7.001647,17.98236,6.135548,4.400828,2.87112,2.87112,,28.273275,34.197519,6.124799,
08/31/1993,,10.613189,2.806703,5.852,5.105319,,18.124533,7.128344,6.920092,35.26867,6.589675,4.374233,3.62573,3.62573,,33.619903,28.718575,7.565233,
11/30/1993,,9.187719,2.881199,5.633661,4.763716,,19.021693,6.775935,6.588688,-25.323768,6.690057,4.189812,4.074584,2.732061,,37.372549,32.726553,6.180895,
02/28/1994,,11.385069,3.301291,5.808423,5.055774,,19.249004,6.212251,5.934848,10.070278,5.615736,3.569644,3.483865,3.483865,,36.434976,34.199232,7.491463,
05/31/1994,,10.160639,3.292219,5.260938,4.505586,,19.072065,6.383895,6.123346,,5.583352,3.538622,3.484406,3.484406,,36.621907,26.753803,7.442282,
08/31/1994,,9.902829,3.321317,5.161138,4.466156,,18.771069,5.96238,5.706027,,5.011906,3.189079,3.120217,3.120217,,36.369934,27.670622,7.162655,
11/30/1994,,8.664043,3.332334,5.225062,5.186643,,27.213642,9.845309,9.609407,33.896328,6.079085,3.855413,3.786286,1.398255,,36.579062,51.529818,4.199478,
02/28/1995,,7.297624,2.740389,4.374251,4.571394,,16.400787,2.684998,2.085028,-40.506559,0.309606,0.200282,0.190224,0.190224,,35.310719,685.286868,-42.712035,
05/31/1995,,5.320629,2.167175,3.786558,4.120411,,17.926867,4.227669,4.152865,-91.424318,1.969933,1.256763,1.21746,1.21746,,36.202734,77.63603,1.189904,
08/31/1995,,4.264745,1.828639,3.543365,3.993304,,18.538113,5.977213,5.17547,,2.995052,1.92069,1.843337,1.843337,,35.871225,43.508675,2.409211,
11/30/1995,,4.691393,1.918948,3.806901,4.001617,,21.354565,9.2892,8.658713,3.079478,5.775986,3.731499,3.700728,1.660371,,35.39633,37.039796,2.95371,
02/29/1996,,5.627914,2.198157,4.146048,4.327664,,17.382344,4.29909,3.697718,8.906277,2.154053,1.38606,1.364356,1.364356,,35.653385,59.397941,2.285049,
