Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,590.703979,,,-317.216003,,273.487976,,-138.457001,,,135.031006,-25.798001,,25.870001,,0.0,,-0.072,109.233005,-22.441999,86.791,0.0,,,86.791006,-2.315,84.475998,0.0,,84.475998,84.475998,,1.146,73.690002,73.690002,,1.146,73.690002,73.690002,73.690002,
06/30/1990,543.861023,,,-269.946991,,273.914032,,-124.195,,,149.718994,-26.715,,28.164,,0.0,,-1.449,123.003995,-26.5,96.503998,0.0,,,96.503995,-2.546,93.958,0.0,,93.958,93.958,,1.146,81.949997,81.949997,,1.146,81.949997,81.949997,81.949997,
09/30/1990,524.979004,,,-255.695999,,269.283005,,-123.807999,,,145.475006,-27.126,,28.112,,0.0,,-0.986,118.349007,-25.864,92.485001,0.0,,,92.485006,-2.271,90.213997,0.0,,90.213997,90.213997,,1.146,78.690002,78.690002,,1.146,78.690002,78.690002,78.690002,
12/31/1990,996.354004,,,-646.401001,,349.953003,,-154.593994,,,195.358994,-29.478999,,30.546,,0.0,,-1.067,165.879994,-37.241001,128.639008,0.0,,,128.638993,-3.194,125.445,0.0,,125.445,125.445,,1.146,109.669998,109.669998,,1.146,109.669998,109.669998,109.669998,
03/31/1991,693.247009,,,-326.420013,,366.826996,,-140.561996,,,226.264999,-27.832999,,29.004999,,0.0,,-1.172,198.432,-50.937,147.494995,0.0,,,147.495,-2.491,145.003998,0.0,,145.003998,145.003998,,1.146,126.480003,126.480003,,1.146,126.480003,126.480003,126.480003,
06/30/1991,672.106995,,,-352.571991,,319.535004,,-129.804993,,,189.729996,-26.995001,,28.669001,,0.0,,-1.674,162.734995,-41.698002,121.037003,0.0,,,121.036993,-3.413,117.624001,0.0,,117.624001,117.624001,,1.146,102.599998,102.599998,,1.146,102.599998,102.599998,102.599998,
09/30/1991,660.776001,,,-383.536011,,277.23999,,-129.052002,,,148.188004,-26.194999,,27.424999,,0.0,,-1.23,121.993004,-26.302999,95.690002,0.0,,,95.690005,-2.446,93.244003,0.0,,93.244003,93.244003,,1.146,81.330002,81.330002,,1.146,81.330002,81.330002,81.330002,
12/31/1991,1075.687988,,,-772.489014,,303.198974,,-156.727005,,,146.472,-36.646001,,36.748001,,0.0,,-0.102,109.825999,-23.120001,86.706001,0.0,,,86.705998,-2.67,84.036003,0.0,,84.036003,84.036003,,1.146,73.589996,73.589996,73.589996,1.146,73.589996,73.589996,73.589996,
03/31/1992,639.177002,,,-381.765991,,257.411011,,-138.951996,,,118.459,-35.795999,,37.396999,,0.0,,-1.601,82.663,-13.332,69.331001,0.0,,,69.331,-1.902,67.429001,0.0,,67.429001,67.429001,,1.146,58.82,58.82,,1.146,58.82,58.82,58.82,
06/30/1992,653.960022,,,-374.501007,,279.459015,,-129.723999,,,149.735001,-22.699999,,24.615999,,0.0,,-1.916,127.035001,-26.768999,100.265999,0.0,,,100.266002,-2.222,98.043999,0.0,,98.043999,98.043999,,1.146,85.519997,85.519997,,1.146,85.519997,85.519997,85.519997,
