Date,Revenue,Sales & Services Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,(Income) Loss from Affiliates,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
03/31/1990,1438.439941,,-684.85498,,753.584961,,-425.561005,,,,328.023987,-13.407999,,18.129999,,,,-4.722,314.615988,-89.666,224.949997,0.0,,,224.949987,0.0,224.949997,0.0,,224.949997,224.949997,,1762.583984,0.1275,0.1275,0.1275,1762.583984,0.1275,0.1275,0.1275,
06/30/1990,1503.397949,,-694.716003,,808.681946,,-456.042999,,,,352.639008,-16.662001,,25.124001,,,,-8.462,335.977007,-95.752998,240.223999,0.0,,,240.224009,0.0,240.223999,0.0,,240.223999,240.223999,,1755.432007,0.13725,0.13725,0.13725,1755.432007,0.13725,0.13725,0.13725,
09/30/1990,1506.774048,,-723.346985,,783.427063,,-460.898987,,,,322.528015,-13.650001,,23.805,,,,-10.155,308.878015,-88.029999,220.848007,0.0,,,220.848016,0.0,220.848007,0.0,,220.848007,220.848007,,1747.547974,0.12725,0.12725,0.12725,1747.547974,0.12725,0.12725,0.12725,
12/31/1990,1710.069946,,-807.174011,,902.895935,,-500.04599,,,,402.850006,-11.588001,,24.365999,,26.6,,-39.377998,391.262005,-111.510002,279.752014,0.0,,,279.752003,0.0,279.752014,0.0,,279.752014,279.752014,,1719.276,0.16225,0.16225,0.16225,1719.276,0.16225,0.16225,0.16225,
03/31/1991,1653.647949,,-764.244995,,889.402954,,-518.296997,,,,371.105988,-10.677,,13.967,,,,-3.29,360.428988,-106.327003,254.102005,-0.068,,,254.169984,0.0,254.169998,0.0,,254.169998,254.169998,,1714.848022,0.14725,0.14725,0.14725,1714.848022,0.14725,0.14725,0.14725,
06/30/1991,1682.984009,,-774.73999,,908.244019,,-536.192017,,,,372.052002,8.506001,,18.885,,,,-27.391001,380.558002,-112.264,268.294006,0.0,,,268.294003,0.0,268.294006,0.0,,268.294006,268.294006,,1712.859985,0.15725,0.15725,0.15725,1712.859985,0.15725,0.15725,0.15725,
09/30/1991,1653.692993,,-767.072998,,886.619995,,-534.065979,,,,352.553986,4.27,,13.535,,,,-17.805,356.823986,-105.263,251.561005,0.0,,,251.560986,0.0,251.561005,0.0,,251.561005,251.561005,,1710.352051,0.14725,0.14725,0.14725,1710.352051,0.14725,0.14725,0.14725,
12/31/1991,1886.262939,,-833.914001,,1052.348938,,-591.031006,,,,461.317993,-14.907,,17.444,,11.1,,-13.637,446.410993,-131.690994,314.720001,0.0,,,314.719999,0.0,314.720001,0.0,,314.720001,314.720001,,1701.916016,0.185,0.185,0.185,1701.916016,0.185,0.185,0.185,
03/31/1992,1877.932007,,-844.741028,,1033.190979,,-620.046021,,,,413.144989,-4.493,,13.995,,,,-9.502,408.651989,-114.422997,294.229004,0.0,,,294.228992,0.0,294.229004,,,294.229004,294.229004,,1699.543945,0.1725,0.1725,0.1725,1699.543945,0.1725,0.1725,0.1725,
06/30/1992,1908.670044,,-862.984985,,1045.685059,,-844.541992,,,,201.143005,257.094011,,13.205,,,,-270.299011,458.237017,-141.149994,317.087006,0.0,,,317.087023,0.0,317.087006,,,317.087006,317.087006,,1697.472046,0.185,0.185,0.185,1697.472046,0.185,0.185,0.185,
09/30/1992,1968.81897,,-892.742981,,1076.075989,,-632.859985,,,,443.216003,-56.028002,,12.486,,61.900002,,-18.358,387.188002,-108.412003,278.776001,0.0,,,278.775999,0.0,278.776001,,,278.776001,278.776001,,1693.030029,0.165,0.165,0.165,1693.030029,0.165,0.165,0.165,
12/31/1992,2096.490967,,-904.804016,,1191.686951,,-508.178986,,,,683.507996,-198.832003,,13.275,,31.299999,,154.257004,484.675993,-135.710999,348.964996,0.0,,,348.964994,0.0,348.964996,,,348.964996,348.964996,,1675.241944,0.21,0.21,0.21,1675.241944,0.21,0.21,0.21,
03/31/1993,2045.613037,,-933.174988,,1112.438049,,-666.932983,,,,445.505005,34.406,,14.17,,0.0,,-48.576,479.911005,-134.375,345.536011,0.0,,,345.536005,0.0,345.536011,0.0,,345.536011,345.536011,,1669.385986,0.205,0.205,0.205,1669.385986,0.205,0.205,0.205,
06/30/1993,2073.790039,,-886.987976,,1186.802063,,-697.554993,,,,489.247009,-8.574,,13.993,,0.0,,-5.419,480.673009,-134.589005,346.084015,0.0,,,346.084005,0.0,346.084015,0.0,,346.084015,346.084015,,1665.680054,0.21,0.21,0.21,1665.680054,0.21,0.21,0.21,
09/30/1993,2060.443115,,-917.072021,,1143.371094,,-698.132996,,,,445.238007,-6.049,,13.292,,0.0,,-7.243,439.189007,-122.972,316.21701,0.0,,,316.217007,0.0,316.21701,0.0,,316.21701,316.21701,,1654.027954,0.19,0.19,0.19,1654.027954,0.19,0.19,0.19,
12/31/1993,2227.99707,,-947.492004,,1280.505066,,-806.528992,,,,473.976013,69.480998,,12.828,,0.0,,-82.308998,543.457011,-152.167999,391.289001,0.0,,,391.289012,0.0,391.289001,0.0,,391.289001,391.289001,,1646.64795,0.24,0.24,0.24,1646.64795,0.24,0.24,0.24,
03/31/1994,2215.248047,,-964.271973,,1250.976074,,-723.981018,,,,526.994995,-3.804,,11.496,,0.0,,-7.692,523.190995,-156.957001,366.234009,0.0,,,366.233994,0.0,366.234009,0.0,,366.234009,366.234009,,1637.975952,0.225,0.225,0.225,1637.975952,0.225,0.225,0.225,
06/30/1994,2204.030029,,-946.815979,,1257.21405,,-713.728027,,,,543.486023,-5.55,,12.253,,0.0,,-6.703,537.936023,-161.380997,376.554993,0.0,,,376.555026,0.0,376.554993,0.0,,376.554993,376.554993,,1629.015991,0.23,0.23,0.23,1629.015991,0.23,0.23,0.23,
09/30/1994,2254.816895,,-1015.830994,,1238.985901,,-754.958008,,,,484.028015,17.89,,12.776,,0.0,,-30.666,501.918015,-150.576004,351.34201,0.0,,,351.342011,0.0,351.34201,0.0,,351.34201,351.34201,,1628.959961,0.215,0.215,0.215,1628.959961,0.215,0.215,0.215,
