Date,Basic Shares Outstanding,Diluted Weighted Avg Shares,Basic Weighted Avg Shares,Per Share Data Items,Revenue,EBITDA,Operating Income,Net Income to Common - Basic,Net Income before XO - Basic,Normalized Net Income - Basic,Net Income to Common - Diluted,Net Income before XO - Diluted,Normalized Net Income - Diluted,Dividends,Cash Flow,Free Cash Flow,Cash & Equivalents,Book Value,Tangible Book Value,Source: Bloomberg
03/31/1998,143.532005,143.549995,143.549995,,2.095437,0.576803,0.411007,0.24,0.24,0.24,0.24,0.24,0.24,0.0,0.559387,0.357367,0.0,6.181896,,
06/30/1998,143.532005,143.532005,143.532005,,2.340245,0.673021,0.492573,0.173333,0.173333,0.173333,0.173333,0.173333,0.173333,0.0,0.420115,0.126801,0.119137,-4.345372,,
09/30/1998,143.532005,263.118004,263.118004,,1.349205,0.388039,0.286183,0.173333,0.173333,0.18,0.173333,0.173333,0.18,0.0,0.339772,0.191549,0.149096,8.71931,,
12/31/1998,263.118004,263.099991,263.099991,,1.434436,0.414671,0.301406,0.18,0.18,0.18,0.18,0.18,0.18,0.0,0.156214,-1.041429,2.115401,4.937329,1.395192,
03/31/1999,263.119492,263.099991,263.099991,,1.549221,0.428734,0.301786,0.166667,0.166667,0.173333,0.166667,0.166667,0.173333,0.0,0.243254,0.026606,0.058148,5.109846,0.840755,
06/30/1999,263.118004,264.719994,263.118004,,1.762707,0.540442,0.389939,0.206667,0.206667,0.206667,0.206667,0.206667,0.206667,0.0,0.269461,-0.035345,0.170646,5.317006,-0.629755,
09/30/1999,263.171943,263.2185,263.136,,1.899778,0.84101,0.393333,0.2,0.2,0.2,0.2,0.2,0.2,0.0,0.855831,0.026982,0.037238,5.515406,0.268646,
12/31/1999,263.222992,263.25,263.25,,1.85679,0.5717,0.39924,0.193333,0.193333,0.2,0.193333,0.193333,0.2,0.0,0.374549,0.092688,0.049768,5.708848,0.780327,
03/31/2000,263.222992,263.239494,263.222992,,1.905229,0.562261,0.386364,0.193333,0.193333,0.193333,0.193333,0.193333,0.193333,0.0,0.438032,0.251118,0.0,5.89956,0.841871,
06/30/2000,263.3955,263.781006,263.33551,,2.025933,0.553287,0.440123,0.226667,0.226667,0.226667,0.226667,0.226667,0.226667,0.0,0.424933,0.240378,0.0,6.126149,0.898648,
09/30/2000,260.763,263.559,262.881,,2.050738,0.67521,0.40893,0.206667,0.206667,0.206667,0.206667,0.206667,0.206667,,0.334752,0.144552,0.018408,6.350978,0.949905,
12/31/2000,258.021011,263.25,258.733498,,2.045348,0.223782,0.420896,0.22,0.22,0.22,0.22,0.22,0.22,0.0,0.566606,0.333934,0.007751,6.491332,0.929769,
03/31/2001,256.122,257.6865,256.7775,,2.085074,0.581048,0.385158,0.193333,0.193333,0.193333,0.193333,0.193333,0.193333,0.0,0.335699,0.183038,0.075745,6.656593,1.115094,
06/30/2001,254.9805,257.154,255.3885,,2.255387,0.648815,0.437764,0.226667,0.226667,0.226667,0.226667,0.226667,0.226667,0.0,0.538787,0.239243,0.035689,6.857779,0.573377,
09/30/2001,253.6065,256.5855,254.586,,2.288421,0.655967,0.433645,0.22,0.22,0.22,0.22,0.22,0.22,0.0,0.617866,0.369227,0.0,7.041223,0.729082,
12/31/2001,254.4675,255.0,255.0,,2.209804,0.031373,0.243137,-0.153333,-0.153333,0.186667,-0.153333,-0.153333,0.186667,0.0,0.306275,0.030588,0.063269,6.900292,0.802853,
03/31/2002,250.575,253.575,252.141,,2.188855,0.600061,0.423969,0.213333,0.213333,0.213333,0.213333,0.213333,0.213333,0.0,0.533432,0.384309,0.193555,7.051382,0.866407,
06/30/2002,248.001,251.277,248.964,,2.402757,0.665558,0.467136,0.24,0.24,0.24,0.24,0.24,0.24,0.0,0.612538,0.341013,0.445159,7.2286,0.964915,
09/30/2002,244.7325,247.197,245.307,,2.485457,0.699532,0.481845,0.253333,0.253333,0.253333,0.253333,0.253333,0.253333,0.0,0.514457,0.281688,0.257015,7.40768,1.039094,
12/31/2002,245.487007,247.950005,247.950005,,2.441218,0.388385,0.45372,0.246667,0.246667,0.233333,0.246667,0.246667,0.233333,0.0,0.625126,0.236741,0.576405,7.662727,1.267684,
03/31/2003,241.5615,244.95,243.15,,2.445404,0.667078,0.433477,0.073333,0.226667,0.226667,0.066667,0.22,0.22,0.0,0.414559,0.315854,0.68761,7.645672,1.144222,
06/30/2003,241.197,243.75,241.05,,2.64385,0.717279,0.470857,0.253333,0.253333,0.253333,0.246667,0.246667,0.246667,0.0,0.6285,0.36258,1.026547,7.874476,1.332935,
09/30/2003,238.7325,243.3,240.0,,2.7,0.620833,0.36375,0.186667,0.186667,0.186667,0.186667,0.186667,0.186667,0.04,0.750417,0.364167,0.522342,7.933147,1.313604,
12/31/2003,236.742004,240.75,240.235497,,2.655311,0.289716,0.443315,0.233333,0.233333,0.233333,0.233333,0.233333,0.233333,0.04,0.69973,0.315107,0.503502,8.044622,1.357596,
03/31/2004,232.488007,237.599991,234.0,,2.723504,0.72094,0.470085,0.24,0.24,0.24,0.24,0.24,0.24,0.04,0.813248,0.647436,0.749286,8.061921,1.244365,
06/30/2004,228.202492,233.549995,229.650009,,2.974962,0.792075,0.505987,0.266667,0.266667,0.266667,0.26,0.26,0.26,0.04,0.747224,0.402351,0.287902,8.063453,1.091574,
09/30/2004,226.032005,230.700005,226.950005,,3.083939,0.818683,0.513329,0.273333,0.273333,0.273333,0.273333,0.273333,0.273333,0.08,0.772857,0.426526,0.512317,8.146191,1.114444,
12/31/2004,225.872856,230.25,226.05,,3.042247,0.775492,0.484848,0.26,0.26,0.26,0.246667,0.246667,0.246667,0.08,0.57067,0.184915,0.626459,8.290062,1.371568,
03/31/2005,217.65,226.5,222.3,,3.046334,0.817364,0.537562,0.293333,0.293333,0.293333,0.286667,0.286667,0.286667,0.08,0.753936,0.528115,0.329887,8.021135,0.758557,
06/30/2005,212.85,218.1,213.75,,3.361871,0.909474,0.574971,0.3,0.3,0.3,0.293333,0.293333,0.293333,0.08,0.783626,0.375673,0.142354,7.855297,0.435518,
09/30/2005,209.7,213.9,210.0,,3.47619,0.915238,0.568571,0.306667,0.306667,0.306667,0.3,0.3,0.3,0.093333,0.755238,0.219048,0.161183,7.761564,0.232713,
12/31/2005,207.903931,211.5,208.5,,3.540048,0.90024,0.553477,0.286667,0.286667,0.293333,0.286667,0.286667,0.293333,0.093333,1.313189,0.935731,0.633947,7.72376,0.072149,
03/31/2006,205.65,209.25,206.4,,3.573159,0.94719,0.593023,0.313333,0.313333,0.313333,0.306667,0.306667,0.306667,0.093333,0.020349,-0.41812,0.072453,7.664965,-0.371505,
06/30/2006,199.95369,205.05,202.5,,3.850864,1.390123,0.661728,0.346667,0.346667,0.346667,0.346667,0.346667,0.346667,0.093333,0.724938,-0.155062,0.153536,7.316694,-0.623644,
09/30/2006,196.95,199.65,197.55,,3.984308,1.811187,0.675272,0.393333,0.393333,0.366667,0.386667,0.386667,0.36,0.106667,1.522652,0.29714,0.250317,7.282559,-0.765677,
12/31/2006,194.995943,197.4,195.6,,3.917178,1.029141,0.663088,0.34,0.34,0.34,0.34,0.34,0.34,0.106667,1.131391,0.643149,0.149234,7.292972,-0.881044,
03/31/2007,193.5,195.6,193.7,,3.952504,1.0,0.592153,0.28,0.28,0.35,0.28,0.28,0.35,0.1067,0.718637,0.284461,0.10491,7.238243,-0.990181,
06/30/2007,190.9,194.6,192.7,,4.195122,1.193565,0.794499,0.45,0.45,0.42,0.45,0.45,0.42,0.1067,1.092372,0.734302,0.135673,7.272918,-1.05186,
09/30/2007,187.1,189.7,187.8,,4.292865,1.098509,0.683174,0.36,0.36,0.47,0.35,0.35,0.46,0.17,0.856763,0.308839,0.120791,6.986638,-1.506146,
12/31/2007,185.4,188.2,186.2,,4.274973,1.135875,0.751343,0.44,0.44,0.41,0.44,0.44,0.41,0.17,1.024168,0.613319,0.117584,7.032362,-1.501618,
03/31/2008,182.7,185.1,183.4,,4.248637,1.175573,0.775354,0.41,0.41,0.41,0.41,0.41,0.41,0.17,0.806979,0.36205,0.275862,6.918446,-1.770662,
06/30/2008,181.9,183.9,182.0,,4.546703,1.075824,0.657143,0.22,0.22,0.34,0.22,0.22,0.34,0.17,0.898352,0.437912,0.072018,6.936778,-1.786696,
09/30/2008,182.2,184.1,182.3,,4.574877,1.340099,0.916072,0.49,0.49,0.5,0.48,0.48,0.49,0.19,0.892485,0.35107,0.21899,7.19978,-1.512075,
12/31/2008,378.5,239.1,239.1,,5.204517,0.6445,0.112505,-0.55,-0.55,-0.46,-0.55,-0.55,-0.46,0.19,0.158929,-0.354663,0.181506,19.237517,-10.008454,
03/31/2009,378.8,379.9,378.9,,5.43811,1.517023,0.931644,0.3,0.3,0.374426,0.3,0.3,0.374426,0.19,1.352336,0.841911,0.510824,19.343189,-9.604805,
06/30/2009,379.0,379.9,379.2,,5.448576,1.949895,1.373154,0.6,0.6,0.387395,0.59,0.59,0.382051,0.19,0.178534,-0.24789,0.178364,19.767546,-9.438786,
09/30/2009,379.7,381.1,379.7,,5.46089,1.593627,1.018962,0.32,0.32,0.393205,0.32,0.32,0.393205,0.19,0.873584,0.380037,0.282592,19.889913,-9.216487,
12/31/2009,380.8,382.6,380.8,,5.249475,1.418592,0.864496,0.09,0.09,0.330882,0.09,0.09,0.326278,0.19,1.008666,0.263393,0.12605,19.864758,-9.460609,
03/31/2010,381.4,383.3,381.4,,5.132931,1.531987,0.999738,0.17,0.17,0.413214,0.17,0.17,0.411586,0.19,0.784216,0.237808,0.213424,19.839014,-9.391715,
06/30/2010,382.6,384.7,382.5,,5.402353,1.606797,1.047843,0.42,0.42,0.435033,0.42,0.42,0.435033,0.19,0.773072,0.310327,0.146367,20.082593,-9.000261,
09/30/2010,384.1,386.1,384.0,,5.36901,1.508333,0.957292,0.35,0.35,0.45,0.35,0.35,0.449974,0.2,0.960677,0.476302,0.31372,20.265295,-8.62692,
