Date,Revenue,Sales & Services Revenue,Other Revenue,Cost of Revenue,Cost of Goods & Services,Gross Profit,Other Operating Income,Operating Expenses,"Selling, General & Admin",Research & Development,Other Operating Expense,Operating Income (Loss),Non-Operating (Income) Loss,"Interest Expense, Net",Interest Expense,Interest Income,Foreign Exch (Gain) Loss,Other Non-Op (Income) Loss,Pretax Income,Income Tax Expense (Benefit),Income (Loss) from Cont Ops,Net Extraordinary Losses (Gains),Discontinued Operations,XO & Accounting Changes,Income (Loss) Incl. MI,Minority Interest,"Net Income, GAAP",Preferred Dividends,Other Adjustments,"Net Income Avail to Common, GAAP","Net Income Avail to Common, Adj",Net Abnormal Losses (Gains),Basic Weighted Avg Shares,"Basic EPS, GAAP",Basic EPS from Cont Ops,"Basic EPS from Cont Ops, Adjusted",Diluted Weighted Avg Shares,"Diluted EPS, GAAP",Diluted EPS from Cont Ops,"Diluted EPS from Cont Ops, Adjusted",Source: Bloomberg
09/30/1995,5604.0,,,-4325.0,,1279.0,,-893.0,,,,386.0,-10.0,,57.0,,0.0,-47.0,376.0,-131.0,245.0,0.0,,,245.0,-35.0,210.0,-7.0,,203.0,203.0,,1046.504028,0.2,0.2,0.2,1046.504028,0.2,0.2,0.2,
12/31/1995,6106.0,,,-4606.0,,1500.0,,-969.0,,,,531.0,-197.0,,58.0,,0.0,139.0,334.0,-113.0,221.0,0.0,,,221.0,-34.0,187.0,,,187.0,187.0,,1045.271976,0.1775,0.1775,0.1775,1045.271976,0.1775,0.1775,0.1775,
03/31/1996,5449.0,,,-4209.0,,1240.0,,-933.0,,,,307.0,-14.0,,58.0,,0.0,-44.0,293.0,-99.0,194.0,0.0,,,194.0,-30.0,164.0,-7.0,,157.0,157.0,,1050.384033,0.155,0.155,0.155,1050.384033,0.155,0.155,0.155,
06/30/1996,6002.0,,,-4558.0,,1444.0,,-983.0,,,,461.0,-15.0,,56.0,,0.0,-41.0,446.0,-151.0,295.0,0.0,,,295.0,-36.0,259.0,-8.0,,251.0,251.0,,1049.303955,0.245,0.245,0.245,1049.303955,0.245,0.245,0.245,
09/30/1996,5908.0,,,-4476.0,,1432.0,,-978.0,,,,454.0,-23.0,,54.0,,0.0,-31.0,431.0,-144.0,287.0,0.0,,,287.0,-33.0,254.0,-7.0,,247.0,247.0,,1046.400024,0.2425,0.2425,0.2425,1046.400024,0.2425,0.2425,0.2425,
12/31/1996,6153.0,,,-4494.0,,1659.0,,-1100.0,,,,559.0,-169.0,,53.0,,0.0,116.0,390.0,-129.0,261.0,0.0,,,261.0,-32.0,229.0,-8.0,,221.0,221.0,,1041.884032,0.2125,0.2125,0.2125,1041.884032,0.2125,0.2125,0.2125,
03/31/1997,5886.0,,,-4536.0,,1350.0,,-973.0,,,,377.0,0.0,48.0,48.0,,0.0,-48.0,377.0,-124.0,253.0,0.0,,,253.0,-29.0,224.0,-8.0,,216.0,216.0,,949.583984,0.2275,0.2275,0.2275,1024.943968,0.2175,0.2175,0.2175,
06/30/1997,6432.0,,,-4888.0,,1544.0,,-1043.0,,,,501.0,2.0,49.0,49.0,,0.0,-51.0,503.0,-162.0,341.0,0.0,,,341.0,-37.0,304.0,-8.0,,296.0,296.0,,943.323976,0.315,0.315,0.315,1020.096008,0.2975,0.2975,0.2975,
09/30/1997,5936.0,,,-4483.0,,1453.0,,-958.0,,,,495.0,-6.0,49.0,49.0,,0.0,-43.0,489.0,-159.0,330.0,0.0,,,330.0,-30.0,300.0,-8.0,,292.0,292.0,,937.291992,0.3125,0.3125,0.3125,1015.531984,0.295,0.295,0.295,
12/31/1997,6341.0,,,-4663.0,,1678.0,,-1090.0,,,,588.0,-186.0,,47.0,,0.0,139.0,402.0,-130.0,272.0,0.0,,,272.0,-28.0,244.0,-8.0,,236.0,236.0,,922.851988,0.255,0.255,0.255,998.219972,0.2425,0.2425,0.2425,
03/31/1998,5220.0,,,-3961.0,,1259.0,,-938.0,,,,321.0,41.0,47.0,47.0,,0.0,-88.0,362.0,-114.0,248.0,-31.0,,,279.0,-19.0,260.0,-8.0,,252.0,252.0,,917.664,0.275,0.24,0.24,995.244,0.26,0.23,0.23,
06/30/1998,5848.0,,,-4309.0,,1539.0,,-956.0,,,,583.0,-62.0,45.0,45.0,,0.0,17.0,521.0,-163.0,358.0,-27.0,,,385.0,-25.0,360.0,-8.0,,352.0,352.0,,916.528,0.385,0.355,0.355,996.392,0.36,0.335,0.335,
09/30/1998,5710.0,,,-4202.0,,1508.0,,-927.0,,,,581.0,-75.0,48.0,48.0,,0.0,27.0,506.0,-159.0,347.0,-22.0,,,369.0,-21.0,348.0,-8.0,,340.0,340.0,,908.0,0.375,0.35,0.35,986.0,0.35,0.33,0.33,
12/31/1998,6009.0,,,-4425.0,,1584.0,,-1084.0,,,,500.0,-79.0,57.0,57.0,,0.0,22.0,421.0,-132.0,289.0,-18.0,,,307.0,-20.0,287.0,-9.0,,278.0,278.0,,901.728,0.31,0.29,0.29,980.668,0.29,0.275,0.275,
03/31/1999,5382.0,,,-3977.0,,1405.0,,-975.0,,,,430.0,5.0,55.0,55.0,,0.0,-60.0,435.0,-136.0,299.0,-30.0,,,329.0,-21.0,308.0,-8.0,,300.0,300.0,,902.0,0.335,0.3,0.3,984.0,0.315,0.285,0.285,
06/30/1999,5984.0,,,-4347.0,,1637.0,,-999.0,,,,638.0,0.0,57.0,57.0,,0.0,-57.0,638.0,-196.0,442.0,-660.0,,,1102.0,-25.0,1077.0,-8.0,,1069.0,1069.0,,918.0,1.165,0.445,0.445,1002.0,1.075,0.415,0.415,
09/30/1999,6068.0,,,-4857.0,,1211.0,,-1092.0,,,,119.0,-4.0,63.0,63.0,,0.0,-59.0,115.0,-2.0,113.0,0.0,,,113.0,-23.0,90.0,-9.0,,81.0,81.0,346.0,960.0,0.085,0.085,0.42,988.0,0.08,0.08,0.415,
12/31/1999,6410.0,,,-5004.0,,1406.0,,-1359.0,,,,47.0,22.0,85.0,85.0,,0.0,-107.0,69.0,9.0,78.0,0.0,,,78.0,-22.0,56.0,-8.0,,48.0,48.0,306.0,952.0,0.05,0.05,0.35,976.0,0.05,0.05,0.35,
03/31/2000,6390.0,,,-4628.0,,1762.0,,-1095.0,,,,667.0,-86.0,86.0,86.0,,0.0,0.0,581.0,-177.0,404.0,0.0,,,404.0,-27.0,377.0,-8.0,0.0,369.0,369.0,,946.0,0.39,0.39,0.39,1022.0,0.37,0.37,0.37,
06/30/2000,6961.0,,,-4987.0,,1974.0,,-1096.0,,,,878.0,-93.0,93.0,93.0,,0.0,0.0,785.0,-252.0,533.0,0.0,,,533.0,-24.0,509.0,-8.0,0.0,501.0,501.0,,940.0,0.535,0.535,0.535,1016.0,0.5,0.5,0.5,
09/30/2000,6465.0,,,-4525.0,,1940.0,,-1090.0,,,,850.0,-97.0,97.0,97.0,,0.0,0.0,753.0,-230.0,523.0,0.0,,,523.0,-27.0,496.0,-8.0,0.0,488.0,488.0,,936.0,0.52,0.52,0.52,1012.0,0.49,0.49,0.49,
12/31/2000,6767.0,,,-4830.0,,1937.0,,-1192.0,,,,745.0,-106.0,106.0,106.0,,0.0,0.0,639.0,-194.0,445.0,0.0,,,445.0,-19.0,426.0,-8.0,0.0,418.0,418.0,,938.0,0.445,0.445,0.445,1014.0,0.42,0.42,0.42,
03/31/2001,6671.0,,,-4812.0,,1859.0,,-1082.0,,,,777.0,-107.0,107.0,107.0,,0.0,0.0,670.0,-204.0,466.0,0.0,,,466.0,-26.0,440.0,-8.0,0.0,432.0,432.0,,942.0,0.46,0.46,0.46,1016.0,0.43,0.43,0.43,
06/30/2001,7332.0,,,-5184.0,,2148.0,,-1159.0,,,,989.0,-109.0,109.0,109.0,,0.0,0.0,880.0,-261.0,619.0,0.0,,,619.0,-31.0,588.0,-8.0,0.0,580.0,580.0,,942.0,0.615,0.615,0.615,1014.0,0.58,0.58,0.58,
09/30/2001,6920.0,,,-4923.0,,1997.0,,-1175.0,,,,822.0,-100.0,100.0,100.0,,0.0,0.0,722.0,-129.0,593.0,0.0,,,593.0,-28.0,565.0,-7.0,0.0,558.0,558.0,,940.0,0.595,0.595,0.595,1008.0,0.56,0.56,0.56,
12/31/2001,6974.0,,,-5168.0,,1806.0,,-1161.0,,,,645.0,-110.0,110.0,110.0,,0.0,0.0,535.0,-161.0,374.0,0.0,,,374.0,-29.0,345.0,-8.0,0.0,337.0,337.0,85.0,938.0,0.36,0.36,0.45,1004.0,0.345,0.345,0.43,
03/31/2002,6374.0,,,-4485.0,,1889.0,,-1092.0,,,,797.0,-99.0,99.0,99.0,,0.0,0.0,698.0,-198.0,500.0,0.0,,,500.0,-33.0,467.0,-8.0,0.0,459.0,459.0,-9.75,946.0,0.485,0.485,0.475,1014.0,0.46,0.46,0.45,
06/30/2002,7324.0,,,-5190.0,,2134.0,,-1103.0,,,,1031.0,-96.0,96.0,96.0,,0.0,0.0,935.0,-266.0,669.0,0.0,,,669.0,-45.0,624.0,-8.0,0.0,616.0,616.0,,946.0,0.65,0.65,0.65,1014.0,0.615,0.615,0.615,
09/30/2002,7299.0,,,-5238.0,,2061.0,,-1059.0,,,,1002.0,-93.0,93.0,93.0,,0.0,0.0,909.0,-258.0,651.0,0.0,,,651.0,-39.0,612.0,-8.0,0.0,604.0,604.0,,946.0,0.64,0.64,0.64,1010.0,0.605,0.605,0.605,
12/31/2002,7215.0,,,-5248.0,,1967.0,,-1140.0,,,,827.0,-93.0,93.0,93.0,,0.0,0.0,734.0,-165.0,569.0,0.0,,,569.0,-36.0,533.0,-8.0,0.0,525.0,525.0,,944.0,0.555,0.555,0.555,1008.0,0.53,0.53,0.53,
03/31/2003,6702.0,,,-4866.0,,1836.0,,-999.0,,,,837.0,-91.0,91.0,91.0,,0.0,0.0,746.0,-209.0,537.0,0.0,,,537.0,-35.0,502.0,-8.0,0.0,494.0,494.0,,940.0,0.525,0.525,0.525,1002.0,0.5,0.5,0.5,
06/30/2003,7790.0,,,-5619.0,,2171.0,,-1138.0,,,,1033.0,-93.0,93.0,93.0,,0.0,0.0,940.0,-263.0,677.0,0.0,,,677.0,-45.0,632.0,-8.0,0.0,624.0,624.0,,936.0,0.665,0.665,0.665,1000.0,0.63,0.63,0.63,
09/30/2003,7954.0,,,-5713.0,,2241.0,,-1193.0,,,,1048.0,-95.0,95.0,95.0,,0.0,0.0,953.0,-267.0,686.0,0.0,,,686.0,-47.0,639.0,0.0,0.0,639.0,639.0,,940.0,0.67,0.67,0.67,1008.0,0.635,0.635,0.635,
12/31/2003,8588.0,,,-6310.0,,2278.0,,-1351.0,,,,927.0,-96.0,96.0,96.0,,0.0,0.0,831.0,-202.0,629.0,0.0,,,629.0,-41.0,588.0,0.0,0.0,588.0,588.0,,971.9,0.605,0.605,0.605,1013.78,0.58,0.58,0.58,
03/31/2004,8646.0,,,-6270.0,,2376.0,,-1413.0,,,,963.0,-87.0,87.0,87.0,,0.0,0.0,876.0,-245.0,631.0,0.0,,,631.0,-52.0,579.0,,,579.0,579.0,6.48,996.0,0.555,0.555,0.565,1016.0,0.54,0.54,0.545,
06/30/2004,9622.0,,,-6971.0,,2651.0,,-1401.0,,,,1250.0,-91.0,91.0,91.0,,0.0,0.0,1159.0,-261.0,898.0,0.0,,,898.0,-61.0,837.0,0.0,0.0,837.0,837.0,-70.7,992.0,0.82,0.82,0.75,1010.0,0.81,0.81,0.74,
09/30/2004,9339.0,,,-6740.0,,2599.0,,-1365.0,,,,1234.0,-147.0,89.0,89.0,,0.0,58.0,1087.0,-304.0,783.0,0.0,,,783.0,-61.0,722.0,0.0,0.0,722.0,722.0,41.76,992.0,0.73,0.73,0.77,1010.0,0.715,0.715,0.755,
12/31/2004,9838.0,,,-7189.0,,2649.0,,-1615.0,,,,1034.0,-96.0,,96.0,,0.0,0.0,938.0,-266.0,672.0,0.0,,,672.0,-60.0,612.0,0.0,0.0,612.0,612.0,,990.0,0.62,0.62,0.66,1008.0,0.61,0.61,0.65,
03/31/2005,9407.0,,,-6815.0,,2592.0,,-1504.0,,,,1088.0,-100.0,100.0,100.0,,0.0,0.0,988.0,-277.0,711.0,0.0,,,711.0,-60.0,651.0,0.0,0.0,651.0,651.0,11.7,992.0,0.655,0.655,0.6668,1016.0,0.64,0.64,0.65,
06/30/2005,11152.0,,,-7990.0,,3162.0,,-1673.0,,,,1489.0,-120.0,120.0,120.0,,0.0,0.0,1369.0,-326.0,1043.0,0.0,,,1043.0,-72.0,971.0,0.0,0.0,971.0,971.0,-91.62,995.0,0.98,0.98,0.89,1018.0,0.95,0.95,0.86,
09/30/2005,10905.0,,,-7891.0,,3014.0,,-1630.0,,,,1384.0,-135.0,135.0,135.0,,0.0,0.0,1249.0,-356.0,893.0,0.0,,,893.0,-72.0,821.0,0.0,0.0,821.0,821.0,35.75,992.0,0.83,0.83,0.87,1015.0,0.81,0.81,0.85,
12/31/2005,11261.0,,,-8239.0,,3022.0,,-1801.0,,,,1221.0,-143.0,,143.0,,0.0,0.0,1078.0,-294.0,784.0,95.0,,,689.0,-63.0,626.0,0.0,0.0,626.0,626.0,,987.0,0.64,0.73,0.8,1010.0,0.62,0.71,0.78,
03/31/2006,10615.0,,,-7650.0,,2965.0,,-1683.0,,,,1282.0,-142.0,142.0,142.0,,0.0,0.0,1140.0,-319.0,821.0,0.0,,,821.0,-53.0,768.0,0.0,0.0,768.0,768.0,4.3,984.0,0.78,0.78,0.78,1009.0,0.76,0.76,0.76,
06/30/2006,12264.0,,,-8775.0,,3489.0,,-1748.0,,,,1741.0,-155.0,155.0,155.0,,0.0,0.0,1586.0,-415.0,1171.0,0.0,,,1171.0,-68.0,1103.0,0.0,0.0,1103.0,1103.0,-70.63,983.0,1.12,1.12,1.05,1009.0,1.09,1.09,1.02,
09/30/2006,12163.0,,,-8794.0,,3369.0,,-1722.0,,,,1647.0,-156.0,156.0,156.0,,0.0,0.0,1491.0,-423.0,1068.0,0.0,,,1068.0,-72.0,996.0,0.0,0.0,996.0,996.0,23.63,980.0,1.02,1.02,1.04,1006.0,0.99,0.99,1.01,
12/31/2006,12787.0,,,-9521.0,,3266.0,,-1838.0,,,,1428.0,-153.0,,153.0,,0.0,0.0,1275.0,-337.0,938.0,0.0,,,938.0,-73.0,865.0,0.0,0.0,865.0,865.0,,972.0,0.89,0.89,0.95,998.0,0.87,0.87,0.93,
03/31/2007,12278.0,,,-8996.0,,3282.0,,-1778.0,,,,1504.0,-150.0,150.0,150.0,,0.0,0.0,1354.0,-442.0,912.0,0.0,,,912.0,-93.0,819.0,0.0,0.0,819.0,819.0,69.51,968.0,0.85,0.85,0.92,993.0,0.82,0.82,0.89,
06/30/2007,27808.0,,,-20258.0,,7550.0,,-1910.0,1494.0,,416.0,5640.0,-163.0,,163.0,,0.0,0.0,5477.0,-479.0,4998.0,0.0,,,4998.0,-75.0,4923.0,0.0,0.0,4923.0,4923.0,,966.0,1.19,1.19,1.21,990.0,1.16,1.16,1.18,
09/30/2007,13863.0,,,-10068.0,,3795.0,,-1907.0,,,,1888.0,-179.0,179.0,179.0,,0.0,0.0,1709.0,-434.0,1275.0,0.0,,,1275.0,-78.0,1197.0,0.0,0.0,1197.0,1197.0,-40.3,963.0,1.24,1.24,1.2,989.0,1.21,1.21,1.17,
12/31/2007,14714.0,,,-10729.0,,3985.0,,-2192.0,1711.0,,481.0,1793.0,-174.0,174.0,174.0,,0.0,0.0,1619.0,-481.0,1138.0,0.0,,,1138.0,-78.0,1060.0,0.0,0.0,1060.0,1060.0,,959.0,1.11,1.11,1.17,984.0,1.08,1.08,1.14,
03/31/2008,13958.0,,,-10238.0,,3720.0,0.0,-2046.0,1635.0,,411.0,1674.0,-165.0,,165.0,,,0.0,1509.0,-430.0,1079.0,0.0,,,1079.0,-79.0,1000.0,0.0,0.0,1000.0,1000.0,,952.0,1.05,1.05,1.07,975.0,1.03,1.03,1.05,
06/30/2008,15944.0,,,-11636.0,,4308.0,0.0,-2209.0,1775.0,,434.0,2099.0,-176.0,,176.0,,,0.0,1923.0,-548.0,1375.0,0.0,,,1375.0,-100.0,1275.0,0.0,0.0,1275.0,1275.0,61.1,944.0,1.35,1.35,1.41,966.0,1.32,1.32,1.38,
09/30/2008,15085.0,,,-10935.0,,4150.0,0.0,-2101.0,1665.0,,436.0,2049.0,-177.0,,177.0,,,0.0,1872.0,-502.0,1370.0,0.0,,,1370.0,-101.0,1269.0,0.0,0.0,1269.0,1269.0,,933.0,1.36,1.36,1.4,951.0,1.33,1.33,1.37,
12/31/2008,14770.0,,,-10828.0,,3942.0,0.0,-2139.0,1649.0,,490.0,1803.0,-171.0,,171.0,,,,1632.0,-403.0,1229.0,,,,1229.0,-84.0,1145.0,0.0,0.0,1145.0,1145.0,-65.9,922.0,1.24,1.24,1.18,933.0,1.23,1.23,1.17,
03/31/2009,12249.0,12199.0,50.0,-9107.0,9107.0,3142.0,0.0,-1892.0,1483.0,409.0,0.0,1250.0,-175.0,,175.0,,,0.0,1075.0,-276.0,799.0,0.0,0.0,0.0,799.0,-77.0,722.0,0.0,0.0,722.0,808.12,86.12,918.0,0.79,0.79,0.880305,926.0,0.78,0.78,0.873002,
06/30/2009,13196.0,13060.0,136.0,-9601.0,9601.0,3595.0,0.0,-1958.0,1574.0,384.0,0.0,1637.0,-177.0,,177.0,,,0.0,1460.0,-394.0,1066.0,0.0,0.0,0.0,1066.0,-90.0,976.0,0.0,0.0,976.0,1128.38,152.38,919.0,1.06,1.06,1.227835,929.0,1.05,1.05,1.214026,
09/30/2009,13375.0,13187.0,188.0,-9836.0,9836.0,3539.0,0.0,-1768.0,1424.0,344.0,0.0,1771.0,-170.0,,170.0,,,0.0,1601.0,-456.0,1145.0,0.0,0.0,0.0,1145.0,-87.0,1058.0,0.0,0.0,1058.0,1118.72,60.72,917.0,1.15,1.15,1.219978,929.0,1.14,1.14,1.205361,
12/31/2009,14100.0,14100.0,,-10317.0,10317.0,3783.0,0.0,-1976.0,1555.0,421.0,0.0,1807.0,-183.0,,183.0,,,0.0,1624.0,-455.0,1169.0,0.0,0.0,0.0,1169.0,-96.0,1073.0,0.0,0.0,1073.0,1129.93,56.93,915.0,1.17,1.17,1.234896,931.0,1.15,1.15,1.211149,
03/31/2010,12040.0,12040.0,,-8732.0,8732.0,3308.0,0.0,-1785.0,1424.0,397.0,-36.0,1523.0,-171.0,171.0,186.0,-15.0,,0.0,1352.0,-405.0,947.0,0.0,0.0,0.0,947.0,-81.0,866.0,0.0,0.0,866.0,886.0,20.0,913.6,0.95,0.95,0.96979,929.3,0.93,0.93,0.951522,
06/30/2010,13802.0,13802.0,,-10015.0,10015.0,3787.0,0.0,-1905.0,1491.0,459.0,-45.0,1882.0,-149.0,149.0,192.0,-43.0,,0.0,1733.0,-521.0,1212.0,0.0,0.0,0.0,1212.0,-102.0,1110.0,0.0,0.0,1110.0,1190.0,80.0,910.4,1.22,1.22,1.307118,925.4,1.2,1.2,1.286449,
09/30/2010,13620.0,13620.0,,-9667.0,9667.0,3953.0,0.0,-2025.0,1478.0,433.0,114.0,1928.0,-161.0,161.0,182.0,-21.0,,0.0,1767.0,-468.0,1299.0,0.0,0.0,0.0,1299.0,-101.0,1198.0,0.0,0.0,1198.0,1237.05,39.05,905.6,1.32,1.32,1.366,919.5,1.3,1.3,1.342469,
12/31/2010,14864.0,14864.0,,-11000.0,11000.0,3864.0,0.0,-2011.0,1631.0,457.0,-77.0,1853.0,-167.0,167.0,191.0,-24.0,,0.0,1686.0,-433.0,1253.0,0.0,0.0,0.0,1253.0,-54.0,1199.0,0.0,0.0,1199.0,1232.1,33.1,902.0,1.33,1.33,1.365965,916.0,1.31,1.31,1.346135,
03/31/2011,12680.0,12680.0,,-9164.0,9164.0,3516.0,0.0,-1828.0,1456.0,470.0,-98.0,1688.0,-148.0,148.0,165.0,-17.0,,0.0,1540.0,-486.0,1054.0,-47.0,-47.0,0.0,1101.0,-89.0,1012.0,0.0,0.0,1012.0,985.0,20.0,898.7,1.13,1.08,1.096028,914.9,1.11,1.06,1.08186,
