Date,Cash From Operating Activities,Net Income,Depreciation & Amortization,Provision for Doubtful Accounts,Other Non-Cash Adjustments,Changes in Non-Cash Capital,Cash From Investing Activities,Disposal of Fixed Assets,Property Additions,Property Improvements,Change in Investments,Change in Notes,Change in Mortgages,Change in Real Estate Interest,Other Investing Activities,Cash from Investing Activities,Cash from Financing Activities,Dividends Paid,Preferred Dividends Other Distributions,Proceeds from Repayments of Borrowings,Change in Unsecured Debt,Change in Secured Debt,Increase in Capital Stocks,Decrease in Capital Stocks,Other Financing Activities,Net Changes in Cash,Source: Bloomberg
06/30/2000,64.899,,,,,,,7.574,-54.322,0.0,1.248,0.0,0.0,0.0,0.0,-45.5,-39.221,-46.748,0.0,6.776,,,3.256,-2.505,0.0,-19.822,
09/30/2000,77.96,,,,,,,0.0,-33.14,0.0,-24.453,0.0,0.45,0.0,21.196,-35.947,-16.965,-46.967,0.0,-43.672,,,73.674,0.0,0.0,25.048,
12/31/2000,43.875,53.858002,,,,,,6.819,-40.634998,0.0,-10.266,0.0,0.0,-18.700001,0.0,-62.782001,-5.796,-49.438,0.0,41.034001,,,2.608,0.0,0.0,-24.702999,
03/31/2001,73.182,,,,,,,38.21,-43.931,0.0,-24.048,0.0,0.0,0.0,-1.6,-31.369,-35.547,-52.023,0.0,4.012,10.0,-5.988,12.464,0.0,0.0,6.266,
06/30/2001,74.866,,,,,,,36.353,-41.179,0.0,30.602,0.0,5.952,-6.55,-3.325,21.853,-38.789,-52.31,0.0,-4.848,,,18.369,0.0,0.0,57.93,
09/30/2001,105.668,,,,,,,8.131,-56.314,0.0,-48.592,0.0,-4.5,-1.435,-0.518,-103.228,-52.079,-52.706,0.0,-1.382,,,2.009,0.0,0.0,-49.639,
12/31/2001,33.728001,61.882999,,,,,,25.993,-29.343,0.0,1.038,0.0,-31.599001,-3.405,-7.133,-44.449001,70.914001,-52.745998,0.0,-1.265,,,124.925003,0.0,0.0,60.193001,
03/31/2002,77.953,,,,,,,13.138,-32.907,0.0,-22.335,0.0,-58.84,0.0,1.382,-99.562,-45.772,-58.798,0.0,9.501,,9.501,3.525,0.0,0.0,-67.381,
06/30/2002,66.4,,,,,,,0.0,-61.014,0.0,28.25,0.0,-27.954,-73.887,-2.0,-136.605,71.198,-58.878,0.0,127.367,,,2.709,0.0,0.0,0.993,
09/30/2002,86.404,,,,,,,20.775,-76.615,0.0,8.323,0.4,6.445,-72.956,-2.518,-116.146,45.778,-58.946,0.0,89.915,,,1.508,0.0,13.301,16.036,
12/31/2002,48.174,62.962002,,,,,,158.434998,-191.612,0.0,-2.644,0.0,50.127998,-58.080002,-0.569,-44.341999,-11.365,-58.98,0.0,45.968,,,1.647,0.0,0.0,-7.533,
03/31/2003,84.814,70.961,19.894,0.0,-11.91,5.869,,13.094,-122.586,0.0,-34.996,0.0,21.378,-8.397,-1.216,-132.723,67.6,-61.1,0.0,123.943,110.0,13.943,8.19,0.0,-3.433,19.691,
06/30/2003,70.145,61.346,20.686,0.0,3.744,-15.631,,98.002,-223.524,0.0,50.322,0.0,12.432,-69.156,-2.249,-134.173,66.324,-63.475,0.0,114.671,,,251.693,-225.0,-11.565,2.296,
09/30/2003,82.58,91.503,21.912,0.0,-34.925,4.09,,170.671,-91.782,0.0,18.315,0.0,-4.351,1.737,3.465,98.055,-131.624,-59.238,0.0,-51.646,-100.0,48.354,118.122,0.0,-24.191,49.011,
12/31/2003,71.093,,,,,,,232.035,-667.388,0.0,-47.395,0.0,-15.859,25.083,0.0,-473.524,343.759,-62.488,0.0,415.372,,,9.322,0.0,-18.447,-58.672,
03/31/2004,107.501,71.389,26.992,0.0,-1.792,10.912,,53.994,-126.633,0.0,31.734,0.0,-0.312,-8.682,0.0,-49.899,-50.203,-65.969,0.0,23.263,15.0,8.263,10.693,0.0,-18.19,7.399,
06/30/2004,83.336,71.43,26.221,0.0,2.597,-16.912,,53.45,-99.83,0.0,-23.969,0.0,-2.212,-34.545,250.882,143.776,-227.453,-66.209,0.0,-158.388,,,5.55,0.0,-8.406,-0.341,
09/30/2004,103.236,78.511,24.395,0.0,-4.22,4.55,,114.303,-110.856,0.0,0.126,0.0,-18.461,2.389,-7.835,-20.334,-4.217,-66.302,0.0,42.354,,,23.512,0.0,-3.781,78.685,
12/31/2004,71.103,75.807,25.264,0.0,3.484,-33.452,,65.446,-190.796,0.0,-58.028,0.0,-11.833,-177.929,0.0,-373.14,206.226,-66.774,0.0,261.308,,,11.692,-3.781,3.781,-95.811,
03/31/2005,111.672,86.78,26.183,0.0,-12.444,11.153,,148.287,-130.738,0.0,-35.144,0.0,-0.606,-16.067,-10.126,-44.394,-9.357,-71.497,0.0,43.189,5.898,37.291,19.681,0.0,-0.73,57.921,
06/30/2005,82.353,83.837,27.709,0.0,-8.122,-21.071,,110.032,-221.752,0.0,-54.041,0.0,-1.229,-13.033,-8.628,-188.651,57.534,-71.892,0.0,128.883,,,8.695,0.0,-8.152,-48.764,
09/30/2005,126.307,85.344,26.671,0.0,-13.701,27.993,,120.612,-290.633,0.0,17.15,0.0,-0.753,-35.87,34.24,-155.254,51.51,-72.052,0.0,130.911,,,8.501,0.0,-15.85,22.563,
12/31/2005,90.465,107.668,27.479,0.0,-14.828,-29.854,,94.927,-241.113,0.0,-9.273,0.0,10.992,-167.763,-15.486,-327.716,243.584,-77.904,0.0,315.224,,,12.094,-21.024,15.194,6.333,
03/31/2006,133.127,96.195,29.687,0.0,-12.544,19.789,,96.361,-540.313,0.0,-18.86,0.0,-23.073,-38.583,0.0,-524.468,473.946,-78.169,0.0,128.766,66.575,62.191,427.97,0.0,-4.621,82.605,
06/30/2006,107.008,108.744,35.84,0.0,-18.894,-18.682,,116.743,-231.615,0.0,19.425,0.0,13.57,-31.515,-95.533,-208.925,65.385,-82.258,0.0,155.467,,,3.933,0.0,-11.757,-36.532,
09/30/2006,120.738,91.427,36.966,0.0,-25.845,18.19,,139.256,-304.598,0.0,-95.969,0.0,-14.904,-39.815,94.58,-221.45,81.161,-82.323,0.0,173.663,,,12.605,0.0,-22.784,-19.551,
12/31/2006,94.696,131.893,42.274,0.0,-40.372,-39.099,,1161.87,-89.558,0.0,-0.206,0.0,-5.484,-358.953,0.953,708.622,-561.048,-89.802,0.0,-477.639,,,10.227,-31.554,27.72,242.27,
03/31/2007,196.476,153.764,42.218,0.0,51.386,-50.892,,69.884,-378.807,0.0,37.155,0.0,-43.072,-8.784,-0.826,-324.45,-97.047,-93.222,0.0,6.621,-1.664,8.285,22.683,0.0,-33.129,-225.021,
06/30/2007,196.328,128.023,47.103,0.0,22.901,-1.699,,115.009,-755.7,0.0,-5.532,0.0,90.548,-144.323,0.0,-699.998,493.157,-93.607,0.0,595.476,,,5.387,0.0,-14.099,-10.513,
09/30/2007,167.523,78.005,48.563,0.0,12.882,28.073,,133.164,-483.355,0.0,19.148,0.0,-7.316,20.977,-19.613,-336.995,105.38,-93.697,0.0,203.948,,,9.196,0.0,-14.067,-64.092,
12/31/2007,105.662,83.039,53.324,0.0,26.204,-56.905,,110.977,-100.274,0.0,-41.808,0.0,-43.032,-92.47,20.439,-146.168,82.566,-103.976,0.0,-233.387,,,450.425,-80.972,50.476,42.06,
03/31/2008,153.7,98.467,49.253,0.0,-1.173,7.153,,88.138,-193.324,0.0,-192.042,0.0,3.576,-16.023,-3.08,-312.755,222.517,-113.438,0.0,331.263,303.713,27.55,8.434,0.0,-3.742,63.462,
06/30/2008,117.601,94.374,51.33,0.0,-0.666,-27.437,,15.438,-206.042,0.0,-8.942,0.0,31.935,-11.0,-16.386,-194.997,49.618,-113.199,0.0,152.557,168.259,-15.702,14.874,0.0,-4.614,-27.778,
09/30/2008,208.002,108.584,53.02,0.0,-7.592,53.966,,116.076,-172.366,0.0,6.438,0.0,-66.122,-18.598,0.0,-134.572,-72.522,-113.423,0.0,-374.065,,,421.55,0.0,-6.584,0.908,
12/31/2008,88.296,-51.523,52.915,0.0,174.423,-87.495,,,-94.445,0.0,-19.224,0.0,88.182,-55.55,-57.989,-139.026,62.816,-128.964,0.0,238.841,,,8.102,0.0,-55.163,12.086,
03/31/2009,114.905,38.424,56.14,,16.975,3.366,,22.182,-72.474,0.0,7.512,0.0,6.155,-40.363,-2.836,-79.824,-21.276,-131.097,0.0,111.142,81.502,29.64,0.044,0.0,-1.365,13.805,
06/30/2009,83.047,-134.651,55.274,,175.289,-25.169,,11.017,-63.142,0.0,14.721,0.0,-0.283,-5.247,-0.454,-43.388,-0.716,-131.099,0.0,-564.277,-859.545,295.268,717.776,0.0,-23.116,38.943,
09/30/2009,123.996,40.108,56.639,,34.199,5.354,,21.857,-65.866,0.0,53.287,0.0,26.173,33.409,-0.61,68.25,-240.414,-34.403,0.0,-202.942,153.553,-356.495,0.717,0.0,-3.786,-48.168,
12/31/2009,81.634,52.177,59.723,,48.844,-79.11,,20.287,-328.749,0.0,10.001,0.0,8.701,1.833,-0.347,-288.274,187.941,-34.425,0.0,-106.295,-298.613,192.318,345.907,0.0,-17.246,-18.699,
03/31/2010,143.186,50.836,61.59,,8.83,21.93,,15.606,-41.413,0.0,4.466,0.0,1.761,-10.298,-1.614,-31.492,-96.315,-76.706,0.0,-6.548,40.147,-46.695,0.211,0.0,-13.272,15.379,
06/30/2010,86.548,24.611,61.581,,33.127,-32.771,,174.766,-43.039,0.0,1.351,0.0,18.673,-15.9,0.652,136.503,-225.205,-76.732,0.0,-96.647,-103.339,6.692,0.149,0.0,-51.975,-2.154,
09/30/2010,128.47,30.333,61.863,,-1.683,37.957,,50.072,-62.572,0.0,0.27,0.0,-2.305,-13.395,-2.99,-30.92,-74.717,-76.754,0.0,-157.125,50.593,-207.718,170.764,0.0,-11.602,22.833,
12/31/2010,121.731,37.089,62.603,,78.6,-56.561,,42.39,-89.961,0.0,24.119,,1.315,-13.998,-0.052,-36.187,-118.506,-76.772,-80.852,-39.217,-33.781,-5.436,6.816,0.0,71.519,-32.962,
03/31/2011,114.842,28.963,66.332,,17.945,1.602,,7.906,-46.121,0.0,8.895,0.0,10.917,-34.73,-0.115,-53.248,-38.71,-89.501,0.0,60.022,64.714,-4.692,0.761,0.0,-9.992,22.884,
06/30/2011,100.993,38.709,61.954,,12.444,-12.114,,59.576,-53.644,0.0,180.298,0.0,-7.747,-11.009,-0.615,166.859,-271.823,-88.079,0.0,-184.283,-186.47,2.187,2.066,-1.415,-0.112,-3.971,
09/30/2011,152.08,54.981,60.526,,10.436,26.137,,56.02,-101.749,0.0,0.219,0.0,11.562,-0.114,0.0,-34.062,-81.887,-88.094,0.0,21.34,22.689,-1.349,2.074,-2.566,-14.641,36.131,
12/31/2011,80.698,46.397,62.327,,22.668,-50.694,,125.52,-186.639,0.0,18.707,0.0,4.416,-62.313,0.0,-100.309,-47.705,-88.09,0.0,54.186,56.134,-1.948,1.636,-2.022,-13.415,-67.316,
03/31/2012,156.874,53.638,64.885,,15.774,22.577,,100.613,-144.787,0.0,8.319,0.0,1.635,2.177,-0.436,-32.479,5.023,-92.158,0.0,-185.606,-185.57,-0.036,392.001,-26.096,-83.118,129.418,
06/30/2012,118.558,69.112,66.306,,7.541,-24.401,,118.424,-190.105,0.0,0.95,,2.049,-43.396,-0.326,-112.404,135.275,-92.149,0.0,234.747,159.038,75.709,2.408,-2.862,-6.869,141.429,
09/30/2012,132.158,54.941,66.773,,-7.604,18.048,,90.798,-93.595,0.0,0.425,,-0.718,18.085,-0.162,14.833,-101.191,-100.785,,-35.278,-29.131,-6.147,230.693,-176.988,-18.833,45.8,
12/31/2012,71.464,88.381,64.778,,-6.139,-75.556,,179.448,-132.107,0.0,2.015,0.0,38.589,-8.895,0.0,79.05,-438.168,-97.63,0.0,37.208,36.43,0.778,171.646,-460.001,-89.391,-287.654,
03/31/2013,149.885,67.77,62.773,,-12.733,32.075,,18.164,-106.204,0.0,-32.961,0.0,0.965,-20.195,-21.366,-161.597,36.731,-97.744,0.0,148.902,149.809,-0.907,5.772,0.0,-20.199,25.019,
06/30/2013,115.643,51.139,64.269,,51.259,-51.024,,93.425,-112.149,0.0,10.594,0.0,-3.203,75.478,0.0,64.145,-190.232,-101.42,0.0,-31.695,-37.882,6.187,22.17,0.0,-79.287,-10.444,
09/30/2013,268.313,55.763,64.378,,85.014,63.158,,155.933,-66.589,0.0,8.754,0.0,4.669,64.971,0.0,167.738,-190.771,-100.59,0.0,-23.728,-36.158,12.43,1.102,0.0,-67.555,245.28,
12/31/2013,36.194,61.609,66.435,,23.497,-115.347,,148.473,-200.779,0.0,15.606,0.0,15.292,23.357,0.0,1.949,-291.105,-100.6,-30.086,-320.585,-58.699,-261.886,1.167,0.0,158.999,-252.962,
03/31/2014,181.513,87.0,61.666,,22.888,9.959,,74.581,-117.691,0.0,-4.337,0.0,6.949,34.672,0.0,-5.826,-55.544,-106.762,0.0,53.759,132.288,-78.529,3.303,0.0,-5.844,120.143,
06/30/2014,144.584,89.512,67.63,,13.293,-25.851,,100.063,-298.823,0.0,-4.337,0.0,0.166,32.441,0.0,-166.153,-55.159,-106.937,0.0,210.832,216.202,-5.37,9.033,0.0,-168.087,-76.728,
09/30/2014,183.908,194.708,70.618,,-100.782,19.364,,141.441,-63.352,0.0,7.898,0.0,0.592,17.644,0.0,99.886,-321.787,-107.05,0.0,-154.024,-163.686,9.662,3.751,0.0,-64.464,-37.993,
12/31/2014,119.338,52.781,73.179,,67.162,-73.784,,318.341,-107.237,0.0,-6.889,0.0,-49.405,43.988,0.0,198.798,-285.004,-107.124,0.0,-155.743,-150.0,-5.743,7.787,0.0,-29.924,33.132,
03/31/2015,163.09,310.342,74.569,,-226.401,4.58,,98.983,-569.371,0.0,0.7,0.0,0.292,52.218,-190.278,-607.456,478.021,-113.4,0.0,483.559,540.0,-56.441,10.258,0.0,97.604,33.655,
06/30/2015,122.905,127.0,80.155,,-41.23,-43.02,,125.729,-94.412,0.0,58.361,0.0,-57.44,95.737,0.0,127.975,-326.025,-113.623,-33.348,-181.915,85.0,-266.915,3.214,0.0,-0.353,-75.145,
09/30/2015,265.926,77.572,103.708,,74.186,10.46,,46.667,-77.046,0.0,8.47,0.0,2.234,86.423,0.0,67.448,-155.564,-113.722,-0.462,-43.246,100.0,-143.246,2.095,0.0,-0.229,177.81,
12/31/2015,31.059,379.201,86.095,,-351.622,-82.615,,224.7,-104.766,0.0,-8.673,0.0,2.182,373.405,0.0,486.848,-509.286,-115.088,-21.943,-192.627,-74.97,-117.657,3.141,-175.0,-7.769,8.621,
03/31/2016,136.956,140.713,84.856,,-69.727,-18.886,,86.717,-62.72,0.0,1.85,0.0,0.231,101.724,0.0,127.802,-232.292,-117.03,0.0,-227.176,-120.0,-107.176,111.411,0.0,0.503,32.466,
06/30/2016,78.891,203.409,82.753,,-119.75,-87.521,,189.123,-172.873,0.0,-1.325,0.0,-26.391,194.513,0.5,183.547,-146.623,-118.428,-2.572,-66.488,70.019,-136.507,45.102,0.0,-4.237,115.815,
09/30/2016,228.679,-43.545,96.827,,101.974,73.423,,3.408,-90.314,0.0,-52.672,0.0,26.848,50.124,-0.5,-63.106,-332.843,-118.654,-0.618,-309.134,64.578,-373.712,150.296,0.0,-54.733,-167.27,
12/31/2016,147.57,78.273,90.884,,1.763,-23.35,,41.422,-93.764,,0.03,,0.233,-30.781,,-82.86,-92.769,-119.933,-9.404,47.501,149.998,-102.497,0.586,0.0,-11.519,-28.059,
03/31/2017,157.052,76.733,92.074,,-4.306,-7.449,,21.887,-84.611,0.0,0.457,0.0,0.243,-3.351,0.0,-65.375,-66.709,-126.315,0.0,71.314,134.958,-63.644,0.561,0.0,-12.269,24.968,
06/30/2017,142.982,143.416,95.27,,-72.839,-22.865,,60.709,-155.013,0.0,-8.433,0.0,-22.947,43.616,0.0,-82.068,-85.269,-126.478,-14.695,56.943,465.0,-408.057,0.412,0.0,-1.451,-24.355,
09/30/2017,193.782,121.03,88.443,,-46.485,30.794,,11.802,-128.35,0.0,0.596,0.0,-4.084,1.009,0.0,-130.829,-49.464,-128.389,-80.715,176.266,189.012,-12.746,217.777,-225.0,-9.403,13.489,
12/31/2017,120.365,84.896,85.024,,-5.593,-43.962,,154.564,-163.613,0.0,0.704,0.0,-8.503,0.84,0.0,-16.008,-22.432,-124.99,-1.189,-117.969,-106.113,-11.856,222.196,0.0,-0.48,81.925,
03/31/2018,192.279,144.09,81.382,,-36.479,3.286,,182.64,-100.212,0.0,0.129,0.0,0.335,-3.466,0.0,79.426,-291.905,-130.241,-4.968,-165.032,0.0,-165.032,33.144,-24.276,-0.532,-20.2,
06/30/2018,159.707,165.386,79.76,,-63.016,-22.423,,295.369,-32.8,0.0,-0.063,0.0,-15.575,19.337,6.5,272.768,-214.803,-134.47,-0.486,-24.775,-7.746,-17.029,0.0,-50.85,-4.222,217.672,
09/30/2018,164.345,100.158,74.972,,-15.236,4.451,,125.851,-121.871,0.0,0.548,0.0,-10.541,2.039,6.578,2.604,-326.14,-132.521,-0.592,-179.053,-178.73,-0.323,0.457,0.0,-14.431,-159.191,
12/31/2018,121.605,88.161,74.266,,-0.342,-40.48,,171.998,-158.459,,0.28,0.0,-11.215,17.267,3.019,22.89,-147.3,-132.524,-0.614,-14.503,-30.0,15.497,0.104,0.0,0.237,-2.805,
03/31/2019,155.258,116.169,71.561,,-9.888,-22.584,,73.504,-84.402,0.0,-0.118,0.0,-5.638,0.16,0.952,-15.542,-139.624,-132.521,-0.773,-3.061,0.0,-3.061,0.681,0.0,-3.95,0.092,
06/30/2019,158.271,101.027,69.005,,4.388,-16.149,,35.98,-122.644,0.0,0.112,0.0,-10.576,11.151,1.0,-84.977,-102.976,-132.705,-3.287,-2.167,,-2.167,1.13,0.0,-0.947,-29.682,
09/30/2019,168.93,83.99,68.874,,13.932,2.134,,63.989,-119.095,0.0,1.682,0.0,-8.415,0.051,1.0,-60.788,-80.823,-136.054,-2.429,-1.483,,-1.483,1.54,-350.0,-7.397,27.319,
12/31/2019,101.169,109.419,68.439,,-20.112,-56.577,,172.566,-132.294,0.0,0.103,0.0,-5.536,5.047,1.0,40.886,-159.418,-130.285,-9.418,3.988,,3.988,200.661,-225.0,0.636,-17.363,
03/31/2020,155.249,90.1,69.397,,16.609,-20.857,,15.178,-79.102,0.0,0.163,0.0,-5.282,0.04,2.45,-66.553,239.153,-127.255,-20.926,396.577,475.0,-78.423,0.981,0.0,-10.224,327.849,
06/30/2020,82.198,747.893,73.559,,-703.325,-35.929,,0.006,-62.433,0.0,228.264,0.0,-2.724,0.037,0.0,163.15,-495.457,-127.461,-1.197,-365.443,-350.0,-15.443,0.0,0.0,-1.356,-250.109,
