Date,Revenue,Cost of Revenue,Gross Profit,Operating Expenses,Operating Income or Losses,Interest Expense,Foreign Exchange Losses (Gains),Net Non-Operating Losses (Gains),Pretax Income,Income Tax Expense (Benefit),Income Before XO Items,Extraordinary Loss Net of Tax,Minority/Non Controlling Interests (Credits),Net Income/Net Profit (Losses),Total Cash Preferred Dividends,Other Adjustments,Net Inc Avail to Common Shareholders,Abnormal Losses (Gains),Tax Effect on Abnormal Items,Normalized Income,Basic EPS Before Abnormal Items,Basic EPS Before XO Items,Basic Earnings per Share,Basic Weighted Avg Shares,Diluted EPS Before Abnormal Items,Diluted EPS Before XO Items,Diluted EPS,Diluted Weighted Avg Shares,Source: Bloomberg
03/31/1990,1386.300049,-1166.099976,220.200073,-90.900002,129.300003,-22.5,,10.4,117.200003,-39.5,77.699997,0.0,0,77.699997,0.0,,77.699997,,,77.700003,,1.31,1.31,59.099998,1.31,1.31,1.31,59.099998,
06/30/1990,1534.900024,-1265.199951,269.700073,-97.400002,172.300003,-23.1,,10.3,159.500003,-56.5,103.0,0.0,0,103.0,0.0,,103.0,,,103.000003,,1.75,1.75,59.099998,1.75,1.75,1.75,59.099998,
09/30/1990,1522.800049,-1275.099976,247.700073,-91.199997,156.5,-21.5,,12.8,147.8,-47.0,100.800003,0.0,0,100.800003,0.0,,100.800003,,,100.8,,1.7,1.7,59.200001,1.7,1.7,1.7,59.200001,
12/31/1990,1578.400024,-1331.199951,247.200073,-90.599998,156.600006,-29.0,,-130.199997,-2.599991,17.700001,15.1,0.0,0,15.1,0.0,,15.1,,,15.10001,0.25,0.25,0.25,59.4575,0.25,0.25,0.25,59.4575,
03/31/1991,1362.900024,-1203.400024,159.5,-93.400002,66.099998,-36.900002,,11.8,40.999997,-13.5,27.5,0.0,0,27.5,0.0,,27.5,,,27.499997,,0.46,0.46,59.200001,0.46,0.46,0.46,59.200001,
06/30/1991,1512.400024,-1295.900024,216.5,-95.5,121.0,-40.599998,,11.1,91.500002,-30.1,61.400002,0.0,0,61.400002,0.0,,61.400002,,,61.400002,,1.04,1.04,59.299999,1.04,1.04,1.04,59.299999,
09/30/1991,1425.5,-1244.300049,181.199951,-90.900002,90.300003,-42.900002,,14.6,62.000002,-20.5,41.5,0.0,0,41.5,0.0,,41.5,,,41.500002,,0.7,0.7,59.299999,0.7,0.7,0.7,59.299999,
12/31/1991,1429.300049,-1281.699951,147.600098,-98.199997,49.400002,-40.5,,16.9,25.800002,-2.1,23.700001,0.0,0,23.700001,0.0,,23.700001,,,23.700002,0.4,0.4,0.4,59.514,0.4,0.4,0.4,59.514,
03/31/1992,1284.199951,-1157.5,126.699951,-90.300003,36.400002,-40.900002,,14.3,9.8,-4.6,5.2,-639.599976,0,-634.400024,0.0,,-634.400024,,,5.2,,0.11,-10.64,59.5,0.11,0.11,-10.64,59.5,
06/30/1992,1489.800049,-1329.099976,160.700073,-91.400002,69.300003,-42.099998,,5.7,32.900004,-7.9,25.0,0.0,0,25.0,0.0,,25.0,,,25.000004,,0.42,0.42,59.5,0.42,0.42,0.42,59.5,
09/30/1992,1472.900024,-1331.0,141.900024,-92.699997,49.200001,-43.0,,5.2,11.400001,1.3,12.7,0.0,0,12.7,0.0,,12.7,,,12.700001,,0.21,0.21,59.700001,0.21,0.21,0.21,59.700001,
12/31/1992,1345.699951,-1228.300049,117.399902,-94.300003,23.1,-40.799999,,-231.800003,-249.500002,97.400002,-152.100006,0.0,0,-152.100006,0.0,,-152.100006,,,-152.1,-2.55,-2.55,-2.55,59.699997,-2.55,-2.55,-2.55,59.699997,
03/31/1993,1230.699951,-1159.400024,71.299927,-87.599998,-16.299999,-41.0,,6.2,-51.099999,18.4,-32.700001,0.0,0,-32.700001,0.0,,-32.700001,,,-32.7,,-0.55,-0.55,59.799999,-0.55,-0.55,-0.55,59.799999,
06/30/1993,1356.0,-1265.699951,90.300049,-91.599998,-1.3,-39.900002,,5.5,-35.700001,12.9,-22.799999,0.0,0,-22.799999,0.0,,-22.799999,,,-22.800002,,-0.38,-0.38,59.799999,-0.38,-0.38,-0.38,59.799999,
09/30/1993,1336.199951,-1261.400024,74.799927,-86.400002,-11.6,-39.700001,,6.4,-44.900001,16.9,-28.0,0.0,0,-28.0,0.0,,-28.0,,,-28.000001,,-0.47,-0.47,59.799999,-0.47,-0.47,-0.47,59.799999,
12/31/1993,1346.300049,-1243.800049,102.5,-106.0,-3.5,-38.599998,,-341.299988,-383.399986,144.800003,-238.600006,0.0,0,-238.600006,0.0,,-238.600006,,,-238.599983,-3.98,-3.98,-3.98,60.0,-3.98,-3.98,-3.98,60.0,
03/31/1994,1253.900024,-1166.199951,87.700073,-91.400002,-3.7,-36.400002,0.0,7.2,-32.900002,11.8,-21.1,0.0,0,-21.1,-6.8,,-27.900001,,,-27.900002,,-0.46,-0.46,61.0,-0.46,-0.46,-0.46,61.0,
06/30/1994,1455.0,-1310.0,145.0,-93.900002,51.099998,-37.700001,0.0,4.8,18.199998,-6.3,11.9,0.0,0,11.9,-9.1,,2.799999,,,2.799997,,0.05,0.05,62.0,0.05,0.05,0.05,62.0,
09/30/1994,1531.400024,-1373.099976,158.300049,-98.199997,60.099998,-39.900002,0.0,76.5,96.699997,-34.700001,62.0,0.0,0,62.0,-9.1,,52.9,,,52.899996,,0.86,0.86,62.0,0.86,0.86,0.86,62.0,
12/31/1994,1638.800049,-1429.199951,209.600098,-105.5,104.099998,-41.599998,0.0,45.599998,108.099998,-39.200001,68.900002,0.0,0,68.900002,-9.1,,59.800002,,,59.799997,0.96,0.96,0.96,62.099998,0.96,0.96,0.96,62.099998,
03/31/1995,1651.0,-1392.0,259.0,-107.0,152.0,-43.0,0.0,10.0,119.0,-37.0,82.0,0.0,0,82.0,-9.0,,73.0,,,73.0,,1.13,1.13,62.220001,1.13,1.13,1.13,62.220001,
06/30/1995,1864.0,-1560.0,304.0,-113.0,191.0,-44.0,0.0,10.0,157.0,-46.0,111.0,0.0,0,111.0,-9.0,,102.0,,,102.0,,1.51,1.51,73.444,1.51,1.51,1.51,73.444,
09/30/1995,1841.0,-1534.0,307.0,-115.0,192.0,-42.0,0.0,4.0,154.0,-42.0,112.0,0.0,0,112.0,-9.0,,103.0,,,103.0,,1.56,1.56,72.483002,1.56,1.56,1.56,72.483002,
12/31/1995,1857.0,-1597.0,260.0,-114.0,146.0,-43.0,0.0,15.0,118.0,-34.0,84.0,0.0,0,84.0,-9.0,,75.0,,,75.0,1.02,1.02,1.02,73.254997,1.02,1.02,1.02,73.254997,
03/31/1996,1662.0,-1460.0,202.0,-111.0,91.0,-42.0,0.0,-24.0,25.0,-8.0,17.0,-15.0,0,2.0,-9.0,,-7.0,,,8.0,0.48,0.12,-0.12,63.604,0.48,0.12,-0.12,63.604,
06/30/1996,1823.0,-1599.0,224.0,-105.0,119.0,-42.0,0.0,12.0,89.0,-29.0,60.0,0.0,0,60.0,-9.0,,51.0,,,51.0,0.81,0.81,0.81,63.666,0.8,0.8,0.8,75.0,
09/30/1996,1751.0,-1574.0,177.0,-106.0,71.0,-39.0,0.0,6.0,38.0,-12.0,26.0,0.0,0,26.0,-9.0,,17.0,,,17.0,0.26,0.26,0.26,63.679001,0.26,0.26,0.26,63.679001,
12/31/1996,1736.0,-1588.0,148.0,-123.0,25.0,-37.0,0.0,13.0,1.0,0.0,1.0,0.0,0,1.0,-9.0,,-8.0,,,-8.0,-0.13,-0.13,-0.13,63.970001,-0.13,-0.13,-0.13,63.970001,
03/31/1997,1624.0,-1453.0,171.0,-102.0,69.0,-39.0,0.0,38.0,68.0,-25.0,43.0,0.0,0,43.0,0.0,,43.0,-23.0,0.0,20.0,0.27,0.59,0.59,72.872002,0.27,0.59,0.59,74.0,
06/30/1997,1786.0,-1555.0,231.0,-107.0,124.0,-37.0,0.0,-7.0,80.0,-25.0,55.0,0.0,0,55.0,0.0,,55.0,4.0,0.0,59.0,0.81,0.76,0.76,73.122002,0.8,0.75,0.75,74.0,
09/30/1997,1717.0,-1502.0,215.0,-95.0,120.0,-40.0,0.0,0.0,80.0,-25.0,55.0,0.0,0,55.0,0.0,,55.0,,,55.0,0.74,0.74,0.74,73.747002,0.73,0.73,0.73,74.538002,
12/31/1997,1773.0,-1516.0,257.0,-102.0,155.0,-37.0,0.0,-106.0,12.0,-29.0,-17.0,0.0,0,-17.0,0.0,,-17.0,97.0,0.0,80.0,1.09,-0.23,-0.23,73.907997,1.09,-0.23,-0.23,73.907997,
03/31/1998,1532.0,-1321.0,211.0,-93.0,118.0,-34.0,0.0,0.0,84.0,-26.0,58.0,-23.0,0,35.0,0.0,,35.0,,,58.0,0.78,0.78,0.46,73.174004,0.78,0.78,0.46,73.545998,
06/30/1998,1579.0,-1341.0,238.0,-96.0,142.0,-33.0,0.0,-304.0,-195.0,72.0,-123.0,-3.0,0,-126.0,0.0,,-126.0,304.0,-108.0,73.0,1.01,-1.7,-1.74,72.056,1.01,-1.7,-1.74,72.056,
09/30/1998,1368.0,-1166.0,202.0,-93.0,109.0,-27.0,0.0,315.0,397.0,-135.0,262.0,-60.0,0,202.0,0.0,,202.0,-315.0,114.0,61.0,0.89,3.8,2.92,69.240234,0.89,3.8,2.92,69.324997,
12/31/1998,1380.0,-1198.0,182.0,-96.0,86.0,-20.0,0.0,-155.0,-89.0,44.0,-45.0,0.0,0,-45.0,0.0,,-45.0,95.0,0.0,50.0,0.76,-0.71,-0.71,64.472,0.76,-0.71,-0.71,64.472,
03/31/1999,1068.0,-982.0,86.0,-82.0,4.0,-20.0,0.0,0.0,-16.0,6.0,-10.0,0.0,0,-10.0,0.0,,-10.0,,,-10.0,-0.15,-0.15,-0.15,64.474998,-0.15,-0.15,-0.15,64.474998,
06/30/1999,1161.0,-1008.0,153.0,-87.0,66.0,-18.0,0.0,0.0,48.0,-13.0,35.0,0.0,0,35.0,0.0,,35.0,,,35.0,0.55,0.55,0.55,64.140999,0.55,0.55,0.55,64.411003,
09/30/1999,1209.0,-1045.0,164.0,-85.0,79.0,-19.0,0.0,-12.0,48.0,-12.0,36.0,0.0,0,36.0,0.0,,36.0,9.0,0.0,45.0,0.71,0.56,0.56,63.064999,0.71,0.56,0.56,63.453999,
12/31/1999,1358.0,-1135.0,223.0,-107.0,116.0,-18.0,0.0,-7.0,91.0,-28.0,63.0,0.0,0,63.0,0.0,,63.0,7.0,0.0,70.0,1.09,1.0,1.0,63.303001,1.09,0.99,0.99,63.835999,
03/31/2000,1319.0,-1108.0,211.0,-88.0,123.0,-18.0,0.0,-7.0,98.0,-27.0,71.0,0.0,0,71.0,0.0,0.0,71.0,7.0,-1.92,76.08,1.19,1.11,1.11,64.0,1.18,1.1,1.1,64.0,
