Date,Cash from Operating Activities,Net Income,Depreciation & Amortization,Non-Cash Items,Stock-Based Compensation,Deferred Income Taxes,Other Non-Cash Adj,Chg in Non-Cash Work Cap,(Inc) Dec in Accts Receiv,(Inc) Dec in Inventories,Inc (Dec) in Accts Payable,Inc (Dec) in Other,Net Cash From Disc Ops,Cash from Investing Activities,Change in Fixed & Intang,Disp in Fixed & Intang,Disp of Fixed Prod Assets,Disp of Intangible Assets,Acq of Fixed & Intang,Acq of Fixed Prod Assets,Acq of Intangible Assets,Net Change in LT Investment,Dec in LT Investment,Inc in LT Investment,Net Cash From Acq & Div,Cash from Divestitures,Cash for Acq of Subs,Cash for JVs,Other Investing Activities,Cash from Financing Activities,Dividends Paid,Cash From (Repayment) Debt,Cash (Repurchase) of Equity,Increase in Capital Stock,Decrease in Capital Stock,Other Financing Activities,Effect of Foreign Exchange Rates,Net Changes in Cash,Cash Paid for Taxes,Cash Paid for Interest,Source: Bloomberg
06/29/2003,6.795,6.754,13.613,-0.054,,,-0.054,-13.518,,,,-13.518,,25.582,-7.77,0.186,,,-7.956,,,0.0,0.0,0.0,,,,,33.352,126.089,0.0,123.139,0.0,0.0,0.0,2.95,,158.466,3.204,3.687,
09/28/2003,39.588001,11.752,14.007,4.754,,,4.754,9.075,,,,9.075,,-4.861,-5.071,0.032,,,-5.103,,,0.0,0.0,0.0,,,,,0.21,-4.428,0.0,-1.806,0.0,0.0,0.0,-2.622,,30.299,2.521,18.52,
12/31/2003,60.265999,19.302999,14.558,-14.368,,,-14.368,40.772999,,,,40.772999,,14.338,-8.208,1.081,,,-9.289,,,0.0,0.0,0.0,,,,,22.546,7.016,0.0,2.988,0.175,0.175,0.0,3.853,,81.620003,1.585,9.422,
03/31/2004,-5.002,15.612,13.859,2.277,,1.644,0.633,-36.75,-31.617001,-3.35,,-1.783,,-5.379,-5.527,0.0,,,-5.527,,,0.0,0.0,0.0,,,,,0.148,-126.789997,0.0,-126.504997,0.0,0.0,0.0,-0.285,,-137.171005,2.826,15.693,
06/30/2004,21.745001,19.969,13.953,-2.5,,0.761,-3.261,-9.677,-11.82,-13.246,,15.389,,-5.677,-5.317,0.158,,,-5.475,,,0.0,0.0,0.0,,,,,-0.36,1.204,0.0,-2.801,0.0,0.0,0.0,4.005,,17.271999,4.631,9.101,
09/30/2004,42.278999,33.428001,13.886,-1.355,,8.902,-10.257,-3.68,-8.11,-8.422,,12.852,,21.245001,0.181,4.783,,,-4.602,,,0.0,0.0,0.0,,,,,21.064001,3.516,0.0,-1.485,0.0,0.0,0.0,5.001,,67.040001,3.071,10.294,
12/31/2004,4.889,24.246,10.107,-67.931,,1.216,-69.147,38.467,52.829,12.336,,-26.698,,-8.715,-8.808,1.007,,,-9.815,,,0.0,0.0,0.0,,,,,0.093,5.319,0.0,-8.305,14.666,14.666,0.0,-1.042,,1.493,1.691,9.115,
03/31/2005,13.725,24.408001,13.058,3.891,,0.348,3.543,-27.632,-21.159,-5.993,,-0.48,,0.461,-7.955,0.335,,,-8.29,,,0.0,0.0,0.0,,,,,8.416,9.259,0.0,-0.273,10.974,10.974,0.0,-1.442,,23.445,14.629,10.204,
06/30/2005,39.389999,28.393,13.331,11.773,,3.62,8.153,-14.107,-26.363001,5.809,,6.447001,,-39.101002,-9.867,0.091,,,-9.958,,,0.0,0.0,0.0,,,,,-29.234002,5.51,0.0,-0.754,7.624,7.624,0.0,-1.36,,5.799,8.02,8.913,
09/30/2005,63.355,34.838,12.075,8.812,,6.269,2.543,7.63,-11.879,7.601,,11.908,,-63.35,-8.04,0.067,,,-8.107,,,0.0,0.0,0.0,,,,,-55.31,9.091,0.0,-4.111,8.541,8.541,0.0,4.661,,9.096,4.807,10.105,
12/31/2005,76.626999,25.768999,11.863,16.434999,,17.922001,-1.487001,22.559999,43.960999,4.339,,-25.739999,,-116.464996,-9.873,0.227,,,-10.1,,,-0.928,0.0,-0.928,,,,,-105.663996,6.521,0.0,-2.153,7.511,7.511,0.0,1.163,,-33.317001,9.014,8.674,
03/31/2006,14.15,38.799999,11.785,7.853,,4.528,3.325,-44.287998,-23.915001,-19.978001,,-0.394997,,277.660004,-13.968,0.118,,,-14.086,,,0.0,0.0,0.0,,,,,291.628004,-116.827999,0.0,-150.112,32.985001,32.985001,0.0,0.299,,174.981995,16.371,10.003,
06/30/2006,15.141,40.987999,12.289,8.496,,5.48,3.016,-46.632,-30.409,-6.835,,-9.388,,-8.164,-8.186,0.054,,,-8.24,,,0.0,0.0,0.0,,,,,0.022,-143.263,0.0,-0.143,-144.069,22.485001,-166.554001,0.949,,-136.285995,10.042,8.794,
09/30/2006,108.391,124.25,35.568,33.941,,18.663,15.278,-85.368,-45.182,-35.757,,-4.429,,228.123,-30.305,0.193,,,-30.498,,,,,,,,,,258.428,-257.503,,-150.313,-109.412,57.142,-166.554,2.222,,79.011,34.777,23.88,
12/31/2006,112.777,50.88,12.274,-11.222,,-0.534,-10.688,60.845,33.741,19.83,,7.274,,-14.067,-13.381,0.466,,,-13.847,,,0.0,0.0,0.0,,,,,-0.686,-23.495,0.0,-0.583,-22.945,11.297,-34.242,0.033,,75.215,10.119,9.136,
03/31/2007,33.173,37.14,12.344,15.019,,6.232,8.787,-31.33,-32.1,-1.895,7.1,-4.435,,-6.243,-6.301,0.091,,,-6.392,,,0.0,0.0,0.0,,,,,0.058,-88.032,0.0,-0.137,-87.934,5.607,-93.541,0.039,,-61.102,10.739,4.994,
06/30/2007,57.617,46.553,12.772,-4.386,,0.757,-5.143,2.678,-20.34,-2.456,,25.474,,-11.089,-11.327,,,,-11.327,,,0.0,0.0,0.0,,,,,0.238,-18.242,0.0,-0.06,-21.184,18.233,-39.417,3.002,,28.286,15.939,8.766,
09/30/2007,73.601,51.251,15.218,3.241,,1.283,1.958,3.891,-0.691,-5.6,,10.182,,-313.547,-8.749,0.0,,,-8.749,,,0.0,0.0,0.0,,,,,-304.798,6.473,0.0,-0.069,4.494,4.494,0.0,2.048,,-233.473,14.833,5.043,
12/31/2007,96.969,48.272,17.432,-12.703,,-1.6,-11.103,43.968,59.672,24.912,,-40.616,,-478.899,-13.963,0.282,,,-14.245,,,0.0,0.0,0.0,,,,,-464.936,427.177,0.0,419.25,3.476,3.476,0.0,4.451,,45.247,13.405,14.526,
03/31/2008,11.694,38.251999,22.040001,10.661,,0.729,9.932,-59.258999,-30.605,-32.605999,,3.952,,-98.530998,-8.139,0.0,,,-8.139,,,0.0,0.0,0.0,,,,,-90.391998,47.091001,0.0,46.348001,0.956,0.956,0.0,-0.213,,-39.745998,8.871,11.346,
06/30/2008,72.786,147.84,21.158,-173.029,,1.059,-174.088,76.817,-23.766,-4.483,,105.066,,297.698,-10.551,,,,-10.551,,,0.0,0.0,0.0,,,,,308.249,-192.579,0.0,-116.245,0.695,0.695,0.0,-77.029,,177.905,18.597,15.575,
09/30/2008,1.96,62.159,18.573,-5.627,,-8.643,3.016,-73.145,-12.469,-0.692,,-59.984,,20.588,-11.149,0.0,,,-11.149,,,0.0,0.0,0.0,,,,,31.737,-107.723,0.0,-0.332,-99.731,0.841,-100.572,-7.66,,-85.175,86.921,10.47,
12/31/2008,171.421,17.08,18.67,36.921,,-3.402,40.323,98.75,111.837,34.8,9.337,-57.224,,4.517,-9.497,2.758,,,-12.255,,,0.0,0.0,0.0,,,,,14.014,-86.354,0.0,-83.489,-60.887,0.002,-60.889,58.022,,89.584,40.121,10.178,
03/31/2009,6.124,26.069,18.788,7.24,2.808,0.218,4.214,-45.973,10.076,8.227,-38.575,-25.701,0.0,-8.198,-11.421,0.0,,0.0,-11.421,-11.421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.223,-34.234,0.0,-23.149,-11.085,0.054,-11.139,0.0,-2.672,-38.98,14.01,9.973,
06/30/2009,42.306,22.661,19.205,6.565,3.52,0.058,2.987,-6.125,-16.596,25.223,-12.616,-2.136,0.0,-6.928,-9.696,0.0,,0.0,-9.696,-9.696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.768,-14.84,0.0,-15.069,0.229,0.229,0.0,0.0,11.078,31.616,7.698,10.47,
09/30/2009,96.997,32.111,18.424,13.939,2.599,-1.934,13.274,32.523,-1.343,18.428,5.393,10.045,0.0,-11.117,-11.133,0.0,,0.0,-11.133,-11.133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016,-28.651,0.0,-15.07,-13.581,0.187,-13.768,0.0,15.07,72.299,4.543,6.084,
12/31/2009,92.435,27.069,18.689,33.167,7.141,9.508,16.518,13.51,45.532,22.937,9.342,-64.301,0.0,-8.848,-7.907,0.949,0.949,0.0,-8.856,-8.856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.941,24.615,0.0,27.493,2.751,2.751,0.0,-5.629,12.982,121.184,4.989,10.413,
03/31/2010,13.654,27.952,18.889,9.67,3.035,1.882,4.753,-42.857,-39.084,-12.557,-0.134,8.918,0.0,-26.705,-5.315,0.0,,0.0,-5.315,-5.315,0.0,0.0,0.0,0.0,-21.395,0.0,-21.395,0.0,0.005,3.849,0.0,-0.072,3.924,3.924,0.0,-0.003,-2.887,-12.089,8.155,5.603,
06/30/2010,63.799,33.601,20.696,-5.147,2.634,-8.482,0.701,14.649,-18.187,-9.225,18.251,23.81,0.0,-86.486,-8.391,0.0,,0.0,-8.391,-8.391,0.0,0.0,0.0,0.0,-78.116,0.0,-78.116,0.0,0.021,-56.861,0.0,-35.574,-21.29,1.29,-22.58,0.003,-1.349,-80.897,10.882,12.454,
09/30/2010,67.467,44.104,20.446,3.641,2.119,0.109,1.413,-0.724,0.564,-4.681,-5.859,9.252,0.0,-7.935,-8.547,0.0,,0.0,-8.547,-8.547,0.0,0.0,0.0,0.0,0.601,0.0,0.601,0.0,0.011,-19.829,0.0,-0.446,-19.383,0.89,-20.273,0.0,9.891,49.594,7.994,5.712,
12/31/2010,130.792,39.983,21.029,13.665,4.217,4.955,4.493,56.115,41.656,20.45,19.951,-25.942,,-6.995,-10.925,0.219,0.219,0.0,-11.144,-11.144,0.0,0.0,0.0,0.0,1.407,78.0,-76.593,0.0,2.523,-106.825,0.0,-99.689,-7.136,16.472,-23.608,0.0,3.005,19.977,19.628,12.72,
03/31/2011,-37.206,35.526,21.037,0.802,2.416,3.599,-5.213,-94.571,-41.364,-35.505,-7.487,-10.215,,-12.109,-12.111,0.0,,0.0,-12.111,-12.111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,19.766,0.0,-0.078,19.844,19.844,0.0,0.0,8.634,-20.915,26.768,4.716,
06/30/2011,33.85,43.457,20.923,2.27,2.323,0.25,-0.303,-32.8,-30.102,-19.914,11.251,5.965,0.0,-11.251,-11.145,0.0,,0.0,-11.145,-11.145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.106,5.555,0.0,-0.081,5.636,5.636,0.0,0.0,-1.974,26.18,19.843,11.897,
09/30/2011,74.74,54.333,21.426,4.866,2.028,2.844,-0.006,-5.885,5.773,4.811,-18.05,1.581,0.0,-34.541,-7.528,0.0,,0.0,-7.528,-7.528,0.0,0.0,0.0,0.0,-29.184,0.0,-29.184,0.0,2.171,-22.642,0.0,-0.145,-20.266,0.889,-21.155,-2.231,-12.571,4.986,17.157,4.869,
12/31/2011,122.924,56.837,20.96,16.692,3.221,5.029,8.442,28.435,17.608,39.483,32.966,-61.622,0.0,-14.669,-12.854,1.815,1.815,0.0,-14.669,-14.669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.815,-17.934,0.0,-0.133,-17.801,7.489,-25.29,0.0,-3.514,86.807,15.029,11.883,
03/31/2012,0.6,55.075,20.22,-0.751,-5.188,4.437,0.0,-73.944,-38.604,-28.849,-10.233,3.742,0.0,-10.315,-10.48,0.0,,0.0,-10.48,-10.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.165,44.011,0.0,-0.133,44.144,44.144,0.0,0.0,11.701,45.997,10.406,3.531,
